,is_installed,is_renting,is_returning,num_docks_available,last_reported,num_docks_disabled,eightd_has_available_keys,station_id,num_ebikes_available,num_bikes_disabled,station_status,num_bikes_available,legacy_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
633,1,1,1,16,1605038269,0,False,3535,0,2,active,9,3535,,,1605038400,1605038400,0,3
634,1,1,1,35,1605038316,0,False,3536,0,4,active,4,3536,,,1605038400,1605038400,3,0
635,1,1,1,24,1605037947,0,False,3537,0,1,active,4,3537,,,1605038400,1605038400,0,0
636,1,1,1,39,1605038297,0,False,3538,1,4,active,2,3538,,,1605038400,1605038400,3,0
637,1,1,1,31,1605038227,0,False,3539,0,0,active,12,3539,,,1605038400,1605038400,1,0
638,1,1,1,26,1605038213,0,False,3540,1,2,active,7,3540,,,1605038400,1605038400,2,0
639,1,1,1,27,1605036133,0,False,3541,0,1,active,11,3541,,,1605038400,1605038400,3,0
640,1,1,1,28,1605038204,0,False,3542,0,1,active,0,3542,,,1605038400,1605038400,1,0
641,1,1,1,35,1605032711,0,False,3543,0,0,active,0,3543,,,1605038400,1605038400,2,0
642,1,1,1,27,1605037487,0,False,3544,0,0,active,0,3544,,,1605038400,1605038400,0,0
643,1,1,1,28,1605038132,0,False,3545,0,1,active,4,3545,,,1605038400,1605038400,1,0
644,1,1,1,20,1605036451,0,False,3546,1,0,active,1,3546,,,1605038400,1605038400,1,0
645,1,1,1,6,1605038286,0,False,3547,2,1,active,34,3547,,,1605038400,1605038400,0,3
646,1,1,1,21,1605038248,0,False,3549,0,2,active,2,3549,,,1605038400,1605038400,2,0
647,1,1,1,13,1605037860,0,False,3551,2,2,active,8,3551,,,1605038400,1605038400,0,1
648,1,1,1,37,1605038055,0,False,3552,0,0,active,2,3552,,,1605038400,1605038400,0,1
649,1,1,1,19,1605038160,0,False,3553,0,3,active,15,3553,,,1605038400,1605038400,0,1
650,1,1,1,12,1605036325,0,False,3554,0,3,active,12,3554,,,1605038400,1605038400,0,0
651,1,1,1,14,1605038260,0,False,3555,0,1,active,12,3555,,,1605038400,1605038400,0,6
652,1,1,1,16,1605037928,0,False,3557,0,0,active,3,3557,,,1605038400,1605038400,0,1
653,1,1,1,25,1605038168,0,False,3558,1,0,active,2,3558,,,1605038400,1605038400,0,1
654,1,1,1,17,1605035333,0,False,3559,0,0,active,2,3559,,,1605038400,1605038400,0,0
655,1,1,1,24,1605037898,0,False,3561,0,0,active,2,3561,,,1605038400,1605038400,0,0
656,1,1,1,25,1605038156,0,False,3562,0,1,active,1,3562,,,1605038400,1605038400,0,1
657,1,1,1,19,1605036830,0,False,3563,0,0,active,10,3563,,,1605038400,1605038400,0,0
658,1,1,1,17,1605036088,0,False,3564,0,0,active,2,3564,,,1605038400,1605038400,0,1
659,1,1,1,10,1605037972,0,False,3565,0,0,active,9,3565,,,1605038400,1605038400,0,0
660,1,1,1,19,1605034123,0,False,3566,0,0,active,6,3566,,,1605038400,1605038400,0,1
661,1,1,1,17,1605030503,0,False,3567,0,0,active,2,3567,,,1605038400,1605038400,0,0
662,1,1,1,19,1605038052,0,False,3568,1,0,active,2,3568,,,1605038400,1605038400,1,0
663,1,1,1,28,1605037483,0,False,3569,0,1,active,0,3569,,,1605038400,1605038400,1,0
664,1,1,1,23,1605037806,0,False,3570,0,0,active,8,3570,,,1605038400,1605038400,0,1
665,1,1,1,24,1605036109,0,False,3571,0,0,active,0,3571,,,1605038400,1605038400,4,0
666,1,1,1,21,1605037312,0,False,3572,3,1,active,11,3572,,,1605038400,1605038400,0,7
667,1,1,1,21,1605036322,0,False,3573,1,0,active,4,3573,,,1605038400,1605038400,0,4
668,1,1,1,22,1605037966,0,False,3574,0,1,active,0,3574,,,1605038400,1605038400,1,0
669,1,1,1,15,1605037686,0,False,3575,0,0,active,4,3575,,,1605038400,1605038400,0,1
670,1,1,1,25,1605038052,0,False,3576,0,0,active,2,3576,,,1605038400,1605038400,2,0
671,1,1,1,23,1605029130,0,False,3577,0,0,active,0,3577,,,1605038400,1605038400,3,0
672,1,1,1,21,1605037047,0,False,3578,0,0,active,0,3578,,,1605038400,1605038400,0,0
673,1,1,1,24,1605036657,0,False,3579,0,0,active,1,3579,,,1605038400,1605038400,5,0
674,1,1,1,28,1605038122,0,False,3580,0,1,active,1,3580,,,1605038400,1605038400,3,0
675,1,1,1,17,1605038157,0,False,3581,3,1,active,9,3581,,,1605038400,1605038400,0,2
676,1,1,1,26,1605038267,0,False,3582,0,1,active,1,3582,,,1605038400,1605038400,0,0
677,1,1,1,25,1605038388,0,False,3583,1,0,active,6,3583,,,1605038400,1605038400,0,2
678,1,1,1,41,1605038217,0,False,3584,0,1,active,0,3584,,,1605038400,1605038400,0,0
679,1,1,1,21,1605038206,0,False,3585,0,0,active,0,3585,,,1605038400,1605038400,0,0
680,1,1,1,10,1605030412,0,False,3586,0,1,active,8,3586,,,1605038400,1605038400,0,4
681,1,1,1,27,1605036947,0,False,3587,0,0,active,0,3587,,,1605038400,1605038400,0,0
682,1,1,1,12,1605036497,0,False,3588,0,1,active,8,3588,,,1605038400,1605038400,0,4
683,1,1,1,17,1605037189,0,False,3589,0,0,active,2,3589,,,1605038400,1605038400,0,0
684,1,1,1,19,1605033555,0,False,3590,0,0,active,0,3590,,,1605038400,1605038400,0,0
685,1,1,1,14,1605038084,0,False,3591,0,2,active,5,3591,,,1605038400,1605038400,3,0
686,1,1,1,14,1605037910,0,False,3592,0,1,active,4,3592,,,1605038400,1605038400,0,4
687,1,1,1,28,1605037918,0,False,3593,2,0,active,7,3593,,,1605038400,1605038400,0,0
688,1,1,1,8,1605037470,0,False,3595,1,0,active,10,3595,,,1605038400,1605038400,1,0
689,1,1,1,7,1605037783,0,False,3596,0,1,active,11,3596,,,1605038400,1605038400,1,0
690,1,1,1,23,1605037711,0,False,3597,0,0,active,2,3597,,,1605038400,1605038400,1,0
691,1,1,1,10,1605038330,0,False,3598,1,1,active,8,3598,,,1605038400,1605038400,3,0
692,1,1,1,21,1605037798,0,False,3600,2,0,active,6,3600,,,1605038400,1605038400,0,6
693,1,1,1,11,1605038174,0,False,3601,1,1,active,7,3601,,,1605038400,1605038400,3,0
694,1,1,1,21,1605038203,0,False,3602,0,0,active,2,3602,,,1605038400,1605038400,0,1
695,1,1,1,20,1605036989,0,False,3603,0,0,active,1,3603,,,1605038400,1605038400,2,0
696,1,1,1,3,1605037646,0,False,3604,0,1,active,12,3604,,,1605038400,1605038400,3,0
697,1,1,1,16,1605036270,0,False,3605,0,2,active,3,3605,,,1605038400,1605038400,2,0
698,1,1,1,19,1605037787,0,False,3606,1,0,active,2,3606,,,1605038400,1605038400,0,0
699,1,1,1,10,1605032077,0,False,3607,0,0,active,9,3607,,,1605038400,1605038400,0,0
700,1,1,1,14,1605038153,0,False,3608,0,0,active,7,3608,,,1605038400,1605038400,0,0
701,1,1,1,14,1605038366,0,False,3609,0,0,active,9,3609,,,1605038400,1605038400,2,0
702,1,1,1,13,1605036949,1,False,3610,0,1,active,12,3610,,,1605038400,1605038400,3,0
703,1,1,1,18,1605037792,0,False,3611,2,0,active,13,3611,,,1605038400,1605038400,1,0
704,1,1,1,12,1605038241,0,False,3612,0,0,active,3,3612,,,1605038400,1605038400,2,0
705,1,1,1,23,1605037689,0,False,3613,0,1,active,3,3613,,,1605038400,1605038400,3,0
706,1,1,1,19,1605038356,1,False,3614,0,0,active,3,3614,,,1605038400,1605038400,0,0
707,1,1,1,11,1605038053,0,False,3615,0,3,active,7,3615,,,1605038400,1605038400,0,2
708,1,1,1,8,1605038379,0,False,3616,1,0,active,17,3616,,,1605038400,1605038400,0,2
709,1,1,1,26,1605037835,0,False,3617,0,0,active,1,3617,,,1605038400,1605038400,5,0
710,1,1,1,11,1605038291,0,False,3618,0,2,active,20,3618,,,1605038400,1605038400,0,2
711,1,1,1,16,1605038308,0,False,3619,0,0,active,3,3619,,,1605038400,1605038400,5,0
712,1,1,1,16,1605034064,0,False,3620,0,0,active,7,3620,,,1605038400,1605038400,0,0
713,1,1,1,19,1605038029,0,False,3621,0,0,active,0,3621,,,1605038400,1605038400,0,0
714,1,1,1,20,1605037331,0,False,3622,0,0,active,3,3622,,,1605038400,1605038400,0,2
715,1,1,1,32,1605038334,0,False,3623,1,3,active,4,3623,,,1605038400,1605038400,0,2
716,1,1,1,20,1605038380,0,False,3628,1,0,active,11,3628,,,1605038400,1605038400,0,4
717,1,1,1,6,1605038293,0,False,3629,0,1,active,26,3629,,,1605038400,1605038400,1,0
718,1,1,1,13,1605037049,0,False,3630,0,0,active,20,3630,,,1605038400,1605038400,4,0
719,1,1,1,28,1605037889,0,False,3635,2,2,active,13,3635,,,1605038400,1605038400,0,8
720,1,1,1,28,1605038294,0,False,3637,1,1,active,2,3637,,,1605038400,1605038400,0,0
721,1,1,1,0,1605037664,0,False,3638,0,2,active,16,3638,,,1605038400,1605038400,0,0
722,1,1,1,28,1605038348,0,False,3639,0,0,active,2,3639,,,1605038400,1605038400,2,0
723,1,1,1,18,1605033319,0,False,3640,0,0,active,0,3640,,,1605038400,1605038400,0,0
724,1,1,1,5,1605038219,0,False,3641,3,0,active,49,3641,,,1605038400,1605038400,0,2
725,1,1,1,15,1605035656,10,False,3646,0,0,active,1,3646,,,1605038400,1605038400,1,0
726,1,1,1,0,1605037723,0,False,3647,5,0,active,23,3647,,,1605038400,1605038400,0,1
727,1,1,1,6,1605037795,0,False,3648,0,2,active,17,3648,,,1605038400,1605038400,1,0
728,1,1,1,29,1605034455,0,False,3649,0,0,active,1,3649,,,1605038400,1605038400,0,0
729,1,1,1,33,1605033702,0,False,3654,1,0,active,2,3654,,,1605038400,1605038400,2,0
730,1,1,1,33,1605038291,0,False,3656,2,0,active,13,3656,,,1605038400,1605038400,2,0
731,1,1,1,6,1605037062,0,False,3658,0,2,active,19,3658,,,1605038400,1605038400,0,0
732,1,1,1,4,1605032024,0,False,3661,0,0,active,15,3661,,,1605038400,1605038400,0,0
733,1,1,1,0,1605038327,30,False,3664,0,1,active,14,3664,[{'id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5'}],"{'off_dock_count': 73, 'valet_revision': 20078, 'region': 'BKN', 'station_id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5', 'active': True, 'off_dock_capacity': 90, 'dock_blocked_count': 30}",1605038400,1605038400,0,5
734,1,1,1,0,1605038362,0,False,3668,0,0,active,26,3668,,,1605038400,1605038400,0,0
735,1,1,1,36,1605037759,0,False,3671,0,1,active,0,3671,,,1605038400,1605038400,4,0
736,1,1,1,20,1605037722,0,False,3673,0,0,active,1,3673,,,1605038400,1605038400,0,1
737,1,1,1,1,1605038360,0,False,3674,0,1,active,25,3674,,,1605038400,1605038400,0,0
738,1,1,1,8,1605038361,0,False,3676,0,1,active,15,3676,,,1605038400,1605038400,0,1
739,1,1,1,18,1605029130,0,False,3677,0,0,active,0,3677,,,1605038400,1605038400,0,0
740,1,1,1,18,1605023144,0,False,3678,0,0,active,0,3678,,,1605038400,1605038400,2,0
741,1,1,1,14,1605011884,0,False,3679,0,0,active,0,3679,,,1605038400,1605038400,0,0
742,1,1,1,5,1605038336,0,False,3680,11,1,active,49,3680,,,1605038400,1605038400,0,7
743,1,1,1,8,1605038049,0,False,3681,0,0,active,10,3681,,,1605038400,1605038400,1,0
744,1,1,1,7,1605038054,0,False,3686,0,0,active,32,3686,,,1605038400,1605038400,0,6
745,1,1,1,5,1605038249,0,False,3687,0,2,active,76,3687,,,1605038400,1605038400,0,11
746,1,1,1,45,1605037738,1,False,3689,1,0,active,1,3689,,,1605038400,1605038400,2,0
747,1,1,1,9,1605038306,0,False,3690,0,1,active,26,3690,,,1605038400,1605038400,4,0
748,1,1,1,17,1605035770,0,False,3691,0,0,active,2,3691,,,1605038400,1605038400,1,0
749,1,1,1,5,1605038364,0,False,3693,0,0,active,22,3693,,,1605038400,1605038400,1,0
750,1,1,1,15,1605038158,0,False,3694,0,0,active,3,3694,,,1605038400,1605038400,0,0
751,1,1,1,43,1605036654,0,False,3697,0,0,active,0,3697,,,1605038400,1605038400,1,0
752,1,1,1,24,1605037360,0,False,3699,0,4,active,2,3699,,,1605038400,1605038400,0,1
753,1,1,1,1,1605029187,0,False,3704,1,0,active,18,3704,,,1605038400,1605038400,0,0
754,1,1,1,13,1605038395,0,False,3707,0,2,active,40,3707,,,1605038400,1605038400,0,6
755,1,1,1,4,1605038381,0,False,3708,1,2,active,23,3708,,,1605038400,1605038400,3,0
756,1,1,1,42,1605038279,0,False,3709,1,1,active,8,3709,,,1605038400,1605038400,8,0
757,1,1,1,35,1605038186,0,False,3711,0,0,active,12,3711,,,1605038400,1605038400,15,0
758,1,1,1,30,1605038238,0,False,3712,2,0,active,9,3712,,,1605038400,1605038400,0,8
759,1,1,1,56,1605038284,0,False,3714,0,2,active,3,3714,,,1605038400,1605038400,0,1
760,1,1,1,3,1605038227,0,False,3715,1,2,active,26,3715,,,1605038400,1605038400,0,1
761,1,1,1,19,1605038200,0,False,3716,1,0,active,4,3716,,,1605038400,1605038400,0,0
762,1,1,1,43,1605037876,0,False,3718,0,1,active,2,3718,,,1605038400,1605038400,1,0
763,1,1,1,26,1605038377,0,False,3721,0,0,active,9,3721,,,1605038400,1605038400,0,7
764,1,1,1,14,1605037305,0,True,3723,0,0,active,16,3723,,,1605038400,1605038400,0,0
765,1,1,1,9,1605038341,0,False,3724,3,1,active,29,3724,,,1605038400,1605038400,0,7
766,1,1,1,38,1605038340,0,False,3725,1,2,active,1,3725,,,1605038400,1605038400,4,0
767,1,1,1,11,1605037813,0,False,3726,0,1,active,11,3726,,,1605038400,1605038400,3,0
768,1,1,1,5,1605036476,0,False,3727,0,0,active,33,3727,,,1605038400,1605038400,0,1
769,1,1,1,23,1605036684,0,False,3728,0,0,active,1,3728,,,1605038400,1605038400,2,0
770,1,1,1,8,1605037606,0,False,3731,11,3,active,35,3731,,,1605038400,1605038400,0,6
771,1,1,1,33,1605038123,0,False,3733,0,1,active,12,3733,,,1605038400,1605038400,0,3
772,1,1,1,44,1605038036,0,False,3734,0,2,active,4,3734,,,1605038400,1605038400,4,0
773,1,1,1,2,1605038206,0,False,3735,1,4,active,32,3735,,,1605038400,1605038400,2,0
774,0,0,0,3,1601471240,0,False,3736,0,0,out_of_service,0,3736,,,1605038400,1605038400,0,0
775,1,1,1,20,1605037976,0,False,3737,1,1,active,14,3737,,,1605038400,1605038400,4,0
776,1,1,1,13,1605037553,0,False,3738,0,2,active,16,3738,,,1605038400,1605038400,0,1
777,1,1,1,20,1605037930,0,False,3739,2,1,active,16,3739,,,1605038400,1605038400,0,3
778,1,1,1,7,1605038396,0,False,3740,0,2,active,25,3740,,,1605038400,1605038400,5,0
779,1,1,1,47,1605038276,0,False,3744,1,0,active,4,3744,,,1605038400,1605038400,2,0
780,1,1,1,16,1605037747,0,False,3745,0,0,active,11,3745,,,1605038400,1605038400,0,2
781,1,1,1,8,1605038245,0,False,3746,0,2,active,38,3746,,,1605038400,1605038400,0,1
782,1,1,1,21,1605038361,0,False,3749,1,0,active,2,3749,,,1605038400,1605038400,3,0
783,1,1,1,18,1605034217,0,False,3755,0,1,active,0,3755,,,1605038400,1605038400,1,0
784,1,1,1,17,1605037404,0,False,3756,1,0,active,4,3756,,,1605038400,1605038400,1,0
785,1,1,1,0,1605035614,0,False,3757,1,0,active,23,3757,,,1605038400,1605038400,0,2
786,1,1,1,19,1605037851,0,False,3758,0,0,active,0,3758,,,1605038400,1605038400,3,0
787,1,1,1,18,1605037552,0,False,3759,0,0,active,1,3759,,,1605038400,1605038400,3,0
788,1,1,1,22,1605037689,0,False,3760,0,0,active,1,3760,,,1605038400,1605038400,1,0
789,1,1,1,24,1605036744,0,False,3761,0,0,active,3,3761,,,1605038400,1605038400,0,3
790,1,1,1,0,1605035029,0,False,3762,0,0,active,27,3762,,,1605038400,1605038400,0,0
791,1,1,1,16,1605037397,0,False,3763,0,0,active,11,3763,,,1605038400,1605038400,0,1
792,1,1,1,16,1605037951,0,False,3764,0,1,active,4,3764,,,1605038400,1605038400,1,0
793,1,1,1,13,1605028740,0,False,3765,0,0,active,8,3765,,,1605038400,1605038400,3,0
794,1,1,1,20,1605038375,0,False,3766,1,0,active,4,3766,,,1605038400,1605038400,0,1
795,1,1,1,16,1605035706,0,False,3767,0,0,active,3,3767,,,1605038400,1605038400,1,0
796,1,1,1,1,1605038162,0,False,3768,0,0,active,22,3768,,,1605038400,1605038400,0,0
797,1,1,1,10,1605037971,0,False,3769,0,1,active,12,3769,,,1605038400,1605038400,0,0
798,1,1,1,17,1605038305,0,False,3770,2,0,active,4,3770,,,1605038400,1605038400,0,1
799,1,1,1,14,1605037903,0,False,3771,0,1,active,15,3771,,,1605038400,1605038400,0,1
800,1,1,1,2,1605038315,0,False,3772,1,0,active,17,3772,,,1605038400,1605038400,0,2
801,1,1,1,13,1605037735,0,False,3773,0,0,active,7,3773,,,1605038400,1605038400,0,0
802,1,1,1,21,1605037687,0,False,3774,0,0,active,2,3774,,,1605038400,1605038400,0,1
803,1,1,1,25,1605038270,0,False,3775,1,1,active,1,3775,,,1605038400,1605038400,4,0
804,1,1,1,21,1605035919,0,False,3776,1,0,active,2,3776,,,1605038400,1605038400,0,2
805,1,1,1,20,1605038357,0,False,3777,0,0,active,3,3777,,,1605038400,1605038400,0,3
806,1,1,1,26,1605035493,0,False,3778,0,1,active,0,3778,,,1605038400,1605038400,0,0
807,1,1,1,24,1604997236,0,False,3779,0,0,active,0,3779,,,1605038400,1605038400,1,0
808,1,1,1,20,1605036989,0,False,3780,0,0,active,2,3780,,,1605038400,1605038400,0,0
809,1,1,1,29,1605038224,0,False,3781,0,1,active,0,3781,,,1605038400,1605038400,1,0
810,1,1,1,13,1605038206,0,False,3782,0,2,active,16,3782,,,1605038400,1605038400,5,0
811,1,1,1,25,1605038295,0,False,3783,4,0,active,40,3783,,,1605038400,1605038400,4,0
812,1,1,1,9,1605038208,0,False,3785,0,1,active,27,3785,,,1605038400,1605038400,0,4
813,1,1,1,16,1605037927,0,False,3786,1,5,active,28,3786,,,1605038400,1605038400,5,0
814,1,1,1,7,1605038172,0,False,3787,0,0,active,15,3787,,,1605038400,1605038400,0,2
815,1,1,1,31,1605035381,0,False,3789,0,0,active,0,3789,,,1605038400,1605038400,0,0
816,1,1,1,12,1605037305,0,False,3790,0,1,active,24,3790,,,1605038400,1605038400,0,3
817,1,1,1,12,1605028440,0,False,3791,0,0,active,20,3791,,,1605038400,1605038400,0,1
818,1,1,1,1,1605038370,0,False,3792,0,0,active,29,3792,,,1605038400,1605038400,0,2
819,1,1,1,7,1605037998,0,False,3795,0,0,active,12,3795,,,1605038400,1605038400,5,0
820,1,1,1,16,1605038361,0,False,3798,3,2,active,37,3798,,,1605038400,1605038400,0,6
821,1,1,1,0,86400,0,False,3799,0,0,active,0,3799,,,1605038400,1605038400,0,0
822,1,1,1,18,1605038194,0,False,3803,0,0,active,9,3803,,,1605038400,1605038400,0,0
823,1,1,1,1,1605037692,0,False,3804,0,2,active,21,3804,,,1605038400,1605038400,0,2
824,1,1,1,18,1605038291,0,False,3808,0,0,active,1,3808,,,1605038400,1605038400,1,0
825,1,1,1,8,1605038301,0,False,3809,5,2,active,43,3809,,,1605038400,1605038400,6,0
826,1,1,1,9,1605036436,0,False,3811,1,2,active,8,3811,,,1605038400,1605038400,0,1
827,1,1,1,0,1605038319,0,False,3812,3,5,active,44,3812,,,1605038400,1605038400,0,5
828,1,1,1,14,1605038376,0,True,3813,0,1,active,34,3813,,,1605038400,1605038400,0,0
829,1,0,0,0,1604990003,23,False,3814,0,0,active,0,3814,,,1605038400,1605038400,0,0
830,1,1,1,32,1605038363,0,False,3815,3,3,active,6,3815,,,1605038400,1605038400,1,0
831,1,1,1,17,1605015797,0,False,3816,0,1,active,6,3816,,,1605038400,1605038400,0,0
832,1,1,1,15,1605036864,0,False,3817,0,1,active,2,3817,,,1605038400,1605038400,1,0
833,1,1,1,15,1605037788,0,False,3818,0,2,active,23,3818,,,1605038400,1605038400,0,0
834,1,1,1,6,1605037317,0,False,3819,0,0,active,14,3819,,,1605038400,1605038400,0,2
835,1,1,1,16,1605038113,0,False,3820,0,1,active,2,3820,,,1605038400,1605038400,0,1
836,1,1,1,25,1605036619,0,False,3821,0,0,active,0,3821,,,1605038400,1605038400,0,0
837,1,1,1,19,1605035412,0,False,3822,0,1,active,0,3822,,,1605038400,1605038400,1,0
838,1,1,1,23,1605038050,0,False,3823,1,1,active,6,3823,,,1605038400,1605038400,0,4
839,1,1,1,22,1605037694,0,False,3824,0,0,active,1,3824,,,1605038400,1605038400,2,0
840,1,1,1,29,1605028635,0,False,3825,0,0,active,0,3825,,,1605038400,1605038400,0,0
841,1,1,1,18,1605032734,0,False,3826,0,0,active,0,3826,,,1605038400,1605038400,0,0
842,1,1,1,17,1605037898,0,False,3827,0,0,active,3,3827,,,1605038400,1605038400,0,1
843,1,1,1,21,1605035293,0,False,3828,0,0,active,1,3828,,,1605038400,1605038400,0,1
844,1,1,1,24,1605035751,0,False,3829,0,0,active,0,3829,,,1605038400,1605038400,0,0
845,1,1,1,22,1605033992,0,False,3830,0,0,active,0,3830,,,1605038400,1605038400,2,0
846,1,1,1,32,1605038278,0,False,3831,0,0,active,3,3831,,,1605038400,1605038400,0,1
847,1,1,1,19,1605036877,0,False,3832,0,0,active,2,3832,,,1605038400,1605038400,0,1
848,1,1,1,18,1605036386,0,False,3833,0,0,active,0,3833,,,1605038400,1605038400,1,0
849,1,1,1,16,1605038043,0,False,3834,0,1,active,2,3834,,,1605038400,1605038400,1,0
850,1,1,1,22,1605030069,0,False,3835,0,0,active,0,3835,,,1605038400,1605038400,0,0
851,1,1,1,27,1605033324,0,False,3836,0,0,active,2,3836,,,1605038400,1605038400,0,1
852,1,1,1,29,1605035652,0,False,3837,0,0,active,0,3837,,,1605038400,1605038400,0,0
853,1,1,1,25,1605037241,0,False,3838,0,0,active,0,3838,,,1605038400,1605038400,0,0
854,1,1,1,26,1605038336,0,False,3839,1,0,active,3,3839,,,1605038400,1605038400,0,0
855,1,1,1,24,1605034055,0,False,3840,0,0,active,0,3840,,,1605038400,1605038400,1,0
856,1,1,1,25,1605035183,0,False,3841,0,0,active,0,3841,,,1605038400,1605038400,0,0
857,1,1,1,28,1605036249,0,False,3842,0,0,active,1,3842,,,1605038400,1605038400,0,1
858,1,1,1,22,1604998442,0,False,3843,0,1,active,0,3843,,,1605038400,1605038400,0,0
859,1,1,1,17,1605038006,0,False,3844,0,0,active,8,3844,,,1605038400,1605038400,0,3
860,1,1,1,18,1605037977,0,False,3845,0,2,active,1,3845,,,1605038400,1605038400,1,0
861,1,1,1,24,1605038379,0,False,3846,0,0,active,1,3846,,,1605038400,1605038400,0,1
862,1,1,1,25,1605029634,0,False,3847,0,0,active,0,3847,,,1605038400,1605038400,2,0
863,1,1,1,32,1605037766,0,False,3848,0,0,active,0,3848,,,1605038400,1605038400,0,0
864,1,1,1,13,1605037644,0,False,3849,1,0,active,4,3849,,,1605038400,1605038400,1,0
865,1,1,1,1,1605037911,0,False,3850,0,1,active,23,3850,,,1605038400,1605038400,0,1
866,1,1,1,9,1605037022,0,False,3851,0,0,active,11,3851,,,1605038400,1605038400,0,0
867,1,1,1,6,1605038274,0,False,3852,0,0,active,11,3852,,,1605038400,1605038400,1,0
868,1,1,1,2,1605038094,0,False,3853,2,0,active,18,3853,,,1605038400,1605038400,0,3
869,1,1,1,21,1605038389,0,False,3854,3,0,active,3,3854,,,1605038400,1605038400,0,2
870,1,1,1,19,1605036009,0,False,3855,1,0,active,3,3855,,,1605038400,1605038400,0,2
871,1,1,1,19,1605037427,0,False,3856,0,0,active,6,3856,,,1605038400,1605038400,1,0
872,1,1,1,16,1605032961,0,False,3857,0,0,active,3,3857,,,1605038400,1605038400,0,0
873,1,1,1,8,1605037375,0,False,3858,0,0,active,12,3858,,,1605038400,1605038400,1,0
874,1,1,1,16,1605037044,0,False,3859,0,1,active,3,3859,,,1605038400,1605038400,1,0
875,1,1,1,21,1605038297,0,False,3860,1,0,active,5,3860,,,1605038400,1605038400,0,0
876,1,1,1,19,1605034095,0,False,3861,1,0,active,1,3861,,,1605038400,1605038400,0,0
877,1,1,1,17,1605036151,0,False,3862,1,0,active,1,3862,,,1605038400,1605038400,0,0
878,1,1,1,15,1605036469,0,False,3863,0,0,active,3,3863,,,1605038400,1605038400,0,0
879,1,1,1,26,1605034809,0,False,3864,0,0,active,4,3864,,,1605038400,1605038400,0,1
880,1,1,1,23,1605035719,0,False,3865,0,0,active,1,3865,,,1605038400,1605038400,0,0
881,1,1,1,31,1605037643,0,False,3866,0,1,active,0,3866,,,1605038400,1605038400,2,0
882,1,1,1,29,1605035701,0,False,3867,0,0,active,0,3867,,,1605038400,1605038400,0,0
883,1,1,1,17,1605037856,0,False,3868,0,0,active,2,3868,,,1605038400,1605038400,0,2
884,1,1,1,24,1605036867,0,False,3869,0,0,active,0,3869,,,1605038400,1605038400,0,0
885,1,1,1,19,1605037699,0,False,3870,0,1,active,0,3870,,,1605038400,1605038400,2,0
886,1,1,1,28,1605037696,0,False,3871,0,1,active,1,3871,,,1605038400,1605038400,0,0
887,1,1,1,19,1605030544,0,False,3872,0,0,active,0,3872,,,1605038400,1605038400,0,0
888,1,1,1,16,1605036054,0,False,3873,1,0,active,1,3873,,,1605038400,1605038400,2,0
889,1,1,1,15,1605033394,0,False,3874,0,0,active,1,3874,,,1605038400,1605038400,0,0
890,1,1,1,14,1605025745,0,False,3875,0,0,active,1,3875,,,1605038400,1605038400,0,0
891,1,1,1,21,1605035435,0,False,3876,1,0,active,2,3876,,,1605038400,1605038400,1,0
892,1,1,1,23,1605038361,0,False,3877,1,1,active,1,3877,,,1605038400,1605038400,0,0
893,1,1,1,19,1605015695,0,False,3878,0,0,active,0,3878,,,1605038400,1605038400,0,0
894,1,1,1,23,1605036345,0,False,3879,0,0,active,2,3879,,,1605038400,1605038400,0,2
895,1,1,1,23,1605036391,0,False,3880,0,0,active,4,3880,,,1605038400,1605038400,1,0
896,1,1,1,3,1605038144,0,False,3881,0,1,active,35,3881,,,1605038400,1605038400,1,0
897,1,1,1,15,1605034378,0,False,3882,0,0,active,0,3882,,,1605038400,1605038400,1,0
898,1,1,1,16,1605031695,0,False,3883,0,0,active,3,3883,,,1605038400,1605038400,0,2
899,1,1,1,22,1605033739,0,False,3884,1,0,active,1,3884,,,1605038400,1605038400,0,1
900,1,1,1,19,1605027095,0,False,3885,0,0,active,0,3885,,,1605038400,1605038400,0,0
901,1,1,1,19,1605030237,0,False,3886,0,0,active,1,3886,,,1605038400,1605038400,0,1
902,1,1,1,1,1605036734,0,False,3887,1,0,active,20,3887,,,1605038400,1605038400,0,0
903,1,1,1,19,1605034621,0,False,3888,0,0,active,0,3888,,,1605038400,1605038400,1,0
904,1,1,1,29,1605038329,0,False,3890,1,1,active,1,3890,,,1605038400,1605038400,2,0
905,1,1,1,20,1605029666,0,False,3891,0,0,active,0,3891,,,1605038400,1605038400,0,0
906,1,1,1,17,1605036578,0,False,3892,0,1,active,1,3892,,,1605038400,1605038400,0,1
907,1,1,1,25,1605036505,0,False,3893,0,0,active,0,3893,,,1605038400,1605038400,0,0
908,1,1,1,20,1605038326,0,False,3894,0,1,active,15,3894,,,1605038400,1605038400,3,0
909,1,1,1,24,1605036233,0,False,3895,0,0,active,1,3895,,,1605038400,1605038400,0,0
910,1,1,1,20,1605037303,0,False,3896,0,0,active,2,3896,,,1605038400,1605038400,0,0
911,1,1,1,15,1605035654,0,False,3897,0,0,active,2,3897,,,1605038400,1605038400,0,0
912,1,1,1,51,1605038019,0,False,3898,1,1,active,5,3898,,,1605038400,1605038400,0,5
