,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,1,active,False,30,21,4,1,1604817840,1,0,1,72,,,1604818805,1604818805,3,0
1,79,0,active,False,5,28,0,1,1604818527,1,0,1,79,,,1604818805,1604818805,2,0
2,82,1,active,False,0,27,0,1,1604818256,1,0,1,82,,,1604818805,1604818805,0,0
3,83,3,active,False,42,17,3,1,1604817119,1,0,1,83,,,1604818805,1604818805,0,0
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1604818805,1604818805,0,0
5,119,0,active,False,6,45,2,1,1604817050,1,0,1,119,,,1604818805,1604818805,0,0
6,120,0,active,False,10,7,2,1,1604818661,1,0,1,120,,,1604818805,1604818805,0,0
7,127,0,active,False,1,29,1,1,1604818256,1,0,1,127,,,1604818805,1604818805,0,0
8,128,0,active,False,5,47,4,1,1604818636,1,0,1,128,,,1604818805,1604818805,2,0
9,143,2,active,False,12,12,0,1,1604817154,1,0,1,143,,,1604818805,1604818805,0,0
10,144,0,active,False,17,41,0,1,1604812219,1,0,1,144,,,1604818805,1604818805,1,0
11,146,0,active,False,28,11,0,1,1604817050,1,0,1,146,,,1604818805,1604818805,3,0
12,150,0,active,False,11,44,0,1,1604818256,1,0,1,150,,,1604818805,1604818805,8,0
13,151,0,active,True,5,19,9,1,1604818796,1,0,1,151,,,1604818805,1604818805,0,1
14,152,0,active,False,38,11,0,1,1604815467,1,0,1,152,,,1604818805,1604818805,0,2
15,157,4,active,False,1,19,3,1,1604817049,1,0,1,157,,,1604818805,1604818805,0,2
16,161,0,active,False,15,10,10,1,1604818315,1,0,1,161,,,1604818805,1604818805,0,6
17,164,17,active,False,8,37,2,1,1604816422,1,0,1,164,,,1604818805,1604818805,0,7
18,168,0,active,False,11,35,1,1,1604818234,1,0,1,168,,,1604818805,1604818805,2,0
19,173,0,active,False,54,6,10,1,1604818632,1,0,1,173,,,1604818805,1604818805,9,0
20,174,0,active,False,1,27,7,1,1604818525,1,0,1,174,,,1604818805,1604818805,0,0
21,212,1,active,False,2,58,0,1,1604817012,1,0,1,212,,,1604818805,1604818805,0,0
22,216,4,active,False,20,17,0,1,1604817736,1,0,1,216,,,1604818805,1604818805,0,1
23,217,5,active,False,4,32,3,1,1604817477,1,0,1,217,,,1604818805,1604818805,0,0
24,223,0,active,False,4,28,1,1,1604814101,1,0,1,223,,,1604818805,1604818805,0,1
25,224,0,active,True,14,16,0,1,1604817617,1,0,1,224,,,1604818805,1604818805,1,0
26,228,0,active,False,53,1,1,1,1604808115,1,0,1,228,,,1604818805,1604818805,0,1
27,229,2,active,False,14,6,3,1,1604818681,1,0,1,229,,,1604818805,1604818805,0,4
28,236,0,active,False,3,43,1,1,1604818316,1,0,1,236,,,1604818805,1604818805,1,0
29,237,1,active,False,11,28,0,1,1604818256,1,0,1,237,,,1604818805,1604818805,3,0
30,238,0,active,False,6,25,0,1,1604818258,1,0,1,238,,,1604818805,1604818805,0,0
31,239,0,active,False,17,14,0,1,1604817049,1,0,1,239,,,1604818805,1604818805,1,0
32,241,0,active,False,20,0,3,1,1604817049,1,0,1,241,,,1604818805,1604818805,0,0
33,242,0,active,False,12,32,2,1,1604817049,1,0,1,242,,,1604818805,1604818805,2,0
34,244,4,active,False,23,5,3,1,1604818046,1,0,1,244,,,1604818805,1604818805,0,0
35,245,2,active,False,1,19,3,1,1604816635,1,0,1,245,,,1604818805,1604818805,0,0
36,247,0,active,False,9,46,0,1,1604817840,1,0,1,247,,,1604818805,1604818805,1,0
37,248,0,active,False,2,95,2,1,1604818256,1,0,1,248,,,1604818805,1604818805,2,0
38,249,0,active,False,4,23,0,1,1604817381,1,0,1,249,,,1604818805,1604818805,0,0
39,250,1,active,False,5,33,2,1,1604818376,1,0,1,250,,,1604818805,1604818805,0,3
40,251,3,active,False,4,20,3,1,1604818449,1,0,1,251,,,1604818805,1604818805,0,2
41,252,2,active,False,13,8,12,1,1604818739,1,0,1,252,,,1604818805,1604818805,3,0
42,254,0,active,False,19,26,2,1,1604818256,1,0,1,254,,,1604818805,1604818805,0,0
43,257,1,active,False,1,37,1,1,1604814468,1,0,1,257,,,1604818805,1604818805,0,3
44,258,0,active,False,20,2,1,1,1604817050,1,0,1,258,,,1604818805,1604818805,0,1
45,259,0,active,False,24,14,1,1,1604818724,1,0,1,259,,,1604818805,1604818805,0,0
46,260,0,active,False,30,2,1,1,1604817050,1,0,1,260,,,1604818805,1604818805,0,0
47,261,2,active,False,23,16,2,1,1604817625,1,0,1,261,,,1604818805,1604818805,0,0
48,262,1,active,False,7,14,3,1,1604817629,1,0,1,262,,,1604818805,1604818805,0,0
49,264,1,active,False,2,25,0,1,1604817798,1,0,1,264,,,1604818805,1604818805,2,0
50,265,0,active,False,0,35,0,1,1604818255,1,0,1,265,,,1604818805,1604818805,0,0
51,267,11,active,False,1,69,0,0,1604800548,1,0,0,267,,,1604818805,1604818805,0,0
52,268,1,active,False,3,22,2,1,1604817397,1,0,1,268,,,1604818805,1604818805,0,0
53,270,0,active,False,6,15,2,1,1604817228,1,0,1,270,,,1604818805,1604818805,0,2
54,274,0,active,False,23,6,2,1,1604817087,1,0,1,274,,,1604818805,1604818805,0,0
55,275,1,active,False,8,11,0,1,1604817050,1,0,1,275,,,1604818805,1604818805,2,0
56,276,0,active,False,1,21,3,1,1604818450,1,0,1,276,,,1604818805,1604818805,0,0
57,278,5,active,False,4,15,0,1,1604817049,1,0,1,278,,,1604818805,1604818805,0,0
58,280,0,out_of_service,False,0,0,0,0,86400,0,0,0,280,,,1604818805,1604818805,0,0
59,281,0,active,True,59,2,5,1,1604818256,1,0,1,281,,,1604818805,1604818805,0,0
60,282,2,active,False,6,19,2,1,1604818699,1,0,1,282,,,1604818805,1604818805,1,0
61,284,0,active,False,17,33,1,1,1604817690,1,0,1,284,,,1604818805,1604818805,1,0
62,285,0,active,True,11,41,1,1,1604818257,1,0,1,285,,,1604818805,1604818805,0,2
63,289,1,active,False,14,5,0,1,1604817091,1,0,1,289,,,1604818805,1604818805,0,0
64,291,2,active,False,7,13,0,1,1604818615,1,0,1,291,,,1604818805,1604818805,0,1
65,293,0,active,False,16,36,2,1,1604817750,1,0,1,293,,,1604818805,1604818805,1,0
66,295,1,active,False,0,24,0,1,1604818256,1,0,1,295,,,1604818805,1604818805,0,1
67,297,0,active,False,31,44,2,1,1604818508,1,0,1,297,,,1604818805,1604818805,0,0
68,298,1,active,False,7,28,0,1,1604817050,1,0,1,298,,,1604818805,1604818805,1,0
69,301,2,active,False,1,56,1,1,1604816410,1,0,1,301,,,1604818805,1604818805,0,0
70,302,0,active,False,0,33,4,1,1604818256,1,0,1,302,,,1604818805,1604818805,0,0
