,num_docks_available,last_reported,num_bikes_disabled,station_status,legacy_id,num_docks_disabled,station_id,is_installed,is_renting,num_bikes_available,num_ebikes_available,is_returning,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
860,21,1605156983,0,active,3844,0,3844,1,1,4,1,1,False,,,1605160795,1605160795,0,0
861,18,1605160168,0,active,3845,0,3845,1,1,3,1,1,False,,,1605160795,1605160795,0,0
862,23,1605155442,0,active,3846,0,3846,1,1,2,1,1,False,,,1605160795,1605160795,0,0
863,25,1605137367,0,active,3847,0,3847,1,1,0,0,1,False,,,1605160795,1605160795,0,0
864,31,1605133397,0,active,3848,0,3848,1,1,1,0,1,False,,,1605160795,1605160795,0,0
865,12,1605155364,0,active,3849,0,3849,1,1,5,2,1,False,,,1605160795,1605160795,0,0
866,6,1605130473,0,active,3850,0,3850,1,1,19,2,1,False,,,1605160795,1605160795,0,0
867,10,1605118079,0,active,3851,0,3851,1,1,10,1,1,False,,,1605160795,1605160795,0,0
868,5,1605145019,0,active,3852,0,3852,1,1,12,0,1,False,,,1605160795,1605160795,0,0
869,4,1605146531,0,active,3853,0,3853,1,1,16,0,1,False,,,1605160795,1605160795,0,0
870,20,1605156855,0,active,3854,0,3854,1,1,4,0,1,False,,,1605160795,1605160795,0,0
871,17,1605141111,1,active,3855,0,3855,1,1,4,0,1,False,,,1605160795,1605160795,0,0
872,21,1605156210,1,active,3856,0,3856,1,1,3,0,1,False,,,1605160795,1605160795,0,0
873,15,1605153624,0,active,3857,0,3857,1,1,4,0,1,False,,,1605160795,1605160795,0,0
874,6,1605158526,0,active,3858,0,3858,1,1,14,0,1,False,,,1605160795,1605160795,0,0
875,17,1605158983,0,active,3859,0,3859,1,1,3,0,1,False,,,1605160795,1605160795,0,0
876,21,1605155982,0,active,3860,0,3860,1,1,5,1,1,False,,,1605160795,1605160795,0,0
877,18,1605132744,0,active,3861,0,3861,1,1,2,0,1,False,,,1605160795,1605160795,0,0
878,17,1605118578,0,active,3862,0,3862,1,1,1,1,1,False,,,1605160795,1605160795,0,0
879,14,1605137733,0,active,3863,0,3863,1,1,4,0,1,False,,,1605160795,1605160795,0,0
880,25,1605160058,0,active,3864,0,3864,1,1,5,2,1,False,,,1605160795,1605160795,0,0
881,23,1605155423,0,active,3865,0,3865,1,1,1,1,1,False,,,1605160795,1605160795,0,0
882,28,1605154961,0,active,3866,0,3866,1,1,4,2,1,False,,,1605160795,1605160795,0,0
883,28,1605084914,0,active,3867,0,3867,1,1,1,0,1,False,,,1605160795,1605160795,0,0
884,18,1605148085,0,active,3868,0,3868,1,1,1,0,1,False,,,1605160795,1605160795,0,0
885,19,1605155634,1,active,3869,0,3869,1,1,4,1,1,False,,,1605160795,1605160795,0,0
886,18,1605149641,0,active,3870,0,3870,1,1,2,2,1,False,,,1605160795,1605160795,0,0
887,29,1605084916,1,active,3871,0,3871,1,1,0,0,1,False,,,1605160795,1605160795,0,0
888,16,1605159524,0,active,3872,0,3872,1,1,3,2,1,False,,,1605160795,1605160795,0,0
889,16,1605120344,0,active,3873,0,3873,1,1,1,0,1,False,,,1605160795,1605160795,0,0
890,16,1605144349,0,active,3874,0,3874,1,1,0,0,1,False,,,1605160795,1605160795,0,0
891,14,1605125755,0,active,3875,0,3875,1,1,1,1,1,False,,,1605160795,1605160795,0,0
892,14,1605145008,1,active,3876,0,3876,1,1,8,2,1,False,,,1605160795,1605160795,0,0
893,20,1605158494,0,active,3877,0,3877,1,1,5,3,1,False,,,1605160795,1605160795,1,0
894,17,1605123215,0,active,3878,0,3878,1,1,2,0,1,False,,,1605160795,1605160795,0,0
895,17,1605157177,0,active,3879,0,3879,1,1,8,2,1,False,,,1605160795,1605160795,0,0
896,19,1605154053,0,active,3880,0,3880,1,1,8,1,1,False,,,1605160795,1605160795,0,0
897,13,1605136326,1,active,3881,0,3881,1,1,25,0,1,False,,,1605160795,1605160795,0,0
898,12,1605160027,1,active,3882,0,3882,1,1,2,0,1,False,,,1605160795,1605160795,0,0
899,16,1605141049,0,active,3883,0,3883,1,1,3,1,1,False,,,1605160795,1605160795,0,0
900,20,1605121570,1,active,3884,0,3884,1,1,2,0,1,False,,,1605160795,1605160795,0,0
901,19,1605134686,0,active,3885,0,3885,1,1,0,0,1,False,,,1605160795,1605160795,0,0
902,19,1605151219,0,active,3886,0,3886,1,1,1,1,1,False,,,1605160795,1605160795,0,0
903,6,1605155523,1,active,3887,0,3887,1,1,14,0,1,False,,,1605160795,1605160795,0,0
904,17,1605159817,0,active,3888,0,3888,1,1,2,2,1,False,,,1605160795,1605160795,0,0
905,27,1605159490,0,active,3890,0,3890,1,1,4,2,1,False,,,1605160795,1605160795,1,0
906,13,1605157933,1,active,3891,0,3891,1,1,6,1,1,False,,,1605160795,1605160795,0,0
907,15,1605154491,0,active,3892,0,3892,1,1,4,2,1,False,,,1605160795,1605160795,0,1
908,21,1605159260,1,active,3893,0,3893,1,1,3,1,1,False,,,1605160795,1605160795,0,0
909,2,1605157583,0,active,3894,0,3894,1,1,34,0,1,False,,,1605160795,1605160795,1,0
910,25,1605120254,0,active,3895,0,3895,1,1,0,0,1,False,,,1605160795,1605160795,0,0
911,18,1605159447,0,active,3896,0,3896,1,1,4,2,1,False,,,1605160795,1605160795,0,0
912,13,1605152550,0,active,3897,0,3897,1,1,4,0,1,False,,,1605160795,1605160795,0,0
913,52,1605155217,1,active,3898,0,3898,1,1,4,0,1,False,,,1605160795,1605160795,0,0
914,2,1605154658,0,active,3899,0,3899,1,1,16,0,1,False,,,1605160795,1605160795,0,0
915,25,1605144254,2,active,3900,0,3900,1,1,3,1,1,False,,,1605160795,1605160795,0,0
916,14,1605151684,0,active,3901,0,3901,1,1,3,2,1,False,,,1605160795,1605160795,0,0
917,13,1605155173,0,active,3902,0,3902,1,1,6,4,1,False,,,1605160795,1605160795,0,1
918,14,1605157190,0,active,3903,0,3903,1,1,3,1,1,False,,,1605160795,1605160795,0,0
919,17,1605157062,0,active,3905,0,3905,1,1,10,3,1,False,,,1605160795,1605160795,1,0
920,0,1605153276,2,active,3906,0,3906,1,1,30,6,1,False,,,1605160795,1605160795,0,0
921,16,1605159219,0,active,3907,0,3907,1,1,1,1,1,False,,,1605160795,1605160795,0,0
922,18,1605124519,0,active,3909,0,3909,1,1,2,1,1,False,,,1605160795,1605160795,0,0
923,13,1605140111,0,active,3910,0,3910,1,1,4,4,1,False,,,1605160795,1605160795,0,0
924,1,1605159852,1,active,3911,0,3911,1,1,20,1,1,False,,,1605160795,1605160795,0,0
925,3,1605144131,1,active,3913,0,3913,1,1,15,0,1,False,,,1605160795,1605160795,0,0
926,34,1605158050,0,active,3914,0,3914,1,1,5,3,1,False,,,1605160795,1605160795,0,0
927,13,1605158771,0,active,3916,0,3916,1,1,32,2,1,True,,,1605160795,1605160795,0,0
928,7,1605153632,0,active,3917,0,3917,1,1,24,0,1,False,,,1605160795,1605160795,0,0
929,9,1605160104,0,active,3918,0,3918,1,1,21,5,1,False,,,1605160795,1605160795,0,1
930,10,1605159682,0,active,3919,0,3919,1,1,27,0,1,False,,,1605160795,1605160795,0,0
931,11,1605160265,1,active,3920,0,3920,1,1,7,3,1,False,,,1605160795,1605160795,0,0
932,17,1605157015,0,active,3921,0,3921,1,1,2,1,1,False,,,1605160795,1605160795,0,0
933,10,1605153868,0,active,3922,0,3922,1,1,9,0,1,False,,,1605160795,1605160795,0,0
934,12,1605150180,0,active,3923,0,3923,1,1,5,2,1,False,,,1605160795,1605160795,0,0
935,10,1605151193,1,active,3924,0,3924,1,1,14,2,1,False,,,1605160795,1605160795,0,0
936,10,1605148620,0,active,3925,0,3925,1,1,11,0,1,False,,,1605160795,1605160795,0,0
937,14,1605149630,0,active,3926,0,3926,1,1,6,2,1,False,,,1605160795,1605160795,0,0
938,25,1605158466,1,active,3927,0,3927,1,1,1,0,1,False,,,1605160795,1605160795,0,0
939,7,1605158639,1,active,3928,0,3928,1,1,10,3,1,False,,,1605160795,1605160795,0,2
940,7,1605158918,1,active,3929,0,3929,1,1,11,2,1,False,,,1605160795,1605160795,0,0
941,11,1605152051,0,active,3930,0,3930,1,1,8,1,1,False,,,1605160795,1605160795,0,0
942,17,1605139964,0,active,3931,0,3931,1,1,6,0,1,False,,,1605160795,1605160795,0,0
943,14,1605152367,0,active,3932,0,3932,1,1,9,2,1,False,,,1605160795,1605160795,0,0
944,1,1605150427,0,active,3933,0,3933,1,1,18,1,1,False,,,1605160795,1605160795,0,0
945,22,1605156883,0,active,3934,0,3934,1,1,5,3,1,False,,,1605160795,1605160795,0,0
946,15,1605159929,0,active,3935,0,3935,1,1,4,0,1,False,,,1605160795,1605160795,0,0
947,15,1605130884,0,active,3936,0,3936,1,1,4,0,1,False,,,1605160795,1605160795,0,0
948,17,1605151710,1,active,3937,0,3937,1,1,5,3,1,False,,,1605160795,1605160795,0,1
949,12,1605087329,0,active,3938,0,3938,1,1,7,1,1,False,,,1605160795,1605160795,0,0
950,17,1605101520,1,active,3939,0,3939,1,1,3,0,1,False,,,1605160795,1605160795,0,0
951,14,1605086122,1,active,3940,0,3940,1,1,1,1,1,False,,,1605160795,1605160795,0,0
952,9,1605120096,0,active,3941,0,3941,1,1,8,0,1,False,,,1605160795,1605160795,0,0
953,18,1605154225,0,active,3942,0,3942,1,1,3,1,1,False,,,1605160795,1605160795,0,0
954,29,1605160613,0,active,3944,0,3944,1,1,1,1,1,False,,,1605160795,1605160795,0,0
955,17,1605159948,2,active,3945,0,3945,1,1,2,2,1,False,,,1605160795,1605160795,0,0
956,21,1605160609,0,active,3946,0,3946,1,1,0,0,1,False,,,1605160795,1605160795,0,0
957,16,1605120595,0,active,3947,0,3947,1,1,2,0,1,False,,,1605160795,1605160795,0,0
958,21,1605137985,0,active,3948,0,3948,1,1,2,2,1,False,,,1605160795,1605160795,0,0
959,4,1605148101,2,active,3949,0,3949,1,1,17,2,1,False,,,1605160795,1605160795,0,0
960,15,1605115907,0,active,3950,0,3950,1,1,4,0,1,False,,,1605160795,1605160795,0,0
961,15,1605147166,1,active,3951,0,3951,1,1,3,0,1,False,,,1605160795,1605160795,0,0
962,18,1605119212,1,active,3952,0,3952,1,1,0,0,1,False,,,1605160795,1605160795,0,0
963,19,1605157748,0,active,3953,0,3953,1,1,6,4,1,False,,,1605160795,1605160795,0,2
964,16,1605155437,0,active,3955,0,3955,1,1,3,0,1,False,,,1605160795,1605160795,0,0
965,21,1605130622,0,active,3956,0,3956,1,1,2,2,1,False,,,1605160795,1605160795,0,0
966,16,1605146163,0,active,3957,0,3957,1,1,3,1,1,False,,,1605160795,1605160795,1,0
967,21,1605140341,0,active,3958,0,3958,1,1,2,0,1,False,,,1605160795,1605160795,0,0
968,31,1605153094,0,active,3959,0,3959,1,1,0,0,1,False,,,1605160795,1605160795,0,0
969,16,1605147938,2,active,3960,0,3960,1,1,3,2,1,False,,,1605160795,1605160795,0,0
970,0,1605141718,0,active,3961,0,3961,1,1,19,2,1,False,,,1605160795,1605160795,0,0
971,0,1605147779,1,active,3963,0,3963,1,1,30,2,1,False,,,1605160795,1605160795,0,0
972,14,1605151752,2,active,3964,0,3964,1,1,4,2,1,False,,,1605160795,1605160795,0,0
973,17,1605131737,0,active,3965,0,3965,1,1,2,0,1,False,,,1605160795,1605160795,0,0
974,9,1605149356,0,active,3966,0,3966,1,1,10,2,1,False,,,1605160795,1605160795,0,0
975,23,1605155503,2,active,3967,0,3967,1,0,5,5,0,False,,,1605160795,1605160795,0,0
976,12,1605132929,0,active,3968,0,3968,1,1,9,4,1,False,,,1605160795,1605160795,0,0
977,15,1605099105,0,active,3969,0,3969,1,1,4,0,1,False,,,1605160795,1605160795,0,0
978,8,1605157003,0,active,3970,0,3970,1,1,11,1,1,False,,,1605160795,1605160795,0,1
979,4,1605150194,0,active,3972,2,3972,1,1,17,0,1,False,,,1605160795,1605160795,0,0
980,23,1605156716,0,active,3973,0,3973,1,1,3,2,1,False,,,1605160795,1605160795,1,0
981,6,1605131319,0,active,3975,0,3975,1,1,15,0,1,False,,,1605160795,1605160795,0,0
982,6,1605152073,1,active,3976,0,3976,1,1,12,0,1,False,,,1605160795,1605160795,0,0
983,29,1605151094,0,active,3977,0,3977,1,1,0,0,1,False,,,1605160795,1605160795,1,0
984,18,1605135917,0,active,3978,0,3978,1,1,0,0,1,False,,,1605160795,1605160795,0,0
985,20,1605142905,0,active,3980,0,3980,1,1,0,0,1,False,,,1605160795,1605160795,0,0
986,23,1605102872,1,active,3981,0,3981,1,1,0,0,1,False,,,1605160795,1605160795,0,0
987,1,1605126146,1,active,3982,0,3982,1,1,19,0,1,False,,,1605160795,1605160795,0,0
988,13,1605153400,1,active,3983,0,3983,1,1,9,0,1,False,,,1605160795,1605160795,0,0
989,21,1605152437,0,active,3984,0,3984,1,1,2,1,1,False,,,1605160795,1605160795,0,0
990,19,1605130560,1,active,3985,0,3985,1,1,2,2,1,False,,,1605160795,1605160795,0,0
991,32,1605143685,0,active,3986,0,3986,1,1,3,0,1,False,,,1605160795,1605160795,0,0
992,13,1605153500,1,active,3987,0,3987,1,1,9,0,1,False,,,1605160795,1605160795,0,0
993,1,1605131481,0,active,3988,0,3988,1,1,18,0,1,False,,,1605160795,1605160795,0,0
994,21,1605153734,1,active,3989,0,3989,1,1,0,0,1,False,,,1605160795,1605160795,0,0
995,38,1605154839,0,active,3992,0,3992,1,1,9,0,1,False,,,1605160795,1605160795,0,0
996,7,1605153974,0,active,3994,0,3994,1,1,23,0,1,False,,,1605160795,1605160795,0,0
997,14,1605157620,1,active,3995,0,3995,1,1,6,1,1,False,,,1605160795,1605160795,0,0
998,5,1605156237,0,active,3996,0,3996,1,1,19,1,1,False,,,1605160795,1605160795,1,0
999,14,1605156330,0,active,3997,0,3997,1,1,6,3,1,False,,,1605160795,1605160795,0,0
1000,26,1605156069,0,active,3998,0,3998,1,1,3,0,1,False,,,1605160795,1605160795,0,0
1001,15,1605159514,0,active,3999,0,3999,1,1,8,3,1,False,,,1605160795,1605160795,0,0
1002,20,1605151474,0,active,4000,0,4000,1,1,2,0,1,False,,,1605160795,1605160795,0,0
1003,19,1605153324,2,active,4001,0,4001,1,1,3,1,1,False,,,1605160795,1605160795,0,0
1004,17,1605151091,0,active,4002,0,4002,1,1,7,1,1,False,,,1605160795,1605160795,0,0
1005,5,1605156271,1,active,4004,0,4004,1,1,15,1,1,False,,,1605160795,1605160795,0,0
1006,22,1605146032,0,active,4005,0,4005,1,1,2,2,1,False,,,1605160795,1605160795,0,0
1007,22,1605133218,0,active,4006,0,4006,1,1,3,1,1,False,,,1605160795,1605160795,0,0
1008,28,1605139885,0,active,4007,0,4007,1,1,2,1,1,False,,,1605160795,1605160795,0,0
1009,0,86400,0,out_of_service,4008,0,4008,0,0,0,0,0,False,,,1605160795,1605160795,0,0
1010,31,1605140159,0,active,4009,0,4009,1,1,4,2,1,False,,,1605160795,1605160795,0,0
1011,23,1605153003,1,active,4010,0,4010,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1012,22,1605154332,1,active,4011,0,4011,1,1,2,0,1,False,,,1605160795,1605160795,0,0
1013,20,1605152163,1,active,4012,0,4012,1,1,2,1,1,False,,,1605160795,1605160795,0,1
1014,23,1605156343,0,active,4013,0,4013,1,1,1,1,1,False,,,1605160795,1605160795,0,0
1015,16,1605155998,0,active,4014,0,4014,1,1,6,3,1,False,,,1605160795,1605160795,0,0
1016,8,1605157546,2,active,4015,0,4015,1,1,21,5,1,False,,,1605160795,1605160795,2,0
1017,18,1605156319,1,active,4016,0,4016,1,1,3,1,1,False,,,1605160795,1605160795,0,0
1018,17,1605159505,0,active,4017,0,4017,1,1,5,1,1,False,,,1605160795,1605160795,0,0
1019,19,1605159336,0,active,4018,0,4018,1,1,2,0,1,False,,,1605160795,1605160795,0,0
1020,16,1605141488,0,active,4019,0,4019,1,1,1,1,1,False,,,1605160795,1605160795,0,0
1021,17,1605159422,0,active,4020,0,4020,1,1,5,0,1,False,,,1605160795,1605160795,0,0
1022,8,1605134178,0,active,4021,0,4021,1,1,13,1,1,False,,,1605160795,1605160795,0,0
1023,16,1605157763,1,active,4023,0,4023,1,1,7,3,1,False,,,1605160795,1605160795,0,0
1024,1,1605149888,32,active,4024,0,4024,1,0,0,0,1,False,,,1605160795,1605160795,0,0
1025,14,1605152440,1,active,4025,0,4025,1,1,5,4,1,False,,,1605160795,1605160795,0,0
1026,21,1605158642,1,active,4027,0,4027,1,1,1,1,1,False,,,1605160795,1605160795,0,0
1027,2,1605151290,0,active,4028,0,4028,1,1,17,0,1,False,,,1605160795,1605160795,0,0
1028,18,1605160592,1,active,4029,0,4029,1,1,4,2,1,False,,,1605160795,1605160795,0,1
1029,4,1605160084,0,active,4030,0,4030,1,1,19,0,1,False,,,1605160795,1605160795,0,0
1030,18,1605153173,1,active,4031,0,4031,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1031,6,1605160084,0,active,4032,0,4032,1,1,13,0,1,False,,,1605160795,1605160795,0,0
1032,25,1605155096,0,active,4034,0,4034,1,1,2,2,1,False,,,1605160795,1605160795,0,0
1033,17,1605153239,0,active,4035,0,4035,1,1,3,3,1,False,,,1605160795,1605160795,0,0
1034,14,1605149757,0,active,4036,0,4036,1,1,22,1,1,False,,,1605160795,1605160795,0,0
1035,9,1605151329,2,active,4037,0,4037,1,1,28,3,1,False,,,1605160795,1605160795,0,0
1036,1,1605119788,0,active,4038,0,4038,1,1,28,1,1,False,,,1605160795,1605160795,0,0
1037,25,1605153263,2,active,4040,0,4040,1,1,24,0,1,False,,,1605160795,1605160795,0,0
1038,14,1605156900,2,active,4041,0,4041,1,1,2,2,1,False,,,1605160795,1605160795,0,0
1039,15,1605159014,3,active,4043,0,4043,1,1,6,0,1,False,,,1605160795,1605160795,3,0
1040,21,1605158793,3,active,4044,0,4044,1,1,25,2,1,False,,,1605160795,1605160795,1,0
1041,11,1605160506,1,active,4045,0,4045,1,1,27,3,1,False,,,1605160795,1605160795,1,0
1042,24,1605152769,1,active,4047,0,4047,1,1,2,2,1,False,,,1605160795,1605160795,0,0
1043,18,1605154452,0,active,4048,0,4048,1,1,2,1,1,False,,,1605160795,1605160795,0,1
1044,18,1605160241,0,active,4050,0,4050,1,1,3,3,1,False,,,1605160795,1605160795,0,0
1045,25,1605137568,1,active,4051,0,4051,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1046,23,1605156724,1,active,4052,0,4052,1,1,3,3,1,False,,,1605160795,1605160795,0,0
1047,17,1605155851,0,active,4053,0,4053,1,1,2,2,1,False,,,1605160795,1605160795,0,0
1048,17,1605159987,0,active,4054,0,4054,1,1,2,2,1,False,,,1605160795,1605160795,0,0
1049,23,1605150157,0,active,4055,0,4055,1,1,4,0,1,False,,,1605160795,1605160795,0,0
1050,21,1605155719,1,active,4056,0,4056,1,1,2,0,1,False,,,1605160795,1605160795,0,0
1051,20,1605159292,1,active,4057,0,4057,1,1,2,1,1,False,,,1605160795,1605160795,0,0
1052,25,1605151710,1,active,4058,0,4058,1,1,15,0,1,False,,,1605160795,1605160795,0,1
1053,30,1605146303,1,active,4059,0,4059,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1054,23,1605152532,0,active,4060,0,4060,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1055,21,1605146465,0,active,4061,0,4061,1,1,3,0,1,False,,,1605160795,1605160795,0,0
1056,23,1605159347,0,active,4062,0,4062,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1057,22,1605151542,1,active,4063,0,4063,1,1,1,1,1,False,,,1605160795,1605160795,0,0
1058,22,1605156105,0,active,4064,0,4064,1,1,1,1,1,False,,,1605160795,1605160795,0,0
1059,33,1605145069,1,active,4065,0,4065,1,1,1,1,1,False,,,1605160795,1605160795,0,1
1060,23,1605123107,0,active,4066,0,4066,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1061,22,1605136085,0,active,4067,0,4067,1,1,1,0,1,False,,,1605160795,1605160795,0,0
1062,26,1605154365,0,active,4068,0,4068,1,1,4,3,1,False,,,1605160795,1605160795,0,0
1063,23,1605127139,0,active,4069,0,4069,1,1,1,1,1,False,,,1605160795,1605160795,0,0
1064,22,1605158087,1,active,4070,0,4070,1,1,1,0,1,False,,,1605160795,1605160795,0,0
1065,21,1605150875,0,active,4071,0,4071,1,1,1,0,1,False,,,1605160795,1605160795,0,0
1066,19,1605147172,1,active,4072,0,4072,1,1,20,0,1,False,,,1605160795,1605160795,0,0
1067,13,1605156475,0,active,4073,0,4073,1,1,22,5,1,False,,,1605160795,1605160795,0,0
1068,23,1605117895,0,active,4074,0,4074,1,1,0,0,1,False,,,1605160795,1605160795,0,0
1069,26,1605155938,1,active,4075,0,4075,1,1,11,7,1,True,,,1605160795,1605160795,0,0
1070,21,1605136550,0,active,4076,0,4076,1,1,8,3,1,False,,,1605160795,1605160795,0,0
1071,11,1605153685,0,active,4078,0,4078,1,1,20,2,1,False,,,1605160795,1605160795,0,0
1072,11,1605150815,0,active,4079,0,4079,1,1,10,6,1,False,,,1605160795,1605160795,0,0
1073,14,1605134834,1,active,4080,0,4080,1,1,6,0,1,False,,,1605160795,1605160795,0,0
