,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,0,1,2,37,72,1,active,16,False,1605023578,1,0,72,,,1605023995,1605023995,4,0
1,0,1,1,18,79,1,active,14,False,1605023626,1,0,79,,,1605023995,1605023995,1,0
2,0,1,1,1,82,1,active,25,False,1605019519,1,0,82,,,1605023995,1605023995,0,1
3,0,1,1,47,83,1,active,14,False,1605023946,1,0,83,,,1605023995,1605023995,0,0
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1605023995,1605023995,0,0
5,1,1,1,11,119,1,active,41,False,1605023807,1,0,119,,,1605023995,1605023995,0,0
6,0,1,2,17,120,1,active,0,False,1605022857,1,0,120,,,1605023995,1605023995,2,0
7,0,1,0,18,127,1,active,13,False,1605023640,1,0,127,,,1605023995,1605023995,0,7
8,2,1,3,29,128,1,active,24,False,1605023413,1,0,128,,,1605023995,1605023995,3,0
9,0,1,2,10,143,1,active,12,False,1605023920,1,0,143,,,1605023995,1605023995,0,0
10,0,1,2,17,144,1,active,39,False,1605023675,1,0,144,,,1605023995,1605023995,0,2
11,3,1,0,7,146,1,active,32,False,1605023860,1,0,146,,,1605023995,1605023995,5,0
12,0,1,1,31,150,1,active,23,False,1605023926,1,0,150,,,1605023995,1605023995,0,4
13,8,1,2,5,151,1,active,26,True,1605023896,1,0,151,,,1605023995,1605023995,2,0
14,1,1,0,1,152,1,active,48,False,1605023925,1,0,152,,,1605023995,1605023995,1,0
15,0,1,2,7,157,1,active,14,False,1605023530,1,0,157,,,1605023995,1605023995,0,3
16,1,1,0,20,161,1,active,15,False,1605023926,1,0,161,,,1605023995,1605023995,8,0
17,0,1,4,14,164,1,active,29,False,1605023985,1,0,164,,,1605023995,1605023995,7,0
18,5,1,1,0,168,1,active,46,False,1605023662,1,0,168,,,1605023995,1605023995,0,3
19,1,1,2,0,173,1,active,68,False,1605023901,1,0,173,,,1605023995,1605023995,0,3
20,0,1,1,4,174,1,active,30,False,1605023914,1,0,174,,,1605023995,1605023995,0,1
21,0,1,2,16,212,1,active,42,False,1605023105,1,0,212,,,1605023995,1605023995,2,0
22,0,1,3,27,216,1,active,7,False,1605023224,1,0,216,,,1605023995,1605023995,0,2
23,2,1,1,1,217,1,active,37,False,1605023820,1,0,217,,,1605023995,1605023995,0,3
24,0,1,4,8,223,1,active,21,False,1605023819,1,0,223,,,1605023995,1605023995,0,4
25,1,1,1,20,224,1,active,9,True,1605023686,1,0,224,,,1605023995,1605023995,0,1
26,7,1,3,0,228,1,active,52,False,1605023984,1,0,228,,,1605023995,1605023995,0,0
27,1,1,2,0,229,1,active,21,False,1605023853,1,0,229,,,1605023995,1605023995,0,1
28,0,1,0,0,236,1,active,0,False,86400,1,0,236,,,1605023995,1605023995,0,0
29,0,1,0,34,237,1,active,5,False,1605023820,1,0,237,,,1605023995,1605023995,0,1
