,legacy_id,station_status,is_returning,station_id,num_bikes_available,eightd_has_available_keys,last_reported,is_installed,num_docks_disabled,num_bikes_disabled,is_renting,num_docks_available,num_ebikes_available,valet,eightd_active_station_services,starttime,timestamp,demand,supply
897,3882,active,1,3882,0,False,1604692470,1,0,0,1,15,0,,,1604696400,1604696400,3,0
898,3883,active,1,3883,0,False,1604680812,1,0,0,1,19,0,,,1604696400,1604696400,1,0
899,3884,active,1,3884,2,False,1604693454,1,0,0,1,21,1,,,1604696400,1604696400,1,0
900,3885,active,1,3885,3,False,1604693838,1,0,0,1,16,1,,,1604696400,1604696400,0,0
901,3886,active,1,3886,3,False,1604694098,1,0,0,1,17,1,,,1604696400,1604696400,1,0
902,3887,active,1,3887,0,False,1604687748,1,0,1,1,20,0,,,1604696400,1604696400,0,0
903,3888,active,1,3888,2,False,1604695590,1,0,0,1,17,1,,,1604696400,1604696400,0,1
904,3890,active,1,3890,0,False,1604696031,1,0,0,1,31,0,,,1604696400,1604696400,1,0
905,3891,active,1,3891,0,False,1604695797,1,0,0,1,20,0,,,1604696400,1604696400,0,0
906,3892,active,1,3892,7,False,1604694234,1,0,0,1,12,2,,,1604696400,1604696400,0,0
907,3893,active,1,3893,2,False,1604693842,1,0,1,1,22,0,,,1604696400,1604696400,1,0
908,3894,active,1,3894,8,False,1604696380,1,0,2,1,26,0,,,1604696400,1604696400,6,0
909,3895,active,1,3895,1,False,1604694828,1,0,0,1,24,0,,,1604696400,1604696400,0,0
910,3896,active,1,3896,2,False,1604692902,1,0,0,1,20,0,,,1604696400,1604696400,1,0
911,3897,active,1,3897,0,False,1604695213,1,0,0,1,17,0,,,1604696400,1604696400,1,0
912,3898,out_of_service,0,3898,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
913,3899,active,1,3899,10,False,1604695792,1,0,0,1,8,0,,,1604696400,1604696400,0,0
914,3900,active,1,3900,2,False,1604696326,1,0,0,1,28,0,,,1604696400,1604696400,0,2
915,3901,active,1,3901,2,False,1604689304,1,0,0,1,15,1,,,1604696400,1604696400,0,1
916,3902,active,1,3902,2,False,1604694368,1,0,0,1,17,0,,,1604696400,1604696400,0,0
917,3903,active,1,3903,2,False,1604695963,1,0,0,1,15,0,,,1604696400,1604696400,1,0
918,3905,active,1,3905,19,False,1604696231,1,0,2,1,6,2,,,1604696400,1604696400,0,3
919,3906,active,1,3906,14,False,1604696366,1,0,4,1,14,5,,,1604696400,1604696400,0,5
920,3907,active,1,3907,2,False,1604695828,1,0,0,1,15,0,,,1604696400,1604696400,0,2
921,3909,active,1,3909,0,False,1604690899,1,0,1,1,19,0,,,1604696400,1604696400,1,0
922,3910,active,1,3910,5,False,1604693858,1,0,0,1,12,4,,,1604696400,1604696400,0,1
923,3911,active,1,3911,13,False,1604696341,1,0,1,1,8,1,,,1604696400,1604696400,1,0
924,3913,active,1,3913,14,False,1604696244,1,0,2,1,3,0,,,1604696400,1604696400,0,0
925,3914,active,1,3914,3,False,1604696188,1,0,0,1,36,1,,,1604696400,1604696400,0,1
926,3916,active,1,3916,39,True,1604696202,1,0,0,1,6,0,,,1604696400,1604696400,0,3
927,3917,active,1,3917,13,False,1604695618,1,0,0,1,18,0,,,1604696400,1604696400,0,1
928,3918,active,1,3918,11,False,1604696316,1,0,1,1,18,0,,,1604696400,1604696400,3,0
929,3919,active,1,3919,30,False,1604696173,1,32,1,1,0,0,"{'active': True, 'dock_blocked_count': 32, 'valet_revision': 171, 'station_id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e', 'off_dock_capacity': 70, 'region': 'BKN', 'off_dock_count': 0}",[{'id': '7ed8e4d7-d70d-464d-a860-ed9895335c0e'}],1604696400,1604696400,0,8
930,3920,active,1,3920,13,False,1604695657,1,0,2,1,4,2,,,1604696400,1604696400,0,0
931,3921,active,1,3921,3,False,1604696289,1,0,0,1,16,0,,,1604696400,1604696400,0,0
932,3922,active,1,3922,10,False,1604694747,1,0,0,1,9,0,,,1604696400,1604696400,0,2
933,3923,active,1,3923,1,False,1604693274,1,0,0,1,16,0,,,1604696400,1604696400,1,0
934,3924,active,1,3924,15,False,1604695522,1,0,0,1,10,0,,,1604696400,1604696400,1,0
935,3925,active,1,3925,11,False,1604694013,1,0,0,1,10,0,,,1604696400,1604696400,0,0
936,3926,active,1,3926,1,False,1604695125,1,0,0,1,19,0,,,1604696400,1604696400,0,1
937,3927,active,1,3927,12,False,1604696199,1,0,1,1,14,1,,,1604696400,1604696400,0,0
938,3928,active,1,3928,3,False,1604693232,1,0,0,1,15,1,,,1604696400,1604696400,3,0
939,3929,active,1,3929,0,False,1604693440,1,0,1,1,18,0,,,1604696400,1604696400,1,0
940,3930,active,1,3930,8,False,1604694733,1,0,1,1,10,2,,,1604696400,1604696400,0,0
941,3931,active,1,3931,4,False,1604692395,1,0,0,1,19,0,,,1604696400,1604696400,0,1
942,3932,active,1,3932,8,False,1604695972,1,0,0,1,15,0,,,1604696400,1604696400,0,1
943,3933,active,1,3933,15,False,1604676947,1,0,0,1,4,0,,,1604696400,1604696400,0,0
944,3934,active,1,3934,23,False,1604696115,1,0,0,1,4,1,,,1604696400,1604696400,0,1
945,3935,active,1,3935,9,False,1604696184,1,0,1,1,9,0,,,1604696400,1604696400,1,0
946,3936,active,1,3936,15,False,1604696177,1,0,1,1,3,0,,,1604696400,1604696400,2,0
947,3937,active,1,3937,7,False,1604694050,1,0,1,1,15,0,,,1604696400,1604696400,0,0
948,3938,active,1,3938,2,False,1604636905,1,0,0,1,17,0,,,1604696400,1604696400,0,0
949,3939,active,1,3939,3,False,1604695748,1,0,0,1,18,1,,,1604696400,1604696400,0,1
950,3940,active,1,3940,4,False,1604693634,1,0,1,1,11,1,,,1604696400,1604696400,0,1
951,3941,active,1,3941,4,False,1604695868,1,0,0,1,13,0,,,1604696400,1604696400,0,0
952,3942,active,1,3942,3,False,1604696387,1,0,0,1,18,2,,,1604696400,1604696400,0,3
953,3944,active,1,3944,0,False,1604694323,1,0,1,1,29,0,,,1604696400,1604696400,0,0
954,3945,active,1,3945,0,False,1604695364,1,0,1,1,20,0,,,1604696400,1604696400,1,0
955,3946,active,1,3946,10,False,1604696025,1,0,0,1,11,0,,,1604696400,1604696400,2,0
956,3947,active,1,3947,0,False,1604636967,1,0,0,1,18,0,,,1604696400,1604696400,0,0
957,3948,active,1,3948,2,False,1604690018,1,0,0,1,21,0,,,1604696400,1604696400,0,1
958,3949,active,1,3949,14,False,1604694258,1,0,1,1,8,1,,,1604696400,1604696400,0,1
959,3950,active,1,3950,5,False,1604695810,1,0,0,1,14,1,,,1604696400,1604696400,1,0
960,3951,active,1,3951,1,False,1604695209,1,0,0,1,18,0,,,1604696400,1604696400,0,0
961,3952,active,1,3952,0,False,1604695406,1,0,0,1,19,0,,,1604696400,1604696400,0,0
962,3953,active,1,3953,18,False,1604695106,1,0,0,1,7,0,,,1604696400,1604696400,0,1
963,3955,active,1,3955,1,False,1604691215,1,0,0,1,18,0,,,1604696400,1604696400,1,0
964,3956,active,1,3956,5,False,1604689551,1,0,1,1,17,0,,,1604696400,1604696400,0,1
965,3957,active,1,3957,2,False,1604688171,1,0,0,1,17,0,,,1604696400,1604696400,0,1
966,3958,active,1,3958,3,False,1604694854,1,0,1,1,19,0,,,1604696400,1604696400,0,0
967,3959,active,1,3959,2,False,1604696271,1,0,1,1,28,1,,,1604696400,1604696400,0,0
968,3960,active,1,3960,0,False,1604694606,1,0,0,1,21,0,,,1604696400,1604696400,2,0
969,3961,active,1,3961,19,False,1604683538,1,0,0,1,0,0,,,1604696400,1604696400,0,0
970,3963,active,1,3963,25,False,1604696037,1,0,1,1,5,3,,,1604696400,1604696400,0,7
971,3964,active,1,3964,4,False,1604694600,1,0,0,1,16,0,,,1604696400,1604696400,0,1
972,3965,active,1,3965,0,False,1604694591,1,0,0,1,19,0,,,1604696400,1604696400,3,0
973,3966,active,1,3966,17,False,1604691610,1,0,0,1,2,0,,,1604696400,1604696400,0,1
974,3967,active,1,3967,1,False,1604696002,1,0,0,1,29,0,,,1604696400,1604696400,0,1
975,3968,active,1,3968,8,False,1604691414,1,0,0,1,13,0,,,1604696400,1604696400,0,0
976,3969,active,1,3969,2,False,1604689588,1,0,0,1,17,0,,,1604696400,1604696400,0,0
977,3970,active,1,3970,9,False,1604694105,1,0,0,1,10,1,,,1604696400,1604696400,0,1
978,3972,active,1,3972,21,False,1604688800,1,2,0,1,0,0,,,1604696400,1604696400,0,0
979,3973,active,1,3973,0,False,1604689189,1,0,0,1,26,0,,,1604696400,1604696400,3,0
980,3975,active,1,3975,10,False,1604686150,1,0,0,1,11,0,,,1604696400,1604696400,1,0
981,3976,active,1,3976,8,False,1604696133,1,0,0,1,11,0,,,1604696400,1604696400,1,0
982,3977,active,1,3977,2,False,1604669536,1,0,0,1,27,0,,,1604696400,1604696400,0,1
983,3978,active,1,3978,9,False,1604686421,1,0,0,1,9,0,,,1604696400,1604696400,0,0
984,3980,active,1,3980,1,False,1604693735,1,0,0,1,19,0,,,1604696400,1604696400,2,0
985,3981,active,1,3981,3,False,1604693049,1,0,1,1,20,0,,,1604696400,1604696400,0,0
986,3982,active,1,3982,10,False,1604689361,1,0,0,1,11,1,,,1604696400,1604696400,0,1
987,3983,active,1,3983,4,False,1604695647,1,0,0,1,19,1,,,1604696400,1604696400,0,1
988,3984,active,1,3984,1,False,1604695799,1,0,1,1,21,1,,,1604696400,1604696400,0,1
989,3985,active,1,3985,1,False,1604679756,1,0,0,1,21,1,,,1604696400,1604696400,1,0
990,3986,active,1,3986,18,False,1604695638,1,0,0,1,17,3,,,1604696400,1604696400,0,4
991,3987,active,1,3987,9,False,1604693200,1,0,0,1,14,0,,,1604696400,1604696400,2,0
992,3988,active,1,3988,19,False,1604696028,1,0,0,1,0,0,,,1604696400,1604696400,0,0
993,3989,active,1,3989,0,False,1604695842,1,0,0,1,22,0,,,1604696400,1604696400,0,0
994,3992,active,1,3992,4,False,1604696233,1,0,1,1,42,0,,,1604696400,1604696400,1,0
995,3994,active,1,3994,26,False,1604694923,1,0,0,1,4,0,,,1604696400,1604696400,0,0
996,3995,active,1,3995,4,False,1604696154,1,0,2,1,15,0,,,1604696400,1604696400,0,2
997,3996,active,1,3996,6,False,1604695684,1,0,0,1,18,0,,,1604696400,1604696400,0,2
998,3997,active,1,3997,3,False,1604694317,1,0,0,1,17,1,,,1604696400,1604696400,1,0
999,3998,active,1,3998,14,False,1604696166,1,0,0,1,15,4,,,1604696400,1604696400,0,3
1000,3999,active,1,3999,7,False,1604696054,1,0,0,1,16,1,,,1604696400,1604696400,0,2
1001,4000,active,1,4000,10,False,1604696156,1,0,1,1,11,0,,,1604696400,1604696400,2,0
1002,4001,active,1,4001,2,False,1604696193,1,0,0,1,22,0,,,1604696400,1604696400,1,0
1003,4002,active,1,4002,0,False,1604695670,1,0,0,1,24,0,,,1604696400,1604696400,2,0
1004,4004,active,1,4004,4,False,1604696327,1,0,1,1,16,0,,,1604696400,1604696400,0,3
1005,4005,active,1,4005,0,False,1604689104,1,0,0,1,24,0,,,1604696400,1604696400,0,0
1006,4006,active,1,4006,5,False,1604696139,1,0,0,1,20,0,,,1604696400,1604696400,2,0
1007,4007,active,1,4007,1,False,1604696028,1,0,1,1,28,1,,,1604696400,1604696400,0,0
1008,4008,out_of_service,0,4008,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
1009,4009,active,1,4009,1,False,1604695649,1,0,3,1,31,0,,,1604696400,1604696400,0,0
1010,4010,active,1,4010,0,False,1604696310,1,0,1,1,23,0,,,1604696400,1604696400,0,0
1011,4011,active,1,4011,3,False,1604695643,1,0,0,1,22,0,,,1604696400,1604696400,0,1
1012,4012,active,1,4012,0,False,1604694705,1,0,1,1,22,0,,,1604696400,1604696400,0,0
1013,4013,active,1,4013,0,False,1604691224,1,0,0,1,24,0,,,1604696400,1604696400,1,0
1014,4014,active,1,4014,0,False,1604696173,1,0,0,1,22,0,,,1604696400,1604696400,2,0
1015,4015,active,1,4015,24,False,1604695919,1,0,0,1,7,0,,,1604696400,1604696400,1,0
1016,4016,active,1,4016,4,False,1604695919,1,0,1,1,17,0,,,1604696400,1604696400,0,0
1017,4017,active,1,4017,5,False,1604696171,1,0,1,1,16,0,,,1604696400,1604696400,4,0
1018,4018,active,1,4018,19,False,1604695112,1,0,0,1,2,0,,,1604696400,1604696400,0,2
1019,4019,active,1,4019,2,False,1604688738,1,0,1,1,14,0,,,1604696400,1604696400,0,0
1020,4020,active,1,4020,2,False,1604696008,1,0,1,1,19,0,,,1604696400,1604696400,0,2
1021,4021,active,1,4021,10,False,1604695714,1,0,0,1,11,0,,,1604696400,1604696400,0,0
1022,4023,active,1,4023,5,False,1604695728,1,0,0,1,19,0,,,1604696400,1604696400,0,0
1023,4024,active,1,4024,2,False,1604695757,1,0,1,1,30,0,,,1604696400,1604696400,0,0
1024,4025,active,1,4025,3,False,1604695806,1,0,1,1,16,0,,,1604696400,1604696400,0,2
1025,4027,active,1,4027,1,False,1604695990,1,0,0,1,22,0,,,1604696400,1604696400,0,0
1026,4028,active,1,4028,16,False,1604695855,1,0,0,1,3,0,,,1604696400,1604696400,0,1
1027,4029,active,1,4029,5,False,1604695031,1,0,1,1,17,3,,,1604696400,1604696400,0,2
1028,4030,active,1,4030,18,False,1604667621,1,0,1,1,4,4,,,1604696400,1604696400,0,0
1029,4031,active,1,4031,3,False,1604688282,1,0,0,1,16,1,,,1604696400,1604696400,0,1
1030,4032,active,1,4032,13,False,1604694299,1,0,0,1,6,1,,,1604696400,1604696400,0,0
1031,4034,active,1,4034,0,False,1604683682,1,0,0,1,27,0,,,1604696400,1604696400,0,0
1032,4035,active,1,4035,0,False,1604695560,1,0,0,1,20,0,,,1604696400,1604696400,0,0
1033,4036,active,1,4036,24,False,1604695715,1,0,1,1,11,1,,,1604696400,1604696400,0,0
1034,4037,active,1,4037,13,False,1604696283,1,0,0,1,26,0,,,1604696400,1604696400,0,4
1035,4038,active,1,4038,20,False,1604695863,1,0,0,1,9,0,,,1604696400,1604696400,5,0
1036,4040,active,1,4040,27,False,1604696328,1,0,0,1,24,0,,,1604696400,1604696400,0,11
1037,4041,active,1,4041,7,False,1604694974,1,0,2,1,9,0,,,1604696400,1604696400,0,0
1038,4043,active,1,4043,5,False,1604696301,1,0,0,1,19,4,,,1604696400,1604696400,1,0
1039,4044,active,1,4044,39,False,1604696359,1,0,3,1,7,5,,,1604696400,1604696400,0,0
1040,4045,active,1,4045,1,False,1604696292,1,0,2,1,36,0,,,1604696400,1604696400,0,0
1041,4047,active,1,4047,1,False,1604693814,1,0,1,1,25,0,,,1604696400,1604696400,0,0
1042,4048,active,1,4048,1,False,1604695687,1,0,0,1,19,0,,,1604696400,1604696400,0,0
1043,4050,active,1,4050,0,False,1604694828,1,0,1,1,20,0,,,1604696400,1604696400,0,0
1044,4051,active,1,4051,11,False,1604695589,1,0,0,1,15,0,,,1604696400,1604696400,0,2
1045,4052,active,1,4052,4,False,1604695613,1,0,0,1,23,1,,,1604696400,1604696400,0,2
1046,4053,active,1,4053,3,False,1604684360,1,0,0,1,16,0,,,1604696400,1604696400,0,0
1047,4054,active,1,4054,6,False,1604695718,1,0,0,1,13,1,,,1604696400,1604696400,0,1
1048,4055,active,1,4055,5,False,1604695454,1,0,0,1,22,5,,,1604696400,1604696400,0,4
1049,4056,active,1,4056,1,False,1604693784,1,0,0,1,23,1,,,1604696400,1604696400,0,1
1050,4057,active,1,4057,0,False,1604696034,1,0,0,1,23,0,,,1604696400,1604696400,0,0
1051,4058,active,1,4058,21,False,1604695884,1,0,2,1,18,0,,,1604696400,1604696400,0,4
1052,4059,active,1,4059,0,False,1604693991,1,0,2,1,29,0,,,1604696400,1604696400,1,0
1053,4060,active,1,4060,0,False,1604690063,1,0,0,1,23,0,,,1604696400,1604696400,1,0
1054,4061,active,1,4061,2,False,1604696348,1,0,1,1,21,2,,,1604696400,1604696400,0,0
1055,4062,active,1,4062,0,False,1604695745,1,0,0,1,23,0,,,1604696400,1604696400,0,0
1056,4063,active,1,4063,1,False,1604695295,1,0,0,1,23,1,,,1604696400,1604696400,0,1
1057,4064,active,1,4064,1,False,1604689571,1,0,0,1,22,0,,,1604696400,1604696400,0,0
1058,4065,active,1,4065,0,False,1604695247,1,0,0,1,35,0,,,1604696400,1604696400,0,0
1059,4066,active,1,4066,1,False,1604696256,1,0,1,1,21,1,,,1604696400,1604696400,0,1
1060,4067,active,1,4067,0,False,1604692928,1,0,0,1,23,0,,,1604696400,1604696400,1,0
1061,4068,active,1,4068,4,False,1604696085,1,0,3,1,23,4,,,1604696400,1604696400,0,2
1062,4069,active,1,4069,2,False,1604696347,1,0,0,1,22,1,,,1604696400,1604696400,0,0
1063,4070,active,1,4070,0,False,1604694904,1,0,1,1,23,0,,,1604696400,1604696400,0,0
1064,4071,active,1,4071,2,False,1604695810,1,0,0,1,20,0,,,1604696400,1604696400,2,0
1065,4072,active,1,4072,30,False,1604696200,1,0,2,1,8,4,,,1604696400,1604696400,0,5
1066,4073,active,1,4073,22,False,1604696256,1,0,2,1,11,5,,,1604696400,1604696400,0,10
1067,4074,active,1,4074,8,False,1604695383,1,0,0,1,15,2,,,1604696400,1604696400,0,1
1068,4075,active,1,4075,6,True,1604696283,1,0,1,1,31,3,,,1604696400,1604696400,0,0
1069,4076,active,1,4076,20,False,1604696314,1,0,1,1,8,1,,,1604696400,1604696400,0,1
1070,4078,active,0,4078,7,False,1604685547,1,0,0,0,24,1,,,1604696400,1604696400,4,0
1071,4079,active,1,4079,7,False,1604695944,1,0,0,1,14,5,,,1604696400,1604696400,0,1
1072,4080,active,1,4080,1,False,1604696318,1,0,0,1,20,0,,,1604696400,1604696400,0,0
1073,4081,active,1,4081,5,False,1604693402,1,0,0,1,16,0,,,1604696400,1604696400,0,0
1074,4082,active,1,4082,0,False,1604683704,1,0,2,1,28,0,,,1604696400,1604696400,0,0
1075,4083,active,1,4083,0,False,1604692821,1,0,0,1,20,0,,,1604696400,1604696400,0,0
1076,4084,active,1,4084,1,False,1604689791,1,0,0,1,21,0,,,1604696400,1604696400,0,0
1077,4085,active,1,4085,3,False,1604695515,1,0,0,1,22,0,,,1604696400,1604696400,0,0
1078,4086,active,1,4086,6,False,1604689108,1,0,0,1,15,0,,,1604696400,1604696400,0,0
1079,4087,active,1,4087,3,False,1604695811,1,0,0,1,19,0,,,1604696400,1604696400,1,0
1080,4088,active,1,4088,7,False,1604695343,1,0,0,1,13,5,,,1604696400,1604696400,0,1
1081,4090,active,1,4090,2,False,1604690174,1,0,0,1,19,1,,,1604696400,1604696400,0,0
1082,4091,active,1,4091,1,False,1604637841,1,0,17,1,3,0,,,1604696400,1604696400,0,0
1083,4092,active,1,4092,15,False,1604687338,1,0,0,1,4,0,,,1604696400,1604696400,0,2
1084,4093,active,1,4093,6,False,1604695233,1,0,0,1,19,2,,,1604696400,1604696400,0,2
1085,4094,active,1,4094,2,False,1604695013,1,0,0,1,19,0,,,1604696400,1604696400,0,0
1086,4095,active,1,4095,0,False,1604657801,1,0,0,1,21,0,,,1604696400,1604696400,0,0
1087,4096,active,1,4096,1,False,1604694165,1,0,1,1,28,0,,,1604696400,1604696400,0,0
1088,4098,active,1,4098,1,False,1604690231,1,0,0,1,19,0,,,1604696400,1604696400,2,0
1089,4099,active,1,4099,13,False,1604696331,1,0,0,1,8,5,,,1604696400,1604696400,0,3
1090,4101,active,1,4101,9,False,1604686597,1,0,1,1,9,0,,,1604696400,1604696400,0,0
1091,4102,active,1,4102,2,False,1604694399,1,0,1,1,19,2,,,1604696400,1604696400,0,1
1092,4103,active,1,4103,3,False,1604694082,1,0,0,1,16,3,,,1604696400,1604696400,0,0
1093,4104,active,1,4104,0,False,1604668114,1,0,0,1,20,0,,,1604696400,1604696400,0,0
1094,4105,active,1,4105,3,False,1604694133,1,0,1,1,17,1,,,1604696400,1604696400,0,0
1095,4106,active,1,4106,0,False,1604685398,1,0,1,1,18,0,,,1604696400,1604696400,0,0
1096,4107,active,1,4107,2,False,1604692434,1,0,0,1,22,1,,,1604696400,1604696400,0,1
1097,4108,active,1,4108,15,False,1604694603,1,0,0,1,4,1,,,1604696400,1604696400,0,0
1098,4109,active,1,4109,0,False,1604693083,1,0,2,1,19,0,,,1604696400,1604696400,0,0
1099,4110,active,1,4110,0,False,86400,1,0,0,1,0,0,,,1604696400,1604696400,0,0
1100,4112,active,1,4112,12,False,1604696247,1,0,1,1,5,0,,,1604696400,1604696400,0,2
1101,4113,active,1,4113,18,False,1604694699,1,0,1,1,3,6,,,1604696400,1604696400,0,0
1102,4114,active,1,4114,2,False,1604694098,1,0,0,1,23,1,,,1604696400,1604696400,0,0
1103,4115,active,1,4115,7,False,1604696337,1,0,0,1,18,3,,,1604696400,1604696400,0,2
1104,4116,active,1,4116,1,False,1604642556,1,0,0,1,18,0,,,1604696400,1604696400,0,0
1105,4117,active,1,4117,26,False,1604696291,1,0,0,1,1,3,,,1604696400,1604696400,0,4
1106,4118,out_of_service,0,4118,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
1107,4120,active,1,4120,19,False,1604696344,1,0,1,1,23,1,,,1604696400,1604696400,0,11
1108,4121,active,1,4121,13,False,1604696239,1,0,2,1,38,0,,,1604696400,1604696400,7,0
1109,4122,active,1,4122,3,True,1604696214,1,0,1,1,49,0,,,1604696400,1604696400,1,0
1110,4123,active,1,4123,0,True,1604696125,1,0,1,1,24,0,,,1604696400,1604696400,5,0
1111,4124,active,1,4124,10,False,1604696254,1,0,2,1,36,1,,,1604696400,1604696400,2,0
1112,4125,active,1,4125,15,False,1604695652,1,0,0,1,22,1,,,1604696400,1604696400,2,0
1113,4126,active,1,4126,5,False,1604683050,1,0,0,1,14,0,,,1604696400,1604696400,0,1
1114,4127,active,1,4127,1,False,1604637952,1,0,0,1,18,0,,,1604696400,1604696400,0,0
1115,4128,active,1,4128,4,False,1604692193,1,0,1,1,19,0,,,1604696400,1604696400,0,0
1116,4129,active,1,4129,1,False,1604683605,1,0,0,1,18,1,,,1604696400,1604696400,0,0
1117,4130,active,1,4130,4,False,1604695887,1,0,1,1,17,3,,,1604696400,1604696400,0,1
1118,4131,active,1,4131,3,False,1604692354,1,0,0,1,16,0,,,1604696400,1604696400,1,0
1119,4132,active,1,4132,3,False,1604695352,1,0,0,1,16,1,,,1604696400,1604696400,0,0
1120,4133,active,1,4133,5,False,1604681625,1,0,0,1,15,0,,,1604696400,1604696400,0,0
1121,4134,active,1,4134,19,False,1604693817,1,0,1,1,4,0,,,1604696400,1604696400,0,0
1122,4135,active,1,4135,1,False,1604692896,1,0,0,1,22,0,,,1604696400,1604696400,0,0
1123,4136,active,1,4136,9,False,1604688073,1,0,2,1,9,0,,,1604696400,1604696400,2,0
1124,4137,active,1,4137,2,False,1604688575,1,0,0,1,25,0,,,1604696400,1604696400,0,0
1125,4138,active,1,4138,5,False,1604695663,1,0,0,1,14,0,,,1604696400,1604696400,2,0
1126,4139,active,1,4139,6,False,1604692932,1,0,0,1,13,3,,,1604696400,1604696400,0,0
1127,4140,active,1,4140,7,False,1604695655,1,1,0,1,16,4,,,1604696400,1604696400,0,1
1128,4141,active,1,4141,6,False,1604689332,1,0,0,1,14,0,,,1604696400,1604696400,0,0
1129,4142,active,1,4142,0,False,1604686014,1,0,0,1,19,0,,,1604696400,1604696400,0,0
1130,4143,active,1,4143,1,False,1604691618,1,0,0,1,20,0,,,1604696400,1604696400,0,0
1131,4144,active,1,4144,1,False,1604695849,1,0,0,1,20,1,,,1604696400,1604696400,0,1
1132,4146,active,1,4146,4,False,1604694637,1,0,0,1,25,4,,,1604696400,1604696400,0,3
1133,4147,active,1,4147,5,False,1604695047,1,0,0,1,14,0,,,1604696400,1604696400,0,1
1134,4148,active,1,4148,7,False,1604692104,1,0,1,1,19,0,,,1604696400,1604696400,0,0
1135,4149,active,1,4149,0,False,1604694764,1,0,0,1,20,0,,,1604696400,1604696400,0,0
1136,4151,out_of_service,0,4151,0,False,86400,0,0,0,0,0,0,,,1604696400,1604696400,0,0
1137,4152,active,1,4152,1,False,1604691387,1,0,0,1,20,0,,,1604696400,1604696400,0,0
1138,4153,active,1,4153,3,False,1604696278,1,0,0,1,24,2,,,1604696400,1604696400,0,1
1139,4154,active,1,4154,2,False,1604690773,1,0,0,1,17,1,,,1604696400,1604696400,1,0
1140,4155,active,1,4155,3,False,1604694116,1,0,0,1,16,0,,,1604696400,1604696400,1,0
1141,4156,active,1,4156,11,False,1604694382,1,0,0,1,8,1,,,1604696400,1604696400,0,0
1142,4157,active,1,4157,2,False,1604690180,1,0,0,1,17,1,,,1604696400,1604696400,0,0
1143,4158,active,1,4158,1,False,1604696310,1,0,0,1,18,1,,,1604696400,1604696400,0,0
1144,4159,active,1,4159,14,False,1604695399,1,0,0,1,5,1,,,1604696400,1604696400,0,0
1145,4160,active,1,4160,8,False,1604694853,1,0,1,1,10,1,,,1604696400,1604696400,0,0
1146,4161,active,1,4161,2,False,1604694613,1,0,0,1,17,0,,,1604696400,1604696400,0,0
1147,4162,active,1,4162,14,False,1604696388,1,0,0,1,5,1,,,1604696400,1604696400,0,1
1148,4163,active,1,4163,10,False,1604674891,1,0,0,1,9,0,,,1604696400,1604696400,0,0
1149,4164,active,1,4164,1,False,1604695139,1,0,0,1,17,1,,,1604696400,1604696400,1,0
1150,4165,active,1,4165,2,False,1604694444,1,0,1,1,16,0,,,1604696400,1604696400,0,0
1151,4166,active,1,4166,25,False,1604694381,1,0,1,1,1,1,,,1604696400,1604696400,1,0
1152,4167,active,1,4167,2,False,1604695781,1,0,1,1,16,2,,,1604696400,1604696400,0,2
1153,4168,active,1,4168,2,False,1604682070,1,0,0,1,17,0,,,1604696400,1604696400,0,0
1154,4169,active,1,4169,0,False,1604687081,1,0,0,1,21,0,,,1604696400,1604696400,0,0
1155,4170,active,1,4170,5,False,1604640530,1,0,1,1,13,1,,,1604696400,1604696400,0,0
1156,4171,active,1,4171,0,False,1604677544,1,0,0,1,21,0,,,1604696400,1604696400,0,0
1157,4172,active,1,4172,12,False,1604695994,1,0,0,1,7,2,,,1604696400,1604696400,0,0
1158,4173,active,1,4173,0,False,1604684485,1,0,1,1,19,0,,,1604696400,1604696400,0,0
1159,4174,active,1,4174,16,False,1604696109,1,0,1,1,4,3,,,1604696400,1604696400,0,0
1160,4175,active,1,4175,15,False,1604695948,1,0,0,1,5,0,,,1604696400,1604696400,0,0
1161,4177,active,1,4177,1,False,1604684162,1,0,0,1,19,0,,,1604696400,1604696400,0,0
1162,4179,active,1,4179,6,False,1604693870,1,0,0,1,17,1,,,1604696400,1604696400,0,1
1163,4180,active,1,4180,7,False,1604692173,1,0,0,1,13,0,,,1604696400,1604696400,0,1
1164,4181,active,1,4181,2,False,1604675202,1,0,1,1,16,1,,,1604696400,1604696400,0,1
1165,4182,active,1,4182,13,False,1604637917,1,0,0,1,6,0,,,1604696400,1604696400,1,0
1166,4183,active,0,4183,0,False,1603727087,1,0,16,0,2,0,,,1604696400,1604696400,0,0
1167,4185,active,1,4185,3,False,1604695822,1,0,0,1,16,2,,,1604696400,1604696400,1,0
1168,4186,active,1,4186,9,False,1604695456,1,0,0,1,18,0,,,1604696400,1604696400,0,1
1169,4188,active,1,4188,3,False,1604696154,1,0,0,1,28,0,,,1604696400,1604696400,0,2
1170,4189,active,1,4189,2,False,1604695676,1,0,0,1,17,1,,,1604696400,1604696400,0,1
1171,4190,active,1,4190,0,False,1604692701,1,0,0,1,19,0,,,1604696400,1604696400,6,0
1172,4191,active,1,4191,2,False,1604683242,1,0,0,1,18,1,,,1604696400,1604696400,0,0
