,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,4,active,False,12,39,4,1,1604726078,1,0,1,72,,,1604728805,1604728805,0,1
1,79,0,active,False,6,27,0,1,1604728556,1,0,1,79,,,1604728805,1604728805,0,0
2,82,0,active,False,4,23,0,1,1604728331,1,0,1,82,,,1604728805,1604728805,0,0
3,83,0,active,False,15,47,0,1,1604725204,1,0,1,83,,,1604728805,1604728805,0,0
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1604728805,1604728805,0,0
5,119,1,active,False,5,48,0,1,1604727199,1,0,1,119,,,1604728805,1604728805,0,1
6,120,5,active,False,2,17,0,1,1604727137,1,0,1,120,,,1604728805,1604728805,0,1
7,127,1,active,False,0,31,0,1,1604728724,1,0,1,127,,,1604728805,1604728805,0,4
8,128,0,active,False,16,36,4,1,1604727456,1,0,1,128,,,1604728805,1604728805,0,0
9,143,5,active,False,4,19,1,1,1604728226,1,0,1,143,,,1604728805,1604728805,0,0
10,144,1,active,False,18,38,2,1,1604726189,1,0,1,144,,,1604728805,1604728805,1,0
11,146,0,active,False,27,11,1,1,1604724629,1,0,1,146,,,1604728805,1604728805,0,1
12,150,0,active,False,14,41,0,1,1604728323,1,0,1,150,,,1604728805,1604728805,4,0
13,151,0,active,True,15,16,2,1,1604728778,1,0,1,151,,,1604728805,1604728805,0,3
14,152,1,active,False,32,17,0,1,1604727801,1,0,1,152,,,1604728805,1604728805,0,2
15,157,0,active,False,1,22,0,1,1604728238,1,0,1,157,,,1604728805,1604728805,0,1
16,161,0,active,False,15,18,2,1,1604728562,1,0,1,161,,,1604728805,1604728805,0,1
17,164,2,active,False,1,44,2,1,1604728341,1,0,1,164,,,1604728805,1604728805,0,1
18,168,0,active,False,21,25,1,1,1604725871,1,0,1,168,,,1604728805,1604728805,0,0
19,173,0,active,False,63,7,0,1,1604728677,1,0,1,173,,,1604728805,1604728805,50,0
20,174,0,active,False,26,7,2,1,1604728668,1,0,1,174,,,1604728805,1604728805,1,0
21,212,0,active,False,13,47,0,1,1604726620,1,0,1,212,,,1604728805,1604728805,0,0
22,216,0,active,False,33,4,0,1,1604726644,1,0,1,216,,,1604728805,1604728805,0,0
23,217,0,active,False,8,25,6,1,1604727012,1,0,1,217,,,1604728805,1604728805,0,2
24,223,0,active,False,3,26,4,1,1604728630,1,0,1,223,,,1604728805,1604728805,0,0
25,224,3,active,True,19,8,3,1,1604728769,1,0,1,224,,,1604728805,1604728805,0,1
26,228,1,active,False,43,11,1,1,1604728214,1,0,1,228,,,1604728805,1604728805,0,2
27,229,0,active,False,9,10,4,1,1604728035,1,0,1,229,,,1604728805,1604728805,0,1
28,236,0,active,False,1,42,4,1,1604728450,1,0,1,236,,,1604728805,1604728805,0,2
29,237,0,active,False,6,30,3,1,1604728537,1,0,1,237,,,1604728805,1604728805,0,4
30,238,0,active,False,1,28,2,1,1604727095,1,0,1,238,,,1604728805,1604728805,0,0
31,239,0,active,False,12,18,1,1,1604722885,1,0,1,239,,,1604728805,1604728805,0,0
32,241,0,active,False,7,15,1,1,1604727394,1,0,1,241,,,1604728805,1604728805,3,0
33,242,0,active,False,10,34,2,1,1604724177,1,0,1,242,,,1604728805,1604728805,1,0
34,244,1,active,False,25,5,1,1,1604726043,1,0,1,244,,,1604728805,1604728805,0,0
35,245,2,active,False,16,7,0,1,1604727120,1,0,1,245,,,1604728805,1604728805,0,1
36,247,0,active,False,7,48,0,1,1604727495,1,0,1,247,,,1604728805,1604728805,0,0
37,248,0,active,False,57,41,1,1,1604724049,1,0,1,248,,,1604728805,1604728805,0,0
38,249,1,active,False,22,5,0,1,1604724175,1,0,1,249,,,1604728805,1604728805,0,1
