,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,36,0,1605016722,False,15,1,72,1,72,4,,,1605016800,1605016800,0,1
1,1,1,active,1,0,1605015850,False,31,1,79,0,79,1,,,1605016800,1605016800,1,0
2,1,1,active,2,0,1605016658,False,24,1,82,0,82,1,,,1605016800,1605016800,1,0
3,1,1,active,43,0,1605016067,False,18,1,83,0,83,1,,,1605016800,1605016800,0,4
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1605016800,1605016800,0,0
5,1,1,active,10,0,1605015516,False,43,1,119,0,119,0,,,1605016800,1605016800,0,0
6,1,1,active,18,0,1605016599,False,0,1,120,0,120,1,,,1605016800,1605016800,1,0
7,1,1,active,10,0,1605016696,False,21,1,127,0,127,0,,,1605016800,1605016800,2,0
8,1,1,active,35,0,1605016765,False,19,1,128,1,128,2,,,1605016800,1605016800,4,0
9,1,1,active,4,0,1605016278,False,19,1,143,0,143,1,,,1605016800,1605016800,0,4
10,1,1,active,21,0,1605015990,False,36,1,144,1,144,1,,,1605016800,1605016800,3,0
11,1,1,active,16,0,1605016780,False,22,1,146,1,146,1,,,1605016800,1605016800,0,3
12,1,1,active,24,0,1605016482,False,30,1,150,0,150,1,,,1605016800,1605016800,0,2
13,1,1,active,25,0,1605016622,True,7,1,151,4,151,1,,,1605016800,1605016800,15,0
14,1,1,active,9,0,1605016758,False,39,1,152,0,152,1,,,1605016800,1605016800,6,0
15,1,1,active,9,0,1605016757,False,13,1,157,1,157,1,,,1605016800,1605016800,2,0
16,1,1,active,28,0,1605016522,False,7,1,161,0,161,0,,,1605016800,1605016800,3,0
17,1,1,active,24,0,1605016629,False,20,1,164,0,164,3,,,1605016800,1605016800,9,0
18,1,1,active,29,0,1605016654,False,18,1,168,3,168,0,,,1605016800,1605016800,17,0
19,1,1,active,4,0,1605016773,False,65,1,173,7,173,1,,,1605016800,1605016800,2,0
20,1,1,active,5,0,1605016737,False,23,1,174,0,174,2,,,1605016800,1605016800,5,0
21,1,1,active,12,0,1605016482,False,47,1,212,0,212,1,,,1605016800,1605016800,0,4
22,1,1,active,26,0,1605015174,False,9,1,216,0,216,2,,,1605016800,1605016800,0,0
23,1,1,active,7,0,1605016638,False,31,1,217,1,217,1,,,1605016800,1605016800,7,0
24,1,1,active,12,0,1605016627,False,17,1,223,0,223,4,,,1605016800,1605016800,3,0
25,1,1,active,21,0,1605016698,True,8,1,224,3,224,1,,,1605016800,1605016800,1,0
26,1,1,active,32,0,1605016754,False,22,1,228,2,228,1,,,1605016800,1605016800,21,0
27,1,1,active,13,0,1605016407,False,8,1,229,1,229,2,,,1605016800,1605016800,7,0
28,1,1,active,0,0,86400,False,0,1,236,0,236,0,,,1605016800,1605016800,0,0
29,1,1,active,34,0,1605016664,False,3,1,237,0,237,2,,,1605016800,1605016800,0,0
