,station_status,num_bikes_disabled,num_bikes_available,eightd_has_available_keys,legacy_id,station_id,is_renting,num_docks_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,last_reported,starttime,timestamp,demand,supply
28,active,1,45,False,236,236,1,0,1,2,1,1,1604285951,1604286000,1604286000,45,45
29,out_of_service,0,0,False,237,237,0,0,0,0,0,1,1604258096,1604286000,1604286000,0,0
30,active,0,17,False,238,238,1,0,1,0,1,14,1604281489,1604286000,1604286000,17,17
31,active,0,8,False,239,239,1,0,1,1,1,23,1604283151,1604286000,1604286000,8,8
32,active,1,18,False,241,241,1,0,1,3,1,4,1604283560,1604286000,1604286000,18,18
33,active,0,38,False,242,242,1,0,1,3,1,8,1604283876,1604286000,1604286000,38,38
34,active,0,15,False,244,244,1,0,1,2,1,16,1604283975,1604286000,1604286000,15,15
35,active,2,6,False,245,245,1,0,1,0,1,15,1604282911,1604286000,1604286000,6,6
36,active,1,26,False,247,247,1,0,1,0,1,28,1604285752,1604286000,1604286000,26,26
37,active,0,64,False,248,248,1,0,1,0,1,35,1604276534,1604286000,1604286000,64,64
38,active,0,4,False,249,249,1,0,1,1,1,23,1604282779,1604286000,1604286000,4,4
39,active,1,23,False,250,250,1,0,1,0,1,16,1604282064,1604286000,1604286000,23,23
40,active,0,26,False,251,251,1,0,1,3,1,1,1604285679,1604286000,1604286000,26,26
41,active,2,24,False,252,252,1,0,1,1,1,7,1604285688,1604286000,1604286000,24,24
42,active,1,13,False,254,254,1,0,1,1,1,33,1604285805,1604286000,1604286000,13,13
43,active,1,15,False,257,257,1,0,1,0,1,23,1604285668,1604286000,1604286000,15,15
44,active,1,12,False,258,258,1,0,1,0,1,10,1604284736,1604286000,1604286000,12,12
45,active,0,26,False,259,259,1,0,1,0,1,13,1604280325,1604286000,1604286000,26,26
46,active,1,5,False,260,260,1,0,1,0,1,27,1604283547,1604286000,1604286000,5,5
47,active,0,22,False,261,261,1,0,1,1,1,19,1604282193,1604286000,1604286000,22,22
48,active,2,2,False,262,262,1,0,1,0,1,20,1604282659,1604286000,1604286000,2,2
49,active,1,5,False,264,264,1,0,1,0,1,21,1604283034,1604286000,1604286000,5,5
50,active,1,22,False,265,265,1,0,1,0,1,12,1604284944,1604286000,1604286000,22,22
51,active,3,23,False,267,267,1,0,1,1,1,44,1604284053,1604286000,1604286000,23,23
52,active,0,14,False,268,268,1,0,1,0,1,13,1604285853,1604286000,1604286000,14,14
53,active,0,15,False,270,270,1,0,1,4,1,8,1604285220,1604286000,1604286000,15,15
54,active,3,20,False,274,274,1,0,1,2,1,8,1604284833,1604286000,1604286000,20,20
55,active,1,12,False,275,275,1,0,1,8,1,6,1604285985,1604286000,1604286000,12,12
56,active,0,4,False,276,276,1,0,1,1,1,21,1604280496,1604286000,1604286000,4,4
57,active,1,8,False,278,278,1,0,1,2,1,10,1604285556,1604286000,1604286000,8,8
58,out_of_service,0,0,False,280,280,0,0,0,0,0,0,86400,1604286000,1604286000,0,0
59,active,1,23,True,281,281,1,0,1,0,1,42,1604282593,1604286000,1604286000,23,23
60,active,2,22,False,282,282,1,0,1,1,1,3,1604283953,1604286000,1604286000,22,22
61,active,1,13,False,284,284,1,0,1,2,1,37,1604285996,1604286000,1604286000,13,13
62,active,2,20,True,285,285,1,0,1,3,1,31,1604285337,1604286000,1604286000,20,20
63,active,1,7,False,289,289,1,0,1,0,1,11,1604276923,1604286000,1604286000,7,7
64,active,0,19,False,291,291,1,0,1,5,1,1,1604285224,1604286000,1604286000,19,19
65,active,3,29,False,293,293,1,1,1,2,1,22,1604285998,1604286000,1604286000,29,29
66,active,0,20,False,295,295,1,0,1,0,1,4,1604285441,1604286000,1604286000,20,20
67,active,0,34,False,297,297,1,0,1,4,1,43,1604285885,1604286000,1604286000,34,34
68,active,2,27,False,298,298,1,0,1,2,1,6,1604283966,1604286000,1604286000,27,27
69,active,0,37,False,301,301,1,0,1,3,1,21,1604282976,1604286000,1604286000,37,37
70,active,2,13,False,302,302,1,0,1,3,1,8,1604283540,1604286000,1604286000,13,13
71,active,0,35,False,303,303,1,0,1,0,1,32,1604282912,1604286000,1604286000,35,35
72,active,0,25,False,304,304,1,0,1,2,1,8,1604283222,1604286000,1604286000,25,25
73,active,0,8,False,305,305,1,0,1,0,1,25,1604284718,1604286000,1604286000,8,8
74,active,0,23,False,307,307,1,0,1,1,1,7,1604285599,1604286000,1604286000,23,23
75,active,1,17,False,308,308,1,0,1,2,1,30,1604285586,1604286000,1604286000,17,17
76,active,0,13,False,309,309,1,0,1,0,1,28,1604278998,1604286000,1604286000,13,13
77,active,0,61,False,310,310,1,0,1,3,1,5,1604283543,1604286000,1604286000,61,61
78,active,1,18,False,311,311,1,0,1,0,1,12,1604284945,1604286000,1604286000,18,18
79,active,0,27,False,312,312,1,0,1,0,1,6,1604285574,1604286000,1604286000,27,27
80,active,0,23,False,313,313,1,0,1,0,1,32,1604282333,1604286000,1604286000,23,23
81,active,2,15,False,315,315,1,0,1,0,1,12,1604285566,1604286000,1604286000,15,15
82,active,0,7,False,316,316,1,0,1,0,1,36,1604281780,1604286000,1604286000,7,7
83,active,0,41,False,317,317,1,0,1,0,1,13,1604285649,1604286000,1604286000,41,41
84,active,0,21,False,319,319,1,0,1,0,1,12,1604285611,1604286000,1604286000,21,21
85,active,1,8,False,320,320,1,0,1,2,1,30,1604285594,1604286000,1604286000,8,8
86,active,1,25,False,321,321,1,0,1,3,1,13,1604275907,1604286000,1604286000,25,25
87,active,0,22,False,323,323,1,0,1,1,1,17,1604285916,1604286000,1604286000,22,22
88,active,2,56,False,324,324,1,0,1,4,1,16,1604285611,1604286000,1604286000,56,56
89,active,1,22,False,325,325,1,0,1,0,1,12,1604285721,1604286000,1604286000,22,22
90,out_of_service,0,0,False,326,326,0,0,0,0,0,0,86400,1604286000,1604286000,0,0
91,active,0,13,True,327,327,1,0,1,0,1,26,1604283072,1604286000,1604286000,13,13
92,active,0,17,False,328,328,1,0,1,3,1,6,1604285896,1604286000,1604286000,17,17
93,active,0,8,False,330,330,1,0,1,0,1,31,1604281853,1604286000,1604286000,8,8
94,active,3,24,False,331,331,1,0,1,2,1,0,1604280124,1604286000,1604286000,24,24
95,active,0,11,False,332,332,1,0,1,0,1,25,1604283120,1604286000,1604286000,11,11
96,active,2,14,False,334,334,1,0,1,0,1,15,1604283070,1604286000,1604286000,14,14
97,active,3,2,False,335,335,1,0,1,0,1,22,1604284888,1604286000,1604286000,2,2
98,active,1,20,False,336,336,1,0,1,0,1,15,1604283181,1604286000,1604286000,20,20
99,active,2,13,False,340,340,1,0,1,2,1,12,1604285666,1604286000,1604286000,13,13
100,active,0,7,False,341,341,1,0,1,1,1,12,1604284170,1604286000,1604286000,7,7
101,active,2,16,False,342,342,1,0,1,3,1,11,1604280905,1604286000,1604286000,16,16
102,active,0,18,False,343,343,1,0,1,0,1,5,1604285049,1604286000,1604286000,18,18
103,active,0,11,False,344,344,1,0,1,2,1,12,1604284323,1604286000,1604286000,11,11
104,active,1,20,False,346,346,1,0,1,2,1,6,1604285030,1604286000,1604286000,20,20
105,active,1,22,False,347,347,1,0,1,1,1,31,1604284907,1604286000,1604286000,22,22
106,active,1,38,False,349,349,1,0,1,1,1,22,1604285518,1604286000,1604286000,38,38
107,active,1,18,False,350,350,1,0,1,3,1,28,1604284981,1604286000,1604286000,18,18
108,active,0,8,False,351,351,1,0,1,1,1,31,1604281960,1604286000,1604286000,8,8
109,active,3,20,False,353,353,1,0,1,0,1,4,1604278638,1604286000,1604286000,20,20
110,active,0,12,False,354,354,1,0,1,3,1,35,1604283706,1604286000,1604286000,12,12
111,active,0,42,False,355,355,1,0,1,1,1,1,1604285385,1604286000,1604286000,42,42
112,active,0,23,False,356,356,1,0,1,0,1,0,1604273989,1604286000,1604286000,23,23
113,active,0,39,False,358,358,1,0,1,1,1,11,1604285865,1604286000,1604286000,39,39
114,active,3,7,False,359,359,1,0,1,0,1,68,1604277619,1604286000,1604286000,7,7
115,active,0,19,False,360,360,1,0,1,4,1,20,1604285152,1604286000,1604286000,19,19
116,active,1,36,False,361,361,1,0,1,0,1,6,1604284985,1604286000,1604286000,36,36
117,active,0,13,False,362,362,1,0,1,1,1,44,1604284005,1604286000,1604286000,13,13
118,out_of_service,0,0,False,363,363,0,0,0,0,0,0,86400,1604286000,1604286000,0,0
119,active,0,9,False,364,364,1,0,1,3,1,18,1604285167,1604286000,1604286000,9,9
120,active,0,14,False,366,366,1,0,1,1,1,19,1604285891,1604286000,1604286000,14,14
121,active,0,16,False,367,367,1,0,1,0,1,27,1604285813,1604286000,1604286000,16,16
122,active,2,24,False,368,368,1,0,1,0,1,21,1604285675,1604286000,1604286000,24,24
123,active,2,62,False,369,369,1,0,1,1,1,12,1604285836,1604286000,1604286000,62,62
124,active,0,4,False,372,372,1,0,1,1,1,23,1604276930,1604286000,1604286000,4,4
125,active,0,11,False,373,373,1,0,1,0,1,8,1604278401,1604286000,1604286000,11,11
126,active,0,18,False,376,376,1,0,1,1,1,25,1604284991,1604286000,1604286000,18,18
127,active,0,17,False,377,377,1,0,1,0,1,31,1604279378,1604286000,1604286000,17,17
128,active,1,33,False,379,379,1,0,1,0,1,22,1604284744,1604286000,1604286000,33,33
129,active,1,41,False,380,380,0,0,1,0,0,0,1604283356,1604286000,1604286000,41,41
130,active,1,33,False,383,383,1,0,1,8,1,5,1604285365,1604286000,1604286000,33,33
131,active,3,12,False,385,385,1,0,1,1,1,14,1604285983,1604286000,1604286000,12,12
132,active,4,44,False,386,386,1,0,1,1,1,34,1604283963,1604286000,1604286000,44,44
133,active,2,6,False,387,387,1,0,1,0,1,31,1604283557,1604286000,1604286000,6,6
134,active,0,8,False,388,388,1,0,1,1,1,27,1604283762,1604286000,1604286000,8,8
135,active,1,20,False,389,389,1,0,1,7,1,6,1604284617,1604286000,1604286000,20,20
136,active,0,16,False,390,390,1,0,1,1,1,15,1604285481,1604286000,1604286000,16,16
137,active,0,0,False,391,391,1,0,1,0,1,0,86400,1604286000,1604286000,0,0
138,active,0,20,False,392,392,1,0,1,0,1,15,1604283357,1604286000,1604286000,20,20
139,active,0,30,False,393,393,1,0,1,4,1,7,1604284994,1604286000,1604286000,30,30
140,out_of_service,0,0,False,394,394,0,0,0,0,0,0,86400,1604286000,1604286000,0,0
141,active,1,8,False,396,396,1,0,1,5,1,16,1604285838,1604286000,1604286000,8,8
142,active,1,5,False,397,397,1,0,1,2,1,69,1604279138,1604286000,1604286000,5,5
143,active,0,23,False,398,398,1,0,1,1,1,8,1604282351,1604286000,1604286000,23,23
144,active,2,10,False,399,399,1,0,1,4,1,27,1604282935,1604286000,1604286000,10,10
145,active,0,13,False,400,400,1,0,1,1,1,2,1604285635,1604286000,1604286000,13,13
146,active,2,21,False,401,401,1,0,1,1,1,19,1604284856,1604286000,1604286000,21,21
147,active,1,26,False,402,402,1,0,1,0,1,12,1604285067,1604286000,1604286000,26,26
148,active,1,17,False,403,403,1,0,1,2,1,13,1604285374,1604286000,1604286000,17,17
149,active,0,31,False,405,405,1,0,1,1,1,20,1604285929,1604286000,1604286000,31,31
150,active,0,5,False,406,406,1,0,1,3,1,15,1604283536,1604286000,1604286000,5,5
151,active,1,16,False,408,408,1,0,1,1,1,6,1604284271,1604286000,1604286000,16,16
152,active,2,36,False,410,410,1,0,1,2,1,7,1604285572,1604286000,1604286000,36,36
153,active,0,27,False,411,411,1,0,1,5,1,4,1604284207,1604286000,1604286000,27,27
154,active,0,22,False,412,412,1,0,1,1,1,7,1604285397,1604286000,1604286000,22,22
155,active,1,20,False,415,415,1,0,1,3,1,25,1604284418,1604286000,1604286000,20,20
156,active,2,11,False,416,416,1,0,1,1,1,18,1604283972,1604286000,1604286000,11,11
157,active,0,14,False,417,417,1,0,1,0,1,11,1604283903,1604286000,1604286000,14,14
158,active,0,21,False,418,418,1,0,1,0,1,16,1604282908,1604286000,1604286000,21,21
159,active,0,18,False,419,419,1,0,1,6,1,5,1604284686,1604286000,1604286000,18,18
160,active,2,13,False,420,420,1,0,1,1,1,36,1604285785,1604286000,1604286000,13,13
161,active,0,16,False,421,421,1,0,1,3,1,3,1604283083,1604286000,1604286000,16,16
162,active,4,37,False,422,422,1,0,1,3,1,37,1604285905,1604286000,1604286000,37,37
163,active,1,14,False,423,423,1,0,1,0,1,12,1604285543,1604286000,1604286000,14,14
164,active,3,22,True,426,426,1,0,1,2,1,5,1604284273,1604286000,1604286000,22,22
165,active,1,33,False,427,427,1,0,1,0,1,13,1604271394,1604286000,1604286000,33,33
166,active,1,26,False,432,432,1,0,1,3,1,4,1604285610,1604286000,1604286000,26,26
167,active,2,37,False,434,434,1,0,1,1,1,21,1604285456,1604286000,1604286000,37,37
168,active,2,35,False,435,435,1,0,1,2,1,13,1604285589,1604286000,1604286000,35,35
169,active,0,14,False,436,436,1,0,1,7,1,13,1604284792,1604286000,1604286000,14,14
170,active,0,7,False,437,437,1,0,1,1,1,17,1604285038,1604286000,1604286000,7,7
171,active,0,38,False,438,438,1,0,1,4,1,9,1604285585,1604286000,1604286000,38,38
172,active,2,38,False,439,439,1,0,1,0,1,3,1604285408,1604286000,1604286000,38,38
173,active,0,4,False,440,440,1,0,1,0,1,28,1604285665,1604286000,1604286000,4,4
174,active,0,22,False,442,442,1,0,1,0,1,29,1604285300,1604286000,1604286000,22,22
175,active,0,20,False,443,443,1,0,1,1,1,3,1604283034,1604286000,1604286000,20,20
176,active,4,62,False,445,445,1,0,1,4,1,14,1604285562,1604286000,1604286000,62,62
177,active,3,24,False,446,446,1,0,1,2,1,52,1604285636,1604286000,1604286000,24,24
178,active,0,24,False,447,447,1,0,1,3,1,7,1604285912,1604286000,1604286000,24,24
179,active,2,11,False,448,448,1,0,1,5,1,14,1604284248,1604286000,1604286000,11,11
180,active,3,10,False,450,450,1,0,1,4,1,54,1604285719,1604286000,1604286000,10,10
181,active,2,43,False,453,453,1,0,1,2,1,4,1604216149,1604286000,1604286000,43,43
182,active,1,29,False,454,454,1,0,1,1,1,5,1604283669,1604286000,1604286000,29,29
183,active,1,14,False,455,455,1,0,1,0,1,44,1604285915,1604286000,1604286000,14,14
184,active,1,2,False,456,456,1,0,1,0,1,31,1604282428,1604286000,1604286000,2,2
185,active,0,27,False,458,458,1,0,1,0,1,4,1604278966,1604286000,1604286000,27,27
186,active,1,20,False,460,460,1,0,1,1,1,4,1604283634,1604286000,1604286000,20,20
187,active,0,30,False,461,461,1,0,1,0,1,26,1604285955,1604286000,1604286000,30,30
188,active,0,67,False,462,462,1,0,1,2,1,10,1604285297,1604286000,1604286000,67,67
189,active,0,7,False,464,464,1,0,1,2,1,46,1604281498,1604286000,1604286000,7,7
190,active,0,7,False,465,465,1,0,1,4,1,32,1604285419,1604286000,1604286000,7,7
191,active,1,8,False,466,466,1,8,1,2,1,18,1604285125,1604286000,1604286000,8,8
192,active,0,30,False,467,467,1,0,1,1,1,4,1604285559,1604286000,1604286000,30,30
193,active,2,46,False,468,468,1,0,1,30,1,17,1604285028,1604286000,1604286000,46,46
194,active,1,37,False,469,469,1,0,1,1,1,19,1604284207,1604286000,1604286000,37,37
195,active,1,27,False,470,470,1,0,1,0,1,44,1604283337,1604286000,1604286000,27,27
196,active,0,18,False,471,471,1,0,1,0,1,13,1604284223,1604286000,1604286000,18,18
197,active,1,35,False,472,472,1,0,1,0,1,19,1604284755,1604286000,1604286000,35,35
198,active,1,24,False,473,473,1,0,1,1,1,25,1604285309,1604286000,1604286000,24,24
199,active,2,34,False,474,474,1,0,1,0,1,20,1604285923,1604286000,1604286000,34,34
200,active,4,40,False,476,476,1,0,1,1,1,21,1604285114,1604286000,1604286000,40,40
201,active,2,57,False,477,477,1,0,1,2,1,12,1604285492,1604286000,1604286000,57,57
202,active,2,34,False,478,478,1,0,1,4,1,1,1604285021,1604286000,1604286000,34,34
203,active,1,10,False,479,479,1,0,1,0,1,20,1604285350,1604286000,1604286000,10,10
204,active,0,14,False,480,480,1,0,1,3,1,15,1604285920,1604286000,1604286000,14,14
205,active,0,18,False,481,481,1,0,1,2,1,7,1604285775,1604286000,1604286000,18,18
206,active,1,76,False,482,482,0,0,1,9,0,2,1604285546,1604286000,1604286000,76,76
207,active,1,19,False,483,483,1,0,1,2,1,14,1604285441,1604286000,1604286000,19,19
208,active,0,8,False,484,484,1,0,1,0,1,38,1604281916,1604286000,1604286000,8,8
209,active,0,9,False,485,485,1,0,1,5,1,31,1604285962,1604286000,1604286000,9,9
210,active,0,21,False,486,486,1,0,1,2,1,20,1604285414,1604286000,1604286000,21,21
211,active,2,19,False,487,487,1,0,1,0,1,14,1604285877,1604286000,1604286000,19,19
212,active,1,12,False,489,489,1,0,1,1,1,36,1604284985,1604286000,1604286000,12,12
213,active,0,49,False,490,490,1,0,1,1,1,17,1604285316,1604286000,1604286000,49,49
214,active,3,54,False,492,492,1,0,1,1,1,11,1604285968,1604286000,1604286000,54,54
215,active,1,1,False,493,493,1,0,1,0,1,32,1604281416,1604286000,1604286000,1,1
216,active,0,36,False,494,494,1,0,1,0,1,30,1604284587,1604286000,1604286000,36,36
217,active,0,14,False,495,495,1,0,1,1,1,25,1604285728,1604286000,1604286000,14,14
218,active,0,51,False,496,496,1,1,1,2,1,13,1604285862,1604286000,1604286000,51,51
219,active,2,42,False,497,497,1,0,1,1,1,22,1604285767,1604286000,1604286000,42,42
220,active,2,11,True,499,499,1,0,1,2,1,23,1604285240,1604286000,1604286000,11,11
221,active,2,25,False,500,500,1,0,1,14,1,25,1604285824,1604286000,1604286000,25,25
222,active,2,49,False,501,501,1,0,1,7,1,28,1604285392,1604286000,1604286000,49,49
223,active,1,17,False,502,502,1,0,1,2,1,18,1604285782,1604286000,1604286000,17,17
224,active,0,18,False,503,503,1,0,1,0,1,13,1604285437,1604286000,1604286000,18,18
225,active,0,25,False,504,504,1,0,1,0,1,29,1604285047,1604286000,1604286000,25,25
226,active,2,44,False,505,505,1,0,1,1,1,6,1604285618,1604286000,1604286000,44,44
227,active,1,17,False,507,507,1,0,1,0,1,27,1604285271,1604286000,1604286000,17,17
228,active,1,10,False,508,508,1,0,1,4,1,14,1604284494,1604286000,1604286000,10,10
229,active,1,43,False,509,509,1,0,1,2,1,17,1604285308,1604286000,1604286000,43,43
230,active,0,2,False,510,510,1,0,1,0,1,53,1604283265,1604286000,1604286000,2,2
231,active,1,8,False,513,513,1,0,1,1,1,20,1604285596,1604286000,1604286000,8,8
232,active,2,36,True,514,514,1,0,1,0,1,14,1604282736,1604286000,1604286000,36,36
233,active,2,77,False,515,515,0,0,1,5,0,0,1604279281,1604286000,1604286000,77,77
234,active,1,14,False,516,516,1,0,1,0,1,16,1604283775,1604286000,1604286000,14,14
235,active,0,46,False,517,517,1,0,1,0,1,23,1604278243,1604286000,1604286000,46,46
236,active,0,33,False,519,519,1,0,1,1,1,36,1604285342,1604286000,1604286000,33,33
237,active,1,42,False,522,522,1,0,1,1,1,8,1604283374,1604286000,1604286000,42,42
238,active,0,26,False,525,525,1,0,1,2,1,30,1604285872,1604286000,1604286000,26,26
239,active,0,7,False,526,526,1,0,1,1,1,33,1604285067,1604286000,1604286000,7,7
240,active,3,24,False,528,528,1,0,1,2,1,12,1604285593,1604286000,1604286000,24,24
241,active,1,35,False,529,529,1,0,1,1,1,5,1604284792,1604286000,1604286000,35,35
242,active,3,21,False,530,530,1,0,1,3,1,0,1604285586,1604286000,1604286000,21,21
243,active,0,26,False,531,531,1,0,1,0,1,13,1604283592,1604286000,1604286000,26,26
244,active,0,43,False,532,532,1,0,1,4,1,0,1604279841,1604286000,1604286000,43,43
245,active,0,4,False,533,533,1,0,1,0,1,42,1604284675,1604286000,1604286000,4,4
246,active,2,29,False,534,534,1,0,1,4,1,0,1604278458,1604286000,1604286000,29,29
247,active,2,14,False,536,536,1,0,1,0,1,12,1604285410,1604286000,1604286000,14,14
248,active,1,25,False,539,539,1,0,1,2,1,5,1604284633,1604286000,1604286000,25,25
249,active,1,13,False,540,540,1,1,1,0,1,39,1604285828,1604286000,1604286000,13,13
250,active,0,26,False,545,545,1,0,1,0,1,1,1604284316,1604286000,1604286000,26,26
251,active,0,13,False,546,546,1,0,1,1,1,32,1604282743,1604286000,1604286000,13,13
252,active,2,49,False,2000,2000,1,0,1,0,1,6,1604285608,1604286000,1604286000,49,49
253,active,0,25,False,2002,2002,1,0,1,0,1,2,1604285735,1604286000,1604286000,25,25
254,active,1,19,False,2003,2003,1,0,1,0,1,34,1604284069,1604286000,1604286000,19,19
255,active,0,8,False,2005,2005,1,0,1,0,1,4,1604263779,1604286000,1604286000,8,8
256,active,0,14,True,2006,2006,1,0,1,1,1,35,1604284997,1604286000,1604286000,14,14
257,active,1,20,True,2008,2008,1,0,1,1,1,3,1604285969,1604286000,1604286000,20,20
258,active,2,30,False,2009,2009,1,0,1,2,1,3,1604285393,1604286000,1604286000,30,30
259,active,2,11,False,2010,2010,1,0,1,0,1,52,1604279153,1604286000,1604286000,11,11
260,active,1,6,False,2012,2012,1,0,1,0,1,28,1604285952,1604286000,1604286000,6,6
261,active,1,6,False,2017,2017,1,0,1,0,1,32,1604285562,1604286000,1604286000,6,6
262,active,1,14,False,2021,2021,1,0,1,7,1,50,1604284910,1604286000,1604286000,14,14
263,active,0,9,False,2022,2022,1,0,1,5,1,24,1604285457,1604286000,1604286000,9,9
264,active,0,31,False,3016,3016,1,0,1,1,1,23,1604283666,1604286000,1604286000,31,31
265,active,2,10,False,3041,3041,1,0,1,2,1,12,1604285739,1604286000,1604286000,10,10
266,active,2,10,False,3042,3042,1,0,1,4,1,7,1604285567,1604286000,1604286000,10,10
267,active,0,16,False,3043,3043,1,0,1,1,1,3,1604284314,1604286000,1604286000,16,16
268,active,0,16,False,3044,3044,1,0,1,3,1,11,1604279739,1604286000,1604286000,16,16
269,active,0,5,False,3046,3046,1,0,1,1,1,14,1604281490,1604286000,1604286000,5,5
270,active,0,16,False,3047,3047,1,0,1,2,1,5,1604285707,1604286000,1604286000,16,16
271,active,1,10,False,3048,3048,1,0,1,3,1,8,1604285254,1604286000,1604286000,10,10
272,active,1,12,False,3049,3049,1,0,1,4,1,5,1604284150,1604286000,1604286000,12,12
273,active,1,4,False,3050,3050,1,0,1,4,1,16,1604285671,1604286000,1604286000,4,4
274,active,1,13,False,3052,3052,1,0,1,8,1,9,1604284359,1604286000,1604286000,13,13
275,active,2,9,False,3053,3053,1,0,1,5,1,12,1604284475,1604286000,1604286000,9,9
276,active,0,10,False,3054,3054,1,0,1,5,1,9,1604281254,1604286000,1604286000,10,10
277,active,0,6,False,3055,3055,1,0,1,0,1,17,1604281542,1604286000,1604286000,6,6
278,active,1,10,False,3056,3056,1,0,1,0,1,12,1604285834,1604286000,1604286000,10,10
279,active,0,10,False,3057,3057,1,0,1,4,1,8,1604285195,1604286000,1604286000,10,10
280,active,0,10,False,3058,3058,1,0,1,0,1,14,1604284657,1604286000,1604286000,10,10
281,active,0,4,False,3059,3059,1,0,1,2,1,15,1604283816,1604286000,1604286000,4,4
282,active,0,4,False,3060,3060,1,0,1,2,1,15,1604280427,1604286000,1604286000,4,4
283,active,0,4,False,3061,3061,1,0,1,0,1,17,1604284493,1604286000,1604286000,4,4
284,active,1,2,False,3062,3062,1,0,1,1,1,20,1604285725,1604286000,1604286000,2,2
285,active,1,11,False,3063,3063,1,0,1,1,1,8,1604285033,1604286000,1604286000,11,11
286,active,0,4,False,3064,3064,1,0,1,1,1,19,1604283981,1604286000,1604286000,4,4
287,active,0,1,False,3065,3065,1,0,1,1,1,30,1604282944,1604286000,1604286000,1,1
288,active,0,10,False,3066,3066,1,0,1,2,1,9,1604275116,1604286000,1604286000,10,10
289,active,0,10,False,3067,3067,1,0,1,0,1,17,1604282772,1604286000,1604286000,10,10
290,active,1,24,False,3068,3068,1,0,1,4,1,17,1604275587,1604286000,1604286000,24,24
291,active,0,0,False,3069,3069,1,0,1,0,1,29,1604271395,1604286000,1604286000,0,0
292,active,0,7,False,3070,3070,1,0,1,0,1,16,1604284195,1604286000,1604286000,7,7
293,active,0,0,False,3071,3071,1,0,1,0,1,19,1604274992,1604286000,1604286000,0,0
294,active,2,4,False,3072,3072,1,0,1,1,1,18,1604283866,1604286000,1604286000,4,4
295,active,3,22,False,3074,3074,1,0,1,0,1,17,1604285376,1604286000,1604286000,22,22
296,active,0,8,False,3075,3075,1,0,1,0,1,25,1604280544,1604286000,1604286000,8,8
297,active,0,12,False,3076,3076,1,0,1,1,1,24,1604285459,1604286000,1604286000,12,12
298,active,0,12,False,3077,3077,1,0,1,7,1,21,1604284295,1604286000,1604286000,12,12
299,active,0,5,False,3078,3078,1,0,1,1,1,22,1604281576,1604286000,1604286000,5,5
300,active,0,15,False,3080,3080,1,0,1,1,1,6,1604282261,1604286000,1604286000,15,15
301,active,0,5,False,3081,3081,1,0,1,2,1,24,1604284717,1604286000,1604286000,5,5
302,active,0,10,False,3082,3082,1,0,1,0,1,15,1604285064,1604286000,1604286000,10,10
