,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,33,0,1604980688,False,19,1,72,4,72,3,,,1604984400,1604984400,3,0
1,1,1,active,10,0,1604982513,False,22,1,79,0,79,1,,,1604984400,1604984400,1,0
2,1,1,active,0,0,1604976678,False,27,1,82,0,82,0,,,1604984400,1604984400,0,0
3,1,1,active,50,0,1604983197,False,12,1,83,0,83,0,,,1604984400,1604984400,0,1
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604984400,1604984400,0,0
5,1,1,active,8,0,1604983291,False,45,1,119,1,119,0,,,1604984400,1604984400,1,0
6,1,1,active,11,0,1604982639,False,7,1,120,4,120,1,,,1604984400,1604984400,0,0
7,1,1,active,4,0,1604983308,False,26,1,127,0,127,1,,,1604984400,1604984400,0,1
8,1,1,active,25,0,1604984233,False,28,1,128,1,128,3,,,1604984400,1604984400,0,2
9,1,1,active,9,0,1604981230,False,14,1,143,0,143,1,,,1604984400,1604984400,1,0
10,1,1,active,1,0,1604983541,False,56,1,144,1,144,1,,,1604984400,1604984400,1,0
11,1,1,active,5,0,1604983677,False,33,1,146,1,146,1,,,1604984400,1604984400,0,1
12,1,1,active,14,0,1604982918,False,39,1,150,10,150,2,,,1604984400,1604984400,4,0
13,1,1,active,25,0,1604982880,True,3,1,151,0,151,5,,,1604984400,1604984400,0,3
14,1,1,active,9,0,1604980367,False,39,1,152,0,152,1,,,1604984400,1604984400,0,0
15,1,1,active,5,0,1604984159,False,16,1,157,0,157,2,,,1604984400,1604984400,1,0
16,1,1,active,11,0,1604984006,False,23,1,161,0,161,1,,,1604984400,1604984400,1,0
17,1,1,active,31,0,1604983930,False,11,1,164,0,164,5,,,1604984400,1604984400,1,0
18,1,1,active,37,0,1604984266,False,9,1,168,0,168,1,,,1604984400,1604984400,0,0
19,1,1,active,45,0,1604983791,False,23,1,173,0,173,2,,,1604984400,1604984400,0,4
20,1,1,active,5,0,1604983743,False,25,1,174,2,174,0,,,1604984400,1604984400,0,3
21,1,1,active,17,0,1604983630,False,42,1,212,0,212,1,,,1604984400,1604984400,1,0
22,1,1,active,26,0,1604976810,False,9,1,216,0,216,2,,,1604984400,1604984400,0,0
23,1,1,active,12,0,1604984028,False,26,1,217,0,217,1,,,1604984400,1604984400,0,0
24,1,1,active,2,0,1604984360,False,27,1,223,1,223,4,,,1604984400,1604984400,0,4
25,1,1,active,21,0,1604983852,True,7,1,224,1,224,2,,,1604984400,1604984400,3,0
26,1,1,active,52,0,1604984327,False,2,1,228,0,228,1,,,1604984400,1604984400,0,0
27,1,1,active,20,0,1604983664,False,1,1,229,0,229,2,,,1604984400,1604984400,0,0
28,1,0,active,0,0,1604979500,False,47,0,236,3,236,0,,,1604984400,1604984400,0,0
29,1,1,active,9,0,1604982869,False,27,1,237,0,237,3,,,1604984400,1604984400,1,0
30,1,1,active,5,0,1604983069,False,25,1,238,0,238,1,,,1604984400,1604984400,0,0
31,1,1,active,9,0,1604983589,False,21,1,239,0,239,1,,,1604984400,1604984400,0,0
32,1,1,active,6,0,1604983493,False,16,1,241,3,241,1,,,1604984400,1604984400,0,1
33,1,1,active,14,0,1604973628,False,32,1,242,0,242,0,,,1604984400,1604984400,0,0
