,station_id,num_bikes_disabled,num_docks_available,is_returning,num_docks_disabled,legacy_id,is_installed,eightd_has_available_keys,num_bikes_available,is_renting,last_reported,num_ebikes_available,station_status,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,1,44,1,0,72,1,False,10,1,1605110356,3,active,,,1605110400,1605110400,1.0,0.0
1,79,0,1,1,0,79,1,False,32,1,1605110058,0,active,,,1605110400,1605110400,0.0,1.0
2,82,0,4,1,0,82,1,False,23,1,1605110112,0,active,,,1605110400,1605110400,0.0,3.0
3,83,2,28,1,0,83,1,False,32,1,1605110307,1,active,,,1605110400,1605110400,0.0,3.0
4,116,0,0,0,0,116,0,False,0,0,86400,0,out_of_service,,,1605110400,1605110400,0.0,0.0
5,119,0,12,1,0,119,1,False,41,1,1605109847,0,active,,,1605110400,1605110400,0.0,1.0
6,120,0,16,1,0,120,1,False,3,1,1605110203,0,active,,,1605110400,1605110400,0.0,2.0
7,127,1,24,1,0,127,1,False,6,1,1605110273,1,active,,,1605110400,1605110400,1.0,0.0
8,128,0,24,1,0,128,1,False,32,1,1605110255,3,active,,,1605110400,1605110400,0.0,2.0
9,143,1,13,1,0,143,1,False,10,1,1605110190,0,active,,,1605110400,1605110400,0.0,0.0
10,144,2,11,1,0,144,1,False,45,1,1605109671,0,active,,,1605110400,1605110400,5.0,0.0
11,146,1,16,1,0,146,1,False,22,1,1605110118,0,active,,,1605110400,1605110400,6.0,0.0
12,150,0,26,1,0,150,1,False,29,1,1605109485,0,active,,,1605110400,1605110400,0.0,8.0
13,151,5,5,1,0,151,1,True,23,1,1605110065,5,active,,,1605110400,1605110400,5.0,0.0
14,152,0,10,1,0,152,1,False,39,1,1605109865,0,active,,,1605110400,1605110400,2.0,0.0
15,157,1,14,1,0,157,1,False,8,1,1605109972,0,active,,,1605110400,1605110400,0.0,1.0
16,161,2,14,1,0,161,1,False,19,1,1605110168,0,active,,,1605110400,1605110400,0.0,1.0
17,164,4,34,1,0,164,1,False,9,1,1605110183,0,active,,,1605110400,1605110400,1.0,0.0
18,168,0,1,1,0,168,1,False,46,1,1605109189,0,active,,,1605110400,1605110400,0.0,3.0
19,173,1,8,1,0,173,1,False,61,1,1605110374,1,active,,,1605110400,1605110400,0.0,8.0
20,174,1,8,1,0,174,1,False,26,1,1605110385,2,active,,,1605110400,1605110400,0.0,8.0
21,212,1,2,1,0,212,1,False,57,1,1605110256,2,active,,,1605110400,1605110400,0.0,6.0
