,num_ebikes_available,num_bikes_disabled,station_status,num_bikes_available,station_id,is_renting,eightd_has_available_keys,num_docks_available,is_installed,last_reported,is_returning,legacy_id,num_docks_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
283,2,1,active,10,3060,1,False,8,1,1604631722,1,3060,0,,,1604635195,1604635195,2,0
284,0,1,active,6,3061,1,False,14,1,1604634240,1,3061,0,,,1604635195,1604635195,3,0
285,2,1,active,5,3062,1,False,17,1,1604635139,1,3062,0,,,1604635195,1604635195,0,1
286,0,3,active,9,3063,1,False,8,1,1604633099,1,3063,0,,,1604635195,1604635195,0,1
287,2,0,active,2,3064,1,False,20,1,1604628421,1,3064,1,,,1604635195,1604635195,0,0
288,0,2,active,5,3065,1,False,24,1,1604634936,1,3065,0,,,1604635195,1604635195,0,0
289,0,0,active,14,3066,1,False,5,1,1604634737,1,3066,0,,,1604635195,1604635195,0,0
290,3,2,active,13,3067,1,False,12,1,1604635022,1,3067,0,,,1604635195,1604635195,1,0
291,0,0,active,27,3068,1,False,15,1,1604622709,1,3068,0,,,1604635195,1604635195,0,0
292,1,0,active,9,3069,1,False,20,1,1604630146,1,3069,0,,,1604635195,1604635195,0,3
293,1,0,active,7,3070,1,False,16,1,1604633531,1,3070,0,,,1604635195,1604635195,2,0
294,0,0,active,16,3071,1,False,3,1,1604633806,1,3071,0,,,1604635195,1604635195,0,0
295,3,0,active,11,3072,1,False,13,1,1604633818,1,3072,0,,,1604635195,1604635195,0,0
296,0,2,active,16,3074,1,False,24,1,1604630126,1,3074,0,,,1604635195,1604635195,2,0
297,2,1,active,6,3075,1,False,26,1,1604633387,1,3075,0,,,1604635195,1604635195,0,0
298,1,2,active,8,3076,1,False,26,1,1604634869,1,3076,0,,,1604635195,1604635195,1,0
299,2,0,active,13,3077,1,False,20,1,1604634203,1,3077,0,,,1604635195,1604635195,0,1
300,2,0,active,3,3078,1,False,24,1,1604634155,1,3078,0,,,1604635195,1604635195,5,0
301,1,0,active,4,3080,1,False,17,1,1604634345,1,3080,0,,,1604635195,1604635195,1,0
302,2,0,active,15,3081,1,False,14,1,1604633890,1,3081,0,,,1604635195,1604635195,1,0
303,6,1,active,23,3082,1,False,1,1,1604635158,1,3082,0,,,1604635195,1604635195,0,1
304,1,1,active,8,3083,1,False,23,1,1604634612,1,3083,0,,,1604635195,1604635195,0,1
305,0,1,active,17,3085,1,False,7,1,1604629269,1,3085,0,,,1604635195,1604635195,2,0
306,0,1,active,29,3086,1,False,0,1,1604631242,1,3086,0,,,1604635195,1604635195,0,0
307,3,1,active,20,3087,1,False,9,1,1604634607,1,3087,0,,,1604635195,1604635195,1,0
308,1,0,active,15,3088,1,False,4,1,1604635098,1,3088,0,,,1604635195,1604635195,0,1
309,2,3,active,24,3092,1,False,0,1,1604634949,1,3092,0,,,1604635195,1604635195,0,1
310,0,2,active,13,3093,1,False,13,1,1604635100,1,3093,0,,,1604635195,1604635195,4,0
311,1,0,active,17,3094,1,False,0,1,1604633902,1,3094,0,,,1604635195,1604635195,0,1
312,0,0,active,12,3095,1,False,14,1,1604635137,1,3095,0,,,1604635195,1604635195,1,0
313,2,2,active,34,3096,1,False,3,1,1604634840,1,3096,0,,,1604635195,1604635195,0,3
314,1,1,active,16,3100,1,False,34,1,1604634779,1,3100,0,,,1604635195,1604635195,2,0
315,1,1,active,26,3101,1,False,0,1,1604634381,1,3101,0,,,1604635195,1604635195,0,0
316,3,0,active,6,3102,1,False,21,1,1604635031,1,3102,0,,,1604635195,1604635195,5,0
317,0,0,active,8,3105,1,False,16,1,1604635174,1,3105,0,,,1604635195,1604635195,0,3
318,3,0,active,13,3106,1,False,9,1,1604633143,1,3106,0,,,1604635195,1604635195,0,0
319,2,1,active,38,3107,1,False,0,1,1604635186,1,3107,0,,,1604635195,1604635195,0,2
320,0,3,active,8,3108,1,False,40,1,1604632840,1,3108,0,,,1604635195,1604635195,2,0
321,0,1,active,30,3109,1,False,0,1,1604634989,1,3109,0,,,1604635195,1604635195,0,1
322,1,1,active,21,3110,1,False,6,1,1604634484,1,3110,0,,,1604635195,1604635195,0,1
323,1,0,active,25,3112,1,False,8,1,1604633543,1,3112,0,,,1604635195,1604635195,0,3
324,0,2,active,25,3113,1,False,0,1,1604629712,1,3113,0,,,1604635195,1604635195,0,3
325,2,1,active,46,3115,1,False,3,1,1604634280,1,3115,0,,,1604635195,1604635195,0,0
326,0,0,active,35,3116,1,False,0,1,1604634451,1,3116,0,,,1604635195,1604635195,0,0
327,3,1,active,14,3117,1,False,12,1,1604635027,1,3117,0,,,1604635195,1604635195,2,0
328,1,0,active,14,3118,1,False,28,1,1604634491,1,3118,0,,,1604635195,1604635195,1,0
329,0,0,active,0,3119,1,False,45,1,1604630171,1,3119,0,,,1604635195,1604635195,2,0
330,1,0,active,5,3121,1,False,22,1,1604634018,1,3121,0,,,1604635195,1604635195,0,0
331,2,0,active,2,3122,1,False,77,1,1604635007,1,3122,0,,,1604635195,1604635195,0,0
332,1,2,active,34,3123,1,False,11,1,1604633343,1,3123,0,,,1604635195,1604635195,0,0
333,8,0,active,13,3124,1,False,30,1,1604633279,1,3124,0,,,1604635195,1604635195,1,0
334,1,0,active,7,3125,1,False,16,1,1604632015,1,3125,0,,,1604635195,1604635195,0,1
335,1,0,active,9,3126,1,False,25,1,1604635159,1,3126,0,,,1604635195,1604635195,0,3
336,1,0,active,11,3127,1,False,24,1,1604622732,1,3127,0,,,1604635195,1604635195,0,0
337,0,0,active,3,3128,1,False,24,1,1604622543,1,3128,0,,,1604635195,1604635195,0,0
338,1,1,active,5,3129,1,True,34,1,1604634740,1,3129,0,,,1604635195,1604635195,3,0
339,0,1,active,19,3130,1,False,10,1,1604630823,1,3130,0,,,1604635195,1604635195,2,0
340,0,0,out_of_service,0,3131,0,False,0,0,86400,0,3131,0,,,1604635195,1604635195,0,0
341,0,3,active,0,3132,1,False,32,1,1604633120,1,3132,0,,,1604635195,1604635195,0,0
342,0,0,active,0,3134,1,False,39,1,1604632995,1,3134,0,,,1604635195,1604635195,0,0
343,1,0,active,12,3135,1,False,28,1,1604631283,1,3135,1,,,1604635195,1604635195,1,0
344,1,2,active,22,3136,1,False,23,1,1604632270,1,3136,0,,,1604635195,1604635195,0,1
345,0,3,active,0,3137,1,True,28,1,1604633074,1,3137,0,,,1604635195,1604635195,0,0
346,0,0,active,0,3139,1,False,43,1,1604633466,1,3139,0,,,1604635195,1604635195,1,0
347,2,1,active,51,3140,1,False,3,1,1604634800,1,3140,0,,,1604635195,1604635195,2,0
348,0,7,active,2,3141,1,False,49,1,1604635097,1,3141,0,,,1604635195,1604635195,1,0
349,0,1,active,8,3142,1,False,32,1,1604634518,1,3142,0,,,1604635195,1604635195,0,5
350,3,1,active,5,3143,1,False,41,1,1604634195,1,3143,0,,,1604635195,1604635195,0,4
351,0,1,active,19,3144,1,False,26,1,1604634143,1,3144,0,,,1604635195,1604635195,1,0
352,0,2,active,15,3145,1,False,28,1,1604635028,1,3145,0,,,1604635195,1604635195,1,0
353,0,0,active,15,3146,1,False,32,1,1604634477,1,3146,0,,,1604635195,1604635195,1,0
354,0,3,active,28,3147,1,False,8,1,1604633596,1,3147,0,,,1604635195,1604635195,1,0
355,0,1,active,26,3148,1,False,4,1,1604635142,1,3148,0,,,1604635195,1604635195,1,0
356,5,1,active,36,3150,1,False,10,1,1604633743,1,3150,0,,,1604635195,1604635195,4,0
357,2,1,active,29,3151,1,False,13,1,1604634334,1,3151,0,,,1604635195,1604635195,0,0
358,1,1,active,4,3152,1,False,37,1,1604635000,1,3152,0,,,1604635195,1604635195,0,0
359,0,1,active,21,3154,1,False,9,1,1604633298,1,3154,0,,,1604635195,1604635195,0,1
360,2,2,active,6,3156,1,False,29,1,1604634680,1,3156,0,,,1604635195,1604635195,0,1
361,4,1,active,24,3157,1,False,2,1,1604634693,1,3157,0,,,1604635195,1604635195,2,0
362,0,3,active,1,3158,1,False,27,1,1604634569,1,3158,0,,,1604635195,1604635195,1,0
363,0,1,active,14,3159,1,False,16,1,1604633839,1,3159,0,,,1604635195,1604635195,0,1
364,0,3,active,13,3160,1,True,23,1,1604634857,1,3160,0,,,1604635195,1604635195,1,0
365,15,3,active,34,3161,1,False,22,1,1604634602,1,3161,0,,,1604635195,1604635195,1,0
366,5,2,active,12,3163,1,True,29,1,1604635119,1,3163,0,,,1604635195,1604635195,1,0
367,14,4,active,30,3164,1,False,33,1,1604635175,1,3164,0,,,1604635195,1604635195,0,4
368,0,1,active,22,3165,1,False,28,1,1604634201,1,3165,0,,,1604635195,1604635195,2,0
369,2,2,active,27,3166,1,False,12,1,1604634851,1,3166,0,,,1604635195,1604635195,2,0
370,2,2,active,18,3167,1,False,35,1,1604634998,1,3167,0,,,1604635195,1604635195,0,3
371,0,3,active,17,3169,1,False,19,1,1604634796,1,3169,0,,,1604635195,1604635195,0,0
372,0,0,active,13,3170,1,False,22,1,1604634260,1,3170,0,,,1604635195,1604635195,3,0
373,0,4,active,8,3171,1,False,27,1,1604635141,1,3171,0,,,1604635195,1604635195,1,0
374,1,0,active,8,3172,1,False,19,1,1604634238,1,3172,0,,,1604635195,1604635195,0,1
375,2,1,active,28,3173,1,False,9,1,1604633912,1,3173,0,,,1604635195,1604635195,1,0
376,0,6,active,16,3175,1,False,9,1,1604634984,1,3175,0,,,1604635195,1604635195,3,0
377,2,0,active,6,3177,1,False,57,1,1604635052,1,3177,0,,,1604635195,1604635195,0,0
378,1,2,active,6,3178,1,False,31,1,1604634897,1,3178,0,,,1604635195,1604635195,1,0
379,0,2,active,5,3179,1,False,16,1,1604632952,1,3179,0,,,1604635195,1604635195,0,0
380,0,0,active,1,3184,1,False,12,1,1604630756,1,3184,0,,,1604635195,1604635195,1,0
381,0,0,active,15,3185,1,False,7,1,1604633698,1,3185,0,,,1604635195,1604635195,0,1
382,0,1,active,26,3186,1,False,15,1,1604635070,1,3186,0,,,1604635195,1604635195,0,2
383,0,0,active,19,3187,1,False,3,1,1604627136,1,3187,0,,,1604635195,1604635195,0,1
384,0,0,active,17,3191,1,False,1,1,1604621393,1,3191,0,,,1604635195,1604635195,0,0
385,0,0,active,3,3192,1,False,19,1,1604633398,1,3192,0,,,1604635195,1604635195,0,0
386,0,0,active,6,3193,1,False,12,1,1604633076,1,3193,0,,,1604635195,1604635195,0,0
387,0,1,active,1,3194,1,False,20,1,1604634653,1,3194,0,,,1604635195,1604635195,1,0
388,0,1,active,2,3195,1,False,31,1,1604634759,1,3195,0,,,1604635195,1604635195,0,0
389,0,0,active,1,3196,1,False,17,1,1604624436,1,3196,0,,,1604635195,1604635195,0,0
390,0,0,active,2,3198,1,False,16,1,1604621129,1,3198,0,,,1604635195,1604635195,0,0
391,0,0,active,9,3199,1,False,5,1,1604634430,1,3199,0,,,1604635195,1604635195,0,0
392,0,0,active,0,3201,0,False,0,1,1604549752,0,3201,18,,,1604635195,1604635195,0,0
393,0,1,active,0,3202,1,False,17,1,1604627173,1,3202,0,,,1604635195,1604635195,1,0
394,0,3,active,22,3203,1,False,1,1,1604634482,1,3203,0,,,1604635195,1604635195,0,2
395,0,0,active,5,3205,1,False,17,1,1604633742,1,3205,0,,,1604635195,1604635195,0,0
396,0,0,active,0,3206,1,False,26,1,1604626517,1,3206,0,,,1604635195,1604635195,0,0
397,0,0,active,0,3207,1,False,26,1,1604615835,1,3207,0,,,1604635195,1604635195,0,0
398,0,2,active,13,3209,1,False,7,1,1604633275,1,3209,0,,,1604635195,1604635195,1,0
399,0,0,active,3,3210,1,False,15,1,1604633333,1,3210,0,,,1604635195,1604635195,0,1
400,0,2,active,20,3211,1,False,0,1,1604630842,1,3211,0,,,1604635195,1604635195,0,1
401,0,0,active,2,3212,1,False,20,1,1604634383,1,3212,0,,,1604635195,1604635195,0,1
402,0,0,active,20,3213,1,False,2,1,1604631871,1,3213,0,,,1604635195,1604635195,0,0
403,0,0,active,9,3214,1,False,13,1,1604628175,1,3214,0,,,1604635195,1604635195,0,0
404,0,0,active,0,3220,1,False,18,1,1604585284,1,3220,0,,,1604635195,1604635195,0,0
405,1,2,active,21,3221,1,False,4,1,1604632262,1,3221,0,,,1604635195,1604635195,2,0
406,0,0,active,5,3225,1,False,9,1,1604633523,1,3225,0,,,1604635195,1604635195,0,0
407,0,0,active,11,3226,1,True,34,1,1604634808,1,3226,0,,,1604635195,1604635195,0,0
408,0,0,active,6,3231,1,False,33,1,1604635035,1,3231,0,,,1604635195,1604635195,0,1
409,1,1,active,38,3232,1,False,8,1,1604633973,1,3232,0,,,1604635195,1604635195,0,2
410,1,1,active,1,3233,1,False,37,1,1604631846,1,3233,0,,,1604635195,1604635195,0,0
411,0,1,active,0,3235,1,False,25,1,1604628286,1,3235,0,,,1604635195,1604635195,0,0
412,0,4,active,29,3236,1,False,0,1,1604635170,1,3236,0,,,1604635195,1604635195,0,0
413,6,0,active,12,3241,1,False,7,1,1604634614,1,3241,0,,,1604635195,1604635195,0,0
414,1,1,active,8,3242,1,False,30,1,1604634877,1,3242,0,,,1604635195,1604635195,1,0
415,0,0,active,6,3243,1,False,23,1,1604633970,1,3243,0,,,1604635195,1604635195,0,1
416,1,1,active,22,3244,1,False,19,1,1604634683,1,3244,0,,,1604635195,1604635195,0,0
417,1,0,active,5,3246,1,False,34,1,1604634587,1,3246,0,,,1604635195,1604635195,0,0
418,0,0,active,0,3249,1,False,19,1,1604629015,1,3249,0,,,1604635195,1604635195,0,0
419,0,1,active,16,3255,1,False,1,1,1604634489,1,3255,0,[{'id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}],"{'region': 'BKN', 'active': True, 'dock_blocked_count': 0, 'off_dock_capacity': 70, 'off_dock_count': 44, 'valet_revision': 24722, 'station_id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}",1604635195,1604635195,0,1
420,1,1,active,7,3256,1,False,15,1,1604635090,1,3256,0,,,1604635195,1604635195,0,0
421,0,1,active,26,3259,1,False,0,1,1604634646,1,3259,0,,,1604635195,1604635195,0,0
422,0,2,active,35,3260,1,False,8,1,1604634727,1,3260,0,,,1604635195,1604635195,0,3
423,1,1,active,20,3263,1,False,38,1,1604634951,1,3263,0,,,1604635195,1604635195,0,2
424,0,1,active,3,3267,1,False,10,1,1604631260,1,3267,0,,,1604635195,1604635195,0,0
425,0,0,active,9,3268,1,False,5,1,1604624499,1,3268,0,,,1604635195,1604635195,1,0
426,0,1,active,7,3269,1,False,6,1,1604631435,1,3269,0,,,1604635195,1604635195,1,0
427,0,1,active,12,3270,1,False,1,1,1604628682,1,3270,0,,,1604635195,1604635195,0,0
428,0,0,active,12,3272,1,False,2,1,1604634234,1,3272,0,,,1604635195,1604635195,0,0
429,0,0,active,16,3273,1,False,2,1,1604626957,1,3273,0,,,1604635195,1604635195,0,0
430,0,0,active,14,3275,1,False,0,1,1604620629,1,3275,0,,,1604635195,1604635195,0,0
431,0,0,active,10,3276,1,False,16,1,1604633864,1,3276,0,,,1604635195,1604635195,1,0
432,0,0,active,13,3277,1,False,1,1,1604627601,1,3277,0,,,1604635195,1604635195,0,0
433,0,0,active,14,3278,1,False,0,1,1604630378,1,3278,0,,,1604635195,1604635195,0,0
434,0,0,active,16,3279,1,False,2,1,1604624982,1,3279,0,,,1604635195,1604635195,0,0
435,0,0,active,4,3280,1,False,10,1,1604624089,1,3280,0,,,1604635195,1604635195,0,0
436,0,0,active,4,3281,1,False,10,1,1604619530,1,3281,0,,,1604635195,1604635195,0,0
437,2,2,active,8,3282,1,True,28,1,1604634854,1,3282,0,,,1604635195,1604635195,4,0
438,1,0,active,26,3283,1,False,21,1,1604634667,1,3283,0,,,1604635195,1604635195,4,0
439,0,1,active,22,3284,1,False,15,1,1604631281,1,3284,0,,,1604635195,1604635195,0,6
440,1,0,active,9,3285,1,False,34,1,1604630915,1,3285,0,,,1604635195,1604635195,0,0
441,9,0,active,32,3286,1,False,7,1,1604633698,1,3286,0,,,1604635195,1604635195,0,1
442,6,0,active,25,3287,1,False,22,1,1604634937,1,3287,0,,,1604635195,1604635195,0,1
443,0,23,active,0,3288,1,False,0,1,1604634908,1,3288,16,,,1604635195,1604635195,12,0
444,0,0,active,4,3289,1,False,28,1,1604634766,1,3289,0,,,1604635195,1604635195,1,0
445,3,0,active,34,3290,1,False,1,1,1604634914,1,3290,0,,,1604635195,1604635195,1,0
446,1,2,active,6,3292,1,False,35,1,1604634613,1,3292,0,,,1604635195,1604635195,0,0
447,4,1,active,8,3293,1,False,15,1,1604635172,1,3293,0,,,1604635195,1604635195,0,2
448,0,2,active,11,3294,1,True,25,1,1604634145,1,3294,0,,,1604635195,1604635195,2,0
449,0,1,active,41,3296,1,False,0,1,1604633886,1,3296,0,,,1604635195,1604635195,0,0
450,1,0,active,1,3297,1,False,20,1,1604634512,1,3297,0,,,1604635195,1604635195,1,0
451,2,1,active,18,3298,1,False,4,1,1604633927,1,3298,0,,,1604635195,1604635195,0,2
452,0,1,active,3,3299,1,False,21,1,1604625492,1,3299,0,,,1604635195,1604635195,0,0
453,2,0,active,7,3300,1,False,18,1,1604633897,1,3300,0,,,1604635195,1604635195,0,1
454,1,0,active,10,3301,1,False,28,1,1604635171,1,3301,1,,,1604635195,1604635195,1,0
455,2,0,active,7,3302,1,False,15,1,1604635173,1,3302,0,,,1604635195,1604635195,0,1
456,0,0,active,23,3303,1,False,2,1,1604632606,1,3303,0,,,1604635195,1604635195,0,0
457,1,0,active,21,3304,1,False,6,1,1604632543,1,3304,0,,,1604635195,1604635195,0,0
458,1,0,active,36,3305,1,False,3,1,1604634723,1,3305,0,,,1604635195,1604635195,0,0
459,4,1,active,9,3306,1,False,13,1,1604634209,1,3306,0,,,1604635195,1604635195,1,0
460,6,1,active,23,3307,1,False,7,1,1604634356,1,3307,0,,,1604635195,1604635195,0,0
461,2,0,active,22,3308,1,False,5,1,1604634151,1,3308,0,,,1604635195,1604635195,0,0
462,2,0,active,15,3309,1,False,15,1,1604634780,1,3309,0,,,1604635195,1604635195,0,0
463,1,0,active,4,3310,1,False,20,1,1604634157,1,3310,0,,,1604635195,1604635195,0,0
464,2,0,active,18,3311,1,False,3,1,1604632799,1,3311,0,,,1604635195,1604635195,0,0
465,5,0,active,39,3312,1,False,0,1,1604633991,1,3312,0,,,1604635195,1604635195,0,0
466,0,1,active,8,3313,1,False,20,1,1604632430,1,3313,0,,,1604635195,1604635195,1,0
467,2,1,active,26,3314,1,False,5,1,1604635075,1,3314,0,,,1604635195,1604635195,3,0
468,1,2,active,20,3315,1,False,1,1,1604635131,1,3315,0,,,1604635195,1604635195,1,0
469,1,0,active,23,3317,1,False,1,1,1604630002,1,3317,0,,,1604635195,1604635195,0,1
470,4,0,active,38,3318,1,False,1,1,1604634449,1,3318,0,,,1604635195,1604635195,1,0
471,0,0,active,16,3319,1,False,5,1,1604630015,1,3319,0,,,1604635195,1604635195,1,0
472,0,0,active,14,3321,1,False,11,1,1604634504,1,3321,0,,,1604635195,1604635195,0,0
473,1,1,active,16,3322,1,False,8,1,1604635132,1,3322,0,,,1604635195,1604635195,0,0
474,0,3,active,16,3323,1,True,40,1,1604632692,1,3323,0,,,1604635195,1604635195,2,0
475,0,1,active,23,3324,1,False,1,1,1604634876,1,3324,0,,,1604635195,1604635195,0,0
476,1,1,active,15,3325,1,False,15,1,1604630877,1,3325,0,,,1604635195,1604635195,2,0
477,1,0,active,17,3326,1,False,4,1,1604628551,1,3326,0,,,1604635195,1604635195,0,0
478,1,0,active,21,3327,1,False,6,1,1604634090,1,3327,0,,,1604635195,1604635195,2,0
479,5,4,active,23,3328,1,False,12,1,1604635059,1,3328,0,,,1604635195,1604635195,0,0
480,4,0,active,27,3329,1,False,0,1,1604632862,1,3329,0,,,1604635195,1604635195,0,1
481,0,0,out_of_service,0,3330,0,False,0,0,86400,0,3330,0,,,1604635195,1604635195,0,0
482,1,2,active,8,3331,1,True,29,1,1604633037,1,3331,0,,,1604635195,1604635195,1,0
483,0,1,active,18,3332,1,False,0,1,1604634916,1,3332,0,,,1604635195,1604635195,0,1
484,1,0,active,21,3333,1,False,0,1,1604614842,1,3333,0,,,1604635195,1604635195,0,0
485,0,0,active,27,3335,1,False,1,1,1604635006,1,3335,0,,,1604635195,1604635195,1,0
486,1,2,active,7,3336,1,False,32,1,1604634379,1,3336,0,,,1604635195,1604635195,0,3
487,3,0,active,23,3337,1,False,0,1,1604621695,1,3337,0,,,1604635195,1604635195,0,0
488,1,0,active,30,3338,1,False,1,1,1604635142,1,3338,0,,,1604635195,1604635195,1,0
489,1,0,active,17,3339,1,False,6,1,1604634969,1,3339,0,,,1604635195,1604635195,0,0
490,0,0,active,21,3340,1,False,0,1,1604614301,1,3340,0,,,1604635195,1604635195,0,0
491,0,0,active,23,3342,1,False,0,1,1604622712,1,3342,0,,,1604635195,1604635195,0,0
492,1,1,active,6,3343,1,False,16,1,1604634990,1,3343,0,,,1604635195,1604635195,0,2
493,0,0,active,10,3344,1,False,9,1,1604634782,1,3344,0,,,1604635195,1604635195,0,0
494,0,1,active,1,3345,1,False,33,1,1604632836,1,3345,0,,,1604635195,1604635195,0,1
495,1,0,active,3,3346,1,False,26,1,1604634414,1,3346,0,,,1604635195,1604635195,0,0
496,0,0,active,21,3347,1,False,0,1,1604627260,1,3347,0,,,1604635195,1604635195,0,0
497,0,0,active,14,3348,1,False,5,1,1604625517,1,3348,0,,,1604635195,1604635195,0,1
498,3,1,active,5,3349,1,False,23,1,1604634716,1,3349,1,,,1604635195,1604635195,0,1
499,7,0,active,19,3350,1,False,20,1,1604634205,1,3350,0,,,1604635195,1604635195,0,0
500,1,1,active,23,3351,1,False,1,1,1604634307,1,3351,0,,,1604635195,1604635195,0,1
501,0,1,active,18,3352,1,False,2,1,1604634961,1,3352,0,,,1604635195,1604635195,1,0
502,1,0,active,3,3354,1,True,28,1,1604634903,1,3354,0,,,1604635195,1604635195,0,0
503,0,1,active,0,3355,1,False,24,1,1604630960,1,3355,0,,,1604635195,1604635195,0,0
504,0,0,active,11,3356,1,False,10,1,1604634895,1,3356,0,,,1604635195,1604635195,3,0
505,4,0,active,13,3357,1,False,22,1,1604634295,1,3357,0,,,1604635195,1604635195,4,0
506,0,0,active,1,3358,1,False,24,1,1604627426,1,3358,0,,,1604635195,1604635195,2,0
507,0,0,out_of_service,0,3359,0,False,0,0,86400,0,3359,0,,,1604635195,1604635195,0,0
508,1,2,active,8,3361,1,False,13,1,1604632927,1,3361,0,,,1604635195,1604635195,0,2
509,0,0,active,9,3362,1,False,25,1,1604631417,1,3362,0,,,1604635195,1604635195,1,0
510,0,0,active,19,3363,1,False,14,1,1604635087,1,3363,0,,,1604635195,1604635195,0,0
511,0,0,active,26,3364,1,False,1,1,1604631468,1,3364,0,,,1604635195,1604635195,0,0
512,1,0,active,5,3365,1,False,22,1,1604634954,1,3365,0,,,1604635195,1604635195,0,0
513,1,1,active,12,3366,1,False,18,1,1604631900,1,3366,0,,,1604635195,1604635195,0,1
514,1,0,active,2,3367,1,False,37,1,1604632113,1,3367,0,,,1604635195,1604635195,0,2
515,2,1,active,17,3368,1,False,12,1,1604631662,1,3368,0,,,1604635195,1604635195,0,2
516,1,1,active,14,3369,1,False,14,1,1604634963,1,3369,0,,,1604635195,1604635195,2,0
517,0,0,active,17,3370,1,False,8,1,1604634999,1,3370,0,,,1604635195,1604635195,0,1
518,0,2,active,1,3372,1,False,36,1,1604634612,1,3372,0,,,1604635195,1604635195,2,0
519,1,0,active,23,3373,1,False,4,1,1604629958,1,3373,0,,,1604635195,1604635195,0,0
520,1,2,active,31,3374,1,True,3,1,1604634822,1,3374,0,,,1604635195,1604635195,1,0
521,1,3,active,8,3375,1,False,23,1,1604635189,1,3375,1,,,1604635195,1604635195,0,1
522,11,0,active,39,3376,0,False,0,1,1604628814,0,3376,0,,,1604635195,1604635195,0,0
523,0,0,active,25,3377,1,False,0,1,1604630870,1,3377,0,,,1604635195,1604635195,0,0
524,0,0,active,6,3378,1,False,22,1,1604634732,1,3378,0,,,1604635195,1604635195,0,0
525,0,0,active,35,3379,1,False,0,1,1604634662,1,3379,0,,,1604635195,1604635195,0,2
526,0,1,active,12,3381,1,False,8,1,1604632483,1,3381,0,,,1604635195,1604635195,1,0
527,2,1,active,29,3382,1,False,1,1,1604634246,1,3382,0,,,1604635195,1604635195,0,0
528,1,2,active,2,3383,1,False,21,1,1604633796,1,3383,0,,,1604635195,1604635195,1,0
529,0,0,active,9,3384,1,False,16,1,1604633005,1,3384,0,,,1604635195,1604635195,0,0
530,0,1,active,5,3386,1,False,21,1,1604634492,1,3386,0,,,1604635195,1604635195,0,1
531,1,1,active,15,3387,1,False,9,1,1604632087,1,3387,0,,,1604635195,1604635195,0,0
532,1,1,active,23,3388,1,False,1,1,1604635116,1,3388,0,,,1604635195,1604635195,0,0
533,1,2,active,9,3389,1,False,17,1,1604633451,1,3389,0,,,1604635195,1604635195,0,0
534,3,1,active,22,3390,1,False,1,1,1604632568,1,3390,0,,,1604635195,1604635195,1,0
535,5,0,active,20,3391,1,False,5,1,1604635029,1,3391,0,,,1604635195,1604635195,3,0
536,0,0,active,18,3392,1,False,1,1,1604624416,1,3392,0,,,1604635195,1604635195,0,0
537,0,1,active,18,3393,1,False,0,1,1604633334,1,3393,0,,,1604635195,1604635195,1,0
538,1,0,active,21,3394,1,False,0,1,1604625490,1,3394,0,,,1604635195,1604635195,0,1
539,0,1,active,16,3395,1,False,2,1,1604634398,1,3395,0,,,1604635195,1604635195,0,0
540,1,1,active,5,3396,1,False,19,1,1604633319,1,3396,0,,,1604635195,1604635195,3,0
541,3,2,active,22,3397,1,False,1,1,1604630069,1,3397,0,,,1604635195,1604635195,0,0
542,0,0,active,19,3398,1,False,4,1,1604633076,1,3398,0,,,1604635195,1604635195,0,0
543,0,0,active,24,3399,1,False,0,1,1604623945,1,3399,0,,,1604635195,1604635195,0,0
544,3,1,active,12,3400,1,True,11,1,1604634334,1,3400,0,,,1604635195,1604635195,3,0
545,0,1,active,15,3402,1,False,7,1,1604634400,1,3402,0,,,1604635195,1604635195,0,0
546,0,0,active,31,3403,1,False,0,1,1604633555,1,3403,0,,,1604635195,1604635195,0,0
547,0,0,active,25,3404,1,False,2,1,1604626629,1,3404,0,,,1604635195,1604635195,0,1
548,0,0,active,18,3405,1,False,5,1,1604630766,1,3405,0,,,1604635195,1604635195,0,1
549,0,2,active,21,3407,1,False,0,1,1604635051,1,3407,0,,,1604635195,1604635195,1,0
550,3,2,active,15,3408,1,False,10,1,1604633729,1,3408,0,,,1604635195,1604635195,0,0
551,0,1,active,29,3409,1,False,18,1,1604633739,1,3409,0,,,1604635195,1604635195,1,0
552,0,2,active,71,3410,1,False,4,1,1604634990,1,3410,0,,,1604635195,1604635195,0,0
553,0,2,active,22,3411,1,False,3,1,1604628281,1,3411,0,,,1604635195,1604635195,1,0
554,0,3,active,5,3412,1,False,10,1,1604634680,1,3412,0,,,1604635195,1604635195,2,0
555,0,2,active,28,3414,1,False,3,1,1604634025,1,3414,0,,,1604635195,1604635195,0,0
556,1,1,active,9,3415,1,False,15,1,1604634261,1,3415,0,,,1604635195,1604635195,0,0
557,0,1,active,1,3416,1,False,22,1,1604631305,1,3416,1,,,1604635195,1604635195,0,0
558,1,0,active,21,3417,1,False,6,1,1604632267,1,3417,0,,,1604635195,1604635195,1,0
559,0,2,active,2,3418,1,False,29,1,1604634203,1,3418,0,,,1604635195,1604635195,0,0
560,0,0,active,22,3419,1,False,5,1,1604633752,1,3419,0,,,1604635195,1604635195,0,0
561,0,0,active,14,3420,1,False,7,1,1604632470,1,3420,0,,,1604635195,1604635195,0,0
562,0,1,active,22,3421,1,False,0,1,1604626458,1,3421,0,,,1604635195,1604635195,0,0
