,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,44,0,1604962762,False,7,1,72,0,72,4,,,1604962800,1604962800,3,0
1,1,1,active,5,0,1604962776,False,27,1,79,0,79,1,,,1604962800,1604962800,1,0
2,1,1,active,1,0,1604961997,False,26,1,82,0,82,0,,,1604962800,1604962800,0,0
3,1,1,active,48,0,1604962602,False,13,1,83,1,83,1,,,1604962800,1604962800,0,2
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604962800,1604962800,0,0
5,1,1,active,13,0,1604960692,False,40,1,119,0,119,0,,,1604962800,1604962800,0,0
6,1,1,active,13,0,1604962617,False,5,1,120,3,120,1,,,1604962800,1604962800,0,3
7,1,1,active,17,0,1604962796,False,14,1,127,0,127,0,,,1604962800,1604962800,8,0
8,1,1,active,4,0,1604962710,False,47,1,128,3,128,5,,,1604962800,1604962800,5,0
9,1,1,active,8,0,1604962529,False,15,1,143,2,143,1,,,1604962800,1604962800,1,0
10,1,1,active,0,0,1604960654,False,57,1,144,0,144,1,,,1604962800,1604962800,0,0
11,1,1,active,9,0,1604962573,False,29,1,146,1,146,1,,,1604962800,1604962800,3,0
12,1,1,active,44,0,1604962770,False,8,1,150,1,150,3,,,1604962800,1604962800,0,5
13,1,1,active,7,0,1604962659,True,21,1,151,1,151,5,,,1604962800,1604962800,3,0
14,1,1,active,6,0,1604960840,False,41,1,152,0,152,2,,,1604962800,1604962800,3,0
15,1,1,active,11,0,1604962375,False,11,1,157,0,157,1,,,1604962800,1604962800,2,0
16,1,1,active,6,0,1604962646,False,29,1,161,1,161,0,,,1604962800,1604962800,4,0
17,1,1,active,20,0,1604962533,False,24,1,164,0,164,3,,,1604962800,1604962800,0,7
18,1,1,active,12,0,1604962783,False,35,1,168,0,168,0,,,1604962800,1604962800,0,13
19,1,1,active,55,0,1604962774,False,12,1,173,1,173,3,,,1604962800,1604962800,0,1
20,1,1,active,21,0,1604962777,False,8,1,174,0,174,1,,,1604962800,1604962800,5,0
21,1,1,active,7,0,1604962677,False,51,1,212,2,212,2,,,1604962800,1604962800,0,1
22,1,1,active,29,0,1604962716,False,6,1,216,0,216,2,,,1604962800,1604962800,6,0
23,1,1,active,10,0,1604962340,False,26,1,217,0,217,3,,,1604962800,1604962800,1,0
24,1,1,active,9,0,1604962781,False,22,1,223,0,223,2,,,1604962800,1604962800,1,0
25,1,1,active,14,0,1604962634,True,16,1,224,2,224,0,,,1604962800,1604962800,0,3
26,1,1,active,19,0,1604962576,False,35,1,228,0,228,1,,,1604962800,1604962800,0,14
27,1,1,active,4,0,1604962764,False,16,1,229,1,229,3,,,1604962800,1604962800,2,0
28,1,1,active,16,0,1604962780,False,31,1,236,0,236,0,,,1604962800,1604962800,3,0
29,1,1,active,29,0,1604962758,False,7,1,237,1,237,3,,,1604962800,1604962800,6,0
30,1,1,active,12,0,1604962741,False,16,1,238,1,238,3,,,1604962800,1604962800,8,0
31,1,1,active,8,0,1604962176,False,22,1,239,0,239,1,,,1604962800,1604962800,0,2
32,1,1,active,12,0,1604961763,False,10,1,241,0,241,1,,,1604962800,1604962800,2,0
33,1,1,active,7,0,1604962201,False,39,1,242,0,242,0,,,1604962800,1604962800,0,4
34,1,1,active,28,0,1604962466,False,3,1,244,0,244,0,,,1604962800,1604962800,4,0
35,1,1,active,7,0,1604962658,False,16,1,245,0,245,0,,,1604962800,1604962800,0,1
36,1,1,active,30,0,1604962771,False,24,1,247,2,247,1,,,1604962800,1604962800,9,0
37,1,1,active,4,0,1604962476,False,94,1,248,0,248,1,,,1604962800,1604962800,0,1
38,1,1,active,1,0,1604962779,False,25,1,249,0,249,1,,,1604962800,1604962800,1,0
39,1,1,active,9,0,1604962737,False,30,1,250,0,250,1,,,1604962800,1604962800,0,7
40,1,1,active,6,0,1604962672,False,19,1,251,1,251,2,,,1604962800,1604962800,0,2
41,1,1,active,2,0,1604962643,False,29,1,252,3,252,2,,,1604962800,1604962800,0,3
