,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,0,1,1,40,72,1,active,14,False,1605019919,1,0,72,,,1605020395,1605020395,2,0
1,0,1,1,0,79,1,active,32,False,1605017411,1,0,79,,,1605020395,1605020395,0,18
2,0,1,1,1,82,1,active,25,False,1605019519,1,0,82,,,1605020395,1605020395,0,0
3,0,1,1,47,83,1,active,14,False,1605019372,1,0,83,,,1605020395,1605020395,0,0
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1605020395,1605020395,0,0
5,0,1,0,10,119,1,active,43,False,1605019213,1,0,119,,,1605020395,1605020395,0,2
6,0,1,1,17,120,1,active,1,False,1605019623,1,0,120,,,1605020395,1605020395,0,1
7,0,1,0,8,127,1,active,23,False,1605020339,1,0,127,,,1605020395,1605020395,0,10
8,1,1,2,31,128,1,active,23,False,1605020375,1,0,128,,,1605020395,1605020395,1,0
9,1,1,2,7,143,1,active,15,False,1605020141,1,0,143,,,1605020395,1605020395,0,3
10,3,1,1,18,144,1,active,39,False,1605020152,1,0,144,,,1605020395,1605020395,0,0
11,0,1,1,19,146,1,active,19,False,1605020267,1,0,146,,,1605020395,1605020395,13,0
12,0,1,1,26,150,1,active,28,False,1605019659,1,0,150,,,1605020395,1605020395,0,5
13,6,1,1,10,151,1,active,22,True,1605020284,1,0,151,,,1605020395,1605020395,4,0
14,0,1,1,3,152,1,active,45,False,1605020280,1,0,152,,,1605020395,1605020395,3,0
15,1,1,2,6,157,1,active,15,False,1605020267,1,0,157,,,1605020395,1605020395,0,1
16,1,1,0,25,161,1,active,10,False,1605020269,1,0,161,,,1605020395,1605020395,5,0
17,0,1,3,15,164,1,active,29,False,1605020040,1,0,164,,,1605020395,1605020395,1,0
18,3,1,1,11,168,1,active,35,False,1605020272,1,0,168,,,1605020395,1605020395,11,0
19,4,1,2,1,173,1,active,67,False,1605020291,1,0,173,,,1605020395,1605020395,1,0
20,0,1,2,5,174,1,active,28,False,1605020194,1,0,174,,,1605020395,1605020395,2,0
21,0,1,2,15,212,1,active,43,False,1605020242,1,0,212,,,1605020395,1605020395,0,1
22,0,1,2,26,216,1,active,9,False,1605015174,1,0,216,,,1605020395,1605020395,0,2
23,3,1,1,0,217,1,active,38,False,1605020249,1,0,217,,,1605020395,1605020395,0,1
24,0,1,4,9,223,1,active,20,False,1605020306,1,0,223,,,1605020395,1605020395,1,0
25,1,1,1,20,224,1,active,9,True,1605020056,1,0,224,,,1605020395,1605020395,0,0
26,4,1,2,10,228,1,active,43,False,1605020367,1,0,228,,,1605020395,1605020395,9,0
27,4,1,2,6,229,1,active,15,False,1605020308,1,0,229,,,1605020395,1605020395,6,0
28,0,1,0,0,236,1,active,0,False,86400,1,0,236,,,1605020395,1605020395,0,0
29,0,1,2,34,237,1,active,3,False,1605020297,1,0,237,,,1605020395,1605020395,2,0
30,0,1,0,20,238,1,active,11,False,1605019196,1,0,238,,,1605020395,1605020395,0,2
31,0,1,0,9,239,1,active,22,False,1605019633,1,0,239,,,1605020395,1605020395,3,0
32,1,1,1,6,241,1,active,16,False,1605020189,1,0,241,,,1605020395,1605020395,0,0
33,3,1,0,7,242,1,active,39,False,1605019255,1,0,242,,,1605020395,1605020395,0,0
34,0,1,2,22,244,1,active,7,False,1605019552,1,0,244,,,1605020395,1605020395,0,1
35,0,1,0,12,245,1,active,11,False,1605020236,1,0,245,,,1605020395,1605020395,1,0
36,0,1,2,40,247,1,active,13,False,1605020273,1,0,247,,,1605020395,1605020395,0,5
37,1,1,0,6,248,1,active,93,False,1605019912,1,0,248,,,1605020395,1605020395,1,0
38,2,1,2,3,249,1,active,22,False,1605019491,1,0,249,,,1605020395,1605020395,2,0
39,2,1,0,3,250,1,active,37,False,1605019854,1,0,250,,,1605020395,1605020395,0,1
40,0,1,3,20,251,1,active,4,False,1605020380,1,0,251,,,1605020395,1605020395,1,0
41,0,1,0,3,252,1,active,30,False,1605019407,1,0,252,,,1605020395,1605020395,0,2
42,2,1,2,37,254,1,active,7,False,1605020252,1,1,254,,,1605020395,1605020395,0,3
43,7,1,4,8,257,1,active,27,False,1605020380,1,0,257,,,1605020395,1605020395,5,0
44,0,1,2,18,258,1,active,3,False,1605019796,1,0,258,,,1605020395,1605020395,0,1
45,0,1,0,10,259,1,active,29,False,1605019468,1,0,259,,,1605020395,1605020395,2,0
46,3,1,1,4,260,1,active,28,False,1605020068,1,0,260,,,1605020395,1605020395,0,2
47,0,1,0,24,261,1,active,17,False,1605019193,1,0,261,,,1605020395,1605020395,1,0
48,1,1,2,19,262,1,active,3,False,1605020295,1,0,262,,,1605020395,1605020395,0,3
49,0,1,2,2,264,1,active,23,False,1605020257,1,0,264,,,1605020395,1605020395,1,0
50,2,1,1,7,265,1,active,27,False,1605020193,1,0,265,,,1605020395,1605020395,3,0
51,5,1,3,56,267,1,active,11,False,1605020365,1,0,267,,,1605020395,1605020395,4,0
52,4,1,2,1,268,1,active,24,False,1605020091,1,0,268,,,1605020395,1605020395,0,0
53,0,1,2,17,270,1,active,4,False,1605020379,1,0,270,,,1605020395,1605020395,3,0
54,0,1,3,22,274,1,active,6,False,1605020006,1,0,274,,,1605020395,1605020395,1,0
55,0,1,1,18,275,1,active,0,False,1605018940,1,0,275,,,1605020395,1605020395,0,0
56,0,1,0,9,276,1,active,16,False,1605020324,1,0,276,,,1605020395,1605020395,6,0
57,0,1,0,2,278,1,active,17,False,1605020322,1,0,278,,,1605020395,1605020395,0,2
58,0,0,0,0,280,0,out_of_service,0,False,86400,0,0,280,,,1605020395,1605020395,0,0
59,16,1,1,0,281,1,active,65,True,1605020363,1,0,281,,,1605020395,1605020395,0,1
60,0,1,3,4,282,1,active,20,False,1605020000,1,0,282,,,1605020395,1605020395,0,3
61,1,1,0,21,284,1,active,30,False,1605020157,1,0,284,,,1605020395,1605020395,0,5
62,2,1,1,15,285,1,active,37,True,1605020340,1,0,285,,,1605020395,1605020395,2,0
63,0,1,0,14,289,1,active,5,False,1605016774,1,0,289,,,1605020395,1605020395,0,1
64,0,1,0,11,291,1,active,9,False,1605018839,1,0,291,,,1605020395,1605020395,0,0
65,0,1,0,13,293,1,active,41,False,1605020393,1,0,293,,,1605020395,1605020395,0,26
66,1,1,0,11,295,1,active,13,False,1605020029,1,0,295,,,1605020395,1605020395,0,3
67,2,1,0,62,297,1,active,15,False,1605020387,1,0,297,,,1605020395,1605020395,0,1
68,0,1,0,21,298,1,active,14,False,1605018989,1,0,298,,,1605020395,1605020395,0,0
69,1,1,1,29,301,1,active,28,False,1605020340,1,0,301,,,1605020395,1605020395,0,7
70,0,1,3,15,302,1,active,19,False,1605018842,1,0,302,,,1605020395,1605020395,3,0
71,7,1,0,12,303,1,active,55,False,1605020387,1,0,303,,,1605020395,1605020395,6,0
72,7,1,2,0,304,1,active,26,False,1605020355,1,26,304,[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 18, 'active': True, 'valet_revision': 8696, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'off_dock_capacity': 70, 'dock_blocked_count': 26}",1605020395,1605020395,1,0
73,5,1,4,4,305,1,active,25,False,1605020305,1,0,305,,,1605020395,1605020395,4,0
74,1,1,0,7,307,1,active,23,False,1605020390,1,0,307,,,1605020395,1605020395,0,1
75,0,1,1,3,308,1,active,44,False,1605019313,1,0,308,,,1605020395,1605020395,0,1
76,1,1,3,0,309,1,active,38,False,1605019769,1,0,309,,,1605020395,1605020395,0,1
77,0,1,0,18,310,1,active,48,False,1605020002,1,0,310,,,1605020395,1605020395,4,0
78,2,1,0,0,311,1,active,31,False,1605020072,1,0,311,,,1605020395,1605020395,0,2
79,2,1,2,12,312,1,active,19,False,1605020328,1,0,312,,,1605020395,1605020395,4,0
80,0,1,0,9,313,1,active,46,False,1605020301,1,0,313,,,1605020395,1605020395,0,3
81,0,1,2,2,315,1,active,25,False,1605020241,1,0,315,,,1605020395,1605020395,0,4
82,1,1,0,31,316,1,active,12,False,1605020168,1,0,316,,,1605020395,1605020395,1,0
83,0,1,1,25,317,1,active,28,False,1605020279,1,0,317,,,1605020395,1605020395,0,10
84,3,1,0,11,319,1,active,22,False,1605020279,1,0,319,,,1605020395,1605020395,11,0
85,6,1,0,0,320,1,active,39,False,1605020288,1,0,320,,,1605020395,1605020395,0,2
86,0,1,4,7,321,1,active,28,False,1605019977,1,0,321,,,1605020395,1605020395,9,0
87,1,1,1,5,323,1,active,33,False,1605020131,1,0,323,,,1605020395,1605020395,0,0
88,0,1,2,0,324,1,active,72,False,1605019981,1,0,324,,,1605020395,1605020395,0,0
89,1,1,0,10,325,1,active,25,False,1605020390,1,0,325,,,1605020395,1605020395,0,3
90,0,1,1,18,326,1,active,22,False,1605020234,1,0,326,,,1605020395,1605020395,0,1
91,2,1,2,0,327,1,active,37,True,1605020369,1,0,327,,,1605020395,1605020395,0,0
92,3,1,2,8,328,1,active,25,False,1605020282,1,0,328,,,1605020395,1605020395,0,3
93,8,1,2,4,330,1,active,33,False,1605020175,1,0,330,,,1605020395,1605020395,1,0
94,0,1,2,6,331,1,active,19,False,1605020133,1,0,331,,,1605020395,1605020395,0,3
95,0,1,0,25,332,1,active,11,False,1605020268,1,0,332,,,1605020395,1605020395,3,0
96,3,1,1,26,334,1,active,4,False,1605020334,1,0,334,,,1605020395,1605020395,4,0
97,0,1,0,11,335,1,active,16,False,1605019688,1,0,335,,,1605020395,1605020395,1,0
98,0,1,2,15,336,1,active,19,False,1605020340,1,0,336,,,1605020395,1605020395,0,0
99,0,1,1,6,340,1,active,20,False,1605020158,1,0,340,,,1605020395,1605020395,0,1
100,1,1,0,8,341,1,active,11,False,1605019956,1,0,341,,,1605020395,1605020395,0,2
101,1,1,0,11,342,1,active,17,False,1605020360,1,1,342,,,1605020395,1605020395,0,5
102,1,1,1,2,343,1,active,20,False,1605018526,1,0,343,,,1605020395,1605020395,2,0
103,1,1,3,18,344,1,active,2,False,1605019801,1,0,344,,,1605020395,1605020395,0,0
104,0,1,1,26,346,1,active,0,False,1605020273,1,0,346,,,1605020395,1605020395,1,0
105,1,1,2,16,347,1,active,36,False,1605020360,1,0,347,,,1605020395,1605020395,3,0
106,1,1,1,0,349,0,active,60,False,1604888322,0,0,349,,,1605020395,1605020395,0,0
107,1,1,0,21,350,1,active,25,False,1605020017,1,1,350,,,1605020395,1605020395,0,4
108,3,1,2,0,351,1,active,37,False,1605018636,1,0,351,,,1605020395,1605020395,0,1
109,0,1,1,23,353,1,active,3,False,1605019660,1,0,353,,,1605020395,1605020395,1,0
110,0,1,0,42,354,1,active,5,False,1605020322,1,0,354,,,1605020395,1605020395,0,2
111,0,1,2,1,355,1,active,40,False,1605020387,1,0,355,,,1605020395,1605020395,0,0
112,0,1,0,10,356,1,active,13,False,1605020231,1,0,356,,,1605020395,1605020395,0,3
113,1,1,3,8,358,1,active,9,False,1605020391,1,30,358,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 5, 'active': True, 'valet_revision': 909, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'off_dock_capacity': 70, 'dock_blocked_count': 30}",1605020395,1605020395,0,6
114,10,1,2,1,359,1,active,75,False,1605020281,1,0,359,,,1605020395,1605020395,0,0
115,1,1,2,1,360,1,active,36,False,1605020109,1,0,360,,,1605020395,1605020395,0,1
116,1,1,3,23,361,1,active,52,False,1605020377,1,1,361,,,1605020395,1605020395,0,6
117,5,1,0,33,362,1,active,24,False,1605020243,1,0,362,,,1605020395,1605020395,22,0
118,0,0,0,3,363,0,out_of_service,0,False,1604843856,0,0,363,,,1605020395,1605020395,0,0
119,0,1,0,21,364,1,active,6,False,1605019170,1,0,364,,,1605020395,1605020395,0,2
120,0,1,2,26,366,1,active,5,False,1605019521,1,0,366,,,1605020395,1605020395,3,0
121,10,1,1,0,367,1,active,42,False,1605020078,1,0,367,,,1605020395,1605020395,0,3
122,0,1,1,27,368,1,active,18,False,1605019986,1,1,368,,,1605020395,1605020395,0,0
123,0,1,1,10,369,1,active,63,False,1605020237,1,2,369,,,1605020395,1605020395,0,2
124,0,1,0,23,372,1,active,4,False,1605020372,1,0,372,,,1605020395,1605020395,1,0
125,0,1,1,16,373,1,active,2,False,1605019501,1,0,373,,,1605020395,1605020395,0,2
126,0,1,0,2,376,1,active,40,False,1605019833,1,0,376,,,1605020395,1605020395,0,2
127,3,1,0,0,377,1,active,48,False,1605020228,1,0,377,,,1605020395,1605020395,0,0
128,1,1,2,53,379,1,active,1,False,1605019874,1,0,379,,,1605020395,1605020395,2,0
129,0,1,1,41,380,1,active,0,False,1605020293,1,0,380,,,1605020395,1605020395,3,0
130,1,1,0,27,383,1,active,11,False,1605020319,1,1,383,,,1605020395,1605020395,0,1
131,1,1,0,24,385,1,active,5,False,1605020353,1,0,385,,,1605020395,1605020395,6,0
132,1,1,1,14,386,1,active,67,False,1605019979,1,0,386,,,1605020395,1605020395,4,0
133,1,1,0,6,387,1,active,33,False,1605020172,1,0,387,,,1605020395,1605020395,3,0
134,2,1,1,14,388,1,active,20,False,1605020356,1,0,388,,,1605020395,1605020395,0,0
135,0,1,2,9,389,1,active,16,False,1605020375,1,0,389,,,1605020395,1605020395,0,2
136,0,1,1,11,390,1,active,19,False,1605020239,1,0,390,,,1605020395,1605020395,0,0
137,1,1,8,11,391,1,active,14,False,1605020351,1,3,391,,,1605020395,1605020395,5,0
138,0,1,0,6,392,1,active,29,False,1605020185,1,0,392,,,1605020395,1605020395,2,0
139,1,1,0,19,393,1,active,18,False,1605020258,1,0,393,,,1605020395,1605020395,0,7
140,0,0,0,0,394,0,out_of_service,0,False,86400,0,0,394,,,1605020395,1605020395,0,0
141,1,1,0,22,396,0,active,3,False,1605016100,0,0,396,,,1605020395,1605020395,0,1
142,0,1,1,68,397,1,active,6,False,1605017394,1,0,397,,,1605020395,1605020395,0,4
143,1,1,5,5,398,1,active,21,False,1605019610,1,0,398,,,1605020395,1605020395,0,3
144,0,1,2,37,399,1,active,0,False,1605020384,1,0,399,,,1605020395,1605020395,3,0
145,0,1,1,12,400,1,active,2,False,1605020309,1,0,400,,,1605020395,1605020395,1,0
146,1,1,3,21,401,1,active,18,False,1605020364,1,0,401,,,1605020395,1605020395,6,0
147,3,1,3,1,402,1,active,35,False,1605020364,1,0,402,,,1605020395,1605020395,1,0
148,3,1,0,17,403,1,active,14,False,1605020384,1,0,403,,,1605020395,1605020395,0,3
149,1,1,0,32,405,1,active,19,True,1605020355,1,0,405,,,1605020395,1605020395,5,0
150,0,1,1,19,406,1,active,0,False,1605018978,1,0,406,,,1605020395,1605020395,1,0
151,1,1,4,9,408,1,active,10,False,1605019391,1,0,408,,,1605020395,1605020395,0,1
152,1,1,2,11,410,1,active,32,False,1605020337,1,0,410,,,1605020395,1605020395,0,4
153,1,1,1,6,411,1,active,24,False,1605020262,1,0,411,,,1605020395,1605020395,0,8
154,0,1,4,3,412,1,active,22,False,1605020152,1,0,412,,,1605020395,1605020395,2,0
155,3,1,2,2,415,1,active,42,False,1605020106,1,0,415,,,1605020395,1605020395,0,4
156,0,1,0,31,416,1,active,0,False,1605019372,1,0,416,,,1605020395,1605020395,0,0
157,0,1,1,2,417,1,active,22,False,1605018618,1,0,417,,,1605020395,1605020395,1,0
158,3,1,2,0,418,1,active,35,False,1605019403,1,0,418,,,1605020395,1605020395,0,0
