,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,3,1,1,30,72,1,active,24,False,1604828335,1,0,72,,,1604829595,1604829595,0,0
1,0,1,0,3,79,1,active,30,False,1604825489,1,0,79,,,1604829595,1604829595,0,0
2,1,1,0,0,82,1,active,27,False,1604818256,1,0,82,,,1604829595,1604829595,0,0
3,4,1,2,42,83,1,active,18,False,1604824652,1,0,83,,,1604829595,1604829595,1,0
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604829595,1604829595,0,0
5,2,1,0,6,119,1,active,47,False,1604829580,1,0,119,,,1604829595,1604829595,0,1
6,1,1,2,9,120,1,active,8,False,1604823368,1,0,120,,,1604829595,1604829595,0,0
7,0,1,1,1,127,1,active,29,False,1604818256,1,0,127,,,1604829595,1604829595,0,0
8,0,1,4,4,128,1,active,48,False,1604826447,1,0,128,,,1604829595,1604829595,0,2
9,2,1,0,12,143,1,active,12,False,1604817154,1,0,143,,,1604829595,1604829595,0,0
10,1,1,0,15,144,1,active,43,False,1604829385,1,0,144,,,1604829595,1604829595,0,0
11,3,1,0,20,146,1,active,19,False,1604823231,1,0,146,,,1604829595,1604829595,0,0
12,2,1,0,6,150,1,active,49,False,1604829255,1,0,150,,,1604829595,1604829595,1,0
13,0,1,9,6,151,1,active,18,True,1604822107,1,0,151,,,1604829595,1604829595,0,0
14,0,1,0,40,152,1,active,9,False,1604829114,1,0,152,,,1604829595,1604829595,0,0
15,2,1,3,3,157,1,active,17,False,1604819517,1,0,157,,,1604829595,1604829595,0,0
16,0,1,10,20,161,1,active,5,False,1604825315,1,0,161,,,1604829595,1604829595,4,0
17,11,1,0,19,164,1,active,28,False,1604824026,1,0,164,,,1604829595,1604829595,2,0
18,0,1,0,10,168,1,active,37,False,1604827841,1,0,168,,,1604829595,1604829595,0,0
19,10,1,3,49,173,1,active,18,False,1604825708,1,0,173,,,1604829595,1604829595,1,0
20,0,1,7,0,174,1,active,28,False,1604829263,1,0,174,,,1604829595,1604829595,0,0
21,0,1,0,2,212,1,active,58,False,1604825133,1,0,212,,,1604829595,1604829595,0,1
22,3,1,0,21,216,1,active,16,False,1604820096,1,0,216,,,1604829595,1604829595,0,0
23,5,1,3,4,217,1,active,32,False,1604817477,1,0,217,,,1604829595,1604829595,0,0
24,0,1,1,3,223,1,active,29,False,1604824636,1,0,223,,,1604829595,1604829595,1,0
25,0,1,0,12,224,1,active,18,True,1604826971,1,0,224,,,1604829595,1604829595,0,0
26,0,1,1,54,228,1,active,0,False,1604821768,1,0,228,,,1604829595,1604829595,0,0
27,0,1,3,19,229,1,active,1,False,1604825541,1,0,229,,,1604829595,1604829595,0,0
28,0,1,1,2,236,1,active,44,False,1604828898,1,0,236,,,1604829595,1604829595,0,0
29,3,1,0,7,237,1,active,32,False,1604823639,1,0,237,,,1604829595,1604829595,0,1
30,0,1,0,6,238,1,active,25,False,1604818258,1,0,238,,,1604829595,1604829595,0,0
31,1,1,0,16,239,1,active,15,False,1604821408,1,0,239,,,1604829595,1604829595,1,0
32,0,1,3,20,241,1,active,0,False,1604817049,1,0,241,,,1604829595,1604829595,0,0
33,0,1,2,10,242,1,active,34,False,1604822205,1,0,242,,,1604829595,1604829595,0,0
34,7,1,1,22,244,1,active,8,False,1604826741,1,0,244,,,1604829595,1604829595,0,0
35,2,1,3,1,245,1,active,19,False,1604819464,1,0,245,,,1604829595,1604829595,2,0
36,0,1,0,8,247,1,active,47,False,1604827101,1,0,247,,,1604829595,1604829595,0,0
37,2,1,0,0,248,1,active,99,False,1604828252,1,0,248,,,1604829595,1604829595,0,0
38,0,1,0,2,249,1,active,25,False,1604826966,1,0,249,,,1604829595,1604829595,0,0
39,0,1,1,9,250,1,active,30,False,1604826570,1,0,250,,,1604829595,1604829595,0,0
40,1,1,3,2,251,1,active,22,False,1604827838,1,0,251,,,1604829595,1604829595,1,0
41,8,1,1,20,252,1,active,12,False,1604829016,1,0,252,,,1604829595,1604829595,0,0
42,0,1,2,19,254,1,active,26,False,1604818256,1,0,254,,,1604829595,1604829595,0,0
43,0,1,1,7,257,1,active,31,False,1604826814,1,0,257,,,1604829595,1604829595,0,0
44,0,1,1,21,258,1,active,1,False,1604825219,1,0,258,,,1604829595,1604829595,0,0
45,0,1,1,24,259,1,active,14,False,1604819680,1,0,259,,,1604829595,1604829595,1,0
