,station_id,num_bikes_disabled,num_docks_available,is_returning,num_docks_disabled,legacy_id,is_installed,eightd_has_available_keys,num_bikes_available,is_renting,last_reported,num_ebikes_available,station_status,starttime,timestamp,demand,supply
0,72,3,42,1,0,72,1,False,10,1,1605091979,1,active,1605092400,1605092400,2,0
1,79,0,10,1,0,79,1,False,23,1,1605077680,0,active,1605092400,1605092400,4,0
2,82,0,0,1,0,82,1,False,27,1,1605088262,1,active,1605092400,1605092400,0,2
3,83,1,36,1,0,83,1,False,25,1,1605092165,0,active,1605092400,1605092400,3,0
4,116,0,0,0,0,116,0,False,0,0,86400,0,out_of_service,1605092400,1605092400,0,0
5,119,1,5,1,0,119,1,False,47,1,1605075266,2,active,1605092400,1605092400,0,2
6,120,0,3,1,0,120,1,False,16,1,1605075267,4,active,1605092400,1605092400,0,1
7,127,0,2,1,0,127,1,False,29,1,1605092248,3,active,1605092400,1605092400,0,4
8,128,1,25,1,0,128,1,False,30,1,1605092396,1,active,1605092400,1605092400,1,0
9,143,0,14,1,0,143,1,False,10,1,1605075268,1,active,1605092400,1605092400,0,2
10,144,2,5,1,0,144,1,False,51,1,1605084916,2,active,1605092400,1605092400,0,0
11,146,0,4,1,0,146,1,False,35,1,1605091213,0,active,1605092400,1605092400,0,1
12,150,0,18,1,0,150,1,False,37,1,1605091968,1,active,1605092400,1605092400,0,2
13,151,5,21,1,0,151,1,True,7,1,1605092110,0,active,1605092400,1605092400,0,1
14,152,0,4,1,0,152,1,False,45,1,1605087328,0,active,1605092400,1605092400,0,0
15,157,1,3,1,0,157,1,False,19,1,1605091326,1,active,1605092400,1605092400,1,0
16,161,2,15,1,0,161,1,False,18,1,1605091862,4,active,1605092400,1605092400,0,1
17,164,0,43,1,0,164,1,False,4,1,1605080157,0,active,1605092400,1605092400,0,1
18,168,0,25,1,0,168,1,False,22,1,1605087318,1,active,1605092400,1605092400,0,0
19,173,1,54,1,0,173,1,False,15,1,1605092174,2,active,1605092400,1605092400,6,0
20,174,0,16,1,0,174,1,False,19,1,1605091963,1,active,1605092400,1605092400,0,5
21,212,1,9,1,0,212,1,False,50,1,1605092089,1,active,1605092400,1605092400,1,0
22,216,1,33,1,0,216,1,False,3,1,1605075269,1,active,1605092400,1605092400,0,0
23,217,1,11,1,0,217,1,False,27,1,1605075268,3,active,1605092400,1605092400,0,1
24,223,5,2,1,0,223,1,False,26,1,1605092029,0,active,1605092400,1605092400,0,2
25,224,0,30,1,0,224,1,True,0,1,1605075266,0,active,1605092400,1605092400,2,0
26,228,0,54,1,0,228,1,False,1,1,1605085007,1,active,1605092400,1605092400,0,0
27,229,3,9,1,0,229,1,False,11,1,1605091731,1,active,1605092400,1605092400,0,1
28,236,0,0,1,0,236,1,False,0,1,86400,0,active,1605092400,1605092400,0,0
29,237,1,14,1,0,237,1,False,24,1,1605090981,3,active,1605092400,1605092400,0,1
30,238,0,2,1,0,238,1,False,29,1,1605089727,7,active,1605092400,1605092400,0,1
31,239,0,10,1,0,239,1,False,21,1,1605075268,0,active,1605092400,1605092400,1,0
32,241,1,14,1,0,241,1,False,8,1,1605075267,0,active,1605092400,1605092400,1,0
33,242,1,15,1,0,242,1,False,30,1,1605091096,0,active,1605092400,1605092400,1,0
34,244,2,20,1,0,244,1,False,9,1,1605091227,1,active,1605092400,1605092400,1,0
35,245,0,6,1,0,245,1,False,17,1,1605077679,0,active,1605092400,1605092400,1,0
36,247,3,0,1,0,247,1,False,52,1,1605083708,2,active,1605092400,1605092400,0,1
37,248,1,10,1,0,248,1,False,88,1,1605076472,0,active,1605092400,1605092400,0,1
38,249,0,3,1,0,249,1,False,24,1,1605077679,0,active,1605092400,1605092400,0,1
39,250,1,28,1,0,250,1,False,11,1,1605091027,1,active,1605092400,1605092400,2,0
40,251,0,9,1,0,251,1,False,18,1,1605089184,0,active,1605092400,1605092400,2,0
41,252,0,7,1,0,252,1,False,26,1,1605092201,0,active,1605092400,1605092400,1,0
42,254,2,17,1,0,254,1,False,28,1,1605091512,1,active,1605092400,1605092400,1,0
43,257,0,27,1,0,257,1,False,12,1,1605090862,1,active,1605092400,1605092400,0,0
44,258,1,14,1,0,258,1,False,8,1,1605075348,0,active,1605092400,1605092400,0,1
45,259,0,12,1,0,259,1,False,27,1,1605090642,0,active,1605092400,1605092400,0,1
46,260,0,16,1,0,260,1,False,17,1,1605080598,3,active,1605092400,1605092400,2,0
47,261,0,19,1,0,261,1,False,22,1,1605086998,2,active,1605092400,1605092400,0,2
48,262,3,15,1,0,262,1,False,6,1,1605092316,0,active,1605092400,1605092400,1,0
49,264,0,6,1,0,264,1,False,21,1,1605092215,0,active,1605092400,1605092400,1,0
50,265,0,1,1,0,265,1,False,34,1,1605084235,1,active,1605092400,1605092400,0,2
