,last_reported,station_id,is_installed,station_status,legacy_id,eightd_has_available_keys,num_docks_available,is_returning,num_docks_disabled,num_bikes_disabled,num_bikes_available,num_ebikes_available,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,1604768354,72,1,active,72,False,15,1,0,2,38,1,1,,,1604768400,1604768400,0,35
1,1604767708,79,1,active,79,False,0,1,0,1,32,2,1,,,1604768400,1604768400,0,2
2,1604767678,82,1,active,82,False,3,1,0,0,24,2,1,,,1604768400,1604768400,0,2
3,1604768328,83,1,active,83,False,11,1,0,1,50,1,1,,,1604768400,1604768400,0,11
4,86400,116,0,out_of_service,116,False,0,0,0,0,0,0,0,,,1604768400,1604768400,0,0
5,1604767751,119,1,active,119,False,8,1,0,1,44,0,1,,,1604768400,1604768400,0,0
6,1604768173,120,1,active,120,False,15,1,0,1,3,0,1,,,1604768400,1604768400,0,3
7,1604768154,127,1,active,127,False,9,1,0,0,22,0,1,,,1604768400,1604768400,0,0
8,1604768389,128,1,active,128,False,10,1,0,2,44,2,1,,,1604768400,1604768400,5,0
9,1604767902,143,1,active,143,False,6,1,0,1,17,1,1,,,1604768400,1604768400,0,10
10,1604768149,144,1,active,144,False,13,1,0,2,43,0,1,,,1604768400,1604768400,5,0
11,1604768330,146,1,active,146,False,30,1,0,0,9,1,1,,,1604768400,1604768400,2,0
12,1604768395,150,1,active,150,False,8,1,0,1,46,1,1,,,1604768400,1604768400,0,13
13,1604768322,151,1,active,151,True,0,1,0,1,32,2,1,,,1604768400,1604768400,0,2
14,1604768391,152,1,active,152,False,32,1,0,0,17,0,1,,,1604768400,1604768400,0,2
15,1604768289,157,1,active,157,False,10,1,0,1,12,0,1,,,1604768400,1604768400,0,3
16,1604768290,161,1,active,161,False,7,1,0,1,27,4,1,,,1604768400,1604768400,4,0
17,1604768375,164,1,active,164,False,15,1,0,1,31,0,1,,,1604768400,1604768400,0,17
18,1604768327,168,1,active,168,False,16,1,0,3,28,2,1,,,1604768400,1604768400,1,0
