,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,37,0,1604975993,False,15,1,72,4,72,3,,,1604977200,1604977200,4,0
1,1,1,active,6,0,1604977006,False,26,1,79,0,79,1,,,1604977200,1604977200,0,2
2,1,1,active,0,0,1604976678,False,27,1,82,0,82,0,,,1604977200,1604977200,0,0
3,1,1,active,44,0,1604974204,False,17,1,83,1,83,1,,,1604977200,1604977200,0,5
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604977200,1604977200,0,0
5,1,1,active,10,0,1604977126,False,43,1,119,0,119,0,,,1604977200,1604977200,1,0
6,1,1,active,12,0,1604976563,False,6,1,120,2,120,1,,,1604977200,1604977200,2,0
7,1,1,active,6,0,1604976791,False,24,1,127,0,127,1,,,1604977200,1604977200,1,0
8,1,1,active,20,0,1604976622,False,33,1,128,0,128,3,,,1604977200,1604977200,0,3
9,1,1,active,6,0,1604975617,False,17,1,143,2,143,1,,,1604977200,1604977200,0,4
10,1,1,active,0,0,1604972495,False,57,1,144,1,144,1,,,1604977200,1604977200,0,1
11,1,1,active,2,0,1604975788,False,35,1,146,0,146,2,,,1604977200,1604977200,0,2
12,1,1,active,28,0,1604977113,False,25,1,150,5,150,2,,,1604977200,1604977200,10,0
13,1,1,active,24,0,1604977144,True,4,1,151,0,151,5,,,1604977200,1604977200,0,2
14,1,1,active,7,0,1604974040,False,41,1,152,0,152,1,,,1604977200,1604977200,0,2
15,1,1,active,4,0,1604976726,False,17,1,157,0,157,2,,,1604977200,1604977200,1,0
16,1,1,active,6,0,1604977060,False,28,1,161,0,161,1,,,1604977200,1604977200,0,5
17,1,1,active,29,0,1604976440,False,14,1,164,0,164,4,,,1604977200,1604977200,0,3
18,1,1,active,33,0,1604976877,False,13,1,168,0,168,1,,,1604977200,1604977200,0,2
