,num_docks_available,last_reported,num_bikes_disabled,station_status,legacy_id,num_docks_disabled,station_id,is_installed,is_renting,num_bikes_available,num_ebikes_available,is_returning,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,42,1605133982,1,active,72,0,72,1,1,12,3,1,False,,,1605135595,1605135595,0,1
1,3,1605135516,0,active,79,0,79,1,1,30,0,1,False,,,1605135595,1605135595,0,2
2,5,1605135023,0,active,82,0,82,1,1,22,2,1,False,,,1605135595,1605135595,1,0
3,31,1605133566,1,active,83,0,83,1,1,30,0,1,False,,,1605135595,1605135595,1,0
4,0,86400,0,out_of_service,116,0,116,0,0,0,0,0,False,,,1605135595,1605135595,0,0
5,10,1605124931,0,active,119,0,119,1,1,43,1,1,False,,,1605135595,1605135595,0,0
6,17,1605132696,0,active,120,0,120,1,1,2,1,1,False,,,1605135595,1605135595,0,1
7,20,1605134536,0,active,127,0,127,1,1,11,3,1,False,,,1605135595,1605135595,2,0
8,20,1605135545,0,active,128,0,128,1,1,36,1,1,False,,,1605135595,1605135595,6,0
9,18,1605134861,0,active,143,0,143,1,1,6,0,1,False,,,1605135595,1605135595,2,0
10,11,1605134816,1,active,144,0,144,1,1,46,2,1,False,,,1605135595,1605135595,0,0
11,11,1605135282,0,active,146,0,146,1,1,28,0,1,False,,,1605135595,1605135595,0,1
12,43,1605135216,0,active,150,0,150,1,1,12,0,1,False,,,1605135595,1605135595,2,0
13,3,1605135267,4,active,151,0,151,1,1,26,5,1,True,,,1605135595,1605135595,0,2
14,5,1605134613,0,active,152,0,152,1,1,44,3,1,False,,,1605135595,1605135595,0,1
15,15,1605135460,0,active,157,0,157,1,1,8,3,1,False,,,1605135595,1605135595,0,0
16,22,1605135464,4,active,161,0,161,1,1,9,1,1,False,,,1605135595,1605135595,3,0
17,37,1605135259,2,active,164,0,164,1,1,8,0,1,False,,,1605135595,1605135595,0,1
18,11,1605134438,0,active,168,0,168,1,1,36,2,1,False,,,1605135595,1605135595,0,3
19,22,1605135525,1,active,173,0,173,1,1,47,1,1,False,,,1605135595,1605135595,2,0
20,23,1605135471,0,active,174,0,174,1,1,12,1,1,False,,,1605135595,1605135595,0,1
21,8,1605135393,1,active,212,0,212,1,1,51,0,1,False,,,1605135595,1605135595,3,0
22,28,1605134686,1,active,216,0,216,1,1,8,0,1,False,,,1605135595,1605135595,1,0
23,1,1605134474,1,active,217,0,217,1,1,37,2,1,False,,,1605135595,1605135595,1,0
24,5,1605135463,2,active,223,0,223,1,1,26,0,1,False,,,1605135595,1605135595,0,2
25,26,1605135535,0,active,224,0,224,1,1,4,3,1,True,,,1605135595,1605135595,2,0
26,8,1605135089,0,active,228,0,228,1,0,47,13,0,False,,,1605135595,1605135595,2,0
27,10,1605135455,2,active,229,0,229,1,1,11,2,1,False,,,1605135595,1605135595,4,0
28,0,86400,0,active,236,0,236,1,1,0,0,1,False,,,1605135595,1605135595,0,0
29,23,1605135034,2,active,237,0,237,1,1,14,1,1,False,,,1605135595,1605135595,4,0
30,17,1605135218,0,active,238,0,238,1,1,14,0,1,False,,,1605135595,1605135595,2,0
31,1,1605135544,1,active,239,0,239,1,1,29,0,1,False,,,1605135595,1605135595,1,0
32,13,1605127220,1,active,241,0,241,1,1,9,0,1,False,,,1605135595,1605135595,1,0
33,3,1605131945,0,active,242,0,242,1,1,43,0,1,False,,,1605135595,1605135595,0,0
34,28,1605134655,1,active,244,0,244,1,1,2,1,1,False,,,1605135595,1605135595,0,1
35,8,1605134798,0,active,245,0,245,1,1,15,2,1,False,,,1605135595,1605135595,0,0
36,26,1605135072,2,active,247,0,247,1,1,27,2,1,False,,,1605135595,1605135595,0,2
37,12,1605130197,0,active,248,0,248,1,1,87,0,1,False,,,1605135595,1605135595,0,1
38,0,1605130593,0,active,249,0,249,1,1,27,0,1,False,,,1605135595,1605135595,0,1
39,1,1605134862,2,active,250,0,250,1,1,37,3,1,False,,,1605135595,1605135595,0,3
40,17,1605134005,1,active,251,0,251,1,1,9,1,1,False,,,1605135595,1605135595,0,0
41,1,1605135456,0,active,252,0,252,1,1,32,1,1,False,,,1605135595,1605135595,0,11
42,42,1605134705,2,active,254,1,254,1,1,2,0,1,False,,,1605135595,1605135595,4,0
43,10,1605134947,3,active,257,0,257,1,1,26,0,1,False,,,1605135595,1605135595,1,0
44,21,1605133903,1,active,258,0,258,1,1,1,0,1,False,,,1605135595,1605135595,0,0
45,0,1605134107,1,active,259,0,259,1,1,38,0,1,False,,,1605135595,1605135595,0,1
46,5,1605135038,0,active,260,0,260,1,1,28,4,1,False,,,1605135595,1605135595,0,4
47,20,1605135255,0,active,261,0,261,1,1,21,1,1,False,,,1605135595,1605135595,1,0
48,20,1605131825,1,active,262,0,262,1,1,3,1,1,False,,,1605135595,1605135595,1,0
49,2,1605134992,2,active,264,0,264,1,1,23,0,1,False,,,1605135595,1605135595,0,1
50,22,1605133646,1,active,265,0,265,1,1,12,6,1,False,,,1605135595,1605135595,0,0
51,59,1605134450,0,active,267,0,267,1,1,11,1,1,False,,,1605135595,1605135595,0,0
52,2,1605134983,0,active,268,0,268,1,1,25,0,1,False,,,1605135595,1605135595,0,2
53,23,1605135305,0,active,270,0,270,1,1,0,0,1,False,,,1605135595,1605135595,2,0
54,19,1605134666,0,active,274,0,274,1,1,12,0,1,False,,,1605135595,1605135595,1,0
55,15,1605135426,0,active,275,0,275,1,1,4,2,1,False,,,1605135595,1605135595,0,2
56,9,1605131221,0,active,276,0,276,1,1,16,0,1,False,,,1605135595,1605135595,0,2
57,1,1605135017,1,active,278,0,278,1,1,17,4,1,False,,,1605135595,1605135595,0,0
58,0,86400,0,out_of_service,280,0,280,0,0,0,0,0,False,,,1605135595,1605135595,0,0
59,14,1605134897,4,active,281,0,281,1,1,48,6,1,True,,,1605135595,1605135595,0,5
60,22,1605135454,0,active,282,0,282,1,1,5,2,1,False,,,1605135595,1605135595,3,0
61,22,1605135541,1,active,284,0,284,1,1,28,2,1,False,,,1605135595,1605135595,0,3
62,21,1605135180,1,active,285,0,285,1,1,31,0,1,True,,,1605135595,1605135595,3,0
63,14,1605134899,0,active,289,0,289,1,1,5,3,1,False,,,1605135595,1605135595,0,1
64,0,1605135213,0,active,291,0,291,1,1,20,2,1,False,,,1605135595,1605135595,0,1
65,12,1605134663,1,active,293,0,293,1,1,41,0,1,False,,,1605135595,1605135595,0,1
66,2,1605134678,0,active,295,0,295,1,1,22,0,1,False,,,1605135595,1605135595,0,1
67,59,1605135580,0,active,297,0,297,1,1,18,0,1,False,,,1605135595,1605135595,2,0
68,29,1605134254,1,active,298,0,298,1,1,5,0,1,False,,,1605135595,1605135595,3,0
69,16,1605135417,0,active,301,0,301,1,1,42,0,1,False,,,1605135595,1605135595,3,0
70,24,1605133547,4,active,302,0,302,1,1,9,0,1,False,,,1605135595,1605135595,1,0
71,23,1605135437,0,active,303,0,303,1,1,44,1,1,False,,,1605135595,1605135595,0,0
72,12,1605134135,2,active,304,0,304,1,1,19,2,1,False,,,1605135595,1605135595,0,1
73,25,1605135557,0,active,305,0,305,1,1,8,0,1,False,,,1605135595,1605135595,0,4
74,8,1605135593,0,active,307,0,307,1,1,22,0,1,False,,,1605135595,1605135595,0,1
75,0,1605133797,1,active,308,0,308,1,1,47,2,1,False,,,1605135595,1605135595,0,0
76,4,1605135503,0,active,309,0,309,1,1,37,0,1,False,,,1605135595,1605135595,0,4
77,20,1605135589,3,active,310,0,310,1,1,43,0,1,False,,,1605135595,1605135595,0,0
78,2,1605135552,2,active,311,0,311,1,1,27,3,1,False,,,1605135595,1605135595,2,0
79,2,1605135035,0,active,312,0,312,1,1,31,2,1,False,,,1605135595,1605135595,0,3
80,7,1605135278,0,active,313,0,313,1,1,48,0,1,False,,,1605135595,1605135595,0,1
81,8,1605134759,4,active,315,0,315,1,1,17,1,1,False,,,1605135595,1605135595,0,1
82,37,1605134956,0,active,316,0,316,1,1,6,0,1,False,,,1605135595,1605135595,3,0
83,26,1605135046,0,active,317,0,317,1,1,28,4,1,False,,,1605135595,1605135595,5,0
84,5,1605135590,1,active,319,0,319,1,1,27,1,1,False,,,1605135595,1605135595,0,3
85,8,1605135033,0,active,320,0,320,1,1,31,3,1,False,,,1605135595,1605135595,0,4
86,7,1605127735,2,active,321,0,321,1,1,30,0,1,False,,,1605135595,1605135595,1,0
87,3,1605134928,0,active,323,0,323,1,1,36,2,1,False,,,1605135595,1605135595,0,4
88,2,1605134297,0,active,324,0,324,1,1,72,0,1,False,,,1605135595,1605135595,0,2
89,19,1605135476,1,active,325,0,325,1,1,15,2,1,False,,,1605135595,1605135595,0,0
90,30,1605133619,0,active,326,0,326,1,1,11,1,1,False,,,1605135595,1605135595,4,0
91,7,1605135395,1,active,327,0,327,1,1,31,4,1,True,,,1605135595,1605135595,0,4
92,8,1605135069,3,active,328,0,328,1,1,24,0,1,False,,,1605135595,1605135595,2,0
93,18,1605134320,0,active,330,0,330,1,1,21,2,1,False,,,1605135595,1605135595,0,0
94,11,1605133941,2,active,331,0,331,1,1,14,2,1,False,,,1605135595,1605135595,0,0
95,12,1605133714,2,active,332,0,332,1,1,22,1,1,False,,,1605135595,1605135595,2,0
96,6,1605135531,0,active,334,0,334,1,1,25,1,1,False,,,1605135595,1605135595,3,0
97,10,1605133859,1,active,335,0,335,1,1,16,0,1,False,,,1605135595,1605135595,0,2
98,22,1605134760,0,active,336,0,336,1,1,14,0,1,False,,,1605135595,1605135595,5,0
99,8,1605135560,0,active,340,0,340,1,1,19,0,1,False,,,1605135595,1605135595,2,0
100,8,1605133760,0,active,341,0,341,1,1,11,1,1,False,,,1605135595,1605135595,2,0
101,9,1605135411,0,active,342,1,342,1,1,19,1,1,False,,,1605135595,1605135595,3,0
102,5,1605135186,0,active,343,0,343,1,1,18,0,1,False,,,1605135595,1605135595,0,0
103,14,1605128767,6,active,344,0,344,1,1,3,2,1,False,,,1605135595,1605135595,0,0
104,4,1605135579,2,active,346,0,346,1,1,21,3,1,False,,,1605135595,1605135595,0,0
105,18,1605135431,0,active,347,0,347,1,1,36,2,1,False,,,1605135595,1605135595,0,1
106,2,1605135176,0,active,349,0,349,1,1,59,1,1,False,,,1605135595,1605135595,0,2
107,0,1605135192,1,active,350,1,350,1,1,45,19,1,False,,,1605135595,1605135595,0,0
108,1,1605128775,0,active,351,0,351,1,1,38,1,1,False,,,1605135595,1605135595,0,1
109,23,1605127494,1,active,353,0,353,1,1,3,0,1,False,,,1605135595,1605135595,0,0
110,41,1605134872,1,active,354,0,354,1,1,5,1,1,False,,,1605135595,1605135595,5,0
111,5,1605134829,0,active,355,0,355,1,1,38,1,1,False,,,1605135595,1605135595,1,0
112,7,1605133431,2,active,356,0,356,1,1,14,3,1,False,,,1605135595,1605135595,1,0
113,0,1605135308,0,active,358,30,358,1,1,26,4,1,False,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'valet_revision': 915, 'dock_blocked_count': 30, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'active': True, 'off_dock_capacity': 70, 'off_dock_count': 6}",1605135595,1605135595,4,0
