,is_renting,last_reported,num_docks_available,num_bikes_disabled,station_id,num_bikes_available,is_installed,is_returning,station_status,eightd_has_available_keys,num_ebikes_available,legacy_id,num_docks_disabled,valet,eightd_active_station_services,starttime,timestamp,demand,supply
177,1,1605218239,69,2,446,8,1,1,active,False,2,446,0,,,1605218405,1605218405,2,0
178,1,1605217969,17,0,447,13,1,1,active,False,6,447,1,,,1605218405,1605218405,3,0
179,1,1605218112,25,0,448,2,1,1,active,False,0,448,0,,,1605218405,1605218405,0,0
180,1,1605218303,38,2,450,27,1,1,active,False,6,450,0,,,1605218405,1605218405,0,8
181,1,1605218351,6,1,453,59,1,1,active,False,4,453,0,,,1605218405,1605218405,2,0
182,1,1605218243,26,1,454,8,1,1,active,False,6,454,0,,,1605218405,1605218405,2,0
183,1,1605216604,53,1,455,5,1,1,active,False,1,455,0,,,1605218405,1605218405,0,1
184,1,1605218158,13,1,456,20,1,1,active,False,0,456,0,,,1605218405,1605218405,0,0
185,1,1605218150,52,0,457,27,1,1,active,False,10,457,0,,,1605218405,1605218405,0,1
186,1,1605217548,25,1,458,5,1,1,active,False,0,458,0,,,1605218405,1605218405,3,0
187,1,1605216804,21,0,460,4,1,1,active,False,0,460,0,,,1605218405,1605218405,0,3
188,1,1605218310,29,0,461,27,1,1,active,False,0,461,0,,,1605218405,1605218405,0,7
189,1,1605218006,29,3,462,45,1,1,active,False,0,462,0,,,1605218405,1605218405,0,2
190,1,1605218088,36,0,464,16,1,1,active,False,13,464,1,,,1605218405,1605218405,0,1
191,1,1605218367,15,1,465,23,1,1,active,False,0,465,0,,,1605218405,1605218405,0,2
192,1,1605218208,16,1,466,10,1,1,active,False,0,466,8,,,1605218405,1605218405,0,3
193,1,1605217821,2,0,467,32,1,1,active,False,0,467,0,,,1605218405,1605218405,1,0
194,1,1605218142,26,3,468,36,1,1,active,False,1,468,0,,,1605218405,1605218405,0,2
195,1,1605218091,40,0,469,17,1,1,active,False,2,469,0,,,1605218405,1605218405,0,3
196,1,1605217892,4,0,470,68,1,1,active,False,6,470,0,,,1605218405,1605218405,0,3
197,1,1605218390,17,0,471,14,1,1,active,False,2,471,0,,,1605218405,1605218405,3,0
198,1,1605218375,28,0,472,27,1,1,active,False,6,472,0,,,1605218405,1605218405,0,5
199,1,1605218114,11,0,473,53,1,1,active,False,1,473,0,,,1605218405,1605218405,0,2
200,1,1605217416,20,2,474,34,1,1,active,False,4,474,0,,,1605218405,1605218405,0,1
201,1,1605217698,18,1,476,46,1,1,active,False,4,476,0,,,1605218405,1605218405,3,0
202,1,1605218310,2,3,477,65,1,1,active,False,29,477,1,,,1605218405,1605218405,0,2
203,1,1605217400,27,3,478,7,1,1,active,False,1,478,0,,,1605218405,1605218405,0,1
204,1,1605218041,26,1,479,4,1,1,active,False,1,479,0,,,1605218405,1605218405,0,1
205,1,1605218250,21,2,480,6,1,1,active,False,0,480,0,,,1605218405,1605218405,4,0
206,1,1605217835,16,1,481,8,1,1,active,False,0,481,0,,,1605218405,1605218405,3,0
207,1,1605217331,0,2,482,76,1,1,active,False,1,482,0,,,1605218405,1605218405,0,5
208,1,1605218380,31,0,483,3,1,1,active,False,1,483,0,,,1605218405,1605218405,8,0
209,1,1605217663,10,3,484,33,1,1,active,False,1,484,0,,,1605218405,1605218405,0,7
210,1,1605216883,25,1,485,14,1,1,active,False,2,485,0,,,1605218405,1605218405,0,9
211,1,1605218146,23,2,486,16,1,1,active,False,1,486,0,,,1605218405,1605218405,0,0
212,1,1605218393,20,2,487,13,1,1,active,False,2,487,0,,,1605218405,1605218405,5,0
213,1,1605218253,19,3,489,27,1,1,active,False,1,489,0,,,1605218405,1605218405,0,5
214,1,1605218380,2,0,490,64,1,1,active,False,14,490,0,,,1605218405,1605218405,1,0
215,1,1605218339,2,4,492,61,1,1,active,False,21,492,1,,,1605218405,1605218405,0,0
216,1,1605217009,5,0,493,29,1,1,active,False,2,493,0,,,1605218405,1605218405,0,7
217,1,1605217965,36,1,494,29,1,1,active,False,0,494,0,,,1605218405,1605218405,1,0
218,1,1605218321,30,0,495,9,1,1,active,False,0,495,0,,,1605218405,1605218405,1,0
219,1,1605218339,18,1,496,46,1,1,active,False,4,496,0,,,1605218405,1605218405,0,2
220,1,1605218092,29,5,497,32,1,1,active,False,2,497,0,,,1605218405,1605218405,0,1
221,1,1605218367,12,0,499,24,1,1,active,True,6,499,0,,,1605218405,1605218405,0,3
222,1,1605217753,8,1,500,43,1,1,active,False,0,500,0,,,1605218405,1605218405,0,6
223,1,1605218237,67,1,501,15,1,1,active,False,2,501,0,,,1605218405,1605218405,0,2
224,1,1605218257,26,0,502,10,1,1,active,False,0,502,0,,,1605218405,1605218405,7,0
225,1,1605218302,3,1,503,27,1,1,active,False,0,503,0,,,1605218405,1605218405,0,4
226,1,1605218345,31,1,504,22,1,1,active,False,2,504,0,,,1605218405,1605218405,0,3
227,1,1605218314,2,1,505,49,1,1,active,False,8,505,0,,,1605218405,1605218405,0,2
228,1,1605218269,39,1,507,5,1,1,active,False,0,507,0,,,1605218405,1605218405,9,0
229,1,1605217770,18,0,508,7,1,1,active,False,0,508,0,,,1605218405,1605218405,1,0
230,1,1605218066,24,1,509,36,1,1,active,False,2,509,0,,,1605218405,1605218405,3,0
231,0,1605208169,24,5,510,26,1,0,active,False,0,510,0,,,1605218405,1605218405,0,0
232,1,1605217658,26,0,513,3,1,1,active,False,0,513,0,,,1605218405,1605218405,0,0
233,1,1605218363,22,3,514,27,1,1,active,True,1,514,0,,,1605218405,1605218405,6,0
234,1,1605218261,66,0,515,13,1,1,active,False,1,515,0,,,1605218405,1605218405,2,0
235,1,1605217391,10,3,516,18,1,1,active,False,1,516,0,,,1605218405,1605218405,0,1
236,1,1605217753,50,1,517,18,1,1,active,False,7,517,0,,,1605218405,1605218405,0,6
237,1,1605218315,21,0,519,48,1,1,active,False,12,519,0,,,1605218405,1605218405,1,0
238,1,1605218295,12,0,522,39,1,1,active,False,2,522,0,,,1605218405,1605218405,0,9
239,1,1605218067,31,2,525,23,1,1,active,False,0,525,0,,,1605218405,1605218405,0,3
240,1,1605218243,3,1,526,36,1,1,active,False,7,526,0,,,1605218405,1605218405,0,9
241,1,1605217918,14,3,528,22,1,1,active,False,0,528,0,,,1605218405,1605218405,3,0
242,1,1605217147,10,1,529,30,1,1,active,False,14,529,0,,,1605218405,1605218405,6,0
243,1,1605218275,10,0,530,14,1,1,active,False,1,530,0,,,1605218405,1605218405,1,0
244,1,1605218287,4,2,531,54,1,1,active,False,1,531,0,,,1605218405,1605218405,3,0
245,1,1605218346,18,2,532,23,1,1,active,False,0,532,0,,,1605218405,1605218405,0,1
246,1,1605218116,11,0,533,35,1,1,active,False,5,533,0,,,1605218405,1605218405,0,4
247,1,1605218268,4,1,534,26,1,1,active,False,1,534,0,,,1605218405,1605218405,0,1
248,1,1605218272,11,1,536,16,1,1,active,False,0,536,0,,,1605218405,1605218405,0,6
249,1,1605217712,1,1,539,29,1,1,active,False,0,539,0,,,1605218405,1605218405,1,0
250,1,1605218381,42,0,540,12,1,1,active,False,0,540,0,,,1605218405,1605218405,3,0
251,1,1605218070,7,1,545,19,1,1,active,False,1,545,0,,,1605218405,1605218405,0,1
252,1,1605217549,32,0,546,13,1,1,active,False,4,546,0,,,1605218405,1605218405,0,2
253,1,1605217626,15,0,2000,42,1,1,active,False,0,2000,0,,,1605218405,1605218405,0,0
254,1,1605218018,12,2,2002,13,1,1,active,False,1,2002,0,,,1605218405,1605218405,4,0
255,1,1605217823,38,1,2003,15,1,1,active,False,3,2003,0,,,1605218405,1605218405,0,3
256,1,1605195634,1,1,2005,10,1,1,active,False,0,2005,0,,,1605218405,1605218405,0,1
257,1,1605218047,6,2,2006,40,1,1,active,True,6,2006,1,,,1605218405,1605218405,0,1
258,1,1605218131,17,0,2008,7,1,1,active,True,1,2008,0,,,1605218405,1605218405,3,0
259,1,1605216332,0,4,2009,31,1,1,active,False,3,2009,0,,,1605218405,1605218405,0,2
260,1,1605217755,16,2,2010,47,1,1,active,False,3,2010,0,,,1605218405,1605218405,0,2
261,1,1605218393,0,6,2012,12,1,1,active,False,0,2012,18,"{'region': 'BKN', 'off_dock_capacity': 70, 'active': True, 'off_dock_count': 31, 'dock_blocked_count': 18, 'valet_revision': 1288, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}",[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],1605218405,1605218405,6,0
262,1,1605217505,31,1,2017,7,1,1,active,False,2,2017,0,,,1605218405,1605218405,2,0
263,1,1605217996,53,0,2021,11,1,1,active,False,2,2021,1,,,1605218405,1605218405,0,2
264,1,1605215133,29,0,2022,4,1,1,active,False,0,2022,0,,,1605218405,1605218405,1,0
265,1,1605218378,19,0,3016,35,1,1,active,False,2,3016,0,,,1605218405,1605218405,1,0
266,1,1605216612,13,0,3041,11,1,1,active,False,3,3041,0,,,1605218405,1605218405,2,0
267,1,1605216266,4,1,3042,14,1,1,active,False,0,3042,0,,,1605218405,1605218405,1,0
268,1,1605216183,6,1,3043,12,1,1,active,False,2,3043,0,,,1605218405,1605218405,0,0
269,1,1605208116,21,0,3044,6,1,1,active,False,0,3044,0,,,1605218405,1605218405,1,0
270,1,1605217472,16,0,3046,3,1,1,active,False,2,3046,0,,,1605218405,1605218405,1,0
271,1,1605217041,16,1,3047,4,1,1,active,False,0,3047,0,,,1605218405,1605218405,0,0
272,1,1605218364,17,0,3048,2,1,1,active,False,0,3048,0,,,1605218405,1605218405,0,0
273,1,1605216660,15,0,3049,2,1,1,active,False,2,3049,1,,,1605218405,1605218405,2,0
274,1,1605215790,12,0,3050,9,1,1,active,False,0,3050,0,,,1605218405,1605218405,1,0
275,1,1605216960,21,1,3052,1,1,1,active,False,1,3052,0,,,1605218405,1605218405,0,1
276,1,1605217575,21,1,3053,1,1,1,active,False,0,3053,0,,,1605218405,1605218405,1,0
277,1,1605217297,17,1,3054,1,1,1,active,False,0,3054,0,,,1605218405,1605218405,0,0
278,1,1605215918,21,0,3055,2,1,1,active,False,0,3055,0,,,1605218405,1605218405,0,0
279,1,1605217778,19,1,3056,3,1,1,active,False,1,3056,0,,,1605218405,1605218405,0,2
280,1,1605218390,14,0,3057,4,1,1,active,False,0,3057,0,,,1605218405,1605218405,2,0
281,1,1605217346,24,0,3058,0,1,1,active,False,0,3058,0,,,1605218405,1605218405,0,0
282,1,1605217279,16,0,3059,3,1,1,active,False,1,3059,0,,,1605218405,1605218405,0,1
283,1,1605217093,19,0,3060,0,1,1,active,False,0,3060,0,,,1605218405,1605218405,1,0
284,1,1605217384,19,0,3061,2,1,1,active,False,0,3061,0,,,1605218405,1605218405,0,0
285,1,1605218029,11,1,3062,11,1,1,active,False,1,3062,0,,,1605218405,1605218405,0,0
286,1,1605218142,12,0,3063,8,1,1,active,False,4,3063,0,,,1605218405,1605218405,2,0
287,1,1605217429,19,1,3064,2,1,1,active,False,0,3064,1,,,1605218405,1605218405,0,0
288,1,1605216954,29,0,3065,2,1,1,active,False,1,3065,0,,,1605218405,1605218405,0,1
289,1,1605211483,10,1,3066,8,1,1,active,False,0,3066,0,,,1605218405,1605218405,0,0
290,1,1605217304,21,0,3067,6,1,1,active,False,0,3067,0,,,1605218405,1605218405,1,0
291,1,1605218004,20,1,3068,21,1,1,active,False,1,3068,0,,,1605218405,1605218405,0,0
292,1,1605217932,27,0,3069,2,1,1,active,False,0,3069,0,,,1605218405,1605218405,0,0
293,1,1605217108,22,0,3070,1,1,1,active,False,0,3070,0,,,1605218405,1605218405,0,1
294,1,1605216515,14,2,3071,3,1,1,active,False,0,3071,0,,,1605218405,1605218405,2,0
295,1,1605217278,17,0,3072,7,1,1,active,False,0,3072,0,,,1605218405,1605218405,0,0
296,1,1605215979,11,1,3074,30,1,1,active,False,0,3074,0,,,1605218405,1605218405,3,0
297,1,1605215492,28,0,3075,5,1,1,active,False,0,3075,0,,,1605218405,1605218405,1,0
298,1,1605217174,36,0,3076,0,1,1,active,False,0,3076,0,,,1605218405,1605218405,0,0
299,1,1605217009,29,0,3077,4,1,1,active,False,0,3077,0,,,1605218405,1605218405,0,0
300,1,1605218220,15,1,3078,10,1,1,active,False,1,3078,1,,,1605218405,1605218405,1,0
301,1,1605217678,8,0,3080,13,1,1,active,False,0,3080,0,,,1605218405,1605218405,1,0
302,1,1605218134,18,0,3081,11,1,1,active,False,1,3081,0,,,1605218405,1605218405,0,2
303,1,1605216386,23,0,3082,2,1,1,active,False,0,3082,0,,,1605218405,1605218405,3,0
304,1,1605218260,26,0,3083,6,1,1,active,False,3,3083,0,,,1605218405,1605218405,0,3
305,1,1605216603,13,1,3085,11,1,1,active,False,0,3085,0,,,1605218405,1605218405,0,0
306,1,1605218150,24,0,3086,6,1,1,active,False,2,3086,0,,,1605218405,1605218405,0,3
307,1,1605218282,16,0,3087,14,1,1,active,False,3,3087,0,,,1605218405,1605218405,0,3
308,1,1605210455,16,0,3088,3,1,1,active,False,0,3088,0,,,1605218405,1605218405,0,0
309,1,1605218044,13,0,3092,14,1,1,active,False,0,3092,0,,,1605218405,1605218405,3,0
310,1,1605218039,1,0,3093,27,1,1,active,False,0,3093,0,,,1605218405,1605218405,0,4
311,1,1605218133,9,0,3094,8,1,1,active,False,1,3094,0,,,1605218405,1605218405,3,0
312,1,1605215966,23,0,3095,3,1,1,active,False,1,3095,0,,,1605218405,1605218405,0,1
313,1,1605217349,4,1,3096,34,1,1,active,False,1,3096,0,,,1605218405,1605218405,0,2
314,1,1605217400,33,2,3100,16,1,1,active,False,2,3100,0,,,1605218405,1605218405,0,1
315,1,1605217627,0,0,3101,27,1,1,active,False,0,3101,0,,,1605218405,1605218405,0,1
316,1,1605215627,8,0,3102,19,1,1,active,False,0,3102,0,,,1605218405,1605218405,1,0
317,1,1605217064,6,0,3105,18,1,1,active,False,1,3105,0,,,1605218405,1605218405,1,0
318,1,1605217306,18,0,3106,4,1,1,active,False,0,3106,0,,,1605218405,1605218405,0,2
319,1,1605217797,9,2,3107,28,1,1,active,False,0,3107,0,,,1605218405,1605218405,1,0
320,1,1605213736,47,1,3108,3,1,1,active,False,0,3108,0,,,1605218405,1605218405,2,0
321,1,1605211508,8,0,3109,23,1,1,active,False,0,3109,0,,,1605218405,1605218405,0,2
322,1,1605218387,4,1,3110,23,1,1,active,False,1,3110,0,,,1605218405,1605218405,1,0
323,1,1605217461,12,2,3112,19,1,1,active,False,0,3112,0,,,1605218405,1605218405,0,0
324,1,1605217686,8,1,3113,18,1,1,active,False,1,3113,0,,,1605218405,1605218405,0,0
325,1,1605214900,6,0,3115,44,1,1,active,False,0,3115,0,,,1605218405,1605218405,4,0
326,1,1605218251,4,1,3116,30,1,1,active,False,0,3116,0,,,1605218405,1605218405,1,0
327,1,1605217823,12,1,3117,14,1,1,active,False,1,3117,0,,,1605218405,1605218405,0,2
328,1,1605217692,28,2,3118,12,1,1,active,False,0,3118,0,,,1605218405,1605218405,2,0
329,1,1605216577,20,0,3119,25,1,1,active,False,0,3119,0,,,1605218405,1605218405,3,0
330,1,1605218381,12,1,3121,14,1,1,active,False,0,3121,0,,,1605218405,1605218405,0,0
331,1,1605217947,70,0,3122,9,1,1,active,False,0,3122,0,,,1605218405,1605218405,2,0
332,1,1605218213,14,0,3123,33,1,1,active,False,12,3123,0,,,1605218405,1605218405,0,0
333,1,1605217594,22,0,3124,21,1,1,active,False,3,3124,0,,,1605218405,1605218405,0,1
334,1,1605218322,9,0,3125,14,1,1,active,False,3,3125,0,,,1605218405,1605218405,0,0
335,1,1605215965,16,1,3126,17,1,1,active,False,0,3126,0,,,1605218405,1605218405,4,0
336,1,1605214018,27,0,3127,8,1,1,active,False,1,3127,0,,,1605218405,1605218405,0,1
337,1,1605214908,15,0,3128,12,1,1,active,False,4,3128,0,,,1605218405,1605218405,0,3
338,1,1605217103,33,0,3129,6,1,1,active,True,5,3129,1,,,1605218405,1605218405,0,1
339,1,1605217880,21,1,3130,8,1,1,active,False,0,3130,0,,,1605218405,1605218405,3,0
340,1,1605215894,18,1,3131,10,1,1,active,False,1,3131,2,,,1605218405,1605218405,0,2
341,1,1605218084,9,3,3132,23,1,1,active,False,2,3132,0,,,1605218405,1605218405,0,6
342,1,1605217136,32,0,3134,19,1,1,active,False,0,3134,0,,,1605218405,1605218405,2,0
343,1,1605218119,33,0,3135,6,1,1,active,False,1,3135,2,,,1605218405,1605218405,0,0
344,1,1605218192,8,0,3136,39,1,1,active,False,5,3136,0,,,1605218405,1605218405,0,3
345,1,1605218294,2,2,3137,27,1,1,active,True,3,3137,0,,,1605218405,1605218405,0,2
346,1,1605216434,38,0,3139,5,1,1,active,False,2,3139,0,,,1605218405,1605218405,1,0
347,1,1605218282,33,2,3140,20,1,1,active,False,0,3140,0,,,1605218405,1605218405,2,0
348,1,1605218243,0,3,3141,25,1,1,active,False,0,3141,34,"{'region': 'BKN', 'off_dock_capacity': 70, 'active': True, 'off_dock_count': 39, 'dock_blocked_count': 33, 'valet_revision': 1540, 'station_id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}",[{'id': '66dd42eb-0aca-11e7-82f6-3863bb44ef7c'}],1605218405,1605218405,2,0
349,1,1605217697,15,5,3142,21,1,1,active,False,2,3142,0,,,1605218405,1605218405,0,0
350,1,1605217757,26,1,3143,20,1,1,active,False,5,3143,0,,,1605218405,1605218405,1,0
351,1,1605218234,36,1,3144,9,1,1,active,False,0,3144,0,,,1605218405,1605218405,0,1
352,1,1605216757,39,1,3145,5,1,1,active,False,1,3145,0,,,1605218405,1605218405,5,0
353,1,1605218160,32,0,3146,15,1,1,active,False,0,3146,0,,,1605218405,1605218405,3,0
354,1,1605218354,22,0,3147,17,1,1,active,False,5,3147,0,,,1605218405,1605218405,2,0
355,1,1605218361,13,1,3148,17,1,1,active,False,4,3148,0,,,1605218405,1605218405,3,0
356,1,1605218008,40,0,3150,7,1,1,active,False,0,3150,0,,,1605218405,1605218405,4,0
357,1,1605218105,35,0,3151,8,1,1,active,False,4,3151,0,,,1605218405,1605218405,0,1
358,1,1605217516,29,0,3152,13,1,1,active,False,5,3152,0,,,1605218405,1605218405,0,1
359,1,1605218228,29,1,3154,1,1,1,active,False,1,3154,0,,,1605218405,1605218405,0,0
360,1,1605218350,8,5,3156,24,1,1,active,False,2,3156,0,,,1605218405,1605218405,0,12
361,1,1605217506,18,0,3157,9,1,1,active,False,4,3157,0,,,1605218405,1605218405,0,1
362,1,1605218393,7,3,3158,21,1,1,active,False,3,3158,0,,,1605218405,1605218405,2,0
363,1,1605217079,28,1,3159,2,1,1,active,False,1,3159,0,,,1605218405,1605218405,0,2
364,1,1605217607,30,2,3160,7,1,1,active,True,3,3160,0,,,1605218405,1605218405,0,0
365,0,1605218118,5,2,3161,52,1,0,active,False,0,3161,0,,,1605218405,1605218405,2,0
366,1,1605218033,33,3,3163,6,1,1,active,True,0,3163,1,,,1605218405,1605218405,3,0
367,1,1605218356,26,1,3164,40,1,1,active,False,5,3164,0,,,1605218405,1605218405,0,1
368,1,1605218379,30,3,3165,18,1,1,active,False,0,3165,0,,,1605218405,1605218405,1,0
369,1,1605217220,27,1,3166,13,1,1,active,False,0,3166,0,,,1605218405,1605218405,4,0
370,1,1605218262,35,3,3167,17,1,1,active,False,2,3167,0,,,1605218405,1605218405,0,2
371,1,1605217459,36,0,3169,3,1,1,active,False,1,3169,0,,,1605218405,1605218405,0,0
372,1,1605218331,17,0,3170,18,1,1,active,False,2,3170,0,,,1605218405,1605218405,2,0
373,1,1605218375,26,0,3171,13,1,1,active,False,1,3171,0,,,1605218405,1605218405,0,0
374,1,1605218028,17,0,3172,10,1,1,active,False,4,3172,0,,,1605218405,1605218405,0,1
375,1,1605218104,26,3,3173,8,1,1,active,False,0,3173,1,,,1605218405,1605218405,1,0
376,1,1605217860,22,0,3175,9,1,1,active,False,1,3175,0,,,1605218405,1605218405,2,0
377,1,1605218262,28,0,3177,34,1,1,active,False,5,3177,1,,,1605218405,1605218405,0,1
378,1,1605216386,37,0,3178,2,1,1,active,False,0,3178,0,,,1605218405,1605218405,0,1
379,1,1605215031,18,0,3179,5,1,1,active,False,0,3179,0,,,1605218405,1605218405,1,0
380,1,1605217552,5,0,3184,8,1,1,active,False,0,3184,0,,,1605218405,1605218405,0,0
381,1,1605215419,0,0,3185,22,1,1,active,False,0,3185,0,,,1605218405,1605218405,0,16
382,1,1605218245,4,3,3186,35,1,1,active,False,0,3186,0,,,1605218405,1605218405,1,0
383,1,1605217974,8,1,3187,13,1,1,active,False,0,3187,0,,,1605218405,1605218405,0,1
384,1,1605214973,11,0,3191,7,1,1,active,False,0,3191,0,,,1605218405,1605218405,0,0
385,1,1605216924,4,1,3192,17,1,1,active,False,0,3192,0,,,1605218405,1605218405,1,0
386,0,1605137122,15,0,3193,3,1,0,active,False,0,3193,0,,,1605218405,1605218405,0,0
387,1,1605204611,22,0,3194,0,1,1,active,False,0,3194,0,,,1605218405,1605218405,11,0
388,1,1605215106,32,1,3195,1,1,1,active,False,0,3195,0,,,1605218405,1605218405,5,0
389,1,1605166562,18,0,3196,0,1,1,active,False,0,3196,0,,,1605218405,1605218405,0,0
390,1,1605212554,16,0,3198,2,1,1,active,False,0,3198,0,,,1605218405,1605218405,0,0
391,1,1605213155,4,0,3199,10,1,1,active,False,0,3199,0,,,1605218405,1605218405,2,0
392,1,1605209929,17,1,3201,0,1,1,active,False,0,3201,0,,,1605218405,1605218405,0,0
393,1,1605214884,0,0,3202,18,1,1,active,False,0,3202,0,,,1605218405,1605218405,0,0
394,1,1605213680,5,1,3203,20,1,1,active,False,0,3203,0,,,1605218405,1605218405,0,0
395,1,1605218022,21,0,3205,1,1,1,active,False,0,3205,0,,,1605218405,1605218405,1,0
396,1,1605212352,26,0,3206,0,1,1,active,False,0,3206,0,,,1605218405,1605218405,0,0
397,1,1605217639,25,0,3207,1,1,1,active,False,0,3207,0,,,1605218405,1605218405,0,1
398,1,1605217238,9,0,3209,13,1,1,active,False,0,3209,0,,,1605218405,1605218405,0,0
399,1,1605210060,18,0,3210,0,1,1,active,False,0,3210,0,,,1605218405,1605218405,0,0
400,1,1605217101,2,1,3211,19,1,1,active,False,0,3211,0,,,1605218405,1605218405,1,0
401,1,1605166562,22,0,3212,0,1,1,active,False,0,3212,0,,,1605218405,1605218405,0,0
402,1,1605216918,21,0,3213,1,1,1,active,False,0,3213,0,,,1605218405,1605218405,0,0
403,0,1605127146,1,0,3214,21,1,0,active,False,0,3214,0,,,1605218405,1605218405,0,0
404,1,1605213460,18,0,3220,0,1,1,active,False,0,3220,0,,,1605218405,1605218405,0,0
405,1,1605215685,1,1,3221,25,1,1,active,False,1,3221,0,,,1605218405,1605218405,1,0
406,1,1605209614,14,0,3225,0,1,1,active,False,0,3225,0,,,1605218405,1605218405,0,0
407,1,1605217358,34,0,3226,11,1,1,active,True,4,3226,0,,,1605218405,1605218405,2,0
408,1,1605218331,37,0,3231,2,1,1,active,False,0,3231,0,,,1605218405,1605218405,0,2
409,1,1605217861,0,1,3232,46,1,1,active,False,4,3232,0,,,1605218405,1605218405,0,6
410,0,1605212017,0,8,3233,31,1,0,active,False,11,3233,0,,,1605218405,1605218405,0,2
411,1,1605218021,17,0,3235,9,1,1,active,False,3,3235,0,,,1605218405,1605218405,0,0
412,1,1605218205,17,5,3236,8,1,1,active,False,4,3236,3,,,1605218405,1605218405,4,0
413,0,1605213196,17,2,3241,0,1,0,active,False,0,3241,0,,,1605218405,1605218405,0,0
414,1,1605217507,24,1,3242,14,1,1,active,False,0,3242,0,,,1605218405,1605218405,0,0
415,1,1605217984,24,1,3243,4,1,1,active,False,2,3243,0,,,1605218405,1605218405,0,0
416,1,1605218329,14,2,3244,26,1,1,active,False,7,3244,0,,,1605218405,1605218405,0,5
417,1,1605218341,36,0,3246,3,1,1,active,False,0,3246,0,,,1605218405,1605218405,1,0
418,1,1605217616,13,1,3249,5,1,1,active,False,1,3249,0,,,1605218405,1605218405,0,1
419,1,1605218384,1,1,3255,16,1,1,active,False,13,3255,0,"{'region': 'BKN', 'off_dock_capacity': 70, 'active': True, 'off_dock_count': 22, 'dock_blocked_count': 0, 'valet_revision': 24744, 'station_id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}",[{'id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}],1605218405,1605218405,0,0
420,1,1605217855,2,1,3256,20,1,1,active,False,0,3256,0,,,1605218405,1605218405,0,0
421,1,1605218385,15,2,3259,10,1,1,active,False,3,3259,0,,,1605218405,1605218405,0,3
422,1,1605217971,9,2,3260,34,1,1,active,False,0,3260,0,,,1605218405,1605218405,0,5
423,1,1605217660,23,0,3263,36,1,1,active,False,1,3263,0,,,1605218405,1605218405,0,0
424,1,1605218313,7,0,3267,7,1,1,active,False,0,3267,0,,,1605218405,1605218405,0,1
425,1,1605211802,6,1,3268,7,1,1,active,False,0,3268,0,,,1605218405,1605218405,1,0
426,1,1605213905,4,0,3269,10,1,1,active,False,0,3269,0,,,1605218405,1605218405,1,0
427,1,1605217666,4,0,3270,10,1,1,active,False,0,3270,0,,,1605218405,1605218405,1,0
428,1,1605216264,6,0,3272,8,1,1,active,False,0,3272,0,,,1605218405,1605218405,0,0
429,1,1605201719,0,0,3273,18,1,1,active,False,0,3273,0,,,1605218405,1605218405,0,0
430,1,1605210806,4,1,3275,9,1,1,active,False,0,3275,0,,,1605218405,1605218405,0,0
431,1,1605214213,26,0,3276,0,1,1,active,False,0,3276,0,,,1605218405,1605218405,1,0
432,1,1605201294,3,1,3277,10,1,1,active,False,0,3277,0,,,1605218405,1605218405,0,0
433,1,1605207965,4,0,3278,10,1,1,active,False,0,3278,0,,,1605218405,1605218405,0,0
434,1,1605218319,8,0,3279,10,1,1,active,False,0,3279,0,,,1605218405,1605218405,0,1
435,1,1605214600,13,0,3280,1,1,1,active,False,0,3280,0,,,1605218405,1605218405,0,0
436,1,1605166561,14,0,3281,0,1,1,active,False,0,3281,0,,,1605218405,1605218405,0,0
437,1,1605217939,20,2,3282,16,1,1,active,True,1,3282,0,,,1605218405,1605218405,0,1
438,1,1605218158,41,0,3283,6,1,1,active,False,2,3283,0,,,1605218405,1605218405,0,4
439,1,1605218387,19,0,3284,19,1,1,active,False,3,3284,0,,,1605218405,1605218405,0,1
440,1,1605217652,32,0,3285,11,1,1,active,False,2,3285,0,,,1605218405,1605218405,2,0
441,1,1605218228,29,0,3286,10,1,1,active,False,1,3286,0,,,1605218405,1605218405,0,0
442,1,1605217875,20,3,3287,24,1,1,active,False,2,3287,0,,,1605218405,1605218405,2,0
443,1,1605217983,31,1,3288,7,1,1,active,False,1,3288,0,,,1605218405,1605218405,7,0
444,1,1605215983,28,0,3289,4,1,1,active,False,1,3289,0,,,1605218405,1605218405,3,0
445,1,1605217961,18,0,3290,16,1,1,active,False,1,3290,1,,,1605218405,1605218405,1,0
446,1,1605216910,33,0,3292,9,1,1,active,True,4,3292,1,,,1605218405,1605218405,0,1
447,1,1605218194,17,0,3293,7,1,1,active,False,6,3293,0,,,1605218405,1605218405,2,0
448,1,1605218044,28,0,3294,10,1,1,active,True,8,3294,0,,,1605218405,1605218405,3,0
449,1,1605217461,39,2,3296,1,1,1,active,False,0,3296,0,,,1605218405,1605218405,3,0
450,1,1605216910,20,1,3297,0,1,1,active,False,0,3297,0,,,1605218405,1605218405,1,0
451,0,1605216720,0,0,3298,23,1,0,active,False,2,3298,0,,,1605218405,1605218405,0,0
452,1,1605217813,9,2,3299,14,1,1,active,False,1,3299,0,,,1605218405,1605218405,0,4
453,1,1605217973,25,0,3300,0,1,1,active,False,0,3300,0,,,1605218405,1605218405,0,0
