,station_id,num_bikes_disabled,num_docks_available,is_returning,num_docks_disabled,legacy_id,is_installed,eightd_has_available_keys,num_bikes_available,is_renting,last_reported,num_ebikes_available,station_status,starttime,timestamp,demand,supply
0,72,4,42,1,0,72,1,False,9,1,1605072447,0,active,1605074400,1605074400,0,0
1,79,0,10,1,0,79,1,False,23,1,1605070818,0,active,1605074400,1605074400,0,0
2,82,1,0,1,0,82,1,False,26,1,1605067802,0,active,1605074400,1605074400,0,0
3,83,22,0,1,40,83,1,False,0,1,1605074143,0,active,1605074400,1605074400,0,0
4,116,0,0,0,0,116,0,False,0,0,86400,0,out_of_service,1605074400,1605074400,0,0
5,119,1,7,1,0,119,1,False,45,1,1605069590,2,active,1605074400,1605074400,2,0
6,120,0,3,1,0,120,1,False,16,1,1605073673,4,active,1605074400,1605074400,0,0
7,127,0,0,1,0,127,1,False,31,1,1605072787,3,active,1605074400,1605074400,0,0
8,128,1,27,1,0,128,1,False,28,1,1605074372,1,active,1605074400,1605074400,0,0
9,143,0,14,1,0,143,1,False,10,1,1605072820,1,active,1605074400,1605074400,0,0
10,144,1,8,1,0,144,1,False,49,1,1605070143,0,active,1605074400,1605074400,2,0
11,146,0,2,1,0,146,1,False,37,1,1605072260,0,active,1605074400,1605074400,0,0
12,150,1,16,1,0,150,1,False,38,1,1605073518,2,active,1605074400,1605074400,0,1
13,151,5,23,1,0,151,1,True,5,1,1605072757,0,active,1605074400,1605074400,0,0
14,152,0,3,1,0,152,1,False,46,1,1605070285,1,active,1605074400,1605074400,0,1
15,157,1,5,1,0,157,1,False,17,1,1605072016,0,active,1605074400,1605074400,0,0
16,161,2,14,1,0,161,1,False,19,1,1605071698,4,active,1605074400,1605074400,0,0
17,164,0,43,1,0,164,1,False,4,1,1605073669,0,active,1605074400,1605074400,0,0
18,168,2,28,1,0,168,1,False,17,1,1605073869,0,active,1605074400,1605074400,4,0
19,173,1,58,1,0,173,1,False,11,1,1605074239,1,active,1605074400,1605074400,1,0
20,174,1,20,1,0,174,1,False,14,1,1605074058,0,active,1605074400,1605074400,4,0
21,212,3,9,1,0,212,1,False,48,1,1605070852,0,active,1605074400,1605074400,0,0
22,216,1,33,1,0,216,1,False,3,1,1605069199,1,active,1605074400,1605074400,0,0
23,217,0,11,1,0,217,1,False,28,1,1605074245,3,active,1605074400,1605074400,0,1
24,223,5,1,1,0,223,1,False,27,1,1605073036,0,active,1605074400,1605074400,0,2
25,224,0,30,1,0,224,1,True,0,1,1605071325,0,active,1605074400,1605074400,0,0
26,228,0,55,1,0,228,1,False,0,1,1605066592,0,active,1605074400,1605074400,0,0
27,229,3,10,1,0,229,1,False,10,1,1605073584,0,active,1605074400,1605074400,0,0
28,236,0,0,1,0,236,1,False,0,1,86400,0,active,1605074400,1605074400,0,0
29,237,4,11,1,0,237,1,False,24,1,1605074235,0,active,1605074400,1605074400,0,0
30,238,6,3,1,0,238,1,False,22,1,1605071965,0,active,1605074400,1605074400,0,0
31,239,0,10,1,0,239,1,False,21,1,1605071105,0,active,1605074400,1605074400,0,0
32,241,1,14,1,0,241,1,False,8,1,1605069154,0,active,1605074400,1605074400,0,0
33,242,1,13,1,0,242,1,False,32,1,1605073486,2,active,1605074400,1605074400,0,0
34,244,2,19,1,0,244,1,False,10,1,1605071605,2,active,1605074400,1605074400,0,0
35,245,0,6,1,0,245,1,False,17,1,1605070069,0,active,1605074400,1605074400,0,0
36,247,5,0,1,0,247,1,False,50,1,1605073581,0,active,1605074400,1605074400,2,0
37,248,1,10,1,0,248,1,False,88,1,1605071503,0,active,1605074400,1605074400,0,0
38,249,0,4,1,0,249,1,False,23,1,1605070514,0,active,1605074400,1605074400,1,0
39,250,0,29,1,0,250,1,False,11,1,1605074103,1,active,1605074400,1605074400,0,0
40,251,0,7,1,0,251,1,False,20,1,1605073291,0,active,1605074400,1605074400,0,1
41,252,0,7,1,0,252,1,False,26,1,1605072131,0,active,1605074400,1605074400,1,0
42,254,3,14,1,0,254,1,False,30,1,1605071490,1,active,1605074400,1605074400,0,0
43,257,0,25,1,0,257,1,False,14,1,1605072054,0,active,1605074400,1605074400,0,1
44,258,1,13,1,0,258,1,False,9,1,1605069047,0,active,1605074400,1605074400,0,1
45,259,0,0,1,0,259,1,False,39,1,1605072084,1,active,1605074400,1605074400,0,0
46,260,3,16,1,0,260,1,False,14,1,1605067866,0,active,1605074400,1605074400,0,0
47,261,0,21,1,0,261,1,False,20,1,1605074212,1,active,1605074400,1605074400,0,0
48,262,3,13,1,0,262,1,False,8,1,1605069365,2,active,1605074400,1605074400,0,0
49,264,0,4,1,0,264,1,False,23,1,1605072051,0,active,1605074400,1605074400,0,0
50,265,0,0,1,0,265,1,False,35,1,1605071685,2,active,1605074400,1605074400,0,0
51,267,2,68,1,0,267,1,False,0,1,1605072822,0,active,1605074400,1605074400,0,0
52,268,0,20,1,0,268,1,False,7,1,1605071849,0,active,1605074400,1605074400,0,1
53,270,1,12,1,0,270,1,False,10,1,1605068472,0,active,1605074400,1605074400,0,0
54,274,1,17,1,0,274,1,False,13,1,1605071568,1,active,1605074400,1605074400,0,0
55,275,0,9,1,0,275,1,False,10,1,1605074039,7,active,1605074400,1605074400,0,1
56,276,0,2,1,0,276,1,False,23,1,1605074371,0,active,1605074400,1605074400,0,0
57,278,3,10,1,0,278,1,False,6,1,1605071049,0,active,1605074400,1605074400,0,0
58,280,0,0,0,0,280,0,False,0,0,86400,0,out_of_service,1605074400,1605074400,0,0
59,281,3,60,1,0,281,1,True,3,1,1605073278,0,active,1605074400,1605074400,0,0
60,282,4,16,1,0,282,1,False,7,1,1605071285,0,active,1605074400,1605074400,0,0
61,284,3,13,1,0,284,1,False,35,1,1605072762,0,active,1605074400,1605074400,1,0
