,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,4,1,5,10,72,1,active,40,False,1604735315,1,0,72,,,1604735995,1604735995,2,0
1,1,1,0,7,79,1,active,26,False,1604735360,1,0,79,,,1604735995,1604735995,1,0
2,0,1,0,4,82,1,active,23,False,1604731781,1,0,82,,,1604735995,1604735995,0,0
3,0,1,0,15,83,1,active,47,False,1604730573,1,0,83,,,1604735995,1604735995,0,0
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604735995,1604735995,0,0
5,1,1,0,5,119,1,active,48,False,1604733037,1,0,119,,,1604735995,1604735995,0,0
6,5,1,0,3,120,1,active,16,False,1604732101,1,0,120,,,1604735995,1604735995,0,0
7,1,1,0,5,127,1,active,26,False,1604734846,1,0,127,,,1604735995,1604735995,0,1
8,0,1,6,15,128,1,active,35,False,1604735357,1,0,128,,,1604735995,1604735995,1,0
9,5,1,0,5,143,1,active,19,False,1604730573,1,0,143,,,1604735995,1604735995,0,0
10,0,1,2,18,144,1,active,38,False,1604734529,1,0,144,,,1604735995,1604735995,0,0
11,0,1,1,27,146,1,active,11,False,1604734777,1,0,146,,,1604735995,1604735995,0,0
12,1,1,0,10,150,1,active,45,False,1604731780,1,0,150,,,1604735995,1604735995,0,0
13,1,1,2,18,151,1,active,13,True,1604735151,1,0,151,,,1604735995,1604735995,0,0
14,0,1,0,34,152,1,active,15,False,1604731724,1,0,152,,,1604735995,1604735995,0,0
15,0,1,0,2,157,1,active,21,False,1604731078,1,0,157,,,1604735995,1604735995,0,0
16,1,1,2,16,161,1,active,17,False,1604734535,1,0,161,,,1604735995,1604735995,0,3
17,1,1,3,0,164,1,active,44,False,1604735503,1,0,164,,,1604735995,1604735995,0,0
18,0,1,1,20,168,1,active,26,False,1604732987,1,0,168,,,1604735995,1604735995,0,0
19,9,1,0,17,173,1,active,53,False,1604735403,1,0,173,,,1604735995,1604735995,0,1
20,0,1,11,17,174,1,active,0,False,1604735800,1,7,174,,,1604735995,1604735995,1,0
21,1,1,0,12,212,1,active,48,False,1604732987,1,0,212,,,1604735995,1604735995,1,0
22,0,1,0,33,216,1,active,4,False,1604730574,1,0,216,,,1604735995,1604735995,0,0
23,3,1,3,10,217,1,active,26,False,1604735970,1,0,217,,,1604735995,1604735995,2,0
24,0,1,4,3,223,1,active,26,False,1604730796,1,0,223,,,1604735995,1604735995,0,1
25,2,1,3,19,224,1,active,8,True,1604734604,1,0,224,,,1604735995,1604735995,0,0
26,0,1,2,45,228,1,active,8,False,1604734362,1,0,228,,,1604735995,1604735995,0,0
27,0,1,5,13,229,1,active,5,False,1604735356,1,0,229,,,1604735995,1604735995,0,0
28,0,1,4,0,236,1,active,43,False,1604735748,1,0,236,,,1604735995,1604735995,0,23
29,0,1,4,13,237,1,active,22,False,1604735587,1,0,237,,,1604735995,1604735995,1,0
30,0,1,2,1,238,1,active,28,False,1604731781,1,0,238,,,1604735995,1604735995,0,0
31,0,1,0,13,239,1,active,18,False,1604731940,1,0,239,,,1604735995,1604735995,0,0
32,1,1,1,5,241,1,active,17,False,1604733851,1,0,241,,,1604735995,1604735995,0,0
33,0,1,1,10,242,1,active,35,False,1604731108,1,0,242,,,1604735995,1604735995,0,0
34,1,1,2,24,244,1,active,5,False,1604730957,1,0,244,,,1604735995,1604735995,0,0
35,1,1,0,17,245,1,active,6,False,1604732987,1,0,245,,,1604735995,1604735995,0,0
36,1,1,0,5,247,1,active,50,False,1604734152,1,0,247,,,1604735995,1604735995,0,0
37,0,1,1,57,248,1,active,41,False,1604731780,1,0,248,,,1604735995,1604735995,0,0
38,0,1,0,22,249,1,active,5,False,1604732988,1,0,249,,,1604735995,1604735995,0,0
39,0,1,0,2,250,1,active,38,False,1604734362,1,0,250,,,1604735995,1604735995,0,1
40,0,1,1,1,251,1,active,25,False,1604735992,1,0,251,,,1604735995,1604735995,0,1
41,0,1,2,10,252,1,active,21,False,1604734704,1,0,252,,,1604735995,1604735995,1,0
42,0,1,2,26,254,1,active,18,False,1604732622,1,1,254,,,1604735995,1604735995,0,0
43,1,1,0,2,257,1,active,37,False,1604735785,1,0,257,,,1604735995,1604735995,0,4
44,4,1,1,15,258,1,active,7,False,1604731803,1,0,258,,,1604735995,1604735995,1,0
45,1,1,3,8,259,1,active,28,False,1604730573,1,0,259,,,1604735995,1604735995,0,0
46,0,1,1,8,260,1,active,24,False,1604730575,1,0,260,,,1604735995,1604735995,0,0
47,2,1,0,27,261,1,active,14,False,1604731151,1,0,261,,,1604735995,1604735995,0,0
48,0,1,2,1,262,1,active,21,False,1604732439,1,0,262,,,1604735995,1604735995,0,0
49,0,1,0,11,264,1,active,16,False,1604731792,1,0,264,,,1604735995,1604735995,0,2
50,0,1,2,0,265,1,active,33,False,1604734993,1,0,265,,,1604735995,1604735995,0,0
