,station_id,num_bikes_disabled,num_docks_available,is_returning,num_docks_disabled,legacy_id,is_installed,eightd_has_available_keys,num_bikes_available,is_renting,last_reported,num_ebikes_available,station_status,starttime,timestamp,demand,supply
0,72,3,41,1,0,72,1,False,11,1,1605066525,2,active,1605067200,1605067200,0,1
1,79,1,11,1,0,79,1,False,21,1,1605064106,0,active,1605067200,1605067200,2,0
2,82,0,1,1,0,82,1,False,26,1,1605066962,0,active,1605067200,1605067200,0,0
3,83,22,0,1,40,83,1,False,0,1,1605066909,0,active,1605067200,1605067200,0,0
4,116,0,0,0,0,116,0,False,0,0,86400,0,out_of_service,1605067200,1605067200,0,0
5,119,1,6,1,0,119,1,False,46,1,1605065580,4,active,1605067200,1605067200,0,1
6,120,1,6,1,0,120,1,False,12,1,1605066241,3,active,1605067200,1605067200,2,0
7,127,3,2,1,0,127,1,False,26,1,1605066987,0,active,1605067200,1605067200,2,0
8,128,2,23,1,0,128,1,False,31,1,1605066960,0,active,1605067200,1605067200,0,1
9,143,2,12,1,0,143,1,False,10,1,1605066511,1,active,1605067200,1605067200,0,0
10,144,1,10,1,0,144,1,False,47,1,1605066541,0,active,1605067200,1605067200,2,0
11,146,0,7,1,0,146,1,False,32,1,1605065844,0,active,1605067200,1605067200,4,0
12,150,3,22,1,0,150,1,False,30,1,1605066609,0,active,1605067200,1605067200,3,0
13,151,5,25,1,0,151,1,True,3,1,1605067176,0,active,1605067200,1605067200,2,0
14,152,1,3,1,0,152,1,False,45,1,1605066132,0,active,1605067200,1605067200,1,0
15,157,1,1,1,0,157,1,False,21,1,1605065310,1,active,1605067200,1605067200,0,2
16,161,6,14,1,0,161,1,False,15,1,1605065425,0,active,1605067200,1605067200,0,0
17,164,0,38,1,0,164,1,False,9,1,1605065886,3,active,1605067200,1605067200,0,2
18,168,2,24,1,0,168,1,False,21,1,1605066569,0,active,1605067200,1605067200,0,1
19,173,0,59,1,0,173,1,False,11,1,1605066859,0,active,1605067200,1605067200,1,0
20,174,1,21,1,0,174,1,False,13,1,1605067041,0,active,1605067200,1605067200,0,0
21,212,3,8,1,0,212,1,False,49,1,1605066917,0,active,1605067200,1605067200,0,0
22,216,1,34,1,0,216,1,False,2,1,1605065143,0,active,1605067200,1605067200,1,0
23,217,2,12,1,0,217,1,False,25,1,1605062659,0,active,1605067200,1605067200,3,0
24,223,4,1,1,0,223,1,False,28,1,1605066685,0,active,1605067200,1605067200,0,2
25,224,0,29,1,0,224,1,True,1,1,1605066906,0,active,1605067200,1605067200,0,0
26,228,0,55,1,0,228,1,False,0,1,1605066592,0,active,1605067200,1605067200,0,0
27,229,3,1,1,0,229,1,False,19,1,1605066799,0,active,1605067200,1605067200,0,6
28,236,0,0,1,0,236,1,False,0,1,86400,0,active,1605067200,1605067200,0,0
29,237,4,14,1,0,237,1,False,21,1,1605067060,0,active,1605067200,1605067200,1,0
30,238,6,2,1,0,238,1,False,23,1,1605066996,0,active,1605067200,1605067200,0,0
31,239,0,11,1,0,239,1,False,20,1,1605067088,0,active,1605067200,1605067200,0,0
32,241,1,11,1,0,241,1,False,11,1,1605066464,1,active,1605067200,1605067200,0,3
33,242,1,15,1,0,242,1,False,30,1,1605067089,1,active,1605067200,1605067200,0,0
34,244,4,20,1,0,244,1,False,7,1,1605067164,0,active,1605067200,1605067200,1,0
35,245,0,5,1,0,245,1,False,18,1,1605064825,0,active,1605067200,1605067200,0,1
36,247,6,1,1,0,247,1,False,48,1,1605066943,0,active,1605067200,1605067200,2,0
37,248,2,9,1,0,248,1,False,88,1,1605066188,0,active,1605067200,1605067200,1,0
38,249,1,2,1,0,249,1,False,24,1,1605064696,0,active,1605067200,1605067200,0,1
39,250,4,28,1,0,250,1,False,8,1,1605065018,0,active,1605067200,1605067200,4,0
40,251,1,3,1,0,251,1,False,23,1,1605066912,0,active,1605067200,1605067200,0,1
41,252,0,7,1,0,252,1,False,26,1,1605066899,0,active,1605067200,1605067200,1,0
42,254,3,15,1,0,254,1,False,29,1,1605066409,0,active,1605067200,1605067200,0,0
43,257,2,23,1,0,257,1,False,14,1,1605066710,0,active,1605067200,1605067200,0,0
44,258,2,10,1,0,258,1,False,11,1,1605066707,1,active,1605067200,1605067200,0,2
45,259,0,1,1,0,259,1,False,38,1,1605065330,0,active,1605067200,1605067200,0,0
46,260,3,14,1,0,260,1,False,16,1,1605062330,0,active,1605067200,1605067200,0,2
47,261,1,17,1,0,261,1,False,23,1,1605065583,2,active,1605067200,1605067200,0,1
48,262,2,9,1,0,262,1,False,13,1,1605064140,4,active,1605067200,1605067200,0,5
49,264,4,1,1,0,264,1,False,22,1,1605062712,0,active,1605067200,1605067200,0,0
50,265,2,1,1,0,265,1,False,32,1,1605066687,1,active,1605067200,1605067200,1,0
51,267,2,63,1,0,267,1,False,5,1,1605067090,1,active,1605067200,1605067200,0,4
52,268,0,22,1,0,268,1,False,5,1,1605066341,0,active,1605067200,1605067200,1,0
53,270,1,10,1,0,270,1,False,12,1,1605065778,2,active,1605067200,1605067200,0,2
54,274,2,18,1,0,274,1,False,11,1,1605066372,0,active,1605067200,1605067200,1,0
55,275,2,12,1,0,275,1,False,5,1,1605066648,2,active,1605067200,1605067200,6,0
56,276,0,0,1,0,276,1,False,25,1,1605067148,1,active,1605067200,1605067200,0,1
57,278,3,8,1,0,278,1,False,8,1,1605067096,0,active,1605067200,1605067200,0,0
58,280,0,0,0,0,280,0,False,0,0,86400,0,out_of_service,1605067200,1605067200,0,0
59,281,3,62,1,0,281,1,True,1,1,1605065564,0,active,1605067200,1605067200,2,0
60,282,5,15,1,0,282,1,False,7,1,1605065238,0,active,1605067200,1605067200,0,1
61,284,3,12,1,0,284,1,False,36,1,1605067042,0,active,1605067200,1605067200,0,0
62,285,2,42,1,0,285,1,True,9,1,1605067142,0,active,1605067200,1605067200,0,4
63,289,1,12,1,0,289,1,False,6,1,1605064121,2,active,1605067200,1605067200,2,0
64,291,1,0,1,0,291,1,False,19,1,1605066340,4,active,1605067200,1605067200,0,0
65,293,0,27,1,0,293,1,False,27,1,1605067135,0,active,1605067200,1605067200,3,0
66,295,0,0,1,0,295,1,False,24,1,1605064817,0,active,1605067200,1605067200,0,0
67,297,3,52,1,0,297,1,False,22,1,1605066703,0,active,1605067200,1605067200,0,2
68,298,3,17,1,0,298,1,False,15,1,1605066057,0,active,1605067200,1605067200,1,0
69,301,3,3,1,0,301,1,False,52,1,1605067100,0,active,1605067200,1605067200,0,3
70,302,8,8,1,0,302,1,False,21,1,1605066664,0,active,1605067200,1605067200,2,0
71,303,0,24,1,0,303,1,False,43,1,1605064791,0,active,1605067200,1605067200,0,0
72,304,2,11,1,0,304,1,False,20,1,1605066047,0,active,1605067200,1605067200,9,0
73,305,1,27,1,0,305,1,False,5,1,1605066725,0,active,1605067200,1605067200,1,0
74,307,2,0,1,0,307,1,False,28,1,1605066391,1,active,1605067200,1605067200,0,1
75,308,2,0,1,0,308,1,False,46,1,1605066519,0,active,1605067200,1605067200,0,1
76,309,2,23,1,0,309,1,False,16,1,1605066640,0,active,1605067200,1605067200,1,0
77,310,3,15,1,0,310,1,False,48,1,1605064866,0,active,1605067200,1605067200,0,0
78,311,6,0,1,0,311,1,False,25,1,1605062964,0,active,1605067200,1605067200,0,1
79,312,2,2,1,0,312,1,False,29,1,1605067040,0,active,1605067200,1605067200,0,0
80,313,0,7,1,0,313,1,False,48,1,1605067012,2,active,1605067200,1605067200,0,1
81,315,4,16,1,0,315,1,False,9,1,1605065164,0,active,1605067200,1605067200,0,0
82,316,1,30,1,0,316,1,False,12,1,1605067181,0,active,1605067200,1605067200,0,1
83,317,6,4,1,0,317,1,False,44,1,1605067176,1,active,1605067200,1605067200,0,3
84,319,2,30,1,0,319,1,False,1,1,1605066762,0,active,1605067200,1605067200,2,0
85,320,0,10,1,0,320,1,False,29,1,1605066890,2,active,1605067200,1605067200,0,2
86,321,2,7,1,0,321,1,False,30,1,1605061764,0,active,1605067200,1605067200,0,0
87,323,3,11,1,0,323,1,False,25,1,1605065125,1,active,1605067200,1605067200,0,2
88,324,2,5,1,0,324,1,False,67,1,1605066674,1,active,1605067200,1605067200,0,2
89,325,1,3,1,0,325,1,False,31,1,1605067005,0,active,1605067200,1605067200,0,2
90,326,2,3,1,0,326,1,False,36,1,1605066836,0,active,1605067200,1605067200,2,0
91,327,2,29,1,0,327,1,True,8,1,1605066381,0,active,1605067200,1605067200,0,0
92,328,3,5,1,0,328,1,False,27,1,1605066158,0,active,1605067200,1605067200,3,0
93,330,0,27,1,0,330,1,False,12,1,1605064541,0,active,1605067200,1605067200,0,0
94,331,4,0,1,0,331,1,False,23,1,1605061479,0,active,1605067200,1605067200,0,1
95,332,3,1,1,0,332,1,False,32,1,1605066572,1,active,1605067200,1605067200,1,0
96,334,3,5,1,0,334,1,False,23,1,1605066814,0,active,1605067200,1605067200,2,0
97,335,2,16,1,0,335,1,False,9,1,1605066655,1,active,1605067200,1605067200,0,3
98,336,3,6,1,0,336,1,False,27,1,1605067025,0,active,1605067200,1605067200,2,0
99,340,4,0,1,0,340,1,False,23,1,1605064966,0,active,1605067200,1605067200,0,0
100,341,0,10,1,0,341,1,False,9,1,1605066772,1,active,1605067200,1605067200,1,0
101,342,2,1,1,1,342,1,False,25,1,1605065743,0,active,1605067200,1605067200,1,0
102,343,1,11,1,0,343,1,False,11,1,1605064337,0,active,1605067200,1605067200,0,0
103,344,4,10,1,0,344,1,False,9,1,1605066485,6,active,1605067200,1605067200,1,0
104,346,5,0,1,0,346,1,False,22,1,1605067124,1,active,1605067200,1605067200,0,0
105,347,1,31,1,0,347,1,False,22,1,1605067143,2,active,1605067200,1605067200,0,4
106,349,1,0,0,0,349,1,False,60,0,1604888322,1,active,1605067200,1605067200,0,0
107,350,7,1,1,1,350,1,False,38,1,1605066800,1,active,1605067200,1605067200,1,0
108,351,1,11,1,0,351,1,False,27,1,1605065987,0,active,1605067200,1605067200,0,3
109,353,1,20,1,0,353,1,False,6,1,1605065416,0,active,1605067200,1605067200,1,0
110,354,1,34,1,0,354,1,False,12,1,1605065658,1,active,1605067200,1605067200,0,1
111,355,1,13,1,0,355,1,False,29,1,1605067103,0,active,1605067200,1605067200,0,0
112,356,2,1,1,0,356,1,False,20,1,1605066126,0,active,1605067200,1605067200,1,0
113,358,2,1,1,0,358,1,False,47,1,1605067185,1,active,1605067200,1605067200,0,4
114,359,3,75,1,0,359,1,False,0,1,1605056754,0,active,1605067200,1605067200,0,0
115,360,3,34,1,0,360,1,False,2,1,1605067029,1,active,1605067200,1605067200,7,0
116,361,5,3,1,1,361,1,False,70,1,1605067157,0,active,1605067200,1605067200,1,0
117,362,0,57,1,0,362,1,False,0,1,1605066776,0,active,1605067200,1605067200,0,0
118,363,0,3,0,0,363,0,False,0,0,1604843856,0,out_of_service,1605067200,1605067200,0,0
119,364,2,22,1,0,364,1,False,3,1,1605066052,0,active,1605067200,1605067200,0,0
120,366,0,8,1,0,366,1,False,25,1,1605066652,0,active,1605067200,1605067200,1,0
121,367,3,40,1,0,367,1,False,0,1,1605062639,0,active,1605067200,1605067200,0,0
122,368,4,2,1,2,368,1,False,39,1,1605067089,0,active,1605067200,1605067200,0,2
123,369,3,6,1,2,369,1,False,65,1,1605066838,0,active,1605067200,1605067200,3,0
124,372,0,26,1,0,372,1,False,1,1,1605058816,1,active,1605067200,1605067200,0,0
125,373,1,14,1,0,373,1,False,4,1,1605063529,3,active,1605067200,1605067200,0,0
126,376,1,0,1,0,376,1,False,41,1,1605066391,0,active,1605067200,1605067200,0,0
127,377,0,15,1,0,377,1,False,33,1,1605066825,0,active,1605067200,1605067200,0,0
128,379,1,25,1,0,379,1,False,30,1,1605067173,0,active,1605067200,1605067200,4,0
129,380,1,7,1,0,380,1,False,34,1,1605066992,0,active,1605067200,1605067200,4,0
130,383,1,8,1,1,383,1,False,29,1,1605066650,0,active,1605067200,1605067200,3,0
131,385,1,14,1,0,385,1,False,14,1,1605066820,2,active,1605067200,1605067200,2,0
132,386,1,22,1,0,386,1,False,59,1,1605063668,0,active,1605067200,1605067200,0,0
133,387,2,32,1,0,387,1,False,5,1,1605064612,0,active,1605067200,1605067200,0,1
134,388,4,27,1,0,388,1,False,4,1,1605064505,0,active,1605067200,1605067200,0,0
135,389,3,6,1,0,389,1,False,18,1,1605067170,0,active,1605067200,1605067200,3,0
136,390,2,2,1,0,390,1,False,27,1,1605066704,1,active,1605067200,1605067200,1,0
137,391,1,31,1,0,391,1,False,4,1,1605066562,0,active,1605067200,1605067200,0,2
138,392,1,6,1,0,392,1,False,28,1,1605067179,0,active,1605067200,1605067200,0,1
139,393,2,8,1,0,393,1,False,27,1,1605066896,0,active,1605067200,1605067200,2,0
140,394,0,0,0,0,394,0,False,0,0,86400,0,out_of_service,1605067200,1605067200,0,0
141,396,0,23,0,0,396,1,False,2,0,1605059568,0,active,1605067200,1605067200,0,0
142,397,0,64,1,0,397,1,False,11,1,1605064175,2,active,1605067200,1605067200,0,1
143,398,1,8,1,0,398,1,False,22,1,1605065203,0,active,1605067200,1605067200,0,1
144,399,2,28,1,0,399,1,False,9,1,1605066707,3,active,1605067200,1605067200,0,1
145,400,1,1,1,0,400,1,False,13,1,1605066507,0,active,1605067200,1605067200,0,1
146,401,6,5,1,0,401,1,False,31,1,1605066570,0,active,1605067200,1605067200,0,1
147,402,5,34,1,0,402,1,False,0,1,1605066159,0,active,1605067200,1605067200,4,0
148,403,2,14,1,0,403,1,False,15,1,1605066647,0,active,1605067200,1605067200,0,0
149,405,5,6,1,0,405,1,True,40,1,1605066823,0,active,1605067200,1605067200,0,2
