,last_reported,station_id,is_installed,station_status,legacy_id,eightd_has_available_keys,num_docks_available,is_returning,num_docks_disabled,num_bikes_disabled,num_bikes_available,num_ebikes_available,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,1604761074,72,1,active,72,False,6,1,0,4,45,3,1,,,1604761200,1604761200,0,5
1,1604761102,79,1,active,79,False,6,1,0,1,26,0,1,,,1604761200,1604761200,0,0
2,1604758152,82,1,active,82,False,3,1,0,0,24,0,1,,,1604761200,1604761200,0,0
3,1604761051,83,1,active,83,False,11,1,0,0,51,0,1,,,1604761200,1604761200,0,7
4,86400,116,0,out_of_service,116,False,0,0,0,0,0,0,0,,,1604761200,1604761200,0,0
5,1604760640,119,1,active,119,False,5,1,0,0,48,0,1,,,1604761200,1604761200,0,3
6,1604760282,120,1,active,120,False,8,1,0,0,11,1,1,,,1604761200,1604761200,0,1
7,1604761150,127,1,active,127,False,16,1,0,0,15,0,1,,,1604761200,1604761200,0,0
8,1604761183,128,1,active,128,False,18,1,0,5,33,2,1,,,1604761200,1604761200,0,5
9,1604760554,143,1,active,143,False,4,1,0,1,19,7,1,,,1604761200,1604761200,0,4
10,1604760646,144,1,active,144,False,19,1,0,2,37,0,1,,,1604761200,1604761200,1,0
11,1604761090,146,1,active,146,False,26,1,0,1,12,0,1,,,1604761200,1604761200,0,1
12,1604761161,150,1,active,150,False,9,1,0,1,45,1,1,,,1604761200,1604761200,1,0
13,1604761098,151,1,active,151,True,16,1,0,1,16,1,1,,,1604761200,1604761200,16,0
14,1604759170,152,1,active,152,False,33,1,0,0,16,0,1,,,1604761200,1604761200,0,1
15,1604760458,157,1,active,157,False,1,1,0,0,22,1,1,,,1604761200,1604761200,0,5
16,1604761100,161,1,active,161,False,25,1,0,0,10,0,1,,,1604761200,1604761200,3,0
17,1604760814,164,1,active,164,False,11,1,0,1,35,0,1,,,1604761200,1604761200,0,3
18,1604761163,168,1,active,168,False,17,1,0,0,30,1,1,,,1604761200,1604761200,4,0
19,1604760842,173,1,active,173,False,25,1,0,0,45,3,1,,,1604761200,1604761200,0,10
20,1604761020,174,1,active,174,False,3,1,10,21,1,0,1,,,1604761200,1604761200,2,0
21,1604761072,212,1,active,212,False,14,1,0,0,46,0,1,,,1604761200,1604761200,0,2
22,1604760539,216,1,active,216,False,36,1,0,1,0,0,1,,,1604761200,1604761200,3,0
23,1604761154,217,1,active,217,False,0,1,0,1,38,7,1,,,1604761200,1604761200,0,0
24,1604761135,223,1,active,223,False,3,1,0,1,29,0,1,,,1604761200,1604761200,1,0
25,1604760930,224,1,active,224,True,22,1,0,0,8,1,1,,,1604761200,1604761200,0,2
26,1604759930,228,1,active,228,False,47,1,0,1,7,0,1,,,1604761200,1604761200,0,0
27,1604761136,229,1,active,229,False,3,1,0,4,16,5,1,,,1604761200,1604761200,2,0
28,1604761063,236,1,active,236,False,28,1,0,1,18,0,1,,,1604761200,1604761200,0,6
29,1604760597,237,1,active,237,False,19,1,0,1,19,0,1,,,1604761200,1604761200,0,1
30,1604760941,238,1,active,238,False,3,1,0,2,26,1,1,,,1604761200,1604761200,0,1
31,1604760595,239,1,active,239,False,14,1,0,0,17,0,1,,,1604761200,1604761200,2,0
32,1604761104,241,1,active,241,False,1,1,0,2,20,4,1,,,1604761200,1604761200,0,0
33,1604759927,242,1,active,242,False,8,1,0,1,37,0,1,,,1604761200,1604761200,0,1
34,1604761030,244,1,active,244,False,30,1,0,0,1,1,1,,,1604761200,1604761200,0,0
35,1604760425,245,1,active,245,False,14,1,0,0,9,2,1,,,1604761200,1604761200,0,3
36,1604760981,247,1,active,247,False,16,1,0,0,39,1,1,,,1604761200,1604761200,0,0
37,1604760122,248,1,active,248,False,60,1,0,0,39,0,1,,,1604761200,1604761200,0,1
38,1604760769,249,1,active,249,False,21,1,0,0,6,0,1,,,1604761200,1604761200,1,0
39,1604760884,250,1,active,250,False,4,1,0,0,36,0,1,,,1604761200,1604761200,3,0
40,1604761021,251,1,active,251,False,4,1,0,2,21,0,1,,,1604761200,1604761200,3,0
41,1604761160,252,1,active,252,False,17,1,0,0,16,0,1,,,1604761200,1604761200,9,0
42,1604760532,254,1,active,254,False,25,1,1,1,20,0,1,,,1604761200,1604761200,7,0
43,1604761170,257,1,active,257,False,3,1,0,0,36,0,1,,,1604761200,1604761200,3,0
44,1604761179,258,1,active,258,False,16,1,0,2,5,2,1,,,1604761200,1604761200,0,3
45,1604761026,259,1,active,259,False,27,1,0,4,8,1,1,,,1604761200,1604761200,0,0
46,1604760375,260,1,active,260,False,6,1,0,1,26,2,1,,,1604761200,1604761200,0,3
47,1604760980,261,1,active,261,False,31,1,0,0,10,0,1,,,1604761200,1604761200,0,3
48,1604760684,262,1,active,262,False,4,1,0,1,19,4,1,,,1604761200,1604761200,4,0
49,1604761141,264,1,active,264,False,20,1,0,0,7,1,1,,,1604761200,1604761200,0,6
50,1604761188,265,1,active,265,False,12,1,0,1,22,3,1,,,1604761200,1604761200,7,0
51,1604761106,267,1,active,267,False,56,0,0,0,14,0,0,,,1604761200,1604761200,0,0
52,1604761001,268,1,active,268,False,6,1,0,1,20,0,1,,,1604761200,1604761200,1,0
53,1604760933,270,1,active,270,False,7,1,0,1,15,0,1,,,1604761200,1604761200,2,0
54,1604760678,274,1,active,274,False,26,1,0,0,5,0,1,,,1604761200,1604761200,0,0
