,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,0,1,4,25,72,1,active,26,False,1604717048,1,0,72,,,1604717995,1604717995,6,0
1,0,1,0,5,79,1,active,28,False,1604716518,1,0,79,,,1604717995,1604717995,0,0
2,0,1,0,5,82,1,active,22,False,1604716285,1,0,82,,,1604717995,1604717995,1,0
3,0,1,1,11,83,1,active,50,False,1604717958,1,0,83,,,1604717995,1604717995,0,2
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604717995,1604717995,0,0
5,1,1,1,8,119,1,active,44,False,1604717553,1,0,119,,,1604717995,1604717995,2,0
6,1,1,0,6,120,1,active,13,False,1604717637,1,0,120,,,1604717995,1604717995,1,0
7,0,1,0,0,127,1,active,31,False,1604717836,1,0,127,,,1604717995,1604717995,0,3
8,0,1,5,1,128,1,active,50,False,1604717280,1,0,128,,,1604717995,1604717995,0,5
9,0,1,1,15,143,1,active,8,False,1604717298,1,0,143,,,1604717995,1604717995,3,0
10,0,1,2,19,144,1,active,37,False,1604716424,1,0,144,,,1604717995,1604717995,1,0
11,0,1,0,25,146,1,active,14,False,1604717439,1,0,146,,,1604717995,1604717995,0,2
12,1,1,0,20,150,1,active,35,False,1604717903,1,0,150,,,1604717995,1604717995,0,0
13,1,1,2,1,151,1,active,30,True,1604717881,1,0,151,,,1604717995,1604717995,1,0
14,2,1,0,31,152,1,active,18,False,1604717837,1,0,152,,,1604717995,1604717995,0,2
15,2,1,1,1,157,1,active,21,False,1604717688,1,0,157,,,1604717995,1604717995,0,0
16,0,1,0,3,161,1,active,32,False,1604717939,1,0,161,,,1604717995,1604717995,3,0
17,0,1,2,10,164,1,active,35,False,1604717590,1,0,164,,,1604717995,1604717995,3,0
18,0,1,1,9,168,1,active,37,False,1604717517,1,0,168,,,1604717995,1604717995,0,9
19,0,1,1,59,173,1,active,10,False,1604717939,1,0,173,,,1604717995,1604717995,0,4
20,0,1,1,30,174,1,active,4,False,1604717676,1,0,174,,,1604717995,1604717995,1,0
21,2,1,0,11,212,1,active,49,False,1604717019,1,0,212,,,1604717995,1604717995,0,0
22,0,1,0,32,216,1,active,5,False,1604717324,1,0,216,,,1604717995,1604717995,0,0
23,0,1,6,5,217,1,active,28,False,1604716668,1,0,217,,,1604717995,1604717995,0,3
24,3,1,3,5,223,1,active,25,False,1604717494,1,0,223,,,1604717995,1604717995,2,0
25,0,1,3,19,224,1,active,8,True,1604717459,1,0,224,,,1604717995,1604717995,0,3
26,0,1,1,41,228,1,active,13,False,1604717805,1,0,228,,,1604717995,1604717995,0,2
27,0,1,5,2,229,1,active,16,False,1604717933,1,0,229,,,1604717995,1604717995,0,2
28,0,1,5,1,236,1,active,41,False,1604717294,1,0,236,,,1604717995,1604717995,0,3
29,3,1,2,0,237,1,active,37,False,1604715947,1,0,237,,,1604717995,1604717995,0,6
30,2,1,3,0,238,1,active,28,False,1604717937,1,0,238,,,1604717995,1604717995,1,0
