,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,0,1,4,25,72,1,active,26,False,1604710223,1,0,72,,,1604710795,1604710795,0,0
1,0,1,0,6,79,1,active,27,False,1604710575,1,0,79,,,1604710795,1604710795,4,0
2,0,1,0,10,82,1,active,17,False,1604710225,1,0,82,,,1604710795,1604710795,2,0
3,2,1,1,8,83,1,active,53,False,1604710503,1,0,83,,,1604710795,1604710795,0,3
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604710795,1604710795,0,0
5,0,1,0,9,119,1,active,44,False,1604708255,1,0,119,,,1604710795,1604710795,0,0
6,2,1,0,10,120,1,active,9,False,1604710680,1,0,120,,,1604710795,1604710795,4,0
7,4,1,0,0,127,1,active,31,False,1604710057,1,0,127,,,1604710795,1604710795,0,0
8,1,1,4,0,128,1,active,52,False,1604710161,1,0,128,,,1604710795,1604710795,0,3
9,0,1,1,12,143,1,active,11,False,1604710219,1,0,143,,,1604710795,1604710795,0,4
10,0,1,4,17,144,1,active,37,False,1604710785,1,0,144,,,1604710795,1604710795,1,0
11,0,1,0,26,146,1,active,13,False,1604709955,1,0,146,,,1604710795,1604710795,0,0
12,1,1,0,47,150,1,active,8,False,1604710657,1,0,150,,,1604710795,1604710795,2,0
13,3,1,1,0,151,1,active,32,True,1604710348,1,0,151,,,1604710795,1604710795,0,0
14,2,1,0,28,152,1,active,21,False,1604710783,1,0,152,,,1604710795,1604710795,0,1
15,0,1,1,2,157,1,active,20,False,1604710391,1,0,157,,,1604710795,1604710795,2,0
16,0,1,0,0,161,1,active,35,False,1604710386,1,0,161,,,1604710795,1604710795,0,0
17,0,1,2,12,164,1,active,33,False,1604710681,1,0,164,,,1604710795,1604710795,2,0
18,1,1,1,0,168,1,active,46,False,1604710189,1,0,168,,,1604710795,1604710795,0,4
19,1,1,2,59,173,1,active,9,False,1604710707,1,0,173,,,1604710795,1604710795,3,0
20,0,1,1,33,174,1,active,1,False,1604710754,1,0,174,,,1604710795,1604710795,0,0
21,1,1,0,10,212,1,active,50,False,1604710461,1,0,212,,,1604710795,1604710795,0,6
22,0,1,0,28,216,1,active,9,False,1604710708,1,0,216,,,1604710795,1604710795,0,2
23,1,1,5,4,217,1,active,30,False,1604710591,1,0,217,,,1604710795,1604710795,0,3
24,7,1,2,3,223,1,active,28,False,1604710772,1,0,223,,,1604710795,1604710795,2,0
25,0,1,3,25,224,1,active,2,True,1604710563,1,0,224,,,1604710795,1604710795,2,0
26,0,1,2,36,228,1,active,17,False,1604710682,1,0,228,,,1604710795,1604710795,1,0
27,2,1,5,2,229,1,active,16,False,1604710783,1,0,229,,,1604710795,1604710795,2,0
28,3,1,3,1,236,1,active,43,False,1604710776,1,0,236,,,1604710795,1604710795,0,0
29,2,1,0,2,237,1,active,37,False,1604710771,1,0,237,,,1604710795,1604710795,0,1
30,0,1,3,0,238,1,active,28,False,1604710748,1,0,238,,,1604710795,1604710795,0,0
31,0,1,1,15,239,1,active,15,False,1604710313,1,0,239,,,1604710795,1604710795,1,0
32,2,1,1,0,241,1,active,22,False,1604710330,1,0,241,,,1604710795,1604710795,0,2
33,0,1,0,9,242,1,active,37,False,1604710291,1,0,242,,,1604710795,1604710795,0,2
34,1,1,1,26,244,1,active,4,False,1604710625,1,0,244,,,1604710795,1604710795,2,0
35,1,1,1,16,245,1,active,6,False,1604709928,1,0,245,,,1604710795,1604710795,0,0
36,3,1,1,0,247,1,active,54,False,1604710634,1,0,247,,,1604710795,1604710795,1,0
37,0,1,2,52,248,1,active,45,False,1604709798,1,0,248,,,1604710795,1604710795,1,0
38,0,1,0,21,249,1,active,6,False,1604710707,1,0,249,,,1604710795,1604710795,0,2
39,0,1,0,3,250,1,active,37,False,1604710672,1,0,250,,,1604710795,1604710795,1,0
40,0,1,2,0,251,1,active,25,False,1604710733,1,0,251,,,1604710795,1604710795,0,0
41,3,1,0,0,252,1,active,33,False,1604710700,1,0,252,,,1604710795,1604710795,0,1
42,5,1,3,9,254,1,active,35,False,1604710254,1,0,254,,,1604710795,1604710795,1,0
43,0,1,0,5,257,1,active,34,False,1604710523,1,0,257,,,1604710795,1604710795,3,0
44,1,1,2,12,258,1,active,9,False,1604710704,1,0,258,,,1604710795,1604710795,1,0
45,0,1,3,12,259,1,active,24,False,1604710784,1,0,259,,,1604710795,1604710795,0,1
46,0,1,1,4,260,1,active,28,False,1604710412,1,0,260,,,1604710795,1604710795,0,4
47,0,1,0,35,261,1,active,6,False,1604710453,1,0,261,,,1604710795,1604710795,1,0
48,0,1,1,3,262,1,active,20,False,1604710710,1,0,262,,,1604710795,1604710795,0,2
49,0,1,0,17,264,1,active,10,False,1604710122,1,0,264,,,1604710795,1604710795,2,0
50,0,1,2,0,265,1,active,33,False,1604709886,1,0,265,,,1604710795,1604710795,0,3
51,0,1,0,55,267,1,active,15,False,1604710471,1,0,267,,,1604710795,1604710795,0,3
52,0,1,0,10,268,1,active,17,False,1604710508,1,0,268,,,1604710795,1604710795,0,0
53,0,1,1,8,270,1,active,14,False,1604710290,1,0,270,,,1604710795,1604710795,1,0
54,0,1,2,28,274,1,active,1,False,1604710776,1,0,274,,,1604710795,1604710795,0,1
55,0,1,3,15,275,1,active,1,False,1604710138,1,0,275,,,1604710795,1604710795,1,0
56,0,1,0,19,276,1,active,6,False,1604710352,1,0,276,,,1604710795,1604710795,0,0
57,1,1,0,16,278,1,active,3,False,1604710687,1,0,278,,,1604710795,1604710795,2,0
58,0,0,0,0,280,0,out_of_service,0,False,86400,0,0,280,,,1604710795,1604710795,0,0
59,2,1,3,60,281,1,active,3,True,1604710514,1,0,281,,,1604710795,1604710795,0,1
60,0,1,3,19,282,1,active,5,False,1604710353,1,0,282,,,1604710795,1604710795,0,0
61,1,1,3,1,284,1,active,47,False,1604710772,1,0,284,,,1604710795,1604710795,0,0
62,1,1,2,18,285,1,active,33,True,1604710778,1,0,285,,,1604710795,1604710795,0,1
63,1,1,0,16,289,1,active,3,False,1604709602,1,0,289,,,1604710795,1604710795,0,0
64,3,1,1,1,291,1,active,18,False,1604710705,1,0,291,,,1604710795,1604710795,0,0
65,7,1,1,0,293,1,active,53,False,1604710701,1,0,293,,,1604710795,1604710795,0,4
66,0,1,2,0,295,1,active,22,False,1604707152,1,0,295,,,1604710795,1604710795,2,0
67,0,1,2,60,297,1,active,15,False,1604710777,1,0,297,,,1604710795,1604710795,0,0
68,0,1,0,13,298,1,active,22,False,1604710724,1,0,298,,,1604710795,1604710795,0,0
69,0,1,1,55,301,1,active,2,False,1604710580,1,0,301,,,1604710795,1604710795,13,0
70,0,1,2,18,302,1,active,17,False,1604710442,1,0,302,,,1604710795,1604710795,3,0
71,1,1,4,17,303,1,active,46,False,1604710551,1,0,303,,,1604710795,1604710795,13,0
72,0,1,2,9,304,1,active,22,True,1604710689,1,0,304,,,1604710795,1604710795,0,0
73,9,1,2,0,305,0,active,31,False,1604709263,0,0,305,,,1604710795,1604710795,0,0
74,0,1,1,9,307,1,active,20,False,1604710762,1,0,307,,,1604710795,1604710795,8,0
75,2,1,1,12,308,1,active,35,False,1604710780,1,0,308,,,1604710795,1604710795,1,0
76,1,1,3,29,309,1,active,9,False,1604708974,1,0,309,,,1604710795,1604710795,0,2
77,0,1,1,8,310,1,active,57,False,1604710162,1,0,310,,,1604710795,1604710795,0,0
78,1,1,4,1,311,1,active,26,False,1604710777,1,0,311,,,1604710795,1604710795,0,4
79,4,1,0,8,312,1,active,25,False,1604710365,1,0,312,,,1604710795,1604710795,3,0
80,0,1,1,2,313,1,active,52,False,1604709665,1,0,313,,,1604710795,1604710795,0,0
81,0,1,2,16,315,1,active,11,False,1604710751,1,0,315,,,1604710795,1604710795,0,0
82,0,1,1,36,316,1,active,6,False,1604710619,1,0,316,,,1604710795,1604710795,23,0
83,0,1,1,36,317,1,active,17,False,1604710656,1,0,317,,,1604710795,1604710795,15,0
84,0,1,2,27,319,1,active,4,False,1604710353,1,0,319,,,1604710795,1604710795,2,0
85,1,1,2,23,320,1,active,14,False,1604710414,1,0,320,,,1604710795,1604710795,8,0
86,1,1,2,11,321,0,active,26,False,1604707096,0,0,321,,,1604710795,1604710795,0,0
87,3,1,0,16,323,1,active,23,False,1604710497,1,0,323,,,1604710795,1604710795,0,3
88,0,1,0,9,324,1,active,65,False,1604710619,1,0,324,,,1604710795,1604710795,0,0
89,0,1,1,8,325,1,active,26,False,1604710429,1,0,325,,,1604710795,1604710795,0,6
90,4,1,9,4,326,1,active,28,False,1604710689,1,0,326,,,1604710795,1604710795,3,0
91,2,1,6,14,327,1,active,19,True,1604709412,1,0,327,,,1604710795,1604710795,5,0
