,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,2,1,4,14,72,1,active,37,False,1604724995,1,0,72,,,1604725195,1604725195,2,0
1,0,1,0,5,79,1,active,28,False,1604720489,1,0,79,,,1604725195,1604725195,0,1
2,0,1,0,5,82,1,active,22,False,1604722813,1,0,82,,,1604725195,1604725195,1,0
3,1,1,0,14,83,1,active,48,False,1604724873,1,0,83,,,1604725195,1604725195,0,1
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604725195,1604725195,0,0
5,1,1,0,6,119,1,active,47,False,1604723230,1,0,119,,,1604725195,1604725195,1,0
6,2,1,0,5,120,1,active,14,False,1604722748,1,0,120,,,1604725195,1604725195,3,0
7,0,1,0,5,127,1,active,26,False,1604725147,1,0,127,,,1604725195,1604725195,5,0
8,2,1,4,7,128,1,active,45,False,1604725011,1,0,128,,,1604725195,1604725195,0,9
9,3,1,1,9,143,1,active,14,False,1604725041,1,0,143,,,1604725195,1604725195,5,0
10,1,1,2,18,144,1,active,38,False,1604721387,1,0,144,,,1604725195,1604725195,0,0
11,0,1,1,27,146,1,active,11,False,1604724629,1,0,146,,,1604725195,1604725195,0,0
12,1,1,0,19,150,1,active,36,False,1604724392,1,0,150,,,1604725195,1604725195,5,0
13,0,1,2,9,151,1,active,22,True,1604725186,1,0,151,,,1604725195,1604725195,0,6
14,1,1,0,32,152,1,active,17,False,1604723601,1,0,152,,,1604725195,1604725195,0,0
15,0,1,0,2,157,1,active,21,False,1604724886,1,0,157,,,1604725195,1604725195,1,0
16,0,1,1,16,161,1,active,18,False,1604724747,1,0,161,,,1604725195,1604725195,0,0
17,0,1,2,8,164,1,active,37,False,1604723593,1,0,164,,,1604725195,1604725195,7,0
18,0,1,1,19,168,1,active,27,False,1604722550,1,0,168,,,1604725195,1604725195,0,2
19,0,1,1,63,173,1,active,6,False,1604724483,1,0,173,,,1604725195,1604725195,1,0
20,0,1,1,29,174,1,active,5,False,1604724237,1,0,174,,,1604725195,1604725195,2,0
21,1,1,0,12,212,1,active,48,False,1604723257,1,0,212,,,1604725195,1604725195,0,1
22,0,1,0,32,216,1,active,5,False,1604724118,1,0,216,,,1604725195,1604725195,0,1
23,0,1,6,7,217,1,active,26,False,1604724673,1,0,217,,,1604725195,1604725195,0,1
24,0,1,4,1,223,1,active,28,False,1604724182,1,0,223,,,1604725195,1604725195,0,2
25,2,1,3,22,224,1,active,5,True,1604723972,1,0,224,,,1604725195,1604725195,3,0
26,1,1,1,43,228,1,active,11,False,1604724798,1,0,228,,,1604725195,1604725195,0,0
27,0,1,5,9,229,1,active,9,False,1604724342,1,0,229,,,1604725195,1604725195,1,0
28,0,1,4,2,236,1,active,41,False,1604724596,1,0,236,,,1604725195,1604725195,1,0
29,0,1,3,7,237,1,active,29,False,1604725065,1,0,237,,,1604725195,1604725195,1,0
30,2,1,2,1,238,1,active,28,False,1604723601,1,0,238,,,1604725195,1604725195,0,0
31,0,1,1,12,239,1,active,18,False,1604722885,1,0,239,,,1604725195,1604725195,0,0
32,0,1,1,6,241,1,active,16,False,1604721977,1,0,241,,,1604725195,1604725195,0,1
33,0,1,2,10,242,1,active,34,False,1604724177,1,0,242,,,1604725195,1604725195,0,0
34,1,1,1,26,244,1,active,4,False,1604724704,1,0,244,,,1604725195,1604725195,1,0
35,5,1,0,13,245,1,active,10,False,1604724612,1,0,245,,,1604725195,1604725195,0,3
36,0,1,0,4,247,1,active,51,False,1604725159,1,0,247,,,1604725195,1604725195,0,3
37,0,1,1,57,248,1,active,41,False,1604724049,1,0,248,,,1604725195,1604725195,0,0
38,1,1,0,22,249,1,active,5,False,1604724175,1,0,249,,,1604725195,1604725195,0,0
39,2,1,1,2,250,1,active,37,False,1604725118,1,0,250,,,1604725195,1604725195,0,3
40,1,1,1,3,251,1,active,23,False,1604724677,1,0,251,,,1604725195,1604725195,0,0
41,0,1,2,4,252,1,active,27,False,1604724965,1,0,252,,,1604725195,1604725195,0,3
42,0,1,2,21,254,1,active,23,False,1604724819,1,1,254,,,1604725195,1604725195,0,2
43,1,1,0,0,257,1,active,39,False,1604723761,1,0,257,,,1604725195,1604725195,0,2
44,0,1,2,20,258,1,active,1,False,1604724932,1,0,258,,,1604725195,1604725195,2,0
45,0,1,3,10,259,1,active,26,False,1604723138,1,0,259,,,1604725195,1604725195,1,0
46,0,1,2,8,260,1,active,23,False,1604722996,1,0,260,,,1604725195,1604725195,0,0
47,0,1,0,31,261,1,active,10,False,1604724224,1,0,261,,,1604725195,1604725195,3,0
48,0,1,3,0,262,1,active,21,False,1604720268,1,0,262,,,1604725195,1604725195,0,0
49,1,1,0,11,264,1,active,16,False,1604724540,1,0,264,,,1604725195,1604725195,0,2
50,0,1,3,3,265,1,active,29,False,1604724846,1,0,265,,,1604725195,1604725195,0,0
51,0,1,0,62,267,1,active,8,False,1604724461,1,0,267,,,1604725195,1604725195,0,1
52,0,1,1,0,268,1,active,26,False,1604723597,1,0,268,,,1604725195,1604725195,0,2
53,4,1,1,6,270,1,active,16,False,1604725127,1,0,270,,,1604725195,1604725195,0,0
54,4,1,1,17,274,1,active,13,False,1604724838,1,0,274,,,1604725195,1604725195,0,1
55,3,1,1,14,275,1,active,4,False,1604724914,1,0,275,,,1604725195,1604725195,2,0
56,0,1,0,19,276,1,active,6,False,1604721607,1,0,276,,,1604725195,1604725195,0,2
57,2,1,0,13,278,1,active,6,False,1604724045,1,0,278,,,1604725195,1604725195,1,0
58,0,0,0,0,280,0,out_of_service,0,False,86400,0,0,280,,,1604725195,1604725195,0,0
59,0,1,3,63,281,1,active,0,True,1604724857,1,0,281,,,1604725195,1604725195,0,0
60,0,1,4,17,282,1,active,6,False,1604724805,1,0,282,,,1604725195,1604725195,0,0
61,0,1,1,5,284,1,active,45,False,1604724383,1,0,284,,,1604725195,1604725195,0,3
62,0,1,3,28,285,1,active,22,True,1604724923,1,0,285,,,1604725195,1604725195,0,3
63,0,1,0,16,289,1,active,3,False,1604723587,1,0,289,,,1604725195,1604725195,1,0
64,1,1,0,5,291,1,active,15,False,1604723686,1,0,291,,,1604725195,1604725195,0,0
65,1,1,1,12,293,1,active,41,False,1604725102,1,0,293,,,1604725195,1604725195,0,8
66,1,1,0,0,295,1,active,24,False,1604722548,1,0,295,,,1604725195,1604725195,0,0
67,0,1,2,65,297,1,active,10,False,1604723953,1,0,297,,,1604725195,1604725195,3,0
68,1,1,0,11,298,1,active,24,False,1604724539,1,0,298,,,1604725195,1604725195,1,0
69,4,1,0,45,301,1,active,13,False,1604725056,1,0,301,,,1604725195,1604725195,0,6
