,last_reported,station_id,is_installed,station_status,legacy_id,eightd_has_available_keys,num_docks_available,is_returning,num_docks_disabled,num_bikes_disabled,num_bikes_available,num_ebikes_available,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,1604737465,72,1,active,72,False,10,1,0,3,42,6,1,,,1604743200,1604743200,0,0
1,1604739668,79,1,active,79,False,7,1,0,0,26,0,1,,,1604743200,1604743200,0,0
2,1604731781,82,1,active,82,False,4,1,0,0,23,0,1,,,1604743200,1604743200,0,0
3,1604730573,83,1,active,83,False,15,1,0,0,47,0,1,,,1604743200,1604743200,1,0
4,86400,116,0,out_of_service,116,False,0,0,0,0,0,0,0,,,1604743200,1604743200,0,0
5,1604733037,119,1,active,119,False,5,1,0,0,48,1,1,,,1604743200,1604743200,0,1
6,1604732101,120,1,active,120,False,3,1,0,0,16,5,1,,,1604743200,1604743200,0,0
7,1604739315,127,1,active,127,False,6,1,0,0,25,0,1,,,1604743200,1604743200,0,0
8,1604741650,128,1,active,128,False,12,1,0,5,39,2,1,,,1604743200,1604743200,0,0
9,1604730573,143,1,active,143,False,5,1,0,0,19,5,1,,,1604743200,1604743200,0,0
10,1604742862,144,1,active,144,False,18,1,0,2,38,0,1,,,1604743200,1604743200,0,0
11,1604734777,146,1,active,146,False,27,1,0,1,11,0,1,,,1604743200,1604743200,2,0
12,1604731780,150,1,active,150,False,10,1,0,0,45,1,1,,,1604743200,1604743200,0,0
13,1604741568,151,1,active,151,True,15,1,0,1,17,3,1,,,1604743200,1604743200,0,0
14,1604742636,152,1,active,152,False,34,1,0,0,15,0,1,,,1604743200,1604743200,0,0
15,1604731078,157,1,active,157,False,2,1,0,0,21,0,1,,,1604743200,1604743200,0,0
16,1604742637,161,1,active,161,False,20,1,0,0,15,1,1,,,1604743200,1604743200,0,0
17,1604739723,164,1,active,164,False,1,1,0,3,43,0,1,,,1604743200,1604743200,0,0
18,1604741416,168,1,active,168,False,20,1,0,1,26,0,1,,,1604743200,1604743200,1,0
19,1604742024,173,1,active,173,False,22,1,0,1,47,4,1,,,1604743200,1604743200,0,1
20,1604743039,174,1,active,174,False,13,1,10,12,0,0,1,,,1604743200,1604743200,1,0
21,1604741182,212,1,active,212,False,12,1,0,0,48,1,1,,,1604743200,1604743200,0,0
22,1604730574,216,1,active,216,False,33,1,0,0,4,0,1,,,1604743200,1604743200,0,0
23,1604741226,217,1,active,217,False,10,1,0,1,28,5,1,,,1604743200,1604743200,0,0
24,1604738458,223,1,active,223,False,4,1,0,4,25,0,1,,,1604743200,1604743200,0,0
25,1604742618,224,1,active,224,True,17,1,0,0,13,4,1,,,1604743200,1604743200,0,0
26,1604739558,228,1,active,228,False,46,1,0,1,8,1,1,,,1604743200,1604743200,0,0
27,1604742321,229,1,active,229,False,15,1,0,6,2,0,1,,,1604743200,1604743200,0,0
28,1604743067,236,1,active,236,False,24,1,0,4,19,0,1,,,1604743200,1604743200,0,1
