,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,31,0,1604991209,False,22,1,72,6,72,2,,,1604991600,1604991600,0,0
1,1,1,active,9,0,1604991208,False,23,1,79,0,79,1,,,1604991600,1604991600,0,0
2,1,1,active,0,0,1604990003,False,27,1,82,0,82,0,,,1604991600,1604991600,0,0
3,1,1,active,51,0,1604988797,False,11,1,83,0,83,0,,,1604991600,1604991600,0,0
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604991600,1604991600,0,0
5,1,1,active,7,0,1604988796,False,46,1,119,2,119,0,,,1604991600,1604991600,0,0
6,1,1,active,12,0,1604988797,False,7,1,120,4,120,0,,,1604991600,1604991600,0,1
7,1,1,active,5,0,1604990002,False,25,1,127,0,127,1,,,1604991600,1604991600,0,0
8,1,1,active,28,0,1604991207,False,25,1,128,0,128,3,,,1604991600,1604991600,2,0
9,1,1,active,9,0,1604988796,False,15,1,143,0,143,0,,,1604991600,1604991600,0,0
10,1,1,active,0,0,1604984883,False,57,1,144,1,144,1,,,1604991600,1604991600,0,0
11,1,1,active,7,0,1604988796,False,32,1,146,0,146,0,,,1604991600,1604991600,0,0
12,1,1,active,10,0,1604990782,False,45,1,150,13,150,0,,,1604991600,1604991600,0,0
13,1,1,active,29,0,1604990412,True,0,1,151,0,151,4,,,1604991600,1604991600,1,0
14,1,1,active,9,0,1604980367,False,39,1,152,0,152,1,,,1604991600,1604991600,0,0
15,1,1,active,5,0,1604988795,False,17,1,157,1,157,1,,,1604991600,1604991600,0,0
16,1,1,active,10,0,1604990002,False,23,1,161,0,161,2,,,1604991600,1604991600,0,0
17,1,1,active,30,0,1604989501,False,14,1,164,2,164,3,,,1604991600,1604991600,0,2
18,1,1,active,37,0,1604991208,False,9,1,168,0,168,1,,,1604991600,1604991600,1,0
19,1,1,active,48,0,1604989565,False,22,1,173,4,173,0,,,1604991600,1604991600,0,1
20,1,1,active,7,0,1604991208,False,21,1,174,0,174,2,,,1604991600,1604991600,0,0
21,1,1,active,16,0,1604991208,False,43,1,212,0,212,1,,,1604991600,1604991600,0,0
22,1,1,active,26,0,1604989522,False,9,1,216,0,216,2,,,1604991600,1604991600,0,0
23,1,1,active,11,0,1604989783,False,27,1,217,0,217,1,,,1604991600,1604991600,0,0
24,1,1,active,7,0,1604990405,False,22,1,223,0,223,4,,,1604991600,1604991600,0,0
25,1,1,active,20,0,1604990957,True,9,1,224,1,224,1,,,1604991600,1604991600,0,0
26,1,1,active,53,0,1604991208,False,1,1,228,0,228,1,,,1604991600,1604991600,2,0
27,1,1,active,20,0,1604990002,False,1,1,229,0,229,2,,,1604991600,1604991600,0,0
28,1,0,active,0,0,1604991257,False,47,0,236,3,236,0,,,1604991600,1604991600,0,0
29,1,1,active,9,0,1604990002,False,27,1,237,0,237,3,,,1604991600,1604991600,0,0
30,1,1,active,7,0,1604991208,False,24,1,238,0,238,0,,,1604991600,1604991600,0,0
31,1,1,active,10,0,1604990108,False,21,1,239,0,239,0,,,1604991600,1604991600,0,0
32,1,1,active,7,0,1604988795,False,15,1,241,3,241,1,,,1604991600,1604991600,0,0
33,1,1,active,14,0,1604988796,False,32,1,242,0,242,0,,,1604991600,1604991600,0,0
34,1,1,active,25,0,1604990106,False,5,1,244,2,244,1,,,1604991600,1604991600,0,0
35,1,1,active,11,0,1604991210,False,12,1,245,0,245,0,,,1604991600,1604991600,0,0
36,1,1,active,7,0,1604984482,False,47,1,247,0,247,1,,,1604991600,1604991600,0,0
37,1,1,active,5,0,1604990002,False,94,1,248,0,248,0,,,1604991600,1604991600,0,0
