,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,54,0,1604861914,False,0,1,72,0,72,1,,,1604862000,1604862000,2,0
1,1,1,active,2,0,1604861721,False,28,1,79,0,79,3,,,1604862000,1604862000,0,5
2,1,1,active,6,0,1604861742,False,21,1,82,0,82,0,,,1604862000,1604862000,0,2
3,1,1,active,40,0,1604861761,False,21,1,83,1,83,1,,,1604862000,1604862000,0,0
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604862000,1604862000,0,0
5,1,1,active,10,0,1604860196,False,42,1,119,0,119,1,,,1604862000,1604862000,2,0
6,1,1,active,14,0,1604861952,False,2,1,120,1,120,3,,,1604862000,1604862000,0,2
7,1,1,active,26,0,1604861863,False,4,1,127,0,127,1,,,1604862000,1604862000,25,0
8,1,1,active,2,0,1604861993,False,50,1,128,0,128,4,,,1604862000,1604862000,2,0
9,1,1,active,20,0,1604861242,False,4,1,143,0,143,0,,,1604862000,1604862000,0,4
10,1,1,active,16,0,1604861865,False,41,1,144,1,144,1,,,1604862000,1604862000,1,0
11,1,1,active,18,0,1604861446,False,20,1,146,0,146,1,,,1604862000,1604862000,0,4
12,1,1,active,21,0,1604861632,False,34,1,150,0,150,0,,,1604862000,1604862000,0,7
13,1,1,active,0,0,1604861960,True,31,1,151,0,151,2,,,1604862000,1604862000,0,1
14,1,1,active,43,0,1604861930,False,5,1,152,0,152,1,,,1604862000,1604862000,2,0
15,1,1,active,13,0,1604861797,False,9,1,157,0,157,1,,,1604862000,1604862000,3,0
16,1,1,active,0,0,1604861527,False,33,1,161,1,161,2,,,1604862000,1604862000,0,3
17,1,1,active,43,0,1604861972,False,3,1,164,1,164,1,,,1604862000,1604862000,0,2
18,1,1,active,7,0,1604861841,False,40,1,168,2,168,0,,,1604862000,1604862000,6,0
19,1,1,active,64,0,1604861853,False,5,1,173,2,173,1,,,1604862000,1604862000,0,5
20,1,1,active,27,0,1604861854,False,0,1,174,0,174,8,,,1604862000,1604862000,0,0
21,1,1,active,1,0,1604861903,False,58,1,212,0,212,1,,,1604862000,1604862000,0,0
22,1,1,active,31,0,1604861985,False,6,1,216,2,216,0,,,1604862000,1604862000,0,5
23,1,1,active,0,0,1604861949,False,35,1,217,0,217,4,,,1604862000,1604862000,0,3
24,1,1,active,1,0,1604861986,False,29,1,223,1,223,3,,,1604862000,1604862000,0,6
25,1,1,active,29,0,1604861744,True,1,1,224,0,224,0,,,1604862000,1604862000,0,1
26,1,1,active,51,0,1604861946,False,3,1,228,0,228,1,,,1604862000,1604862000,0,3
27,1,1,active,0,0,1604861847,False,20,1,229,1,229,3,,,1604862000,1604862000,0,0
28,1,1,active,30,0,1604861950,False,14,1,236,1,236,3,,,1604862000,1604862000,8,0
29,1,1,active,21,0,1604861918,False,16,1,237,0,237,2,,,1604862000,1604862000,0,5
30,1,1,active,0,0,1604860929,False,28,1,238,3,238,3,,,1604862000,1604862000,1,0
31,1,1,active,30,0,1604861761,False,1,1,239,0,239,0,,,1604862000,1604862000,0,1
32,1,1,active,0,0,1604861868,False,21,1,241,0,241,2,,,1604862000,1604862000,0,2
33,1,1,active,10,0,1604861930,False,34,1,242,0,242,2,,,1604862000,1604862000,1,0
34,1,1,active,29,0,1604861662,False,0,1,244,0,244,2,,,1604862000,1604862000,1,0
35,1,1,active,3,0,1604861769,False,19,1,245,0,245,1,,,1604862000,1604862000,0,1
36,1,1,active,3,0,1604861784,False,52,1,247,4,247,0,,,1604862000,1604862000,2,0
37,1,1,active,0,0,1604861032,False,98,1,248,0,248,1,,,1604862000,1604862000,0,0
38,1,1,active,1,0,1604860015,False,26,1,249,0,249,0,,,1604862000,1604862000,1,0
39,1,1,active,2,0,1604861991,False,35,1,250,0,250,3,,,1604862000,1604862000,2,0
40,1,1,active,2,0,1604861975,False,25,1,251,2,251,0,,,1604862000,1604862000,2,0
41,1,1,active,1,0,1604861948,False,29,1,252,2,252,3,,,1604862000,1604862000,0,0
42,1,1,active,23,1,1604861884,False,21,1,254,1,254,2,,,1604862000,1604862000,0,5
43,1,1,active,2,0,1604861956,False,37,1,257,1,257,0,,,1604862000,1604862000,1,0
44,1,1,active,13,0,1604861910,False,9,1,258,1,258,1,,,1604862000,1604862000,0,2
45,1,1,active,4,0,1604861989,False,35,1,259,1,259,0,,,1604862000,1604862000,0,5
