,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,starttime,timestamp,demand,supply
417,2,1,0,28,3246,1,active,11,False,1604902326,1,0,3246,1604908795,1604908795,0,0
418,0,1,0,17,3249,1,active,2,False,1604907148,1,0,3249,1604908795,1604908795,0,0
419,0,1,0,18,3255,1,active,0,False,1604904737,1,0,3255,1604908795,1604908795,0,0
420,0,1,3,18,3256,1,active,2,False,1604907151,1,0,3256,1604908795,1604908795,0,0
421,1,1,1,2,3259,1,active,24,False,1604906238,1,0,3259,1604908795,1604908795,0,1
422,4,1,3,7,3260,1,active,35,False,1604903531,1,0,3260,1604908795,1604908795,0,4
423,4,1,1,14,3263,1,active,44,False,1604903532,1,0,3263,1604908795,1604908795,0,0
424,0,1,1,5,3267,1,active,8,False,1604907149,1,0,3267,1604908795,1604908795,0,0
425,0,1,0,0,3268,1,active,14,False,1604907148,1,0,3268,1604908795,1604908795,0,0
426,0,1,0,6,3269,1,active,8,False,1604900964,1,0,3269,1604908795,1604908795,0,0
427,0,1,0,10,3270,1,active,4,False,1604907148,1,0,3270,1604908795,1604908795,0,0
428,0,1,0,7,3272,1,active,7,False,1604907148,1,0,3272,1604908795,1604908795,0,0
429,0,1,0,2,3273,1,active,16,False,1604907148,1,0,3273,1604908795,1604908795,0,0
430,0,1,1,9,3275,1,active,4,False,1604907148,1,0,3275,1604908795,1604908795,0,0
431,0,1,1,0,3276,1,active,25,False,1604907147,1,0,3276,1604908795,1604908795,0,0
432,0,1,0,6,3277,1,active,8,False,1604897760,1,0,3277,1604908795,1604908795,0,0
433,0,1,0,5,3278,1,active,9,False,1604907149,1,0,3278,1604908795,1604908795,0,0
434,0,1,0,2,3279,0,active,16,False,1604885080,0,0,3279,1604908795,1604908795,0,0
435,0,1,0,12,3280,1,active,2,False,1604888817,1,0,3280,1604908795,1604908795,0,0
436,0,1,0,14,3281,0,active,0,False,1604848451,0,0,3281,1604908795,1604908795,0,0
437,0,1,0,25,3282,1,active,13,True,1604907148,1,0,3282,1604908795,1604908795,0,0
438,4,1,1,37,3283,1,active,9,False,1604908354,1,0,3283,1604908795,1604908795,0,0
439,0,1,0,33,3284,1,active,5,False,1604907149,1,0,3284,1604908795,1604908795,0,0
440,1,1,2,40,3285,1,active,1,False,1604907147,1,0,3285,1604908795,1604908795,0,1
441,4,1,0,22,3286,1,active,17,False,1604900848,1,0,3286,1604908795,1604908795,0,0
442,3,1,2,25,3287,1,active,20,False,1604905942,1,0,3287,1604908795,1604908795,0,0
443,3,1,0,17,3288,1,active,22,False,1604907148,1,0,3288,1604908795,1604908795,0,0
444,0,1,2,25,3289,1,active,5,False,1604907149,1,0,3289,1604908795,1604908795,0,0
445,3,1,0,16,3290,1,active,18,False,1604903942,1,1,3290,1604908795,1604908795,0,0
446,0,1,1,18,3292,1,active,24,False,1604907148,1,0,3292,1604908795,1604908795,0,0
447,1,1,0,17,3293,1,active,7,False,1604908355,1,0,3293,1604908795,1604908795,0,0
448,0,1,0,37,3294,1,active,1,True,1604907149,1,0,3294,1604908795,1604908795,22,0
449,0,1,0,28,3296,1,active,14,False,1604907147,1,0,3296,1604908795,1604908795,1,0
450,3,1,0,16,3297,1,active,5,False,1604908354,1,0,3297,1604908795,1604908795,0,0
451,1,1,0,1,3298,1,active,22,False,1604908355,1,0,3298,1604908795,1604908795,0,0
452,1,1,2,11,3299,1,active,12,False,1604901138,1,0,3299,1604908795,1604908795,0,0
453,0,1,0,24,3300,1,active,1,False,1604908355,1,0,3300,1604908795,1604908795,0,0
454,1,1,5,29,3301,1,active,3,False,1604902618,1,2,3301,1604908795,1604908795,2,0
455,4,1,1,16,3302,1,active,5,False,1604908353,1,0,3302,1604908795,1604908795,0,0
456,0,1,0,1,3303,1,active,24,False,1604908353,1,0,3303,1604908795,1604908795,0,0
457,0,1,0,11,3304,1,active,16,False,1604908354,1,0,3304,1604908795,1604908795,0,0
458,0,1,0,1,3305,1,active,38,False,1604907148,1,0,3305,1604908795,1604908795,0,0
459,2,1,0,8,3306,1,active,15,False,1604908354,1,0,3306,1604908795,1604908795,0,0
460,1,1,0,21,3307,1,active,10,False,1604907148,1,0,3307,1604908795,1604908795,1,0
461,2,1,0,0,3308,1,active,27,False,1604908354,1,0,3308,1604908795,1604908795,0,0
462,0,1,0,21,3309,1,active,9,False,1604908354,1,0,3309,1604908795,1604908795,0,0
463,1,1,0,9,3310,1,active,15,False,1604908527,1,0,3310,1604908795,1604908795,0,0
464,0,1,0,0,3311,1,active,21,False,1604908353,1,0,3311,1604908795,1604908795,0,0
465,2,1,0,5,3312,1,active,34,False,1604907149,1,0,3312,1604908795,1604908795,0,0
466,2,1,0,1,3313,1,active,28,False,1604908354,1,0,3313,1604908795,1604908795,0,0
467,2,1,3,21,3314,1,active,8,False,1604908515,1,0,3314,1604908795,1604908795,0,0
468,1,1,0,2,3315,1,active,21,False,1604908353,1,0,3315,1604908795,1604908795,0,0
469,0,1,2,6,3317,1,active,16,False,1604908356,1,0,3317,1604908795,1604908795,1,0
470,5,1,0,13,3318,1,active,26,False,1604900467,1,0,3318,1604908795,1604908795,0,0
471,2,1,2,9,3319,1,active,10,False,1604908355,1,0,3319,1604908795,1604908795,1,0
472,0,1,0,0,3321,1,active,25,False,1604908354,1,0,3321,1604908795,1604908795,0,0
473,0,1,0,0,3322,1,active,25,False,1604908353,1,0,3322,1604908795,1604908795,0,0
474,7,1,0,21,3323,1,active,38,True,1604908354,1,0,3323,1604908795,1604908795,0,0
475,0,1,0,0,3324,1,active,25,False,1604908353,1,0,3324,1604908795,1604908795,0,0
476,0,1,0,28,3325,1,active,3,False,1604907149,1,0,3325,1604908795,1604908795,0,0
477,0,1,2,5,3326,1,active,14,False,1604908354,1,0,3326,1604908795,1604908795,2,0
478,1,1,0,14,3327,1,active,13,False,1604908353,1,0,3327,1604908795,1604908795,0,0
479,1,1,6,24,3328,1,active,9,False,1604908355,1,0,3328,1604908795,1604908795,0,1
480,0,1,0,1,3329,1,active,26,False,1604889688,1,0,3329,1604908795,1604908795,0,0
481,0,0,0,0,3330,0,out_of_service,0,False,86400,0,0,3330,1604908795,1604908795,0,0
482,2,1,8,22,3331,1,active,9,True,1604908354,1,0,3331,1604908795,1604908795,0,0
483,2,1,0,0,3332,1,active,19,False,1604901041,1,0,3332,1604908795,1604908795,0,0
484,0,1,0,0,3333,1,active,21,False,1604908354,1,0,3333,1604908795,1604908795,0,0
485,2,1,1,3,3335,1,active,24,False,1604908353,1,0,3335,1604908795,1604908795,0,0
486,0,1,1,19,3336,1,active,21,False,1604898036,1,0,3336,1604908795,1604908795,0,1
487,0,1,1,11,3337,1,active,11,False,1604891738,1,0,3337,1604908795,1604908795,0,0
488,1,1,0,6,3338,1,active,25,False,1604908356,1,0,3338,1604908795,1604908795,0,1
489,0,1,0,12,3339,1,active,11,False,1604908354,1,0,3339,1604908795,1604908795,0,0
490,1,1,0,0,3340,1,active,21,False,1604908355,1,0,3340,1604908795,1604908795,0,0
491,0,1,0,1,3342,1,active,22,False,1604908355,1,0,3342,1604908795,1604908795,0,0
492,2,1,3,11,3343,1,active,9,False,1604908353,1,0,3343,1604908795,1604908795,0,0
493,0,1,0,4,3344,1,active,15,False,1604908354,1,0,3344,1604908795,1604908795,0,0
494,0,1,0,33,3345,1,active,2,False,1604905546,1,0,3345,1604908795,1604908795,0,0
495,0,1,0,21,3346,1,active,8,False,1604902226,1,0,3346,1604908795,1604908795,0,0
496,0,1,4,6,3347,1,active,11,False,1604908355,1,0,3347,1604908795,1604908795,0,0
497,2,1,0,14,3348,1,active,5,False,1604908355,1,0,3348,1604908795,1604908795,0,0
498,3,1,0,23,3349,1,active,5,False,1604908355,1,0,3349,1604908795,1604908795,0,0
499,5,1,4,21,3350,1,active,14,False,1604908353,1,0,3350,1604908795,1604908795,0,0
500,2,1,1,1,3351,1,active,23,False,1604907149,1,0,3351,1604908795,1604908795,0,0
501,0,1,0,2,3352,1,active,19,False,1604873472,1,0,3352,1604908795,1604908795,0,0
502,2,1,0,27,3354,1,active,4,True,1604908354,1,0,3354,1604908795,1604908795,0,0
503,0,1,1,24,3355,1,active,0,False,1604908355,1,0,3355,1604908795,1604908795,0,0
504,3,1,1,14,3356,1,active,6,False,1604908355,1,0,3356,1604908795,1604908795,1,0
505,5,1,1,28,3357,1,active,6,False,1604908661,1,0,3357,1604908795,1604908795,0,0
506,1,1,0,18,3358,1,active,7,False,1604908354,1,0,3358,1604908795,1604908795,0,1
507,0,0,0,3,3359,0,out_of_service,0,False,1604848214,0,0,3359,1604908795,1604908795,0,0
508,1,1,0,6,3361,1,active,17,False,1604908354,1,0,3361,1604908795,1604908795,0,0
509,1,1,3,21,3362,1,active,10,False,1604908354,1,0,3362,1604908795,1604908795,0,0
510,7,1,1,7,3363,1,active,25,False,1604908353,1,0,3363,1604908795,1604908795,0,0
511,1,1,2,0,3364,1,active,25,False,1604908354,1,0,3364,1604908795,1604908795,0,0
512,0,1,0,10,3365,1,active,17,False,1604908355,1,0,3365,1604908795,1604908795,0,0
513,1,1,3,25,3366,1,active,3,False,1604908353,1,0,3366,1604908795,1604908795,0,0
514,2,1,0,12,3367,1,active,27,False,1604908354,1,0,3367,1604908795,1604908795,0,11
515,0,1,0,4,3368,1,active,26,False,1604908354,1,0,3368,1604908795,1604908795,1,0
516,2,1,1,20,3369,1,active,8,False,1604905425,1,0,3369,1604908795,1604908795,0,0
517,0,1,0,24,3370,1,active,1,False,1604908356,1,0,3370,1604908795,1604908795,1,0
518,2,1,1,25,3372,1,active,13,False,1604908355,1,0,3372,1604908795,1604908795,0,0
519,1,1,0,3,3373,1,active,24,False,1604908354,1,0,3373,1604908795,1604908795,0,0
520,2,1,1,2,3374,1,active,33,True,1604907700,1,0,3374,1604908795,1604908795,0,0
521,0,1,0,20,3375,1,active,15,False,1604908355,1,0,3375,1604908795,1604908795,0,0
522,1,1,0,29,3376,1,active,10,False,1604908356,1,0,3376,1604908795,1604908795,0,0
523,2,1,1,7,3377,1,active,17,False,1604908355,1,0,3377,1604908795,1604908795,0,0
524,0,1,0,20,3378,1,active,8,False,1604907147,1,0,3378,1604908795,1604908795,0,0
525,1,1,0,1,3379,1,active,34,False,1604908676,1,0,3379,1604908795,1604908795,0,1
526,0,1,0,3,3381,1,active,18,False,1604908354,1,0,3381,1604908795,1604908795,0,0
527,1,1,0,26,3382,1,active,5,False,1604908354,1,0,3382,1604908795,1604908795,0,0
528,0,1,3,8,3383,1,active,14,False,1604908353,1,0,3383,1604908795,1604908795,0,0
529,0,1,0,20,3384,1,active,5,False,1604908354,1,0,3384,1604908795,1604908795,0,0
530,0,1,0,21,3386,1,active,6,False,1604908354,1,0,3386,1604908795,1604908795,0,0
531,1,1,0,3,3387,1,active,22,False,1604906786,1,0,3387,1604908795,1604908795,0,0
532,0,1,0,9,3388,1,active,16,False,1604890259,1,0,3388,1604908795,1604908795,0,0
533,0,1,1,11,3389,1,active,16,False,1604908353,1,0,3389,1604908795,1604908795,0,0
534,1,1,1,5,3390,1,active,18,False,1604908354,1,0,3390,1604908795,1604908795,0,0
535,3,1,0,1,3391,1,active,24,False,1604908353,1,0,3391,1604908795,1604908795,0,0
536,1,1,0,0,3392,1,active,19,False,1604908353,1,0,3392,1604908795,1604908795,0,0
537,0,1,0,2,3393,1,active,17,False,1604908353,1,0,3393,1604908795,1604908795,0,0
538,0,1,0,0,3394,1,active,21,False,1604908354,1,0,3394,1604908795,1604908795,0,0
539,1,1,0,0,3395,1,active,19,False,1604908355,1,0,3395,1604908795,1604908795,0,0
540,0,1,2,1,3396,1,active,22,False,1604908354,1,0,3396,1604908795,1604908795,0,0
541,0,1,2,2,3397,1,active,21,False,1604908353,1,0,3397,1604908795,1604908795,0,0
542,0,1,0,5,3398,1,active,18,False,1604908353,1,0,3398,1604908795,1604908795,0,0
543,1,1,0,0,3399,1,active,24,False,1604908355,1,0,3399,1604908795,1604908795,0,0
544,0,1,1,2,3400,1,active,21,True,1604908354,1,0,3400,1604908795,1604908795,1,0
545,2,1,0,3,3402,1,active,20,False,1604908353,1,0,3402,1604908795,1604908795,0,0
546,3,1,1,0,3403,1,active,30,False,1604908354,1,0,3403,1604908795,1604908795,0,0
547,0,1,0,5,3404,1,active,22,False,1604908354,1,0,3404,1604908795,1604908795,0,0
548,1,1,0,15,3405,1,active,8,False,1604908354,1,0,3405,1604908795,1604908795,0,0
549,0,1,1,0,3407,1,active,22,False,1604885044,1,0,3407,1604908795,1604908795,0,0
550,0,1,0,3,3408,1,active,24,False,1604908353,1,0,3408,1604908795,1604908795,0,0
551,2,1,0,16,3409,1,active,32,False,1604908354,1,0,3409,1604908795,1604908795,0,0
552,1,1,1,16,3410,1,active,60,False,1604908353,1,0,3410,1604908795,1604908795,0,0
553,2,1,2,9,3411,1,active,16,False,1604908353,1,0,3411,1604908795,1604908795,0,0
554,1,1,1,16,3412,0,active,1,False,1604908429,0,0,3412,1604908795,1604908795,0,0
555,1,1,3,20,3414,1,active,10,False,1604908354,1,0,3414,1604908795,1604908795,0,1
556,2,1,1,13,3415,1,active,11,False,1604908353,1,0,3415,1604908795,1604908795,0,0
557,0,1,1,19,3416,1,active,4,False,1604895626,1,1,3416,1604908795,1604908795,0,0
558,2,1,0,1,3417,1,active,26,False,1604908353,1,0,3417,1604908795,1604908795,0,0
559,0,1,0,33,3418,1,active,0,False,1604908354,1,0,3418,1604908795,1604908795,0,0
560,0,1,0,5,3419,1,active,22,False,1604904740,1,0,3419,1604908795,1604908795,1,0
561,0,1,0,7,3420,1,active,14,False,1604908429,1,0,3420,1604908795,1604908795,0,0
562,2,1,0,4,3421,1,active,19,False,1604908353,1,0,3421,1604908795,1604908795,0,0
563,1,1,1,2,3422,1,active,18,False,1604908353,1,0,3422,1604908795,1604908795,0,0
564,5,1,2,16,3423,1,active,11,True,1604908354,1,0,3423,1604908795,1604908795,1,0
565,1,1,0,3,3424,1,active,24,False,1604908356,1,0,3424,1604908795,1604908795,0,0
566,4,1,1,8,3425,1,active,24,False,1604907150,1,0,3425,1604908795,1604908795,0,0
567,0,1,1,10,3429,1,active,28,False,1604904551,1,0,3429,1604908795,1604908795,1,0
568,1,1,0,21,3430,1,active,4,False,1604905942,1,0,3430,1604908795,1604908795,0,0
569,0,1,4,2,3435,1,active,39,False,1604904737,1,0,3435,1604908795,1604908795,0,0
570,0,1,0,0,3436,1,active,35,False,1604889618,1,0,3436,1604908795,1604908795,0,0
571,6,1,1,17,3437,1,active,21,False,1604907149,1,0,3437,1604908795,1604908795,0,0
572,5,1,0,35,3440,1,active,12,False,1604908353,1,0,3440,1604908795,1604908795,0,0
573,0,1,0,40,3443,1,active,0,False,1604903532,1,0,3443,1604908795,1604908795,0,0
574,0,1,1,4,3452,1,active,38,False,1604905942,1,0,3452,1604908795,1604908795,0,0
575,2,1,1,14,3453,1,active,4,False,1604907682,1,0,3453,1604908795,1604908795,0,0
576,1,1,0,20,3454,1,active,4,False,1604905942,1,0,3454,1604908795,1604908795,0,0
577,0,1,0,12,3456,1,active,10,False,1604905942,1,0,3456,1604908795,1604908795,0,0
578,0,1,0,0,3457,0,active,0,False,1604874559,0,46,3457,1604908795,1604908795,0,0
579,1,1,0,0,3461,1,active,33,False,1604906591,1,0,3461,1604908795,1604908795,0,0
580,2,1,1,31,3462,1,active,7,False,1604904665,1,0,3462,1604908795,1604908795,0,0
581,1,1,1,17,3463,1,active,19,False,1604904889,1,0,3463,1604908795,1604908795,0,0
582,0,1,1,8,3467,1,active,35,False,1604904737,1,0,3467,1604908795,1604908795,0,0
583,1,1,0,10,3469,1,active,13,False,1604905941,1,0,3469,1604908795,1604908795,0,0
584,0,1,1,8,3472,1,active,30,False,1604907194,1,0,3472,1604908795,1604908795,0,0
585,0,1,3,1,3477,1,active,28,False,1604891455,1,1,3477,1604908795,1604908795,2,0
586,0,1,1,8,3478,1,active,34,False,1604891126,1,0,3478,1604908795,1604908795,1,0
587,0,1,1,0,3481,1,active,21,False,1604886593,1,0,3481,1604908795,1604908795,0,0
588,0,1,0,12,3483,1,active,2,False,1604907150,1,0,3483,1604908795,1604908795,0,0
589,0,1,3,15,3486,1,active,12,False,1604902326,1,0,3486,1604908795,1604908795,0,0
590,0,1,0,0,3490,1,active,11,False,1604904481,1,0,3490,1604908795,1604908795,0,0
591,0,1,1,4,3491,1,active,19,False,1604900237,1,0,3491,1604908795,1604908795,0,0
592,0,1,1,1,3492,1,active,25,False,1604907772,1,0,3492,1604908795,1604908795,0,0
593,2,1,0,1,3493,1,active,30,False,1604906585,1,0,3493,1604908795,1604908795,0,0
594,6,1,1,6,3494,1,active,18,False,1604905417,1,0,3494,1604908795,1604908795,0,0
595,0,1,0,0,3495,1,active,6,False,1604908031,1,0,3495,1604908795,1604908795,0,6
596,1,1,1,1,3496,1,active,23,False,1604900655,1,0,3496,1604908795,1604908795,1,0
597,5,1,1,2,3497,1,active,20,False,1604902156,1,0,3497,1604908795,1604908795,0,0
598,0,1,1,1,3498,1,active,19,False,1604908557,1,0,3498,1604908795,1604908795,0,0
599,1,1,2,1,3499,1,active,22,False,1604903077,1,0,3499,1604908795,1604908795,0,0
600,6,1,1,7,3500,1,active,23,False,1604902623,1,0,3500,1604908795,1604908795,0,0
601,0,1,0,0,3501,1,active,29,False,1604899108,1,0,3501,1604908795,1604908795,0,0
602,5,1,0,13,3502,1,active,16,False,1604901985,1,0,3502,1604908795,1604908795,0,0
603,1,1,0,4,3503,1,active,26,False,1604904088,1,0,3503,1604908795,1604908795,0,0
604,3,1,1,2,3504,1,active,24,True,1604905521,1,0,3504,1604908795,1604908795,0,0
605,0,1,6,2,3505,1,active,25,False,1604897104,1,0,3505,1604908795,1604908795,0,0
606,0,1,0,0,3506,1,active,29,False,1604889122,1,0,3506,1604908795,1604908795,0,0
607,5,1,1,29,3507,1,active,6,False,1604908384,1,0,3507,1604908795,1604908795,0,0
608,1,1,1,26,3508,1,active,4,False,1604907299,1,0,3508,1604908795,1604908795,1,0
609,0,1,1,1,3509,1,active,29,False,1604900624,1,0,3509,1604908795,1604908795,0,1
610,0,1,0,25,3510,1,active,6,False,1604902405,1,0,3510,1604908795,1604908795,0,0
611,0,1,1,1,3511,1,active,20,False,1604899263,1,0,3511,1604908795,1604908795,0,0
612,2,1,1,17,3513,1,active,3,False,1604906181,1,0,3513,1604908795,1604908795,0,1
613,3,1,0,11,3514,1,active,12,False,1604900321,1,0,3514,1604908795,1604908795,0,0
614,0,0,0,7,3515,0,out_of_service,0,False,1601651096,0,0,3515,1604908795,1604908795,0,0
615,0,1,1,27,3516,1,active,3,False,1604894317,1,0,3516,1604908795,1604908795,0,0
616,0,1,0,26,3517,1,active,9,False,1604888249,1,0,3517,1604908795,1604908795,0,0
617,2,1,1,11,3518,1,active,22,True,1604906491,1,0,3518,1604908795,1604908795,0,0
618,1,1,2,0,3520,1,active,25,False,1604898831,1,0,3520,1604908795,1604908795,0,0
619,2,1,0,2,3521,1,active,34,False,1604907418,1,0,3521,1604908795,1604908795,0,0
620,0,1,1,13,3522,1,active,5,False,1604892820,1,0,3522,1604908795,1604908795,0,0
621,1,1,1,6,3523,1,active,18,False,1604904215,1,0,3523,1604908795,1604908795,0,0
622,1,1,1,11,3524,1,active,11,False,1604890198,1,0,3524,1604908795,1604908795,0,0
623,0,1,0,14,3525,1,active,7,False,1604898010,1,0,3525,1604908795,1604908795,0,0
624,3,1,1,21,3526,1,active,5,False,1604900619,1,0,3526,1604908795,1604908795,0,0
625,3,1,1,7,3527,1,active,19,False,1604906233,1,0,3527,1604908795,1604908795,0,0
626,0,1,2,12,3528,1,active,7,False,1604894922,1,0,3528,1604908795,1604908795,0,0
627,0,1,0,17,3529,1,active,8,False,1604902201,1,0,3529,1604908795,1604908795,0,0
628,0,1,0,14,3530,1,active,5,False,1604895980,1,0,3530,1604908795,1604908795,0,0
629,0,1,0,24,3531,1,active,3,False,1604900863,1,0,3531,1604908795,1604908795,0,0
630,2,1,5,0,3532,1,active,22,False,1604898476,1,0,3532,1604908795,1604908795,0,0
631,0,1,0,28,3533,1,active,6,False,1604902284,1,0,3533,1604908795,1604908795,0,0
632,2,1,1,2,3534,1,active,36,False,1604908730,1,0,3534,1604908795,1604908795,0,0
633,3,1,1,0,3535,1,active,26,False,1604907975,1,0,3535,1604908795,1604908795,0,1
634,0,1,5,37,3536,1,active,1,False,1604904947,1,0,3536,1604908795,1604908795,0,0
635,0,1,0,26,3537,1,active,3,False,1604899060,1,0,3537,1604908795,1604908795,0,0
636,2,1,5,34,3538,1,active,6,False,1604906013,1,0,3538,1604908795,1604908795,0,0
637,0,1,0,42,3539,1,active,1,False,1604905448,1,0,3539,1604908795,1604908795,0,0
638,1,1,0,28,3540,1,active,7,False,1604901279,1,0,3540,1604908795,1604908795,0,0
639,3,1,1,31,3541,1,active,7,False,1604907018,1,0,3541,1604908795,1604908795,0,0
640,0,1,0,29,3542,1,active,0,False,1604889996,1,0,3542,1604908795,1604908795,0,0
641,2,1,0,32,3543,1,active,3,False,1604897775,1,0,3543,1604908795,1604908795,0,0
642,0,1,0,26,3544,1,active,1,False,1604897365,1,0,3544,1604908795,1604908795,0,0
643,1,1,0,29,3545,1,active,4,False,1604904576,1,0,3545,1604908795,1604908795,0,0
644,0,1,0,19,3546,1,active,2,False,1604882456,1,0,3546,1604908795,1604908795,0,0
645,0,1,0,15,3547,1,active,26,False,1604895748,1,0,3547,1604908795,1604908795,0,0
646,2,1,2,17,3549,1,active,6,False,1604901293,1,0,3549,1604908795,1604908795,0,0
647,0,1,0,5,3551,1,active,18,False,1604897339,1,0,3551,1604908795,1604908795,0,0
648,0,1,4,34,3552,1,active,1,False,1604904846,1,0,3552,1604908795,1604908795,0,0
649,1,1,2,0,3553,1,active,35,False,1604907944,1,0,3553,1604908795,1604908795,0,0
650,2,1,4,16,3554,1,active,7,False,1604907148,1,0,3554,1604908795,1604908795,0,0
651,2,1,1,18,3555,1,active,8,False,1604901593,1,0,3555,1604908795,1604908795,0,0
652,3,1,0,6,3557,1,active,13,False,1604898640,1,0,3557,1604908795,1604908795,0,0
653,3,1,0,24,3558,1,active,3,False,1604907857,1,0,3558,1604908795,1604908795,0,0
654,0,1,0,19,3559,1,active,0,False,1604891089,1,0,3559,1604908795,1604908795,0,0
655,1,1,0,25,3561,1,active,1,False,1604891814,1,0,3561,1604908795,1604908795,0,0
656,0,1,1,20,3562,1,active,6,False,1604905283,1,0,3562,1604908795,1604908795,0,0
657,5,1,0,4,3563,1,active,25,False,1604901337,1,0,3563,1604908795,1604908795,0,0
658,0,1,1,17,3564,1,active,1,False,1604899487,1,0,3564,1604908795,1604908795,0,0
659,4,1,0,14,3565,1,active,5,False,1604899223,1,0,3565,1604908795,1604908795,0,0
660,2,1,1,15,3566,1,active,9,False,1604900965,1,0,3566,1604908795,1604908795,0,0
661,0,1,0,19,3567,1,active,0,False,1604855780,1,0,3567,1604908795,1604908795,0,0
662,2,1,0,19,3568,1,active,2,False,1604898190,1,0,3568,1604908795,1604908795,0,0
663,0,1,2,15,3569,1,active,12,False,1604900379,1,0,3569,1604908795,1604908795,1,0
664,1,1,0,22,3570,1,active,9,False,1604901798,1,0,3570,1604908795,1604908795,0,0
665,4,1,2,0,3571,1,active,22,False,1604906171,1,0,3571,1604908795,1604908795,0,0
666,1,1,1,25,3572,1,active,7,False,1604903614,1,0,3572,1604908795,1604908795,0,0
667,2,1,0,18,3573,1,active,7,False,1604903794,1,0,3573,1604908795,1604908795,0,0
668,0,1,0,20,3574,1,active,3,False,1604906863,1,0,3574,1604908795,1604908795,0,0
669,1,1,0,11,3575,1,active,8,False,1604906608,1,0,3575,1604908795,1604908795,0,0
670,2,1,0,24,3576,1,active,3,False,1604907082,1,0,3576,1604908795,1604908795,0,0
671,0,1,0,21,3577,1,active,2,False,1604856344,1,0,3577,1604908795,1604908795,0,0
672,1,1,0,18,3578,1,active,3,False,1604897082,1,0,3578,1604908795,1604908795,0,0
673,5,1,0,14,3579,1,active,11,False,1604897078,1,0,3579,1604908795,1604908795,0,0
674,1,1,0,22,3580,1,active,8,False,1604905943,1,0,3580,1604908795,1604908795,0,0
675,1,1,0,25,3581,1,active,2,False,1604904466,1,0,3581,1604908795,1604908795,0,0
676,1,1,0,24,3582,1,active,4,False,1604908353,1,0,3582,1604908795,1604908795,0,0
677,0,1,0,29,3583,1,active,2,False,1604900740,1,0,3583,1604908795,1604908795,0,0
678,3,1,0,29,3584,1,active,13,False,1604904949,1,0,3584,1604908795,1604908795,0,0
679,10,1,0,5,3585,1,active,19,False,1604900175,1,0,3585,1604908795,1604908795,0,0
680,1,1,1,14,3586,1,active,4,False,1604904915,1,0,3586,1604908795,1604908795,0,0
681,0,1,0,18,3587,1,active,9,False,1604901408,1,0,3587,1604908795,1604908795,0,0
682,2,1,0,19,3588,1,active,2,False,1604898483,1,0,3588,1604908795,1604908795,0,0
683,1,1,0,5,3589,1,active,14,False,1604900334,1,0,3589,1604908795,1604908795,0,0
684,3,1,1,12,3590,1,active,6,False,1604905938,1,0,3590,1604908795,1604908795,0,0
685,0,1,1,20,3591,1,active,0,False,1604902043,1,0,3591,1604908795,1604908795,0,0
686,1,1,1,12,3592,1,active,6,False,1604902037,1,0,3592,1604908795,1604908795,0,0
687,2,1,1,31,3593,1,active,3,False,1604899368,1,0,3593,1604908795,1604908795,0,0
688,1,1,0,17,3595,1,active,1,False,1604904972,1,0,3595,1604908795,1604908795,0,0
689,2,1,1,1,3596,1,active,17,False,1604908353,1,0,3596,1604908795,1604908795,0,0
690,4,1,0,1,3597,1,active,24,False,1604903531,1,0,3597,1604908795,1604908795,0,0
691,3,1,0,10,3598,1,active,9,False,1604908282,1,0,3598,1604908795,1604908795,1,0
692,1,1,3,17,3600,1,active,7,False,1604905083,1,0,3600,1604908795,1604908795,0,0
693,4,1,1,0,3601,1,active,18,False,1604902517,1,0,3601,1604908795,1604908795,0,0
694,0,1,1,6,3602,1,active,16,False,1604905309,1,0,3602,1604908795,1604908795,0,0
695,0,1,0,12,3603,1,active,9,False,1604897404,1,0,3603,1604908795,1604908795,0,0
696,5,1,2,1,3604,1,active,14,False,1604906204,1,0,3604,1604908795,1604908795,0,0
697,2,1,0,14,3605,1,active,7,False,1604905646,1,0,3605,1604908795,1604908795,0,0
698,1,1,0,17,3606,1,active,4,False,1604906304,1,0,3606,1604908795,1604908795,0,0
699,0,1,0,7,3607,1,active,12,False,1604908354,1,0,3607,1604908795,1604908795,0,0
700,0,1,0,16,3608,1,active,5,False,1604874980,1,0,3608,1604908795,1604908795,0,0
701,0,1,0,4,3609,1,active,19,False,1604877334,1,0,3609,1604908795,1604908795,0,0
702,0,1,2,13,3610,1,active,11,False,1604905942,1,1,3610,1604908795,1604908795,0,0
703,1,1,1,18,3611,1,active,12,False,1604902479,1,0,3611,1604908795,1604908795,0,0
704,0,1,1,9,3612,1,active,5,False,1604903738,1,0,3612,1604908795,1604908795,0,0
705,0,1,1,6,3613,1,active,20,False,1604899433,1,0,3613,1604908795,1604908795,0,0
706,0,1,0,20,3614,1,active,2,False,1604906077,1,1,3614,1604908795,1604908795,0,0
707,0,1,0,17,3615,1,active,4,False,1604896815,1,0,3615,1604908795,1604908795,0,0
708,4,1,0,16,3616,1,active,9,False,1604904570,1,0,3616,1604908795,1604908795,0,0
709,2,1,0,12,3617,1,active,15,False,1604904963,1,0,3617,1604908795,1604908795,0,0
710,0,1,0,0,3618,1,active,0,False,86400,1,0,3618,1604908795,1604908795,0,0
711,6,1,1,6,3619,1,active,12,False,1604906166,1,0,3619,1604908795,1604908795,0,0
