,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,26,0,1604885962,False,26,1,72,1,72,3,,,1604887200,1604887200,0,1
1,1,1,active,3,0,1604886735,False,29,1,79,0,79,1,,,1604887200,1604887200,0,1
2,1,1,active,2,0,1604886635,False,25,1,82,0,82,0,,,1604887200,1604887200,2,0
3,1,1,active,50,0,1604886724,False,11,1,83,0,83,1,,,1604887200,1604887200,0,0
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604887200,1604887200,0,0
5,1,1,active,14,0,1604878781,False,39,1,119,1,119,0,,,1604887200,1604887200,0,0
6,1,1,active,10,0,1604886137,False,7,1,120,1,120,2,,,1604887200,1604887200,2,0
7,1,1,active,11,0,1604887076,False,18,1,127,0,127,2,,,1604887200,1604887200,4,0
8,1,1,active,5,0,1604886942,False,48,1,128,0,128,3,,,1604887200,1604887200,2,0
9,1,1,active,15,0,1604884606,False,9,1,143,1,143,0,,,1604887200,1604887200,2,0
10,1,1,active,10,0,1604887189,False,47,1,144,2,144,1,,,1604887200,1604887200,0,4
11,1,1,active,3,0,1604886865,False,36,1,146,0,146,0,,,1604887200,1604887200,2,0
12,1,1,active,9,0,1604887104,False,46,1,150,7,150,0,,,1604887200,1604887200,8,0
13,1,1,active,4,0,1604886641,True,27,1,151,2,151,2,,,1604887200,1604887200,0,3
14,1,1,active,31,0,1604886987,False,17,1,152,0,152,1,,,1604887200,1604887200,0,0
15,1,1,active,15,0,1604886143,False,7,1,157,0,157,1,,,1604887200,1604887200,0,0
16,1,1,active,5,0,1604886785,False,24,1,161,0,161,6,,,1604887200,1604887200,4,0
17,1,1,active,29,0,1604887185,False,17,1,164,2,164,1,,,1604887200,1604887200,0,0
18,1,1,active,12,0,1604887159,False,33,1,168,0,168,2,,,1604887200,1604887200,0,2
19,1,1,active,55,0,1604886570,False,7,1,173,0,173,8,,,1604887200,1604887200,3,0
20,1,1,active,21,0,1604886887,False,5,1,174,0,174,9,,,1604887200,1604887200,0,0
21,1,1,active,4,0,1604887067,False,54,1,212,0,212,2,,,1604887200,1604887200,2,0
22,1,1,active,22,0,1604885200,False,15,1,216,0,216,0,,,1604887200,1604887200,2,0
23,1,1,active,14,0,1604886880,False,19,1,217,1,217,6,,,1604887200,1604887200,0,1
