,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,6,active,False,10,42,3,1,1604737465,1,0,1,72,,,1604746805,1604746805,1,0
1,79,0,active,False,7,26,0,1,1604739668,1,0,1,79,,,1604746805,1604746805,0,0
2,82,0,active,False,4,23,0,1,1604731781,1,0,1,82,,,1604746805,1604746805,0,1
3,83,1,active,False,14,48,0,1,1604746275,1,0,1,83,,,1604746805,1604746805,0,0
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1604746805,1604746805,0,0
5,119,0,active,False,6,47,0,1,1604745860,1,0,1,119,,,1604746805,1604746805,0,0
6,120,5,active,False,3,16,0,1,1604732101,1,0,1,120,,,1604746805,1604746805,0,2
7,127,0,active,False,6,25,0,1,1604739315,1,0,1,127,,,1604746805,1604746805,0,1
8,128,2,active,False,12,39,5,1,1604741650,1,0,1,128,,,1604746805,1604746805,0,3
9,143,5,active,False,5,19,0,1,1604730573,1,0,1,143,,,1604746805,1604746805,0,0
10,144,0,active,False,18,38,2,1,1604742862,1,0,1,144,,,1604746805,1604746805,0,0
11,146,2,active,False,25,13,1,1,1604744786,1,0,1,146,,,1604746805,1604746805,1,0
12,150,1,active,False,10,45,0,1,1604731780,1,0,1,150,,,1604746805,1604746805,0,0
13,151,3,active,True,15,17,1,1,1604741568,1,0,1,151,,,1604746805,1604746805,0,0
14,152,0,active,False,34,15,0,1,1604742636,1,0,1,152,,,1604746805,1604746805,0,0
15,157,0,active,False,2,21,0,1,1604731078,1,0,1,157,,,1604746805,1604746805,0,0
16,161,1,active,False,20,15,0,1,1604742637,1,0,1,161,,,1604746805,1604746805,0,1
17,164,0,active,False,1,43,3,1,1604739723,1,0,1,164,,,1604746805,1604746805,0,0
18,168,1,active,False,20,27,0,1,1604743261,1,0,1,168,,,1604746805,1604746805,0,0
19,173,4,active,False,24,46,0,1,1604745491,1,0,1,173,,,1604746805,1604746805,0,1
20,174,1,active,False,10,1,12,1,1604746503,1,12,1,174,,,1604746805,1604746805,0,0
21,212,1,active,False,12,48,0,1,1604741182,1,0,1,212,,,1604746805,1604746805,0,1
22,216,0,active,False,33,4,0,1,1604730574,1,0,1,216,,,1604746805,1604746805,0,1
23,217,5,active,False,10,28,1,1,1604741226,1,0,1,217,,,1604746805,1604746805,0,0
24,223,0,active,False,4,25,4,1,1604738458,1,0,1,223,,,1604746805,1604746805,1,0
25,224,4,active,True,17,13,0,1,1604742618,1,0,1,224,,,1604746805,1604746805,0,0
26,228,1,active,False,46,8,1,1,1604739558,1,0,1,228,,,1604746805,1604746805,0,0
27,229,0,active,False,15,2,6,1,1604742321,1,0,1,229,,,1604746805,1604746805,0,0
28,236,0,active,False,25,18,4,1,1604744654,1,0,1,236,,,1604746805,1604746805,0,0
29,237,0,active,False,12,23,4,1,1604744441,1,0,1,237,,,1604746805,1604746805,0,1
30,238,0,active,False,0,29,2,1,1604739611,1,0,1,238,,,1604746805,1604746805,0,0
31,239,0,active,False,13,18,0,1,1604731940,1,0,1,239,,,1604746805,1604746805,0,1
32,241,1,active,False,5,17,1,1,1604733851,1,0,1,241,,,1604746805,1604746805,3,0
33,242,0,active,False,10,35,1,1,1604746630,1,0,1,242,,,1604746805,1604746805,0,0
34,244,1,active,False,24,5,2,1,1604730957,1,0,1,244,,,1604746805,1604746805,0,1
35,245,1,active,False,17,6,0,1,1604732987,1,0,1,245,,,1604746805,1604746805,0,0
36,247,0,active,False,5,50,0,1,1604738113,1,0,1,247,,,1604746805,1604746805,0,5
37,248,0,active,False,57,41,1,1,1604731780,1,0,1,248,,,1604746805,1604746805,0,0
38,249,0,active,False,22,5,0,1,1604732988,1,0,1,249,,,1604746805,1604746805,0,0
39,250,0,active,False,3,37,0,1,1604738593,1,0,1,250,,,1604746805,1604746805,0,0
40,251,1,active,False,1,25,1,1,1604741204,1,0,1,251,,,1604746805,1604746805,0,0
41,252,0,active,False,10,22,1,1,1604745632,1,0,1,252,,,1604746805,1604746805,0,0
42,254,0,active,False,27,17,2,1,1604742292,1,1,1,254,,,1604746805,1604746805,1,0
43,257,0,active,False,6,33,0,1,1604739149,1,0,1,257,,,1604746805,1604746805,0,0
44,258,4,active,False,14,8,1,1,1604739564,1,0,1,258,,,1604746805,1604746805,0,0
45,259,1,active,False,7,29,3,1,1604744591,1,0,1,259,,,1604746805,1604746805,0,0
46,260,0,active,False,8,24,1,1,1604730575,1,0,1,260,,,1604746805,1604746805,0,0
47,261,2,active,False,27,14,0,1,1604731151,1,0,1,261,,,1604746805,1604746805,0,0
48,262,0,active,False,1,21,2,1,1604732439,1,0,1,262,,,1604746805,1604746805,0,0
49,264,0,active,False,13,14,0,1,1604739332,1,0,1,264,,,1604746805,1604746805,0,0
50,265,0,active,False,1,33,1,1,1604746213,1,0,1,265,,,1604746805,1604746805,1,0
51,267,0,active,False,64,6,0,1,1604738410,1,0,1,267,,,1604746805,1604746805,1,0
52,268,0,active,False,4,23,0,1,1604740363,1,0,1,268,,,1604746805,1604746805,1,0
53,270,5,active,False,5,18,0,1,1604732987,1,0,1,270,,,1604746805,1604746805,0,1
54,274,2,active,False,20,11,0,1,1604732939,1,0,1,274,,,1604746805,1604746805,1,0
55,275,0,active,False,14,5,0,1,1604737472,1,0,1,275,,,1604746805,1604746805,0,0
56,276,0,active,False,22,3,0,1,1604739264,1,0,1,276,,,1604746805,1604746805,1,0
