,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,34,0,1604843756,False,20,1,72,2,72,1,,,1604844000,1604844000,0,0
1,1,1,active,6,0,1604843819,False,27,1,79,1,79,0,,,1604844000,1604844000,5,0
2,1,1,active,1,0,1604841830,False,26,1,82,0,82,0,,,1604844000,1604844000,0,0
3,1,1,active,42,0,1604843656,False,18,1,83,3,83,2,,,1604844000,1604844000,3,0
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604844000,1604844000,0,0
5,1,1,active,8,0,1604841066,False,45,1,119,0,119,0,,,1604844000,1604844000,0,0
6,1,1,active,13,0,1604843958,False,4,1,120,0,120,2,,,1604844000,1604844000,2,0
7,1,1,active,24,0,1604843385,False,6,1,127,0,127,1,,,1604844000,1604844000,3,0
8,1,1,active,7,0,1604842885,False,46,1,128,2,128,3,,,1604844000,1604844000,0,2
9,1,1,active,12,0,1604843709,False,12,1,143,2,143,0,,,1604844000,1604844000,0,1
10,1,1,active,16,0,1604843117,False,42,1,144,1,144,0,,,1604844000,1604844000,2,0
11,1,1,active,25,0,1604843873,False,14,1,146,1,146,0,,,1604844000,1604844000,2,0
12,1,1,active,2,0,1604843988,False,53,1,150,3,150,0,,,1604844000,1604844000,0,4
13,1,1,active,6,0,1604843809,True,24,1,151,4,151,3,,,1604844000,1604844000,0,3
14,1,1,active,39,0,1604843120,False,10,1,152,0,152,0,,,1604844000,1604844000,2,0
15,1,1,active,6,0,1604843836,False,14,1,157,2,157,3,,,1604844000,1604844000,0,2
16,1,1,active,19,0,1604843828,False,14,1,161,7,161,2,,,1604844000,1604844000,2,0
17,1,1,active,18,0,1604843837,False,28,1,164,12,164,1,,,1604844000,1604844000,0,6
18,1,1,active,11,0,1604843871,False,36,1,168,1,168,0,,,1604844000,1604844000,0,3
19,1,1,active,51,0,1604843260,False,19,1,173,7,173,0,,,1604844000,1604844000,0,1
20,1,1,active,0,0,1604843772,False,28,1,174,0,174,7,,,1604844000,1604844000,0,3
21,1,1,active,1,0,1604843625,False,59,1,212,0,212,0,,,1604844000,1604844000,0,3
22,1,1,active,21,0,1604843718,False,16,1,216,2,216,0,,,1604844000,1604844000,0,0
23,1,1,active,24,0,1604843410,False,13,1,217,0,217,2,,,1604844000,1604844000,4,0
24,1,1,active,2,0,1604840965,False,30,1,223,0,223,1,,,1604844000,1604844000,0,0
25,1,1,active,11,0,1604843565,True,19,1,224,0,224,0,,,1604844000,1604844000,0,2
26,1,1,active,51,0,1604843754,False,3,1,228,1,228,1,,,1604844000,1604844000,0,0
27,1,1,active,11,0,1604843219,False,9,1,229,1,229,3,,,1604844000,1604844000,1,0
28,1,1,active,10,0,1604843188,False,36,1,236,0,236,1,,,1604844000,1604844000,0,25
29,1,1,active,9,0,1604843945,False,30,1,237,2,237,0,,,1604844000,1604844000,0,5
30,1,1,active,4,0,1604843890,False,27,1,238,2,238,0,,,1604844000,1604844000,0,4
31,1,1,active,20,0,1604843142,False,11,1,239,0,239,0,,,1604844000,1604844000,0,2
32,1,1,active,15,0,1604842565,False,7,1,241,4,241,1,,,1604844000,1604844000,1,0
33,1,1,active,12,0,1604840489,False,32,1,242,0,242,2,,,1604844000,1604844000,1,0
34,1,1,active,22,0,1604843089,False,8,1,244,8,244,1,,,1604844000,1604844000,0,0
35,1,1,active,4,0,1604843114,False,18,1,245,3,245,1,,,1604844000,1604844000,1,0
36,1,1,active,11,0,1604843993,False,44,1,247,1,247,0,,,1604844000,1604844000,0,3
37,1,1,active,0,0,1604843364,False,99,1,248,2,248,0,,,1604844000,1604844000,0,1
38,1,1,active,0,0,1604841626,False,27,1,249,1,249,0,,,1604844000,1604844000,0,0
39,1,1,active,8,0,1604843940,False,31,1,250,1,250,1,,,1604844000,1604844000,1,0
40,1,1,active,10,0,1604843685,False,17,1,251,0,251,0,,,1604844000,1604844000,0,3
41,1,1,active,20,0,1604843285,False,13,1,252,6,252,0,,,1604844000,1604844000,2,0
42,1,1,active,21,1,1604843708,False,24,1,254,0,254,1,,,1604844000,1604844000,4,0
43,1,1,active,10,0,1604843824,False,28,1,257,0,257,1,,,1604844000,1604844000,0,0
44,1,1,active,22,0,1604836403,False,0,1,258,0,258,1,,,1604844000,1604844000,0,0
45,1,1,active,24,0,1604843375,False,14,1,259,1,259,1,,,1604844000,1604844000,0,1
46,1,1,active,0,0,1604842005,False,33,1,260,1,260,0,,,1604844000,1604844000,0,1
47,1,1,active,25,0,1604842303,False,15,1,261,0,261,1,,,1604844000,1604844000,0,4
48,1,1,active,9,0,1604843820,False,13,1,262,1,262,2,,,1604844000,1604844000,0,3
49,1,1,active,3,0,1604842626,False,24,1,264,2,264,0,,,1604844000,1604844000,0,3
50,1,1,active,5,0,1604842903,False,30,1,265,0,265,0,,,1604844000,1604844000,3,0
51,1,1,active,6,0,1604843614,False,64,1,267,8,267,0,,,1604844000,1604844000,0,1
52,1,1,active,3,0,1604843751,False,23,1,268,1,268,1,,,1604844000,1604844000,3,0
53,1,1,active,13,0,1604842442,False,10,1,270,0,270,0,,,1604844000,1604844000,3,0
54,1,1,active,22,0,1604843873,False,8,1,274,3,274,1,,,1604844000,1604844000,0,2
55,1,1,active,9,0,1604843242,False,10,1,275,0,275,0,,,1604844000,1604844000,0,1
56,1,1,active,2,0,1604843239,False,22,1,276,2,276,1,,,1604844000,1604844000,2,0
57,1,1,active,8,0,1604843978,False,11,1,278,1,278,0,,,1604844000,1604844000,0,1
58,0,0,out_of_service,0,0,86400,False,0,0,280,0,280,0,,,1604844000,1604844000,0,0
59,1,1,active,58,0,1604843998,True,6,1,281,3,281,2,,,1604844000,1604844000,0,1
60,1,1,active,3,0,1604843267,False,23,1,282,2,282,1,,,1604844000,1604844000,0,3
61,1,1,active,21,0,1604843916,False,28,1,284,1,284,2,,,1604844000,1604844000,8,0
62,1,1,active,8,0,1604843497,True,43,1,285,2,285,2,,,1604844000,1604844000,0,5
63,1,1,active,11,0,1604843504,False,8,1,289,3,289,0,,,1604844000,1604844000,0,1
64,1,1,active,11,0,1604843975,False,9,1,291,0,291,0,,,1604844000,1604844000,0,0
65,1,1,active,15,0,1604843624,False,38,1,293,0,293,1,,,1604844000,1604844000,0,0
66,1,1,active,1,0,1604842023,False,22,1,295,0,295,1,,,1604844000,1604844000,1,0
67,1,1,active,32,0,1604843087,False,43,1,297,0,297,2,,,1604844000,1604844000,0,3
68,1,1,active,5,0,1604843922,False,30,1,298,1,298,0,,,1604844000,1604844000,0,0
69,1,1,active,3,0,1604843684,False,55,1,301,0,301,0,,,1604844000,1604844000,0,3
70,1,1,active,0,0,1604843817,False,34,1,302,1,302,3,,,1604844000,1604844000,0,0
71,1,1,active,8,0,1604843923,False,58,1,303,0,303,1,,,1604844000,1604844000,2,0
72,1,1,active,1,0,1604843710,True,30,1,304,9,304,2,,,1604844000,1604844000,1,0
73,1,1,active,24,0,1604843840,False,8,1,305,5,305,1,,,1604844000,1604844000,0,0
74,1,1,active,4,0,1604843991,False,25,1,307,0,307,1,,,1604844000,1604844000,2,0
75,1,1,active,1,0,1604843335,False,46,1,308,0,308,1,,,1604844000,1604844000,0,0
76,1,1,active,0,0,1604843072,False,41,1,309,1,309,0,,,1604844000,1604844000,0,2
77,1,1,active,9,0,1604843790,False,57,1,310,1,310,0,,,1604844000,1604844000,6,0
78,1,1,active,6,0,1604843913,False,22,1,311,0,311,3,,,1604844000,1604844000,0,0
79,1,1,active,3,0,1604843939,False,26,1,312,0,312,4,,,1604844000,1604844000,4,0
80,1,1,active,28,0,1604817050,False,27,1,313,0,313,0,,,1604844000,1604844000,0,0
81,1,1,active,19,0,1604843995,False,10,1,315,5,315,0,,,1604844000,1604844000,3,0
