,num_docks_available,is_returning,num_docks_disabled,num_bikes_available,last_reported,is_renting,eightd_has_available_keys,station_status,num_ebikes_available,legacy_id,is_installed,num_bikes_disabled,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
76,12,1,0,29,1605268710,1,False,active,2,309,1,0,309,,,1605268800,1605268800,5,0
77,4,1,0,61,1605268701,1,False,active,2,310,1,1,310,,,1605268800,1605268800,0,0
78,12,1,0,17,1605267632,1,False,active,4,311,1,2,311,,,1605268800,1605268800,0,1
79,7,1,0,25,1605268674,1,False,active,0,312,1,1,312,,,1605268800,1605268800,0,2
80,9,1,0,46,1605266299,1,False,active,1,313,1,0,313,,,1605268800,1605268800,1,0
81,6,1,0,20,1605268017,1,False,active,1,315,1,3,315,,,1605268800,1605268800,3,0
82,4,0,0,39,1605240530,0,False,active,8,316,1,0,316,,,1605268800,1605268800,0,0
83,26,1,0,28,1605268227,1,False,active,4,317,1,0,317,,,1605268800,1605268800,0,1
84,22,1,0,11,1605268320,1,False,active,0,319,1,0,319,,,1605268800,1605268800,2,0
85,12,1,0,27,1605267178,1,False,active,0,320,1,0,320,,,1605268800,1605268800,0,3
86,11,1,0,27,1605264188,1,False,active,0,321,1,1,321,,,1605268800,1605268800,0,0
87,4,1,0,35,1605267102,1,False,active,0,323,1,0,323,,,1605268800,1605268800,0,4
88,2,1,0,72,1605268352,1,False,active,0,324,1,0,324,,,1605268800,1605268800,0,0
89,0,0,0,34,1605268644,0,False,active,6,325,1,1,325,,,1605268800,1605268800,0,0
90,23,1,0,18,1605268230,1,False,active,1,326,1,0,326,,,1605268800,1605268800,0,5
91,14,1,0,24,1605268774,1,True,active,3,327,1,1,327,,,1605268800,1605268800,0,0
92,2,1,0,30,1605267662,1,False,active,1,328,1,3,328,,,1605268800,1605268800,0,1
93,26,1,0,12,1605268790,1,False,active,0,330,1,1,330,,,1605268800,1605268800,2,0
94,7,1,0,18,1605266261,1,False,active,0,331,1,2,331,,,1605268800,1605268800,0,1
95,13,1,0,23,1605268668,1,False,active,4,332,1,0,332,,,1605268800,1605268800,0,2
96,10,1,0,21,1605267871,1,False,active,0,334,1,0,334,,,1605268800,1605268800,1,0
97,10,1,0,17,1605268565,1,False,active,1,335,1,0,335,,,1605268800,1605268800,6,0
98,14,1,0,22,1605267910,1,False,active,0,336,1,0,336,,,1605268800,1605268800,0,1
99,4,1,0,22,1605265723,1,False,active,0,340,1,1,340,,,1605268800,1605268800,0,1
100,3,0,0,16,1605202828,0,False,active,0,341,1,0,341,,,1605268800,1605268800,0,0
101,4,1,1,24,1605268776,1,False,active,2,342,1,0,342,,,1605268800,1605268800,1,0
102,5,1,0,18,1605248209,1,False,active,0,343,1,0,343,,,1605268800,1605268800,2,0
103,16,1,0,3,1605248209,1,False,active,1,344,1,4,344,,,1605268800,1605268800,0,1
104,8,1,0,18,1605268761,1,False,active,1,346,1,1,346,,,1605268800,1605268800,0,4
105,10,1,0,44,1605268659,1,False,active,12,347,1,0,347,,,1605268800,1605268800,1,0
106,25,1,0,36,1605264895,1,False,active,0,349,1,0,349,,,1605268800,1605268800,0,1
107,9,1,1,36,1605268147,1,False,active,7,350,1,1,350,,,1605268800,1605268800,0,2
108,3,1,0,36,1605248211,1,False,active,0,351,1,0,351,,,1605268800,1605268800,1,0
109,22,1,0,4,1605248998,1,False,active,1,353,1,1,353,,,1605268800,1605268800,0,2
110,34,1,0,13,1605267100,1,False,active,4,354,1,0,354,,,1605268800,1605268800,0,4
111,19,1,0,22,1605268597,1,False,active,0,355,1,2,355,,,1605268800,1605268800,0,1
112,0,1,0,23,1605250621,1,False,active,5,356,1,0,356,,,1605268800,1605268800,0,2
113,5,1,0,44,1605268352,1,False,active,9,358,1,1,358,,,1605268800,1605268800,4,0
114,66,1,0,9,1605268639,1,False,active,1,359,1,3,359,,,1605268800,1605268800,19,0
115,24,1,0,15,1605268514,1,False,active,1,360,1,0,360,,,1605268800,1605268800,0,2
116,7,1,0,72,1605268334,1,False,active,4,361,1,0,361,,,1605268800,1605268800,2,0
117,22,1,0,35,1605265280,1,False,active,1,362,1,0,362,,,1605268800,1605268800,1,0
118,3,0,0,0,1604843856,0,False,out_of_service,0,363,0,0,363,,,1605268800,1605268800,0,0
119,25,1,0,2,1605248209,1,False,active,1,364,1,0,364,,,1605268800,1605268800,0,0
120,23,1,0,9,1605261790,1,False,active,1,366,1,1,366,,,1605268800,1605268800,0,2
121,31,1,0,11,1605268706,1,False,active,0,367,1,1,367,,,1605268800,1605268800,5,0
122,17,1,2,25,1605267599,1,False,active,0,368,1,3,368,,,1605268800,1605268800,0,3
123,31,1,0,45,1605268747,1,False,active,1,369,1,0,369,,,1605268800,1605268800,0,2
124,19,1,0,8,1605248210,1,False,active,0,372,1,0,372,,,1605268800,1605268800,0,0
125,12,1,0,7,1605261088,1,False,active,0,373,1,0,373,,,1605268800,1605268800,0,0
126,11,1,0,31,1605268621,1,False,active,0,376,1,0,376,,,1605268800,1605268800,1,0
127,19,1,0,28,1605265747,1,False,active,0,377,1,1,377,,,1605268800,1605268800,3,0
128,28,1,0,26,1605268649,1,False,active,0,379,1,2,379,,,1605268800,1605268800,0,6
129,9,1,0,31,1605268772,1,False,active,0,380,1,2,380,,,1605268800,1605268800,0,6
130,12,1,1,26,1605266860,1,False,active,2,383,1,0,383,,,1605268800,1605268800,0,4
131,24,1,0,5,1605268074,1,False,active,0,385,1,0,385,,,1605268800,1605268800,0,0
132,11,1,0,71,1605268362,1,False,active,0,386,1,0,386,,,1605268800,1605268800,0,0
133,28,1,0,11,1605267427,1,False,active,1,387,1,0,387,,,1605268800,1605268800,3,0
134,29,1,0,3,1605263680,1,False,active,0,388,1,3,388,,,1605268800,1605268800,1,0
135,17,1,0,10,1605248209,1,False,active,0,389,1,0,389,,,1605268800,1605268800,0,0
136,6,1,0,25,1605268618,1,False,active,1,390,1,0,390,,,1605268800,1605268800,0,0
137,9,1,14,0,1605268650,1,False,active,0,391,1,15,391,,,1605268800,1605268800,0,0
138,6,1,0,29,1605265819,1,False,active,0,392,1,0,392,,,1605268800,1605268800,1,0
139,17,1,0,20,1605268513,1,False,active,1,393,1,0,393,,,1605268800,1605268800,0,5
140,0,0,0,0,86400,0,False,out_of_service,0,394,0,0,394,,,1605268800,1605268800,0,0
141,18,1,0,7,1605248209,1,False,active,2,396,1,0,396,,,1605268800,1605268800,1,0
142,68,1,0,6,1605258740,1,False,active,2,397,1,1,397,,,1605268800,1605268800,1,0
143,3,1,0,28,1605250938,1,False,active,0,398,1,0,398,,,1605268800,1605268800,0,0
144,30,1,0,8,1605248209,1,False,active,1,399,1,1,399,,,1605268800,1605268800,0,0
145,10,1,1,4,1605264334,1,False,active,0,400,1,0,400,,,1605268800,1605268800,1,0
146,14,1,0,26,1605267062,1,False,active,0,401,1,2,401,,,1605268800,1605268800,0,3
147,19,0,0,19,1605267397,0,False,active,7,402,1,1,402,,,1605268800,1605268800,7,0
148,21,1,0,10,1605249416,1,False,active,0,403,1,0,403,,,1605268800,1605268800,0,0
149,24,1,0,27,1605268059,1,False,active,1,405,1,0,405,,,1605268800,1605268800,0,2
150,10,0,0,9,1605264770,0,False,active,2,406,1,1,406,,,1605268800,1605268800,0,0
151,3,1,0,18,1605267172,1,False,active,0,408,1,2,408,,,1605268800,1605268800,1,0
152,27,1,0,13,1605265108,1,False,active,0,410,1,5,410,,,1605268800,1605268800,0,2
153,8,1,0,23,1605268228,1,False,active,5,411,1,0,411,,,1605268800,1605268800,0,1
154,0,1,0,26,1605264943,1,False,active,0,412,1,3,412,,,1605268800,1605268800,0,0
155,30,1,0,15,1605268526,1,False,active,2,415,1,1,415,,,1605268800,1605268800,0,1
156,27,1,0,4,1605264305,1,False,active,1,416,1,0,416,,,1605268800,1605268800,0,2
157,21,1,0,4,1605267734,1,False,active,0,417,1,0,417,,,1605268800,1605268800,0,0
158,5,1,0,32,1605248209,1,False,active,0,418,1,0,418,,,1605268800,1605268800,0,0
159,19,1,0,4,1605259992,1,False,active,0,419,1,0,419,,,1605268800,1605268800,0,2
160,46,1,0,4,1605252490,1,False,active,0,420,1,1,420,,,1605268800,1605268800,0,2
161,11,1,0,7,1605259075,1,False,active,1,421,1,1,421,,,1605268800,1605268800,0,0
162,23,1,0,53,1605268537,1,False,active,37,422,1,2,422,,,1605268800,1605268800,0,4
163,8,1,0,18,1605268624,1,False,active,1,423,1,1,423,,,1605268800,1605268800,0,1
164,15,1,0,14,1605268631,1,True,active,1,426,1,1,426,,,1605268800,1605268800,0,1
165,9,1,0,37,1605267027,1,False,active,1,427,1,1,427,,,1605268800,1605268800,0,0
166,16,1,0,14,1605268732,1,False,active,3,432,1,1,432,,,1605268800,1605268800,0,0
167,18,1,0,41,1605267497,1,False,active,0,434,1,1,434,,,1605268800,1605268800,1,0
168,24,1,0,25,1605268562,1,False,active,0,435,1,1,435,,,1605268800,1605268800,2,0
169,26,1,0,1,1605253724,1,False,active,0,436,1,0,436,,,1605268800,1605268800,0,0
170,19,1,0,5,1605266765,1,False,active,3,437,1,0,437,,,1605268800,1605268800,0,1
171,7,1,0,39,1605268509,1,False,active,0,438,1,1,438,,,1605268800,1605268800,0,0
172,32,1,0,10,1605268643,1,False,active,0,439,1,1,439,,,1605268800,1605268800,2,0
173,28,1,0,4,1605266687,1,False,active,0,440,1,0,440,,,1605268800,1605268800,4,0
174,24,1,0,27,1605268778,1,False,active,4,442,1,0,442,,,1605268800,1605268800,0,3
175,17,1,0,6,1605267017,1,False,active,4,443,1,0,443,,,1605268800,1605268800,0,2
176,19,1,0,61,1605268431,1,False,active,1,445,1,0,445,,,1605268800,1605268800,0,7
177,72,1,0,6,1605267831,1,False,active,1,446,1,1,446,,,1605268800,1605268800,0,2
178,12,1,1,18,1605268591,1,False,active,2,447,1,0,447,,,1605268800,1605268800,0,1
179,13,1,0,14,1605268326,1,False,active,3,448,1,0,448,,,1605268800,1605268800,0,3
180,42,1,0,21,1605268500,1,False,active,0,450,1,4,450,,,1605268800,1605268800,3,0
181,7,1,0,57,1605267924,1,False,active,0,453,1,2,453,,,1605268800,1605268800,0,1
182,22,1,0,11,1605268147,1,False,active,0,454,1,2,454,,,1605268800,1605268800,0,2
183,53,1,0,6,1605263901,1,False,active,0,455,1,0,455,,,1605268800,1605268800,2,0
184,20,1,0,13,1605268446,1,False,active,10,456,1,1,456,,,1605268800,1605268800,3,0
185,42,1,0,36,1605268649,1,False,active,2,457,1,1,457,,,1605268800,1605268800,0,2
186,22,1,0,8,1605268081,1,False,active,1,458,1,1,458,,,1605268800,1605268800,0,1
187,14,1,0,10,1605266894,1,False,active,0,460,1,1,460,,,1605268800,1605268800,0,2
188,26,1,0,29,1605268793,1,False,active,0,461,1,1,461,,,1605268800,1605268800,3,0
189,26,1,0,51,1605268378,1,False,active,1,462,1,0,462,,,1605268800,1605268800,0,1
190,51,1,1,1,1605249417,1,False,active,0,464,1,0,464,,,1605268800,1605268800,1,0
191,22,1,0,17,1605268046,1,False,active,3,465,1,0,465,,,1605268800,1605268800,0,1
192,23,1,8,2,1605267999,1,False,active,0,466,1,2,466,,,1605268800,1605268800,0,0
193,2,1,0,31,1605259756,1,False,active,1,467,1,1,467,,,1605268800,1605268800,0,1
194,35,1,0,28,1605268622,1,False,active,2,468,1,2,468,,,1605268800,1605268800,0,9
195,52,1,0,5,1605268160,1,False,active,1,469,1,0,469,,,1605268800,1605268800,0,0
196,10,1,0,62,1605267648,1,False,active,1,470,1,0,470,,,1605268800,1605268800,0,1
197,15,1,0,14,1605268739,1,False,active,1,471,1,2,471,,,1605268800,1605268800,0,1
198,42,1,0,11,1605268606,1,False,active,3,472,1,2,472,,,1605268800,1605268800,0,4
199,15,1,0,48,1605268373,1,False,active,0,473,1,1,473,,,1605268800,1605268800,2,0
200,31,1,0,23,1605268566,1,False,active,0,474,1,2,474,,,1605268800,1605268800,2,0
201,11,1,0,52,1605267469,1,False,active,0,476,1,2,476,,,1605268800,1605268800,0,1
202,58,1,1,9,1605268787,1,False,active,0,477,1,3,477,,,1605268800,1605268800,0,4
203,4,1,0,31,1605268628,1,False,active,2,478,1,2,478,,,1605268800,1605268800,0,2
204,21,1,0,10,1605268024,1,False,active,0,479,1,0,479,,,1605268800,1605268800,0,6
205,16,1,0,11,1605268629,1,False,active,4,480,1,2,480,,,1605268800,1605268800,0,0
206,10,1,0,15,1605268096,1,False,active,5,481,1,0,481,,,1605268800,1605268800,0,1
207,5,1,0,72,1605268506,1,False,active,0,482,1,1,482,,,1605268800,1605268800,0,0
208,25,1,0,8,1605268741,1,False,active,1,483,1,1,483,,,1605268800,1605268800,0,0
209,31,1,0,13,1605268720,1,False,active,4,484,1,2,484,,,1605268800,1605268800,7,0
210,39,0,0,1,1605249787,0,False,active,0,485,1,0,485,,,1605268800,1605268800,0,0
211,35,1,0,5,1605268771,1,False,active,0,486,1,1,486,,,1605268800,1605268800,5,0
212,7,1,0,27,1605268529,1,False,active,4,487,1,1,487,,,1605268800,1605268800,0,5
213,17,1,0,30,1605267199,1,False,active,0,489,1,2,489,,,1605268800,1605268800,2,0
214,39,1,0,23,1605268732,1,False,active,0,490,1,4,490,,,1605268800,1605268800,0,7
215,53,1,1,13,1605268650,1,False,active,0,492,1,1,492,,,1605268800,1605268800,0,5
216,20,1,0,13,1605268157,1,False,active,0,493,1,1,493,,,1605268800,1605268800,0,13
217,14,1,0,52,1605268441,1,False,active,2,494,1,0,494,,,1605268800,1605268800,0,4
218,3,1,0,35,1605266379,1,False,active,3,495,1,1,495,,,1605268800,1605268800,0,2
219,20,1,0,44,1605267250,1,False,active,2,496,1,1,496,,,1605268800,1605268800,0,1
220,42,1,0,23,1605268371,1,False,active,2,497,1,1,497,,,1605268800,1605268800,0,1
221,13,1,0,23,1605268787,1,True,active,0,499,1,0,499,,,1605268800,1605268800,0,0
222,23,1,0,29,1605268445,1,False,active,0,500,1,0,500,,,1605268800,1605268800,2,0
223,46,1,0,35,1605268766,1,False,active,2,501,1,2,501,,,1605268800,1605268800,0,1
224,5,1,0,30,1605267774,1,False,active,8,502,1,1,502,,,1605268800,1605268800,0,5
225,14,1,0,16,1605268537,1,False,active,0,503,1,1,503,,,1605268800,1605268800,1,0
226,20,1,0,34,1605268615,1,False,active,1,504,1,0,504,,,1605268800,1605268800,7,0
227,18,1,0,34,1605268684,1,False,active,1,505,1,0,505,,,1605268800,1605268800,0,2
228,16,1,0,28,1605267812,1,False,active,2,507,1,1,507,,,1605268800,1605268800,3,0
229,15,1,0,10,1605268336,1,False,active,3,508,1,0,508,,,1605268800,1605268800,1,0
230,5,1,0,54,1605267971,1,False,active,1,509,1,2,509,,,1605268800,1605268800,0,6
231,24,0,0,25,1605245717,0,False,active,0,510,1,6,510,,,1605268800,1605268800,0,0
232,18,1,0,11,1605267648,1,False,active,4,513,1,0,513,,,1605268800,1605268800,2,0
233,6,1,0,44,1605268070,1,True,active,5,514,1,2,514,,,1605268800,1605268800,0,2
234,38,1,0,40,1605268146,1,False,active,0,515,1,1,515,,,1605268800,1605268800,0,6
235,12,1,0,16,1605268333,1,False,active,0,516,1,3,516,,,1605268800,1605268800,2,0
236,61,1,0,5,1605268368,1,False,active,0,517,1,3,517,,,1605268800,1605268800,0,0
237,30,1,0,39,1605268609,1,False,active,0,519,1,0,519,,,1605268800,1605268800,2,0
238,19,1,0,32,1605268680,1,False,active,2,522,1,0,522,,,1605268800,1605268800,0,2
239,36,1,0,20,1605268522,1,False,active,4,525,1,0,525,,,1605268800,1605268800,6,0
240,39,1,0,0,1605265744,1,False,active,0,526,1,1,526,,,1605268800,1605268800,3,0
241,3,1,0,33,1605268223,1,False,active,1,528,1,3,528,,,1605268800,1605268800,0,3
242,25,1,0,15,1605268459,1,False,active,2,529,1,1,529,,,1605268800,1605268800,0,6
243,2,1,0,22,1605268508,1,False,active,1,530,1,0,530,,,1605268800,1605268800,0,2
244,1,1,0,59,1605267147,1,False,active,1,531,1,0,531,,,1605268800,1605268800,0,1
245,14,1,0,27,1605248209,1,False,active,3,532,1,2,532,,,1605268800,1605268800,0,3
246,34,1,0,11,1605268659,1,False,active,1,533,1,1,533,,,1605268800,1605268800,1,0
247,2,1,0,27,1605267207,1,False,active,1,534,1,2,534,,,1605268800,1605268800,1,0
248,9,1,0,19,1605268736,1,False,active,4,536,1,0,536,,,1605268800,1605268800,4,0
249,8,1,0,22,1605267240,1,False,active,0,539,1,1,539,,,1605268800,1605268800,2,0
250,29,1,0,25,1605268550,1,False,active,2,540,1,0,540,,,1605268800,1605268800,0,1
251,8,1,0,19,1605268743,1,False,active,0,545,1,0,545,,,1605268800,1605268800,7,0
252,31,1,0,13,1605268558,1,False,active,0,546,1,1,546,,,1605268800,1605268800,1,0
253,22,1,0,35,1605268151,1,False,active,3,2000,1,0,2000,,,1605268800,1605268800,0,0
254,4,1,0,20,1605268127,1,False,active,4,2002,1,3,2002,,,1605268800,1605268800,1,0
255,31,1,0,21,1605268148,1,False,active,0,2003,1,2,2003,,,1605268800,1605268800,0,2
256,2,1,0,10,1605250623,1,False,active,0,2005,1,0,2005,,,1605268800,1605268800,0,0
257,9,1,2,38,1605268552,1,True,active,4,2006,1,0,2006,,,1605268800,1605268800,0,2
258,5,1,0,18,1605268593,1,True,active,6,2008,1,1,2008,,,1605268800,1605268800,0,0
259,3,1,0,29,1605268183,1,False,active,0,2009,1,3,2009,,,1605268800,1605268800,0,2
260,25,1,0,40,1605268542,1,False,active,1,2010,1,0,2010,,,1605268800,1605268800,2,0
261,18,1,0,15,1605268774,1,False,active,4,2012,1,2,2012,,,1605268800,1605268800,3,0
262,35,1,0,4,1605268380,1,False,active,1,2017,1,0,2017,,,1605268800,1605268800,0,1
263,54,1,1,10,1605266113,1,False,active,0,2021,1,0,2021,,,1605268800,1605268800,0,2
264,30,1,0,2,1605268385,1,False,active,0,2022,1,1,2022,,,1605268800,1605268800,2,0
265,15,1,0,39,1605268556,1,False,active,0,3016,1,0,3016,,,1605268800,1605268800,0,0
266,2,1,0,22,1605265226,1,False,active,9,3041,1,0,3041,,,1605268800,1605268800,0,1
267,2,1,0,16,1605263131,1,False,active,5,3042,1,1,3042,,,1605268800,1605268800,0,2
268,6,1,0,13,1605259051,1,False,active,1,3043,1,0,3043,,,1605268800,1605268800,0,2
269,17,1,0,10,1605251829,1,False,active,1,3044,1,0,3044,,,1605268800,1605268800,0,0
270,12,1,0,7,1605265057,1,False,active,4,3046,1,0,3046,,,1605268800,1605268800,0,3
271,16,1,0,5,1605266576,1,False,active,1,3047,1,0,3047,,,1605268800,1605268800,0,1
272,15,1,0,4,1605252933,1,False,active,0,3048,1,0,3048,,,1605268800,1605268800,0,0
273,7,1,1,10,1605263636,1,False,active,6,3049,1,0,3049,,,1605268800,1605268800,0,2
274,9,1,0,12,1605251828,1,False,active,0,3050,1,0,3050,,,1605268800,1605268800,0,1
275,15,1,0,7,1605251828,1,False,active,5,3052,1,1,3052,,,1605268800,1605268800,0,2
276,19,1,0,3,1605268397,1,False,active,1,3053,1,1,3053,,,1605268800,1605268800,0,1
277,14,1,0,5,1605260777,1,False,active,1,3054,1,0,3054,,,1605268800,1605268800,0,1
278,21,1,0,1,1605251827,1,False,active,0,3055,1,1,3055,,,1605268800,1605268800,0,0
279,17,1,0,5,1605263927,1,False,active,2,3056,1,1,3056,,,1605268800,1605268800,0,2
280,9,1,0,8,1605251828,1,False,active,2,3057,1,1,3057,,,1605268800,1605268800,0,2
281,18,1,0,6,1605267375,1,False,active,0,3058,1,0,3058,,,1605268800,1605268800,0,1
282,15,1,0,4,1605268354,1,False,active,2,3059,1,0,3059,,,1605268800,1605268800,0,2
283,13,1,0,6,1605256522,1,False,active,2,3060,1,0,3060,,,1605268800,1605268800,0,1
284,21,1,0,0,1605251828,1,False,active,0,3061,1,0,3061,,,1605268800,1605268800,0,0
285,8,1,0,14,1605251828,1,False,active,1,3062,1,1,3062,,,1605268800,1605268800,1,0
286,12,1,0,8,1605266208,1,False,active,0,3063,1,0,3063,,,1605268800,1605268800,1,0
287,21,1,1,1,1605255176,1,False,active,0,3064,1,0,3064,,,1605268800,1605268800,0,1
