,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,0,active,False,33,20,2,1,1605027126,1,0,1,72,,,1605027605,1605027605,0,2
1,79,1,active,False,17,15,1,1,1605026975,1,0,1,79,,,1605027605,1605027605,3,0
2,82,1,active,False,2,24,1,1,1605026946,1,0,1,82,,,1605027605,1605027605,0,1
3,83,0,active,False,47,14,1,1,1605027323,1,0,1,83,,,1605027605,1605027605,1,0
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1605027605,1605027605,0,0
5,119,0,active,False,11,41,1,1,1605025542,1,0,1,119,,,1605027605,1605027605,0,0
6,120,0,active,False,16,2,1,0,1605026284,1,0,0,120,,,1605027605,1605027605,0,1
7,127,0,active,False,25,6,0,1,1605027408,1,0,1,127,,,1605027605,1605027605,7,0
8,128,0,active,False,25,27,4,1,1605027101,1,0,1,128,,,1605027605,1605027605,3,0
9,143,0,active,False,10,12,2,1,1605027459,1,0,1,143,,,1605027605,1605027605,1,0
10,144,0,active,False,19,37,2,1,1605027024,1,0,1,144,,,1605027605,1605027605,7,0
11,146,4,active,False,2,37,0,1,1605026981,1,0,1,146,,,1605027605,1605027605,0,2
12,150,0,active,False,35,19,1,1,1605027444,1,0,1,150,,,1605027605,1605027605,0,1
13,151,2,active,True,2,28,3,1,1605027480,1,0,1,151,,,1605027605,1605027605,0,4
14,152,2,active,False,0,49,0,1,1605027072,1,0,1,152,,,1605027605,1605027605,0,2
15,157,0,active,False,10,11,2,1,1605025590,1,0,1,157,,,1605027605,1605027605,0,0
16,161,1,active,False,13,22,0,1,1605027593,1,0,1,161,,,1605027605,1605027605,2,0
17,164,5,active,False,7,36,4,1,1605027283,1,0,1,164,,,1605027605,1605027605,1,0
18,168,3,active,False,3,43,1,1,1605027423,1,0,1,168,,,1605027605,1605027605,1,0
19,173,0,active,False,3,65,2,1,1605027270,1,0,1,173,,,1605027605,1605027605,0,0
20,174,0,active,False,5,29,1,1,1605027388,1,0,1,174,,,1605027605,1605027605,0,6
21,212,2,active,False,13,44,3,1,1605027517,1,0,1,212,,,1605027605,1605027605,0,3
22,216,1,active,False,30,5,2,1,1605027186,1,0,1,216,,,1605027605,1605027605,1,0
23,217,1,active,False,4,34,1,1,1605027545,1,0,1,217,,,1605027605,1605027605,2,0
24,223,0,active,False,11,17,5,1,1605027408,1,0,1,223,,,1605027605,1605027605,4,0
25,224,2,active,True,22,7,1,1,1605027595,1,0,1,224,,,1605027605,1605027605,0,2
26,228,7,active,False,0,52,3,1,1605027602,1,0,1,228,,,1605027605,1605027605,1,0
27,229,3,active,False,1,20,2,1,1605027555,1,0,1,229,,,1605027605,1605027605,0,1
28,236,0,active,False,0,0,0,1,86400,1,0,1,236,,,1605027605,1605027605,0,0
29,237,0,active,False,35,4,0,1,1605027441,1,0,1,237,,,1605027605,1605027605,0,3
30,238,0,active,False,22,9,0,1,1605027504,1,0,1,238,,,1605027605,1605027605,4,0
31,239,0,active,False,10,21,0,1,1605027049,1,0,1,239,,,1605027605,1605027605,3,0
32,241,0,active,False,6,16,1,1,1605026730,1,0,1,241,,,1605027605,1605027605,2,0
33,242,3,active,False,6,40,0,1,1605027126,1,0,1,242,,,1605027605,1605027605,1,0
34,244,0,active,False,27,2,2,1,1605026720,1,0,1,244,,,1605027605,1605027605,0,1
35,245,0,active,False,14,8,1,1,1605027514,1,0,1,245,,,1605027605,1605027605,2,0
36,247,0,active,False,45,7,3,1,1605027571,1,0,1,247,,,1605027605,1605027605,0,0
37,248,1,active,False,3,95,1,1,1605025004,1,0,1,248,,,1605027605,1605027605,0,2
38,249,2,active,False,0,25,2,1,1605025583,1,0,1,249,,,1605027605,1605027605,0,0
39,250,2,active,False,4,34,2,1,1605027186,1,0,1,250,,,1605027605,1605027605,0,3
40,251,2,active,False,15,8,4,1,1605027334,1,0,1,251,,,1605027605,1605027605,2,0
41,252,1,active,False,4,29,0,1,1605027295,1,0,1,252,,,1605027605,1605027605,0,0
