,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,43,0,1604972853,False,9,1,72,1,72,3,,,1604973600,1604973600,6,0
1,1,1,active,4,0,1604972877,False,28,1,79,0,79,1,,,1604973600,1604973600,0,2
2,1,1,active,0,0,1604972763,False,27,1,82,0,82,0,,,1604973600,1604973600,0,0
3,1,1,active,43,0,1604972757,False,18,1,83,1,83,1,,,1604973600,1604973600,0,1
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604973600,1604973600,0,0
5,1,1,active,12,0,1604972464,False,41,1,119,0,119,0,,,1604973600,1604973600,2,0
6,1,1,active,15,0,1604971969,False,3,1,120,1,120,1,,,1604973600,1604973600,3,0
7,1,1,active,1,0,1604973377,False,30,1,127,0,127,0,,,1604973600,1604973600,0,6
8,1,1,active,24,0,1604973384,False,29,1,128,1,128,3,,,1604973600,1604973600,4,0
9,1,1,active,7,0,1604972783,False,16,1,143,2,143,1,,,1604973600,1604973600,1,0
10,1,1,active,0,0,1604972495,False,57,1,144,1,144,1,,,1604973600,1604973600,0,0
11,1,1,active,2,0,1604972369,False,35,1,146,0,146,2,,,1604973600,1604973600,0,0
12,1,1,active,37,0,1604973571,False,16,1,150,1,150,2,,,1604973600,1604973600,9,0
13,1,1,active,19,0,1604973196,True,8,1,151,0,151,6,,,1604973600,1604973600,0,4
14,1,1,active,6,0,1604973316,False,42,1,152,0,152,1,,,1604973600,1604973600,0,1
15,1,1,active,0,0,1604973302,False,21,1,157,0,157,2,,,1604973600,1604973600,0,4
16,1,1,active,1,0,1604973475,False,33,1,161,0,161,1,,,1604973600,1604973600,0,5
17,1,1,active,28,0,1604973025,False,15,1,164,0,164,4,,,1604973600,1604973600,0,1
18,1,1,active,33,0,1604972994,False,14,1,168,0,168,0,,,1604973600,1604973600,0,1
19,1,1,active,62,0,1604973520,False,3,1,173,2,173,5,,,1604973600,1604973600,20,0
20,1,1,active,21,0,1604973473,False,9,1,174,1,174,0,,,1604973600,1604973600,8,0
21,1,1,active,12,0,1604972948,False,46,1,212,0,212,2,,,1604973600,1604973600,0,6
22,1,1,active,24,0,1604973231,False,11,1,216,2,216,2,,,1604973600,1604973600,0,2
23,1,1,active,4,0,1604973324,False,32,1,217,1,217,3,,,1604973600,1604973600,0,5
24,1,1,active,4,0,1604973537,False,24,1,223,0,223,5,,,1604973600,1604973600,3,0
25,1,1,active,16,0,1604973203,True,12,1,224,1,224,2,,,1604973600,1604973600,0,3
26,1,1,active,53,0,1604973182,False,1,1,228,0,228,1,,,1604973600,1604973600,0,0
27,1,1,active,6,0,1604973190,False,13,1,229,0,229,4,,,1604973600,1604973600,0,10
28,1,1,active,10,0,1604973170,False,37,1,236,2,236,0,,,1604973600,1604973600,5,0
29,1,1,active,13,0,1604973523,False,23,1,237,2,237,3,,,1604973600,1604973600,6,0
30,1,1,active,0,0,1604973499,False,28,1,238,0,238,3,,,1604973600,1604973600,0,4
31,1,1,active,6,0,1604973498,False,24,1,239,0,239,1,,,1604973600,1604973600,0,2
32,1,1,active,7,0,1604972920,False,13,1,241,1,241,3,,,1604973600,1604973600,0,1
33,1,1,active,13,0,1604970267,False,33,1,242,0,242,0,,,1604973600,1604973600,0,1
34,1,1,active,27,0,1604973130,False,3,1,244,0,244,1,,,1604973600,1604973600,2,0
35,1,1,active,8,0,1604972722,False,15,1,245,1,245,0,,,1604973600,1604973600,0,0
36,1,1,active,1,0,1604973243,False,52,1,247,2,247,2,,,1604973600,1604973600,0,1
37,1,1,active,4,0,1604970672,False,94,1,248,0,248,1,,,1604973600,1604973600,0,0
38,1,1,active,6,0,1604972756,False,20,1,249,1,249,1,,,1604973600,1604973600,2,0
39,1,1,active,15,0,1604973467,False,25,1,250,0,250,0,,,1604973600,1604973600,4,0
40,1,1,active,1,0,1604973418,False,23,1,251,0,251,3,,,1604973600,1604973600,0,1
41,1,1,active,3,0,1604972872,False,29,1,252,3,252,1,,,1604973600,1604973600,1,0
42,1,1,active,18,0,1604973418,False,27,1,254,0,254,2,,,1604973600,1604973600,0,0
43,1,1,active,23,0,1604973553,False,14,1,257,0,257,2,,,1604973600,1604973600,0,12
44,1,1,active,10,0,1604973187,False,12,1,258,1,258,1,,,1604973600,1604973600,1,0
45,1,1,active,10,0,1604973539,False,27,1,259,0,259,2,,,1604973600,1604973600,2,0
46,1,1,active,20,0,1604972982,False,12,1,260,1,260,1,,,1604973600,1604973600,0,2
47,1,1,active,24,0,1604973447,False,17,1,261,1,261,0,,,1604973600,1604973600,0,0
48,1,1,active,15,0,1604973551,False,6,1,262,0,262,3,,,1604973600,1604973600,1,0
49,1,1,active,1,0,1604971998,False,25,1,264,0,264,1,,,1604973600,1604973600,0,0
50,1,1,active,1,0,1604973204,False,34,1,265,0,265,0,,,1604973600,1604973600,1,0
51,1,1,active,67,0,1604973521,False,2,1,267,0,267,1,,,1604973600,1604973600,0,2
52,1,1,active,16,0,1604973243,False,9,1,268,1,268,2,,,1604973600,1604973600,1,0
53,1,1,active,2,0,1604972971,False,21,1,270,3,270,0,,,1604973600,1604973600,0,0
54,1,1,active,25,0,1604973332,False,5,1,274,0,274,1,,,1604973600,1604973600,0,0
55,1,1,active,14,0,1604973555,False,5,1,275,0,275,0,,,1604973600,1604973600,0,1
56,1,1,active,0,0,1604970169,False,25,1,276,0,276,0,,,1604973600,1604973600,0,2
57,1,1,active,0,0,1604973460,False,19,1,278,1,278,0,,,1604973600,1604973600,0,1
58,0,0,out_of_service,0,0,86400,False,0,0,280,0,280,0,,,1604973600,1604973600,0,0
59,1,1,active,58,0,1604973054,True,2,1,281,0,281,6,,,1604973600,1604973600,0,1
60,1,1,active,7,0,1604972963,False,15,1,282,1,282,5,,,1604973600,1604973600,3,0
61,1,1,active,9,0,1604973449,False,41,1,284,1,284,1,,,1604973600,1604973600,8,0
62,1,1,active,25,0,1604973423,True,26,1,285,2,285,2,,,1604973600,1604973600,0,5
63,1,1,active,13,0,1604973219,False,6,1,289,0,289,0,,,1604973600,1604973600,0,0
64,1,1,active,6,0,1604972240,False,13,1,291,4,291,1,,,1604973600,1604973600,0,0
65,1,1,active,18,0,1604973368,False,36,1,293,0,293,0,,,1604973600,1604973600,0,0
66,1,1,active,1,0,1604972858,False,23,1,295,0,295,0,,,1604973600,1604973600,0,0
67,1,1,active,40,0,1604973079,False,37,1,297,1,297,0,,,1604973600,1604973600,0,4
68,1,1,active,16,0,1604973397,False,18,1,298,0,298,1,,,1604973600,1604973600,0,0
69,1,1,active,5,0,1604973541,False,52,1,301,1,301,1,,,1604973600,1604973600,5,0
70,1,1,active,15,0,1604973587,False,18,1,302,2,302,4,,,1604973600,1604973600,2,0
71,1,1,active,31,0,1604972788,False,32,1,303,0,303,4,,,1604973600,1604973600,0,1
72,1,1,active,10,0,1604973237,False,21,1,304,3,304,2,,,1604973600,1604973600,7,0
73,1,1,active,28,0,1604973420,False,2,1,305,0,305,3,,,1604973600,1604973600,0,2
