,station_status,num_bikes_disabled,num_bikes_available,eightd_has_available_keys,legacy_id,station_id,is_renting,num_docks_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
56,active,0,2,False,276,276,1,0,1,1,1,23,1604252772,,,1604253600,1604253600,2,2
57,active,1,5,False,278,278,1,0,1,0,1,13,1604251573,,,1604253600,1604253600,5,5
58,out_of_service,0,0,False,280,280,0,0,0,0,0,0,86400,,,1604253600,1604253600,0,0
59,active,1,36,True,281,281,1,0,1,3,1,29,1604253556,,,1604253600,1604253600,36,36
60,active,1,22,False,282,282,1,0,1,2,1,4,1604253227,,,1604253600,1604253600,22,22
61,active,3,15,False,284,284,1,0,1,2,1,33,1604253169,,,1604253600,1604253600,15,15
62,active,3,25,True,285,285,1,0,1,0,1,25,1604253568,,,1604253600,1604253600,25,25
63,active,1,9,False,289,289,1,0,1,0,1,9,1604252307,,,1604253600,1604253600,9,9
64,active,0,9,False,291,291,1,0,1,0,1,4,1604253526,,,1604253600,1604253600,9,9
65,active,3,32,False,293,293,1,1,1,1,1,19,1604253455,,,1604253600,1604253600,32,32
66,active,0,20,False,295,295,1,0,1,3,1,4,1604253226,,,1604253600,1604253600,20,20
67,active,4,20,False,297,297,1,0,1,1,1,53,1604253526,,,1604253600,1604253600,20,20
68,active,2,27,False,298,298,1,0,1,0,1,6,1604252940,,,1604253600,1604253600,27,27
69,active,1,42,False,301,301,1,0,1,0,1,15,1604253536,,,1604253600,1604253600,42,42
70,active,2,4,False,302,302,1,0,1,0,1,17,1604253344,,,1604253600,1604253600,4,4
71,active,1,34,False,303,303,1,0,1,5,1,32,1604253130,,,1604253600,1604253600,34,34
72,active,1,25,False,304,304,1,0,1,0,1,7,1604252895,,,1604253600,1604253600,25,25
73,active,1,11,False,305,305,1,0,1,0,1,21,1604253246,,,1604253600,1604253600,11,11
74,active,0,30,False,307,307,1,0,1,0,1,0,1604252797,,,1604253600,1604253600,30,30
75,active,1,18,False,308,308,1,0,1,5,1,29,1604253409,,,1604253600,1604253600,18,18
76,active,0,13,False,309,309,1,0,1,0,1,28,1604253351,,,1604253600,1604253600,13,13
77,active,0,61,False,310,310,1,0,1,2,1,5,1604253060,,,1604253600,1604253600,61,61
78,active,0,19,False,311,311,1,0,1,2,1,12,1604253525,,,1604253600,1604253600,19,19
79,active,0,32,False,312,312,1,0,1,3,1,1,1604253498,,,1604253600,1604253600,32,32
80,active,1,23,False,313,313,1,0,1,1,1,31,1604252235,,,1604253600,1604253600,23,23
81,active,3,12,False,315,315,1,0,1,0,1,14,1604252758,,,1604253600,1604253600,12,12
82,active,0,12,False,316,316,1,0,1,0,1,31,1604253573,,,1604253600,1604253600,12,12
83,active,1,30,False,317,317,1,0,1,0,1,23,1604253528,,,1604253600,1604253600,30,30
84,active,0,24,False,319,319,1,0,1,1,1,9,1604253475,,,1604253600,1604253600,24,24
85,active,2,1,False,320,320,1,0,1,1,1,36,1604253327,,,1604253600,1604253600,1,1
86,active,0,22,False,321,321,1,0,1,1,1,17,1604253589,,,1604253600,1604253600,22,22
87,active,0,20,False,323,323,1,0,1,0,1,19,1604252685,,,1604253600,1604253600,20,20
88,active,2,53,False,324,324,1,0,1,2,1,19,1604253299,,,1604253600,1604253600,53,53
89,active,0,16,False,325,325,1,0,1,1,1,19,1604253029,,,1604253600,1604253600,16,16
90,out_of_service,0,0,False,326,326,0,0,0,0,0,0,86400,,,1604253600,1604253600,0,0
91,active,0,22,True,327,327,1,0,1,3,1,17,1604253594,,,1604253600,1604253600,22,22
92,active,0,19,False,328,328,1,0,1,0,1,4,1604253385,,,1604253600,1604253600,19,19
93,active,0,16,False,330,330,1,0,1,1,1,23,1604252402,,,1604253600,1604253600,16,16
94,active,5,18,False,331,331,1,0,1,1,1,4,1604252460,,,1604253600,1604253600,18,18
95,active,0,12,False,332,332,1,0,1,2,1,24,1604253142,,,1604253600,1604253600,12,12
96,active,2,25,False,334,334,1,0,1,1,1,4,1604252272,,,1604253600,1604253600,25,25
97,active,4,18,False,335,335,1,0,1,2,1,5,1604253113,,,1604253600,1604253600,18,18
98,active,1,26,False,336,336,1,0,1,2,1,9,1604252944,,,1604253600,1604253600,26,26
99,active,2,9,False,340,340,1,0,1,2,1,16,1604252683,,,1604253600,1604253600,9,9
100,active,0,7,False,341,341,1,0,1,0,1,12,1604252589,,,1604253600,1604253600,7,7
101,active,2,13,False,342,342,1,0,1,0,1,14,1604253020,,,1604253600,1604253600,13,13
102,active,1,19,False,343,343,1,0,1,0,1,3,1604253240,,,1604253600,1604253600,19,19
103,active,0,14,False,344,344,1,0,1,4,1,9,1604253301,,,1604253600,1604253600,14,14
104,active,4,22,False,346,346,1,0,1,0,1,1,1604253504,,,1604253600,1604253600,22,22
105,active,2,18,False,347,347,1,0,1,1,1,34,1604252966,,,1604253600,1604253600,18,18
106,active,1,33,False,349,349,1,0,1,0,1,27,1604252975,,,1604253600,1604253600,33,33
107,active,2,17,False,350,350,1,0,1,0,1,28,1604253513,,,1604253600,1604253600,17,17
108,active,0,5,False,351,351,1,0,1,0,1,34,1604252847,,,1604253600,1604253600,5,5
109,active,3,23,False,353,353,1,0,1,0,1,1,1604252629,,,1604253600,1604253600,23,23
110,active,0,9,False,354,354,1,0,1,0,1,38,1604253554,,,1604253600,1604253600,9,9
111,active,0,40,False,355,355,1,0,1,2,1,3,1604253354,,,1604253600,1604253600,40,40
112,active,0,22,False,356,356,1,0,1,0,1,1,1604253384,,,1604253600,1604253600,22,22
113,active,0,46,False,358,358,1,0,1,5,1,4,1604253506,,,1604253600,1604253600,46,46
114,active,6,6,False,359,359,1,0,1,1,1,66,1604250854,,,1604253600,1604253600,6,6
115,active,0,14,False,360,360,1,0,1,3,1,25,1604252575,,,1604253600,1604253600,14,14
116,active,2,41,False,361,361,1,0,1,0,1,0,1604252174,,,1604253600,1604253600,41,41
117,active,0,13,False,362,362,1,0,1,0,1,44,1604252112,,,1604253600,1604253600,13,13
118,out_of_service,0,0,False,363,363,0,0,0,0,0,0,86400,,,1604253600,1604253600,0,0
119,active,0,9,False,364,364,1,0,1,0,1,18,1604253478,,,1604253600,1604253600,9,9
120,active,0,12,False,366,366,1,0,1,0,1,21,1604253452,,,1604253600,1604253600,12,12
121,active,0,15,False,367,367,1,0,1,4,1,28,1604252672,,,1604253600,1604253600,15,15
122,active,3,31,False,368,368,1,0,1,0,1,13,1604253024,,,1604253600,1604253600,31,31
123,active,2,65,False,369,369,1,0,1,1,1,9,1604251962,,,1604253600,1604253600,65,65
124,active,0,2,False,372,372,1,0,1,0,1,25,1604252207,,,1604253600,1604253600,2,2
125,active,0,13,False,373,373,1,0,1,0,1,6,1604253304,,,1604253600,1604253600,13,13
126,active,0,9,False,376,376,1,0,1,1,1,34,1604252626,,,1604253600,1604253600,9,9
127,active,0,23,False,377,377,1,0,1,0,1,25,1604253569,,,1604253600,1604253600,23,23
128,active,1,46,False,379,379,1,0,1,5,1,9,1604252542,,,1604253600,1604253600,46,46
129,active,0,41,False,380,380,1,0,1,0,1,1,1604253025,,,1604253600,1604253600,41,41
130,active,1,19,False,383,383,1,0,1,0,1,19,1604253475,,,1604253600,1604253600,19,19
131,active,4,8,False,385,385,1,0,1,0,1,17,1604253294,,,1604253600,1604253600,8,8
132,active,1,43,False,386,386,1,0,1,1,1,38,1604249495,,,1604253600,1604253600,43,43
133,active,2,13,False,387,387,1,0,1,1,1,24,1604253536,,,1604253600,1604253600,13,13
134,active,0,7,False,388,388,1,0,1,0,1,28,1604250936,,,1604253600,1604253600,7,7
135,active,0,14,False,389,389,1,0,1,2,1,13,1604252679,,,1604253600,1604253600,14,14
136,active,0,14,False,390,390,1,0,1,0,1,17,1604252876,,,1604253600,1604253600,14,14
137,active,0,0,False,391,391,1,0,1,0,1,0,86400,,,1604253600,1604253600,0,0
138,active,1,22,False,392,392,1,0,1,1,1,12,1604253568,,,1604253600,1604253600,22,22
139,active,0,24,False,393,393,1,0,1,0,1,13,1604252582,,,1604253600,1604253600,24,24
140,out_of_service,0,0,False,394,394,0,0,0,0,0,0,86400,,,1604253600,1604253600,0,0
141,active,0,4,False,396,396,1,0,1,4,1,21,1604253286,,,1604253600,1604253600,4,4
142,active,1,5,False,397,397,1,0,1,2,1,69,1604252624,,,1604253600,1604253600,5,5
143,active,0,26,False,398,398,1,0,1,0,1,5,1604251923,,,1604253600,1604253600,26,26
144,active,1,9,False,399,399,1,0,1,3,1,29,1604253591,,,1604253600,1604253600,9,9
145,active,0,11,False,400,400,1,0,1,0,1,4,1604252952,,,1604253600,1604253600,11,11
146,active,2,22,False,401,401,1,0,1,2,1,18,1604253372,,,1604253600,1604253600,22,22
147,active,1,23,False,402,402,1,0,1,4,1,15,1604253580,,,1604253600,1604253600,23,23
148,active,1,23,False,403,403,1,0,1,1,1,7,1604252130,,,1604253600,1604253600,23,23
149,active,3,33,False,405,405,1,0,1,1,1,15,1604253364,,,1604253600,1604253600,33,33
150,active,0,1,False,406,406,1,0,1,0,1,19,1604253158,,,1604253600,1604253600,1,1
151,active,2,17,False,408,408,1,0,1,4,1,4,1604253016,,,1604253600,1604253600,17,17
152,active,1,34,False,410,410,1,0,1,0,1,10,1604253362,,,1604253600,1604253600,34,34
153,active,0,19,False,411,411,1,0,1,2,1,12,1604253550,,,1604253600,1604253600,19,19
154,active,0,26,False,412,412,1,0,1,1,1,3,1604253570,,,1604253600,1604253600,26,26
155,active,0,14,False,415,415,1,0,1,2,1,32,1604253445,,,1604253600,1604253600,14,14
156,active,2,10,False,416,416,1,0,1,1,1,19,1604253453,,,1604253600,1604253600,10,10
157,active,0,10,False,417,417,1,0,1,0,1,15,1604253132,,,1604253600,1604253600,10,10
158,active,0,24,False,418,418,1,0,1,1,1,13,1604251803,,,1604253600,1604253600,24,24
159,active,0,13,False,419,419,1,0,1,1,1,10,1604250924,,,1604253600,1604253600,13,13
160,active,2,16,False,420,420,1,0,1,4,1,33,1604253415,,,1604253600,1604253600,16,16
161,active,0,11,False,421,421,1,0,1,1,1,8,1604249310,,,1604253600,1604253600,11,11
162,active,3,37,False,422,422,1,0,1,0,1,38,1604252389,,,1604253600,1604253600,37,37
163,active,1,6,False,423,423,1,0,1,1,1,20,1604252999,,,1604253600,1604253600,6,6
164,active,4,23,True,426,426,1,0,1,2,1,3,1604253232,,,1604253600,1604253600,23,23
165,active,1,34,False,427,427,1,0,1,0,1,12,1604253240,,,1604253600,1604253600,34,34
166,active,1,27,False,432,432,1,0,1,0,1,3,1604253094,,,1604253600,1604253600,27,27
167,active,2,37,False,434,434,1,0,1,1,1,21,1604252789,,,1604253600,1604253600,37,37
168,active,3,36,False,435,435,1,0,1,4,1,11,1604253431,,,1604253600,1604253600,36,36
169,active,2,11,False,436,436,1,0,1,5,1,14,1604252781,,,1604253600,1604253600,11,11
170,active,0,4,False,437,437,1,0,1,1,1,20,1604253445,,,1604253600,1604253600,4,4
171,active,0,29,False,438,438,1,0,1,2,1,18,1604253238,,,1604253600,1604253600,29,29
172,active,2,33,False,439,439,1,0,1,0,1,8,1604253568,,,1604253600,1604253600,33,33
173,active,0,12,False,440,440,1,0,1,5,1,20,1604253012,,,1604253600,1604253600,12,12
174,active,0,26,False,442,442,1,0,1,4,1,25,1604252841,,,1604253600,1604253600,26,26
175,active,1,21,False,443,443,1,0,1,0,1,1,1604249818,,,1604253600,1604253600,21,21
176,active,7,52,False,445,445,1,0,1,1,1,21,1604253052,,,1604253600,1604253600,52,52
177,active,3,23,False,446,446,1,0,1,4,1,53,1604253556,,,1604253600,1604253600,23,23
178,active,1,21,False,447,447,1,0,1,3,1,9,1604253389,,,1604253600,1604253600,21,21
179,active,1,3,False,448,448,1,0,1,0,1,23,1604253547,,,1604253600,1604253600,3,3
180,active,4,19,False,450,450,1,0,1,1,1,44,1604251947,,,1604253600,1604253600,19,19
181,active,2,43,False,453,453,1,0,1,2,1,4,1604216149,,,1604253600,1604253600,43,43
182,active,1,29,False,454,454,1,0,1,2,1,5,1604252251,,,1604253600,1604253600,29,29
183,active,0,15,False,455,455,1,0,1,2,1,44,1604253201,,,1604253600,1604253600,15,15
184,active,0,7,False,456,456,1,0,1,4,1,27,1604252236,,,1604253600,1604253600,7,7
185,active,2,29,False,458,458,1,0,1,1,1,0,1604251957,,,1604253600,1604253600,29,29
186,active,1,18,False,460,460,1,0,1,3,1,6,1604253559,,,1604253600,1604253600,18,18
187,active,1,18,False,461,461,1,0,1,0,1,37,1604253287,,,1604253600,1604253600,18,18
188,active,0,63,False,462,462,1,0,1,1,1,14,1604253298,,,1604253600,1604253600,63,63
189,active,0,3,False,464,464,1,0,1,0,1,50,1604252636,,,1604253600,1604253600,3,3
190,active,1,15,False,465,465,1,0,1,6,1,23,1604253548,,,1604253600,1604253600,15,15
191,active,1,4,False,466,466,1,8,1,2,1,22,1604252932,,,1604253600,1604253600,4,4
192,active,0,32,False,467,467,1,0,1,1,1,2,1604252411,,,1604253600,1604253600,32,32
193,active,6,26,False,468,468,1,0,1,22,1,33,1604253593,,,1604253600,1604253600,26,26
194,active,1,39,False,469,469,1,0,1,0,1,17,1604251910,,,1604253600,1604253600,39,39
195,active,1,27,False,470,470,1,0,1,4,1,44,1604253125,,,1604253600,1604253600,27,27
196,active,1,17,False,471,471,1,0,1,1,1,13,1604252284,,,1604253600,1604253600,17,17
197,active,0,12,False,472,472,1,0,1,2,1,43,1604253150,,,1604253600,1604253600,12,12
198,active,3,8,False,473,473,1,0,1,0,1,39,1604252761,,,1604253600,1604253600,8,8
199,active,2,44,False,474,474,1,0,1,0,1,10,1604251987,,,1604253600,1604253600,44,44
200,active,3,35,False,476,476,1,0,1,0,1,27,1604253235,,,1604253600,1604253600,35,35
201,active,2,59,False,477,477,1,0,1,0,1,10,1604253411,,,1604253600,1604253600,59,59
202,active,2,34,False,478,478,1,0,1,16,1,1,1604253552,,,1604253600,1604253600,34,34
203,active,1,10,False,479,479,1,0,1,2,1,20,1604253592,,,1604253600,1604253600,10,10
204,active,0,11,False,480,480,1,0,1,1,1,18,1604253195,,,1604253600,1604253600,11,11
205,active,1,18,False,481,481,1,0,1,0,1,6,1604252043,,,1604253600,1604253600,18,18
206,active,2,46,False,482,482,0,0,1,0,0,31,1604249889,,,1604253600,1604253600,46,46
207,active,0,16,False,483,483,1,0,1,1,1,18,1604253515,,,1604253600,1604253600,16,16
208,active,0,12,False,484,484,1,0,1,1,1,34,1604251499,,,1604253600,1604253600,12,12
209,active,2,2,False,485,485,1,0,1,1,1,36,1604253348,,,1604253600,1604253600,2,2
210,active,0,21,False,486,486,1,0,1,1,1,20,1604252436,,,1604253600,1604253600,21,21
211,active,2,9,False,487,487,1,0,1,0,1,24,1604252334,,,1604253600,1604253600,9,9
212,active,2,8,False,489,489,1,0,1,3,1,39,1604253442,,,1604253600,1604253600,8,8
213,active,1,64,False,490,490,1,0,1,9,1,1,1604253316,,,1604253600,1604253600,64,64
214,active,2,64,False,492,492,1,0,1,1,1,2,1604252890,,,1604253600,1604253600,64,64
215,active,1,4,False,493,493,1,0,1,1,1,29,1604252262,,,1604253600,1604253600,4,4
216,active,1,35,False,494,494,1,0,1,2,1,30,1604253470,,,1604253600,1604253600,35,35
217,active,1,11,False,495,495,1,0,1,2,1,27,1604253372,,,1604253600,1604253600,11,11
218,active,0,50,False,496,496,1,1,1,4,1,14,1604253487,,,1604253600,1604253600,50,50
219,active,3,46,False,497,497,1,0,1,0,1,17,1604253513,,,1604253600,1604253600,46,46
220,active,2,20,True,499,499,1,0,1,10,1,14,1604253448,,,1604253600,1604253600,20,20
221,active,1,14,False,500,500,1,0,1,0,1,37,1604253563,,,1604253600,1604253600,14,14
222,active,3,45,False,501,501,1,0,1,3,1,31,1604253343,,,1604253600,1604253600,45,45
223,active,1,6,False,502,502,1,0,1,0,1,29,1604253568,,,1604253600,1604253600,6,6
224,active,0,16,False,503,503,1,0,1,3,1,15,1604253303,,,1604253600,1604253600,16,16
225,active,1,21,False,504,504,1,0,1,1,1,32,1604253179,,,1604253600,1604253600,21,21
226,active,3,37,False,505,505,1,0,1,3,1,12,1604253510,,,1604253600,1604253600,37,37
227,active,0,17,False,507,507,1,0,1,0,1,28,1604252965,,,1604253600,1604253600,17,17
228,active,1,2,False,508,508,1,0,1,0,1,22,1604253068,,,1604253600,1604253600,2,2
229,active,1,31,False,509,509,1,0,1,5,1,29,1604253307,,,1604253600,1604253600,31,31
230,active,0,3,False,510,510,1,0,1,1,1,52,1604251647,,,1604253600,1604253600,3,3
231,active,1,8,False,513,513,1,0,1,0,1,20,1604253246,,,1604253600,1604253600,8,8
232,active,2,40,True,514,514,1,0,1,2,1,10,1604252660,,,1604253600,1604253600,40,40
233,active,3,76,False,515,515,0,0,1,3,0,0,1604250189,,,1604253600,1604253600,76,76
234,active,1,11,False,516,516,1,0,1,1,1,19,1604252097,,,1604253600,1604253600,11,11
235,active,0,45,False,517,517,1,0,1,0,1,24,1604252634,,,1604253600,1604253600,45,45
236,active,0,42,False,519,519,0,0,1,5,0,27,1604253527,,,1604253600,1604253600,42,42
237,active,1,45,False,522,522,1,0,1,1,1,5,1604250787,,,1604253600,1604253600,45,45
238,active,1,50,False,525,525,1,0,1,5,1,5,1604252872,,,1604253600,1604253600,50,50
239,active,0,6,False,526,526,1,0,1,0,1,34,1604252655,,,1604253600,1604253600,6,6
240,active,4,33,False,528,528,1,0,1,0,1,2,1604252960,,,1604253600,1604253600,33,33
241,active,0,18,False,529,529,1,0,1,0,1,23,1604252376,,,1604253600,1604253600,18,18
242,active,3,8,False,530,530,1,0,1,0,1,13,1604252469,,,1604253600,1604253600,8,8
243,active,0,38,False,531,531,1,0,1,3,1,1,1604252731,,,1604253600,1604253600,38,38
244,active,0,33,False,532,532,1,0,1,1,1,10,1604253162,,,1604253600,1604253600,33,33
245,active,1,3,False,533,533,1,0,1,0,1,42,1604253413,,,1604253600,1604253600,3,3
246,active,3,28,False,534,534,1,0,1,3,1,0,1604249561,,,1604253600,1604253600,28,28
247,active,2,12,False,536,536,1,0,1,0,1,14,1604253504,,,1604253600,1604253600,12,12
248,active,0,26,False,539,539,1,0,1,0,1,5,1604253557,,,1604253600,1604253600,26,26
249,active,1,11,False,540,540,1,1,1,2,1,41,1604253369,,,1604253600,1604253600,11,11
250,active,0,17,False,545,545,1,0,1,5,1,10,1604253479,,,1604253600,1604253600,17,17
251,active,0,7,False,546,546,1,0,1,0,1,38,1604252204,,,1604253600,1604253600,7,7
252,active,1,48,False,2000,2000,1,0,1,3,1,8,1604253492,,,1604253600,1604253600,48,48
253,active,0,25,False,2002,2002,1,0,1,2,1,2,1604253065,,,1604253600,1604253600,25,25
254,active,3,21,False,2003,2003,1,0,1,3,1,30,1604253433,,,1604253600,1604253600,21,21
255,active,0,8,False,2005,2005,1,0,1,0,1,4,1604236301,,,1604253600,1604253600,8,8
256,active,2,10,True,2006,2006,1,0,1,1,1,37,1604253583,,,1604253600,1604253600,10,10
257,active,1,19,True,2008,2008,1,0,1,0,1,4,1604252146,,,1604253600,1604253600,19,19
258,active,2,27,False,2009,2009,1,0,1,3,1,6,1604253117,,,1604253600,1604253600,27,27
259,active,3,13,False,2010,2010,1,0,1,2,1,49,1604252924,,,1604253600,1604253600,13,13
260,active,1,13,False,2012,2012,1,0,1,3,1,21,1604253342,,,1604253600,1604253600,13,13
261,active,1,7,False,2017,2017,1,0,1,1,1,31,1604252634,,,1604253600,1604253600,7,7
262,active,3,12,False,2021,2021,1,0,1,2,1,50,1604253038,,,1604253600,1604253600,12,12
263,active,0,1,False,2022,2022,1,0,1,0,1,32,1604252971,,,1604253600,1604253600,1,1
264,active,1,30,False,3016,3016,1,0,1,3,1,23,1604253100,,,1604253600,1604253600,30,30
265,active,2,9,False,3041,3041,1,0,1,3,1,13,1604252361,,,1604253600,1604253600,9,9
266,active,2,9,False,3042,3042,1,0,1,4,1,8,1604252411,,,1604253600,1604253600,9,9
267,active,0,12,False,3043,3043,1,0,1,1,1,7,1604252852,,,1604253600,1604253600,12,12
268,active,0,16,False,3044,3044,1,0,1,3,1,11,1604253553,,,1604253600,1604253600,16,16
269,active,0,4,False,3046,3046,1,0,1,1,1,15,1604252429,,,1604253600,1604253600,4,4
270,active,0,16,False,3047,3047,1,0,1,3,1,5,1604253406,,,1604253600,1604253600,16,16
271,active,1,12,False,3048,3048,1,0,1,3,1,6,1604249602,,,1604253600,1604253600,12,12
272,active,1,7,False,3049,3049,1,0,1,1,1,10,1604252782,,,1604253600,1604253600,7,7
273,active,1,0,False,3050,3050,1,0,1,0,1,20,1604253570,,,1604253600,1604253600,0,0
274,active,1,0,False,3052,3052,1,0,1,0,1,22,1604253048,,,1604253600,1604253600,0,0
275,active,1,4,False,3053,3053,1,0,1,1,1,18,1604252831,,,1604253600,1604253600,4,4
276,active,1,2,False,3054,3054,1,0,1,2,1,16,1604252360,,,1604253600,1604253600,2,2
277,active,0,3,False,3055,3055,1,0,1,0,1,20,1604250206,,,1604253600,1604253600,3,3
278,active,1,17,False,3056,3056,1,0,1,4,1,5,1604253352,,,1604253600,1604253600,17,17
279,active,0,6,False,3057,3057,1,0,1,1,1,12,1604253216,,,1604253600,1604253600,6,6
280,active,0,10,False,3058,3058,1,0,1,0,1,14,1604252740,,,1604253600,1604253600,10,10
281,active,0,2,False,3059,3059,1,0,1,2,1,17,1604252162,,,1604253600,1604253600,2,2
282,active,1,1,False,3060,3060,1,0,1,1,1,17,1604249856,,,1604253600,1604253600,1,1
283,active,0,4,False,3061,3061,1,0,1,1,1,17,1604253190,,,1604253600,1604253600,4,4
284,active,0,3,False,3062,3062,1,0,1,0,1,20,1604252983,,,1604253600,1604253600,3,3
285,active,0,8,False,3063,3063,1,0,1,1,1,12,1604250048,,,1604253600,1604253600,8,8
286,active,0,2,False,3064,3064,1,0,1,0,1,21,1604253045,,,1604253600,1604253600,2,2
287,active,0,0,False,3065,3065,1,0,1,0,1,31,1604252939,,,1604253600,1604253600,0,0
288,active,0,10,False,3066,3066,1,0,1,0,1,9,1604252378,,,1604253600,1604253600,10,10
289,active,0,12,False,3067,3067,1,0,1,2,1,15,1604251543,,,1604253600,1604253600,12,12
