,num_docks_available,num_bikes_disabled,is_returning,last_reported,station_status,is_renting,num_ebikes_available,legacy_id,num_docks_disabled,is_installed,num_bikes_available,station_id,eightd_has_available_keys,eightd_active_station_services,valet,starttime,timestamp,demand,supply
610,8,0,1,1604684140,active,1,0,3510,0,1,23,3510,False,,,1604685595,1604685595,1.0,0.0
611,8,2,1,1604684568,active,1,0,3511,0,1,12,3511,False,,,1604685595,1604685595,0.0,2.0
612,17,1,1,1604683959,active,1,1,3513,0,1,3,3513,False,,,1604685595,1604685595,0.0,3.0
613,23,0,1,1604677033,active,1,0,3514,0,1,0,3514,False,,,1604685595,1604685595,2.0,0.0
614,7,0,0,1601651096,out_of_service,0,0,3515,0,0,0,3515,False,,,1604685595,1604685595,0.0,0.0
615,21,0,1,1604683763,active,1,0,3516,0,1,10,3516,False,,,1604685595,1604685595,2.0,0.0
616,7,2,1,1604682826,active,1,0,3517,0,1,26,3517,False,,,1604685595,1604685595,1.0,0.0
617,4,0,1,1604684815,active,1,0,3518,0,1,30,3518,True,,,1604685595,1604685595,1.0,0.0
618,10,0,1,1604685549,active,1,0,3520,0,1,17,3520,False,,,1604685595,1604685595,0.0,0.0
619,1,1,1,1604685240,active,1,0,3521,0,1,34,3521,False,,,1604685595,1604685595,0.0,4.0
620,17,0,1,1604680160,active,1,2,3522,0,1,2,3522,False,,,1604685595,1604685595,2.0,0.0
621,9,4,1,1604685507,active,1,1,3523,2,1,10,3523,False,,,1604685595,1604685595,1.0,0.0
622,6,1,0,1604684242,active,0,8,3524,0,1,16,3524,False,,,1604685595,1604685595,0.0,3.0
623,19,0,1,1604681276,active,1,0,3525,0,1,2,3525,False,,,1604685595,1604685595,0.0,2.0
624,20,0,1,1604685475,active,1,0,3526,0,1,1,3526,False,,,1604685595,1604685595,3.0,0.0
625,9,1,1,1604684476,active,1,0,3527,0,1,17,3527,False,,,1604685595,1604685595,0.0,4.0
626,18,1,1,1604685444,active,1,2,3528,0,1,2,3528,False,,,1604685595,1604685595,0.0,1.0
627,14,0,1,1604684780,active,1,0,3529,0,1,11,3529,False,,,1604685595,1604685595,2.0,0.0
628,19,0,1,1604683085,active,1,0,3530,0,1,0,3530,False,,,1604685595,1604685595,1.0,0.0
629,9,1,1,1604684331,active,1,0,3531,0,1,17,3531,False,,,1604685595,1604685595,1.0,0.0
630,0,0,1,86400,active,1,0,3532,0,1,0,3532,False,,,1604685595,1604685595,0.0,0.0
631,5,1,1,1604684942,active,1,3,3533,0,1,28,3533,False,,,1604685595,1604685595,0.0,4.0
632,16,2,1,1604685472,active,1,0,3534,0,1,21,3534,False,,,1604685595,1604685595,0.0,1.0
633,11,0,1,1604685334,active,1,0,3535,0,1,16,3535,False,,,1604685595,1604685595,1.0,0.0
634,30,0,1,1604685021,active,1,1,3536,0,1,13,3536,False,,,1604685595,1604685595,0.0,1.0
635,22,0,1,1604685322,active,1,0,3537,0,1,7,3537,False,,,1604685595,1604685595,2.0,0.0
636,37,1,1,1604684381,active,1,0,3538,0,1,7,3538,False,,,1604685595,1604685595,0.0,2.0
637,18,0,1,1604685474,active,1,2,3539,0,1,25,3539,False,,,1604685595,1604685595,0.0,2.0
638,5,0,1,1604684512,active,1,0,3540,0,1,30,3540,False,,,1604685595,1604685595,0.0,1.0
639,0,1,1,1604685164,active,1,1,3541,0,1,38,3541,False,,,1604685595,1604685595,0.0,1.0
640,24,0,1,1604685102,active,1,2,3542,0,1,5,3542,False,,,1604685595,1604685595,3.0,0.0
641,28,0,1,1604680933,active,1,0,3543,0,1,7,3543,False,,,1604685595,1604685595,0.0,3.0
642,26,1,1,1604684753,active,1,0,3544,0,1,0,3544,False,,,1604685595,1604685595,0.0,0.0
643,5,0,1,1604683280,active,1,1,3545,0,1,28,3545,False,,,1604685595,1604685595,0.0,2.0
644,19,1,1,1604680523,active,1,0,3546,0,1,1,3546,False,,,1604685595,1604685595,0.0,1.0
645,2,0,1,1604685543,active,1,0,3547,0,1,39,3547,False,,,1604685595,1604685595,2.0,0.0
646,23,1,1,1604685412,active,1,1,3549,0,1,1,3549,False,,,1604685595,1604685595,0.0,1.0
647,12,0,1,1604684132,active,1,0,3551,0,1,11,3551,False,,,1604685595,1604685595,0.0,1.0
648,36,1,1,1604685479,active,1,1,3552,0,1,2,3552,False,,,1604685595,1604685595,1.0,0.0
649,29,1,1,1604685330,active,1,0,3553,0,1,7,3553,False,,,1604685595,1604685595,5.0,0.0
650,16,3,1,1604684708,active,1,0,3554,0,1,8,3554,False,,,1604685595,1604685595,0.0,2.0
651,19,0,1,1604685412,active,1,0,3555,0,1,8,3555,False,,,1604685595,1604685595,0.0,3.0
652,3,0,1,1604685235,active,1,1,3557,0,1,16,3557,False,,,1604685595,1604685595,0.0,0.0
653,18,0,1,1604685513,active,1,0,3558,0,1,9,3558,False,,,1604685595,1604685595,0.0,5.0
654,16,0,1,1604685265,active,1,0,3559,0,1,3,3559,False,,,1604685595,1604685595,0.0,0.0
655,14,0,1,1604685461,active,1,1,3561,0,1,12,3561,False,,,1604685595,1604685595,0.0,2.0
656,26,1,1,1604683924,active,1,0,3562,0,1,0,3562,False,,,1604685595,1604685595,1.0,0.0
657,27,0,1,1604685360,active,1,1,3563,0,1,2,3563,False,,,1604685595,1604685595,0.0,1.0
658,6,0,1,1604683764,active,1,1,3564,0,1,13,3564,False,,,1604685595,1604685595,0.0,0.0
659,14,0,1,1604684679,active,1,1,3565,0,1,5,3565,False,,,1604685595,1604685595,0.0,0.0
660,20,1,1,1604685561,active,1,1,3566,0,1,4,3566,False,,,1604685595,1604685595,0.0,2.0
661,18,0,1,1604684597,active,1,0,3567,0,1,1,3567,False,,,1604685595,1604685595,0.0,0.0
662,18,0,1,1604683719,active,1,0,3568,0,1,3,3568,False,,,1604685595,1604685595,0.0,0.0
663,27,1,1,1604685181,active,1,0,3569,0,1,1,3569,False,,,1604685595,1604685595,0.0,1.0
664,19,0,1,1604685229,active,1,3,3570,0,1,12,3570,False,,,1604685595,1604685595,1.0,0.0
665,23,1,1,1604685173,active,1,0,3571,0,1,0,3571,False,,,1604685595,1604685595,0.0,0.0
666,14,0,1,1604685543,active,1,3,3572,0,1,19,3572,False,,,1604685595,1604685595,3.0,0.0
667,25,0,1,1604684743,active,1,0,3573,0,1,0,3573,False,,,1604685595,1604685595,0.0,0.0
668,21,1,1,1604684321,active,1,0,3574,0,1,1,3574,False,,,1604685595,1604685595,1.0,0.0
669,15,0,1,1604684776,active,1,0,3575,0,1,4,3575,False,,,1604685595,1604685595,0.0,2.0
670,19,2,1,1604684977,active,1,0,3576,0,1,6,3576,False,,,1604685595,1604685595,3.0,0.0
671,15,0,1,1604669735,active,1,0,3577,0,1,8,3577,False,,,1604685595,1604685595,0.0,1.0
672,19,1,1,1604685199,active,1,0,3578,0,1,1,3578,False,,,1604685595,1604685595,0.0,1.0
673,24,0,1,1604685481,active,1,0,3579,0,1,1,3579,False,,,1604685595,1604685595,0.0,0.0
674,30,0,1,1604685455,active,1,0,3580,0,1,0,3580,False,,,1604685595,1604685595,1.0,0.0
675,26,0,1,1604684260,active,1,0,3581,0,1,1,3581,False,,,1604685595,1604685595,0.0,1.0
676,27,1,1,1604684290,active,1,0,3582,0,1,0,3582,False,,,1604685595,1604685595,2.0,0.0
677,30,0,1,1604684498,active,1,1,3583,0,1,1,3583,False,,,1604685595,1604685595,2.0,0.0
678,42,0,1,1604683716,active,1,0,3584,0,1,0,3584,False,,,1604685595,1604685595,1.0,0.0
679,21,0,1,1604682458,active,1,0,3585,0,1,3,3585,False,,,1604685595,1604685595,2.0,0.0
680,6,0,1,1604683128,active,1,0,3586,0,1,13,3586,False,,,1604685595,1604685595,0.0,2.0
681,26,0,1,1604682729,active,1,0,3587,0,1,1,3587,False,,,1604685595,1604685595,1.0,0.0
682,3,0,1,1604684503,active,1,0,3588,0,1,18,3588,False,,,1604685595,1604685595,0.0,0.0
683,0,0,1,1604680250,active,1,0,3589,0,1,19,3589,False,,,1604685595,1604685595,0.0,1.0
684,13,0,1,1604684967,active,1,0,3590,0,1,6,3590,False,,,1604685595,1604685595,0.0,1.0
685,13,0,1,1604685305,active,1,0,3591,0,1,8,3591,False,,,1604685595,1604685595,0.0,2.0
686,18,0,1,1604685452,active,1,1,3592,0,1,1,3592,False,,,1604685595,1604685595,1.0,0.0
687,30,0,1,1604684331,active,1,1,3593,0,1,5,3593,False,,,1604685595,1604685595,1.0,0.0
688,6,0,1,1604683784,active,1,0,3595,0,1,12,3595,False,,,1604685595,1604685595,0.0,4.0
689,4,1,1,1604684792,active,1,0,3596,0,1,14,3596,False,,,1604685595,1604685595,1.0,0.0
690,9,1,1,1604684892,active,1,0,3597,0,1,15,3597,False,,,1604685595,1604685595,0.0,0.0
691,8,0,1,1604684045,active,1,0,3598,0,1,11,3598,False,,,1604685595,1604685595,0.0,1.0
692,26,0,1,1604685572,active,1,0,3600,0,1,1,3600,False,,,1604685595,1604685595,1.0,0.0
693,5,0,1,1604685171,active,1,0,3601,0,1,14,3601,False,,,1604685595,1604685595,0.0,0.0
694,20,0,1,1604684903,active,1,0,3602,0,1,3,3602,False,,,1604685595,1604685595,1.0,0.0
695,21,0,1,1604682511,active,1,0,3603,0,1,0,3603,False,,,1604685595,1604685595,3.0,0.0
696,6,0,1,1604684958,active,1,0,3604,0,1,11,3604,False,,,1604685595,1604685595,0.0,1.0
697,15,0,1,1604685251,active,1,0,3605,0,1,6,3605,False,,,1604685595,1604685595,0.0,3.0
698,20,0,1,1604680815,active,1,0,3606,0,1,1,3606,False,,,1604685595,1604685595,0.0,0.0
699,6,0,1,1604685542,active,1,0,3607,0,1,13,3607,False,,,1604685595,1604685595,0.0,0.0
700,19,0,1,1604685578,active,1,1,3608,0,1,2,3608,False,,,1604685595,1604685595,0.0,0.0
701,2,0,1,1604684117,active,1,0,3609,0,1,21,3609,False,,,1604685595,1604685595,1.0,0.0
702,1,1,1,1604685368,active,1,1,3610,1,1,24,3610,False,,,1604685595,1604685595,1.0,0.0
703,25,0,1,1604684052,active,1,1,3611,0,1,6,3611,False,,,1604685595,1604685595,0.0,1.0
704,6,0,1,1604683372,active,1,0,3612,0,1,9,3612,False,,,1604685595,1604685595,0.0,0.0
705,22,1,1,1604684935,active,1,2,3613,0,1,4,3613,False,,,1604685595,1604685595,1.0,0.0
706,7,0,1,1604680663,active,1,0,3614,0,1,5,3614,False,,,1604685595,1604685595,0.0,2.0
707,13,0,1,1604685349,active,1,3,3615,0,1,8,3615,False,,,1604685595,1604685595,0.0,0.0
708,23,0,1,1604685492,active,1,1,3616,0,1,2,3616,False,,,1604685595,1604685595,0.0,0.0
709,10,0,1,1604684824,active,1,0,3617,0,1,1,3617,False,,,1604685595,1604685595,0.0,0.0
710,25,0,1,1604685410,active,1,0,3618,0,1,8,3618,False,,,1604685595,1604685595,0.0,2.0
711,13,0,1,1604684107,active,1,0,3619,0,1,6,3619,False,,,1604685595,1604685595,0.0,0.0
712,19,0,1,1604683138,active,1,0,3620,0,1,4,3620,False,,,1604685595,1604685595,1.0,0.0
713,5,1,1,1604684899,active,1,0,3621,0,1,13,3621,False,,,1604685595,1604685595,1.0,0.0
714,22,1,1,1604684895,active,1,0,3622,0,1,0,3622,False,,,1604685595,1604685595,0.0,0.0
715,26,2,1,1604685521,active,1,4,3623,0,1,11,3623,False,,,1604685595,1604685595,0.0,2.0
716,23,1,1,1604685102,active,1,0,3628,0,1,7,3628,False,,,1604685595,1604685595,0.0,0.0
717,7,1,1,1604685184,active,1,0,3629,0,1,25,3629,False,,,1604685595,1604685595,1.0,0.0
718,12,1,1,1604684831,active,1,0,3630,0,1,20,3630,False,,,1604685595,1604685595,8.0,0.0
719,23,0,1,1604685453,active,1,4,3635,0,1,20,3635,False,,,1604685595,1604685595,0.0,4.0
720,29,1,1,1604684577,active,1,0,3637,0,1,1,3637,False,,,1604685595,1604685595,3.0,0.0
721,6,1,1,1604683712,active,1,0,3638,0,1,11,3638,False,,,1604685595,1604685595,0.0,0.0
722,15,1,1,1604685431,active,1,0,3639,0,1,14,3639,False,,,1604685595,1604685595,0.0,0.0
723,17,0,1,1604684453,active,1,0,3640,0,1,1,3640,False,,,1604685595,1604685595,0.0,0.0
724,17,1,1,1604685548,active,1,2,3641,0,1,36,3641,False,,,1604685595,1604685595,5.0,0.0
725,13,0,1,1604679128,active,1,0,3646,10,1,3,3646,False,,,1604685595,1604685595,0.0,0.0
726,1,0,1,1604684594,active,1,1,3647,0,1,22,3647,False,,,1604685595,1604685595,0.0,1.0
727,7,0,1,1604685397,active,1,0,3648,0,1,18,3648,False,,,1604685595,1604685595,3.0,0.0
728,30,0,1,1604683269,active,1,0,3649,0,1,0,3649,False,,,1604685595,1604685595,0.0,0.0
729,34,0,1,1604683593,active,1,0,3654,0,1,1,3654,False,,,1604685595,1604685595,1.0,0.0
730,27,0,1,1604685127,active,1,1,3656,0,1,19,3656,False,,,1604685595,1604685595,1.0,0.0
731,17,0,1,1604684442,active,1,0,3658,0,1,10,3658,False,,,1604685595,1604685595,1.0,0.0
732,1,0,1,1604680000,active,1,5,3661,0,1,18,3661,False,,,1604685595,1604685595,0.0,2.0
733,0,1,1,1604685195,active,1,0,3664,0,1,29,3664,False,,,1604685595,1604685595,0.0,2.0
734,7,1,1,1604685439,active,1,0,3668,0,1,18,3668,False,,,1604685595,1604685595,1.0,0.0
735,37,0,1,1604684817,active,1,0,3671,0,1,0,3671,False,,,1604685595,1604685595,4.0,0.0
736,20,0,1,1604685490,active,1,0,3673,0,1,1,3673,False,,,1604685595,1604685595,0.0,0.0
737,1,2,1,1604685475,active,1,3,3674,0,1,24,3674,False,,,1604685595,1604685595,1.0,0.0
738,3,0,1,1604681136,active,1,5,3676,0,1,21,3676,False,,,1604685595,1604685595,0.0,0.0
739,17,0,1,1604685489,active,1,0,3677,0,1,1,3677,False,,,1604685595,1604685595,0.0,1.0
740,18,0,1,1604679402,active,1,0,3678,0,1,0,3678,False,,,1604685595,1604685595,0.0,0.0
741,10,0,1,1604680878,active,1,0,3679,0,1,4,3679,False,,,1604685595,1604685595,0.0,0.0
742,2,2,1,1604685413,active,1,10,3680,0,1,51,3680,False,,,1604685595,1604685595,0.0,5.0
743,1,0,1,1604684156,active,1,0,3681,0,1,17,3681,False,,,1604685595,1604685595,0.0,0.0
744,4,1,1,1604685372,active,1,3,3686,0,1,34,3686,False,,,1604685595,1604685595,2.0,0.0
745,13,2,1,1604685492,active,1,0,3687,0,1,68,3687,False,,,1604685595,1604685595,7.0,0.0
746,47,0,1,1604684349,active,1,0,3689,0,1,0,3689,False,,,1604685595,1604685595,3.0,0.0
747,23,0,1,1604684565,active,1,1,3690,0,1,13,3690,False,,,1604685595,1604685595,3.0,0.0
748,16,0,1,1604684443,active,1,0,3691,0,1,3,3691,False,,,1604685595,1604685595,0.0,3.0
749,2,0,1,1604681039,active,1,0,3693,0,1,25,3693,False,,,1604685595,1604685595,0.0,1.0
750,16,0,1,1604685156,active,1,0,3694,0,1,2,3694,False,,,1604685595,1604685595,0.0,1.0
751,38,1,1,1604685383,active,1,0,3697,0,1,4,3697,False,,,1604685595,1604685595,3.0,0.0
752,14,1,1,1604685578,active,1,2,3699,0,1,15,3699,False,,,1604685595,1604685595,0.0,12.0
753,7,0,1,1604681295,active,1,1,3704,0,1,12,3704,False,,,1604685595,1604685595,0.0,0.0
754,23,0,1,1604685391,active,1,0,3707,0,1,32,3707,False,,,1604685595,1604685595,0.0,4.0
755,14,0,1,1604685428,active,1,5,3708,0,1,15,3708,False,,,1604685595,1604685595,0.0,3.0
756,44,1,1,1604685564,active,1,3,3709,0,1,6,3709,False,,,1604685595,1604685595,0.0,5.0
757,41,2,1,1604685566,active,1,0,3711,0,1,4,3711,False,,,1604685595,1604685595,2.0,0.0
758,22,0,1,1604685333,active,1,0,3712,0,1,17,3712,False,,,1604685595,1604685595,0.0,2.0
759,55,3,1,1604685335,active,1,0,3714,0,1,3,3714,False,,,1604685595,1604685595,0.0,2.0
760,2,2,1,1604685460,active,1,0,3715,0,1,27,3715,False,,,1604685595,1604685595,0.0,1.0
761,15,0,1,1604682486,active,1,0,3716,0,1,8,3716,False,,,1604685595,1604685595,0.0,1.0
762,36,1,1,1604685521,active,1,0,3718,1,1,8,3718,False,,,1604685595,1604685595,0.0,0.0
763,26,1,1,1604685507,active,1,0,3721,0,1,8,3721,False,,,1604685595,1604685595,1.0,0.0
764,27,0,1,1604685164,active,1,0,3723,0,1,3,3723,True,,,1604685595,1604685595,2.0,0.0
765,23,4,1,1604685577,active,1,0,3724,0,1,12,3724,False,,,1604685595,1604685595,0.0,6.0
766,38,3,1,1604685437,active,1,0,3725,0,1,0,3725,False,,,1604685595,1604685595,5.0,0.0
767,20,0,1,1604685272,active,1,0,3726,0,1,3,3726,False,,,1604685595,1604685595,3.0,0.0
768,35,1,1,1604684859,active,1,1,3727,0,1,2,3727,False,,,1604685595,1604685595,6.0,0.0
769,24,0,1,1604685116,active,1,0,3728,0,1,0,3728,False,,,1604685595,1604685595,1.0,0.0
770,11,0,1,1604685529,active,1,5,3731,0,1,35,3731,False,,,1604685595,1604685595,1.0,0.0
771,40,1,1,1604685594,active,1,1,3733,0,1,5,3733,False,,,1604685595,1604685595,0.0,0.0
772,18,2,1,1604685158,active,1,2,3734,0,1,30,3734,False,,,1604685595,1604685595,9.0,0.0
773,3,0,1,1604685550,active,1,1,3735,0,1,35,3735,False,,,1604685595,1604685595,0.0,0.0
774,3,0,0,1601471240,out_of_service,0,0,3736,0,0,0,3736,False,,,1604685595,1604685595,0.0,0.0
775,12,0,1,1604685306,active,1,0,3737,0,1,23,3737,False,,,1604685595,1604685595,1.0,0.0
776,13,0,1,1604685457,active,1,1,3738,0,1,18,3738,False,,,1604685595,1604685595,1.0,0.0
777,20,0,1,1604685475,active,1,1,3739,0,1,17,3739,False,,,1604685595,1604685595,3.0,0.0
778,12,1,1,1604685207,active,1,0,3740,0,1,21,3740,False,,,1604685595,1604685595,0.0,3.0
779,50,0,1,1604685519,active,1,0,3744,0,1,1,3744,False,,,1604685595,1604685595,0.0,0.0
780,25,0,1,1604684492,active,1,1,3745,0,1,2,3745,False,,,1604685595,1604685595,0.0,2.0
781,3,2,1,1604685542,active,1,1,3746,0,1,43,3746,False,,,1604685595,1604685595,0.0,2.0
782,19,2,1,1604685511,active,1,1,3749,0,1,2,3749,False,,,1604685595,1604685595,0.0,0.0
783,17,0,1,1604684170,active,1,0,3755,0,1,2,3755,False,,,1604685595,1604685595,2.0,0.0
784,14,0,1,1604685587,active,1,1,3756,0,1,7,3756,False,,,1604685595,1604685595,0.0,2.0
785,2,0,1,1604685532,active,1,1,3757,0,1,21,3757,False,,,1604685595,1604685595,0.0,0.0
786,6,0,1,1604684284,active,1,0,3758,0,1,13,3758,False,,,1604685595,1604685595,0.0,2.0
787,12,0,1,1604682483,active,1,0,3759,0,1,7,3759,False,,,1604685595,1604685595,2.0,0.0
788,3,0,1,1604685060,active,1,1,3760,0,1,20,3760,False,,,1604685595,1604685595,2.0,0.0
789,26,0,1,1604685397,active,1,0,3761,0,1,1,3761,False,,,1604685595,1604685595,0.0,0.0
790,3,0,1,1604684195,active,1,0,3762,0,1,24,3762,False,,,1604685595,1604685595,1.0,0.0
791,9,0,1,1604684408,active,1,0,3763,0,1,18,3763,False,,,1604685595,1604685595,0.0,0.0
792,2,0,1,1604685066,active,1,0,3764,0,1,19,3764,False,,,1604685595,1604685595,0.0,6.0
793,10,0,1,1604684123,active,1,0,3765,0,1,11,3765,False,,,1604685595,1604685595,0.0,0.0
794,21,0,1,1604685472,active,1,0,3766,0,1,3,3766,False,,,1604685595,1604685595,0.0,0.0
795,18,1,1,1604685373,active,1,0,3767,0,1,0,3767,False,,,1604685595,1604685595,1.0,0.0
796,6,0,1,1604682130,active,1,0,3768,0,1,17,3768,False,,,1604685595,1604685595,0.0,1.0
797,2,0,1,1604684721,active,1,0,3769,0,1,21,3769,False,,,1604685595,1604685595,0.0,0.0
798,14,1,1,1604684351,active,1,0,3770,0,1,6,3770,False,,,1604685595,1604685595,0.0,0.0
799,2,1,1,1604685020,active,1,0,3771,0,1,27,3771,False,,,1604685595,1604685595,0.0,0.0
800,12,0,1,1604685260,active,1,0,3772,0,1,7,3772,False,,,1604685595,1604685595,0.0,0.0
801,5,0,1,1604685141,active,1,0,3773,0,1,15,3773,False,,,1604685595,1604685595,0.0,1.0
802,0,0,1,1604682516,active,1,0,3774,0,1,23,3774,False,,,1604685595,1604685595,0.0,1.0
803,18,0,1,1604685250,active,1,2,3775,0,1,9,3775,False,,,1604685595,1604685595,0.0,0.0
804,22,0,1,1604685152,active,1,0,3776,0,1,1,3776,False,,,1604685595,1604685595,0.0,1.0
805,21,0,1,1604685311,active,1,0,3777,0,1,2,3777,False,,,1604685595,1604685595,0.0,1.0
806,13,1,1,1604684793,active,1,0,3778,0,1,13,3778,False,,,1604685595,1604685595,0.0,5.0
807,18,0,1,1604684863,active,1,0,3779,0,1,6,3779,False,,,1604685595,1604685595,0.0,2.0
808,19,0,1,1604685486,active,1,0,3780,0,1,3,3780,False,,,1604685595,1604685595,0.0,3.0
809,22,0,1,1604685486,active,1,0,3781,0,1,8,3781,False,,,1604685595,1604685595,1.0,0.0
810,14,0,1,1604685187,active,1,1,3782,0,1,17,3782,False,,,1604685595,1604685595,0.0,2.0
811,15,0,1,1604685350,active,1,3,3783,0,1,50,3783,False,,,1604685595,1604685595,2.0,0.0
812,3,0,1,1604685521,active,1,1,3785,0,1,34,3785,False,,,1604685595,1604685595,0.0,1.0
813,4,3,1,1604685320,active,1,1,3786,0,1,42,3786,False,,,1604685595,1604685595,2.0,0.0
814,4,1,1,1604685473,active,1,3,3787,0,1,17,3787,False,,,1604685595,1604685595,2.0,0.0
815,28,1,1,1604684731,active,1,0,3789,0,1,2,3789,False,,,1604685595,1604685595,0.0,1.0
816,33,0,1,1604684436,active,1,0,3790,0,1,4,3790,False,,,1604685595,1604685595,0.0,0.0
817,3,1,1,1604685169,active,1,0,3791,0,1,28,3791,False,,,1604685595,1604685595,0.0,0.0
818,2,1,1,1604685204,active,1,0,3792,0,1,27,3792,False,,,1604685595,1604685595,2.0,0.0
819,0,0,1,1604683253,active,1,0,3795,0,1,19,3795,False,,,1604685595,1604685595,0.0,0.0
820,8,1,1,1604685427,active,1,22,3798,0,1,46,3798,False,,,1604685595,1604685595,0.0,1.0
821,0,1,0,1604684951,active,0,9,3799,0,1,66,3799,False,,,1604685595,1604685595,0.0,0.0
822,10,4,1,1604685283,active,1,1,3803,0,1,13,3803,False,,,1604685595,1604685595,0.0,2.0
823,6,0,1,1604685438,active,1,4,3804,0,1,18,3804,False,,,1604685595,1604685595,4.0,0.0
824,14,0,1,1604685369,active,1,0,3808,0,1,5,3808,False,,,1604685595,1604685595,0.0,2.0
825,8,0,1,1604684678,active,1,13,3809,0,1,45,3809,False,,,1604685595,1604685595,6.0,0.0
826,2,0,1,1604685337,active,1,0,3811,0,1,17,3811,False,,,1604685595,1604685595,0.0,0.0
827,16,1,1,1604685580,active,1,1,3812,0,1,32,3812,False,,,1604685595,1604685595,0.0,1.0
828,16,1,1,1604685326,active,1,2,3813,0,1,32,3813,True,,,1604685595,1604685595,3.0,0.0
829,0,0,0,1604636743,active,0,0,3814,23,1,0,3814,False,,,1604685595,1604685595,0.0,0.0
830,7,2,1,1604685455,active,1,2,3815,0,1,32,3815,False,,,1604685595,1604685595,0.0,2.0
831,15,0,1,1604636714,active,1,0,3816,0,1,9,3816,False,,,1604685595,1604685595,0.0,0.0
832,15,0,1,1604684995,active,1,1,3817,0,1,3,3817,False,,,1604685595,1604685595,0.0,2.0
833,20,1,1,1604683620,active,1,0,3818,0,1,5,3818,False,,,1604685595,1604685595,0.0,2.0
834,6,0,1,1604685564,active,1,0,3819,0,1,14,3819,False,,,1604685595,1604685595,3.0,0.0
835,19,0,1,1604685042,active,1,0,3820,0,1,0,3820,False,,,1604685595,1604685595,0.0,0.0
836,23,1,1,1604685418,active,1,0,3821,0,1,1,3821,False,,,1604685595,1604685595,1.0,0.0
837,18,1,1,1604683921,active,1,0,3822,0,1,1,3822,False,,,1604685595,1604685595,0.0,0.0
838,2,0,1,1604685248,active,1,1,3823,0,1,28,3823,False,,,1604685595,1604685595,0.0,3.0
839,16,0,1,1604683989,active,1,4,3824,0,1,7,3824,False,,,1604685595,1604685595,1.0,0.0
840,23,0,1,1604683706,active,1,1,3825,0,1,6,3825,False,,,1604685595,1604685595,0.0,0.0
841,18,0,1,1604685588,active,1,0,3826,0,1,0,3826,False,,,1604685595,1604685595,1.0,0.0
842,20,0,1,1604683100,active,1,0,3827,0,1,0,3827,False,,,1604685595,1604685595,0.0,0.0
843,21,0,1,1604684784,active,1,0,3828,0,1,1,3828,False,,,1604685595,1604685595,0.0,1.0
844,24,0,1,1604685170,active,1,0,3829,0,1,0,3829,False,,,1604685595,1604685595,0.0,0.0
845,21,0,1,1604662910,active,1,0,3830,0,1,1,3830,False,,,1604685595,1604685595,0.0,0.0
846,34,0,1,1604685348,active,1,0,3831,0,1,1,3831,False,,,1604685595,1604685595,0.0,1.0
847,21,0,1,1604683680,active,1,0,3832,0,1,0,3832,False,,,1604685595,1604685595,3.0,0.0
848,18,0,1,1604669780,active,1,0,3833,0,1,0,3833,False,,,1604685595,1604685595,0.0,0.0
849,16,1,1,1604681090,active,1,0,3834,0,1,2,3834,False,,,1604685595,1604685595,0.0,1.0
850,20,1,1,1604683898,active,1,0,3835,0,1,1,3835,False,,,1604685595,1604685595,0.0,0.0
851,27,1,1,1604684288,active,1,0,3836,0,1,1,3836,False,,,1604685595,1604685595,0.0,0.0
852,29,0,1,1604684692,active,1,0,3837,0,1,0,3837,False,,,1604685595,1604685595,0.0,0.0
853,24,0,1,1604685255,active,1,0,3838,0,1,1,3838,False,,,1604685595,1604685595,0.0,1.0
854,27,0,1,1604672154,active,1,0,3839,0,1,2,3839,False,,,1604685595,1604685595,0.0,0.0
855,18,1,1,1604680043,active,1,0,3840,0,1,5,3840,False,,,1604685595,1604685595,0.0,0.0
856,17,0,1,1604684100,active,1,1,3841,0,1,8,3841,False,,,1604685595,1604685595,0.0,0.0
857,28,0,1,1604685211,active,1,0,3842,0,1,1,3842,False,,,1604685595,1604685595,0.0,0.0
858,21,2,1,1604684228,active,1,0,3843,0,1,0,3843,False,,,1604685595,1604685595,1.0,0.0
859,21,0,1,1604685590,active,1,3,3844,0,1,4,3844,False,,,1604685595,1604685595,0.0,1.0
860,18,0,1,1604685178,active,1,0,3845,0,1,3,3845,False,,,1604685595,1604685595,1.0,0.0
861,24,0,1,1604682729,active,1,1,3846,0,1,1,3846,False,,,1604685595,1604685595,0.0,1.0
862,24,0,1,1604680755,active,1,0,3847,0,1,1,3847,False,,,1604685595,1604685595,0.0,1.0
863,31,0,1,1604685579,active,1,1,3848,0,1,1,3848,False,,,1604685595,1604685595,0.0,0.0
864,2,0,1,1604672870,active,1,0,3849,0,1,15,3849,False,,,1604685595,1604685595,0.0,0.0
865,9,0,1,1604684610,active,1,0,3850,0,1,16,3850,False,,,1604685595,1604685595,0.0,1.0
866,5,0,1,1604665458,active,1,2,3851,0,1,15,3851,False,,,1604685595,1604685595,0.0,0.0
867,5,1,1,1604685564,active,1,2,3852,0,1,11,3852,False,,,1604685595,1604685595,3.0,0.0
868,9,0,1,1604684619,active,1,1,3853,0,1,11,3853,False,,,1604685595,1604685595,1.0,0.0
869,11,0,1,1604684953,active,1,1,3854,0,1,13,3854,False,,,1604685595,1604685595,1.0,0.0
870,20,0,1,1604681750,active,1,0,3855,0,1,2,3855,False,,,1604685595,1604685595,0.0,0.0
