,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,starttime,timestamp,demand,supply
0,1,1,active,21,0,1604914956,False,31,1,72,2,72,3,1604916000,1604916000,0,0
1,1,1,active,5,0,1604915964,False,27,1,79,0,79,1,1604916000,1604916000,0,0
2,1,1,active,0,0,1604903531,False,27,1,82,0,82,0,1604916000,1604916000,0,0
3,1,1,active,52,0,1604910183,False,10,1,83,3,83,0,1604916000,1604916000,0,0
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,1604916000,1604916000,0,0
5,1,1,active,9,0,1604913658,False,44,1,119,3,119,0,1604916000,1604916000,0,1
6,1,1,active,6,0,1604902326,False,11,1,120,2,120,2,1604916000,1604916000,0,0
7,1,1,active,9,0,1604903532,False,21,1,127,1,127,1,1604916000,1604916000,0,1
8,1,1,active,35,0,1604909654,False,20,1,128,0,128,1,1604916000,1604916000,1,0
9,1,1,active,14,0,1604902326,False,10,1,143,1,143,0,1604916000,1604916000,0,0
10,1,1,active,10,0,1604911972,False,47,1,144,2,144,1,1604916000,1604916000,0,0
11,1,1,active,2,0,1604903530,False,37,1,146,0,146,0,1604916000,1604916000,1,0
12,1,1,active,1,0,1604915498,False,54,1,150,11,150,0,1604916000,1604916000,0,1
13,1,1,active,12,0,1604903531,True,20,1,151,0,151,1,1604916000,1604916000,1,0
14,1,1,active,31,0,1604915584,False,18,1,152,0,152,0,1604916000,1604916000,0,0
15,1,1,active,14,0,1604902326,False,8,1,157,2,157,1,1604916000,1604916000,1,0
16,1,1,active,4,0,1604909086,False,25,1,161,2,161,6,1604916000,1604916000,0,21
17,1,1,active,31,0,1604907148,False,16,1,164,1,164,0,1604916000,1604916000,0,1
18,1,1,active,15,0,1604904738,False,32,1,168,1,168,0,1604916000,1604916000,0,1
19,1,1,active,60,0,1604912219,False,6,1,173,0,173,4,1604916000,1604916000,3,0
20,1,1,active,9,0,1604910699,False,18,1,174,2,174,3,1604916000,1604916000,0,0
21,1,1,active,4,0,1604905942,False,53,1,212,0,212,3,1604916000,1604916000,0,0
22,1,1,active,21,0,1604902327,False,16,1,216,0,216,0,1604916000,1604916000,0,0
23,1,1,active,17,0,1604908605,False,17,1,217,1,217,5,1604916000,1604916000,0,0
24,1,1,active,5,0,1604911263,False,28,1,223,0,223,0,1604916000,1604916000,2,0
25,1,1,active,20,0,1604902617,True,9,1,224,2,224,1,1604916000,1604916000,0,0
26,1,1,active,52,0,1604907164,False,3,1,228,1,228,0,1604916000,1604916000,0,1
27,1,1,active,5,0,1604907127,False,16,1,229,2,229,2,1604916000,1604916000,0,1
28,1,1,active,12,0,1604915678,False,33,1,236,0,236,2,1604916000,1604916000,0,0
29,1,1,active,10,0,1604910001,False,27,1,237,1,237,2,1604916000,1604916000,0,0
30,1,1,active,3,0,1604904736,False,27,1,238,2,238,1,1604916000,1604916000,0,1
31,1,1,active,27,0,1604902326,False,2,1,239,0,239,2,1604916000,1604916000,2,0
32,1,1,active,18,0,1604905540,False,1,1,241,0,241,4,1604916000,1604916000,1,0
33,1,1,active,11,0,1604903644,False,35,1,242,0,242,0,1604916000,1604916000,0,0
34,1,1,active,15,0,1604902326,False,14,1,244,2,244,2,1604916000,1604916000,1,0
35,1,1,active,3,0,1604911662,False,19,1,245,0,245,1,1604916000,1604916000,1,0
36,1,1,active,0,0,1604910765,False,55,1,247,0,247,0,1604916000,1604916000,0,0
37,1,1,active,3,0,1604915954,False,95,1,248,0,248,1,1604916000,1604916000,0,0
38,1,1,active,0,0,1604904739,False,27,1,249,0,249,0,1604916000,1604916000,0,0
39,1,1,active,11,0,1604910613,False,28,1,250,0,250,1,1604916000,1604916000,0,0
40,1,1,active,6,0,1604909693,False,20,1,251,1,251,1,1604916000,1604916000,1,0
41,1,1,active,2,0,1604905167,False,27,1,252,1,252,4,1604916000,1604916000,0,0
42,1,1,active,12,1,1604914828,False,32,1,254,0,254,2,1604916000,1604916000,0,0
43,1,1,active,24,0,1604904738,False,14,1,257,0,257,1,1604916000,1604916000,0,0
44,1,1,active,18,0,1604902326,False,4,1,258,0,258,1,1604916000,1604916000,0,0
45,1,1,active,6,0,1604904568,False,32,1,259,2,259,1,1604916000,1604916000,0,2
46,1,1,active,1,0,1604902326,False,32,1,260,1,260,0,1604916000,1604916000,0,22
47,1,1,active,12,0,1604915495,False,28,1,261,9,261,1,1604916000,1604916000,0,1
48,1,1,active,18,0,1604914826,False,6,1,262,5,262,0,1604916000,1604916000,0,0
49,1,1,active,2,0,1604903531,False,25,1,264,1,264,0,1604916000,1604916000,0,0
50,1,1,active,0,0,1604911294,False,34,1,265,1,265,1,1604916000,1604916000,0,0
51,1,1,active,67,0,1604911915,False,1,1,267,0,267,2,1604916000,1604916000,0,0
52,1,1,active,3,0,1604904738,False,24,1,268,1,268,0,1604916000,1604916000,0,20
53,1,1,active,1,0,1604914384,False,22,1,270,3,270,0,1604916000,1604916000,0,1
54,1,1,active,21,0,1604911085,False,6,1,274,2,274,4,1604916000,1604916000,3,0
55,1,1,active,16,0,1604915661,False,2,1,275,0,275,1,1604916000,1604916000,0,0
56,1,1,active,0,0,1604903530,False,25,1,276,0,276,0,1604916000,1604916000,0,0
57,1,1,active,4,0,1604902326,False,15,1,278,0,278,0,1604916000,1604916000,0,0
58,0,0,out_of_service,0,0,86400,False,0,0,280,0,280,0,1604916000,1604916000,0,0
59,1,1,active,66,0,1604903531,True,0,1,281,0,281,0,1604916000,1604916000,0,0
60,1,1,active,2,0,1604912496,False,21,1,282,2,282,4,1604916000,1604916000,0,0
61,1,1,active,3,0,1604911321,False,45,1,284,1,284,3,1604916000,1604916000,0,0
62,1,1,active,38,0,1604912214,True,12,1,285,3,285,3,1604916000,1604916000,0,2
63,1,1,active,14,0,1604913015,False,5,1,289,1,289,0,1604916000,1604916000,0,0
64,1,1,active,0,0,1604904738,False,20,1,291,2,291,0,1604916000,1604916000,0,0
65,1,1,active,17,0,1604915763,False,35,1,293,4,293,2,1604916000,1604916000,0,0
66,1,1,active,0,0,1604903531,False,24,1,295,0,295,0,1604916000,1604916000,0,0
67,1,1,active,50,0,1604908844,False,27,1,297,5,297,0,1604916000,1604916000,2,0
68,1,1,active,27,0,1604902981,False,7,1,298,0,298,1,1604916000,1604916000,0,0
69,1,1,active,1,0,1604910277,False,57,1,301,5,301,0,1604916000,1604916000,0,1
70,1,1,active,0,0,1604903531,False,33,1,302,7,302,4,1604916000,1604916000,0,2
71,1,1,active,25,0,1604904736,False,39,1,303,1,303,3,1604916000,1604916000,1,0
72,1,1,active,24,0,1604903274,False,9,1,304,2,304,0,1604916000,1604916000,1,0
73,1,1,active,28,0,1604911994,False,3,1,305,0,305,2,1604916000,1604916000,0,0
74,1,1,active,0,0,1604906886,False,30,1,307,1,307,0,1604916000,1604916000,0,1
75,1,1,active,0,0,1604904738,False,47,1,308,0,308,1,1604916000,1604916000,0,0
76,1,1,active,19,0,1604913298,False,21,1,309,1,309,1,1604916000,1604916000,1,0
77,1,1,active,14,0,1604902326,False,51,1,310,1,310,1,1604916000,1604916000,1,0
78,1,1,active,0,0,1604909668,False,31,1,311,3,311,0,1604916000,1604916000,0,1
79,1,1,active,0,0,1604909241,False,31,1,312,1,312,2,1604916000,1604916000,0,0
80,1,1,active,27,0,1604902326,False,27,1,313,2,313,1,1604916000,1604916000,1,0
81,1,1,active,26,0,1604902327,False,1,1,315,0,315,2,1604916000,1604916000,0,0
82,1,1,active,32,0,1604914113,False,11,1,316,2,316,0,1604916000,1604916000,2,0
83,1,1,active,0,0,1604905298,False,53,1,317,1,317,1,1604916000,1604916000,0,0
84,1,1,active,3,0,1604910896,False,28,1,319,6,319,2,1604916000,1604916000,2,0
85,1,1,active,5,0,1604913702,False,34,1,320,1,320,0,1604916000,1604916000,0,0
86,1,1,active,4,0,1604902327,False,35,1,321,0,321,0,1604916000,1604916000,0,1
87,1,1,active,28,0,1604902326,False,9,1,323,0,323,2,1604916000,1604916000,0,1
88,1,1,active,2,0,1604914783,False,72,1,324,3,324,0,1604916000,1604916000,0,11
89,1,1,active,12,0,1604914583,False,22,1,325,0,325,1,1604916000,1604916000,0,2
90,1,1,active,3,0,1604903533,False,37,1,326,2,326,1,1604916000,1604916000,0,2
91,1,1,active,0,0,1604903531,True,38,1,327,1,327,1,1604916000,1604916000,0,0
92,1,1,active,0,0,1604903531,False,34,1,328,1,328,1,1604916000,1604916000,0,0
93,1,1,active,25,0,1604904738,False,13,1,330,1,330,1,1604916000,1604916000,1,0
94,1,1,active,0,0,1604903531,False,25,1,331,2,331,2,1604916000,1604916000,0,1
95,1,1,active,0,0,1604903530,False,35,1,332,2,332,1,1604916000,1604916000,0,1
96,1,1,active,2,0,1604908920,False,27,1,334,1,334,2,1604916000,1604916000,0,2
97,1,1,active,8,0,1604914404,False,14,1,335,1,335,5,1604916000,1604916000,0,0
98,1,1,active,5,0,1604903531,False,28,1,336,0,336,3,1604916000,1604916000,0,0
99,1,1,active,1,0,1604915422,False,25,1,340,0,340,1,1604916000,1604916000,0,0
100,1,1,active,11,0,1604904736,False,8,1,341,4,341,0,1604916000,1604916000,0,1
101,1,1,active,2,1,1604907069,False,26,1,342,5,342,0,1604916000,1604916000,0,0
102,1,1,active,0,0,1604902325,False,23,1,343,1,343,0,1604916000,1604916000,0,0
103,1,1,active,7,0,1604902326,False,16,1,344,7,344,0,1604916000,1604916000,0,0
104,1,1,active,5,0,1604915826,False,17,1,346,0,346,5,1604916000,1604916000,0,0
105,1,1,active,35,0,1604914523,False,19,1,347,5,347,0,1604916000,1604916000,3,0
106,1,0,active,0,0,1604888322,False,60,0,349,1,349,1,1604916000,1604916000,0,0
107,1,1,active,0,1,1604909823,False,45,1,350,3,350,1,1604916000,1604916000,0,0
108,1,1,active,0,0,1604902326,False,39,1,351,0,351,0,1604916000,1604916000,0,0
109,1,1,active,24,0,1604902326,False,1,1,353,0,353,2,1604916000,1604916000,0,1
110,1,1,active,28,0,1604914030,False,19,1,354,7,354,0,1604916000,1604916000,0,2
111,1,1,active,4,0,1604906353,False,38,1,355,0,355,1,1604916000,1604916000,0,0
112,1,1,active,0,0,1604904736,False,23,1,356,2,356,0,1604916000,1604916000,0,0
113,1,1,active,14,0,1604905279,False,33,1,358,6,358,3,1604916000,1604916000,0,2
114,1,1,active,73,0,1604914321,False,2,1,359,1,359,3,1604916000,1604916000,1,0
115,1,1,active,12,0,1604903532,False,27,1,360,1,360,0,1604916000,1604916000,0,0
116,1,1,active,0,0,1604910767,False,76,1,361,1,361,3,1604916000,1604916000,0,1
117,1,1,active,50,0,1604914870,False,6,1,362,3,362,1,1604916000,1604916000,1,0
118,0,0,out_of_service,3,0,1604843856,False,0,0,363,0,363,0,1604916000,1604916000,0,0
119,1,1,active,20,0,1604902378,False,6,1,364,1,364,1,1604916000,1604916000,0,0
120,1,1,active,11,0,1604915963,False,22,1,366,2,366,0,1604916000,1604916000,0,1
121,1,1,active,43,0,1604904737,False,0,1,367,0,367,0,1604916000,1604916000,0,0
122,1,1,active,9,0,1604915995,False,36,1,368,1,368,2,1604916000,1604916000,0,2
123,1,1,active,13,2,1604903532,False,58,1,369,0,369,3,1604916000,1604916000,1,0
124,1,1,active,17,0,1604902326,False,10,1,372,1,372,0,1604916000,1604916000,0,1
125,1,1,active,16,0,1604914479,False,2,1,373,1,373,1,1604916000,1604916000,1,0
126,1,1,active,25,0,1604910767,False,16,1,376,2,376,1,1604916000,1604916000,1,0
127,1,1,active,5,0,1604903531,False,41,1,377,0,377,2,1604916000,1604916000,0,0
128,1,1,active,51,0,1604915838,False,5,1,379,0,379,0,1604916000,1604916000,0,0
129,1,1,active,12,0,1604903532,False,28,1,380,0,380,2,1604916000,1604916000,0,1
130,1,1,active,8,1,1604903533,False,29,1,383,4,383,1,1604916000,1604916000,0,0
131,1,1,active,13,0,1604904737,False,14,1,385,0,385,2,1604916000,1604916000,0,0
132,1,1,active,6,0,1604915486,False,76,1,386,5,386,0,1604916000,1604916000,0,0
133,1,1,active,13,0,1604906561,False,20,1,387,1,387,6,1604916000,1604916000,0,1
