,num_bikes_available,is_renting,station_id,legacy_id,num_bikes_disabled,num_docks_available,eightd_has_available_keys,station_status,is_installed,num_ebikes_available,is_returning,num_docks_disabled,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
279,5,1,3056,3056,1,17,False,active,1,2,1,0,1605263927,,,1605265190,1605265190,0,0
280,8,1,3057,3057,1,9,False,active,1,2,1,0,1605251828,,,1605265190,1605265190,0,0
281,7,1,3058,3058,0,17,False,active,1,0,1,0,1605258530,,,1605265190,1605265190,0,1
282,6,1,3059,3059,0,13,False,active,1,4,1,0,1605262210,,,1605265190,1605265190,0,2
283,6,1,3060,3060,0,13,False,active,1,2,1,0,1605256522,,,1605265190,1605265190,0,0
284,0,1,3061,3061,0,21,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,0
285,14,1,3062,3062,1,8,False,active,1,1,1,0,1605251828,,,1605265190,1605265190,0,0
286,9,1,3063,3063,0,11,False,active,1,1,1,0,1605259442,,,1605265190,1605265190,0,1
287,1,1,3064,3064,0,21,False,active,1,0,1,1,1605255176,,,1605265190,1605265190,0,0
288,2,1,3065,3065,0,29,False,active,1,2,1,0,1605251828,,,1605265190,1605265190,0,0
289,10,1,3066,3066,1,8,False,active,1,1,1,0,1605263059,,,1605265190,1605265190,0,0
290,14,1,3067,3067,0,13,False,active,1,1,1,0,1605251828,,,1605265190,1605265190,0,1
291,24,1,3068,3068,1,17,False,active,1,2,1,0,1605251827,,,1605265190,1605265190,0,1
292,2,1,3069,3069,0,27,False,active,1,1,1,0,1605251827,,,1605265190,1605265190,0,0
293,4,1,3070,3070,0,19,False,active,1,2,1,0,1605251828,,,1605265190,1605265190,0,0
294,3,1,3071,3071,0,16,False,active,1,1,1,0,1605252115,,,1605265190,1605265190,0,0
295,8,1,3072,3072,0,16,False,active,1,2,1,0,1605251828,,,1605265190,1605265190,0,0
296,23,1,3074,3074,0,19,False,active,1,0,1,0,1605251832,,,1605265190,1605265190,0,1
297,4,1,3075,3075,0,29,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,0
298,10,1,3076,3076,0,26,False,active,1,3,1,0,1605264777,,,1605265190,1605265190,0,0
299,9,1,3077,3077,1,23,False,active,1,3,1,0,1605251827,,,1605265190,1605265190,0,0
300,13,1,3078,3078,1,12,False,active,1,1,1,1,1605265131,,,1605265190,1605265190,0,0
301,20,1,3080,3080,0,1,False,active,1,2,1,0,1605253033,,,1605265190,1605265190,0,0
302,10,1,3081,3081,0,19,False,active,1,0,1,0,1605261507,,,1605265190,1605265190,0,1
303,2,1,3082,3082,0,23,False,active,1,1,1,0,1605264997,,,1605265190,1605265190,0,0
304,8,1,3083,3083,0,24,False,active,1,3,1,0,1605264201,,,1605265190,1605265190,0,1
305,20,1,3085,3085,0,5,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,0,0
306,2,1,3086,3086,3,25,False,active,1,0,1,0,1605252251,,,1605265190,1605265190,1,0
307,2,1,3087,3087,0,28,False,active,1,2,1,0,1605254159,,,1605265190,1605265190,3,0
308,10,0,3088,3088,0,9,False,active,1,4,0,0,1605264272,,,1605265190,1605265190,0,0
309,13,1,3092,3092,2,12,False,active,1,1,1,0,1605254466,,,1605265190,1605265190,0,1
310,14,1,3093,3093,0,14,False,active,1,2,1,0,1605264783,,,1605265190,1605265190,0,0
311,7,1,3094,3094,1,9,False,active,1,0,1,0,1605251827,,,1605265190,1605265190,0,1
312,7,1,3095,3095,0,19,False,active,1,2,1,0,1605251827,,,1605265190,1605265190,0,0
313,29,1,3096,3096,1,9,False,active,1,0,1,0,1605264519,,,1605265190,1605265190,0,0
314,17,1,3100,3100,1,33,False,active,1,0,1,0,1605253036,,,1605265190,1605265190,0,0
315,24,1,3101,3101,0,3,False,active,1,0,1,0,1605251827,,,1605265190,1605265190,1,0
316,19,1,3102,3102,0,8,False,active,1,0,1,0,1605251827,,,1605265190,1605265190,0,0
317,14,1,3105,3105,1,9,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,0
318,11,1,3106,3106,1,10,False,active,1,4,1,0,1605264090,,,1605265190,1605265190,0,0
319,32,1,3107,3107,1,6,False,active,1,0,1,0,1605263669,,,1605265190,1605265190,2,0
320,9,1,3108,3108,1,41,False,active,1,4,1,0,1605264696,,,1605265190,1605265190,0,0
321,24,1,3109,3109,1,6,False,active,1,2,1,0,1605251827,,,1605265190,1605265190,0,0
322,25,1,3110,3110,0,3,False,active,1,1,1,0,1605251827,,,1605265190,1605265190,0,0
323,15,1,3112,3112,2,16,False,active,1,0,1,0,1605252075,,,1605265190,1605265190,0,1
324,25,1,3113,3113,1,1,False,active,1,3,1,0,1605251828,,,1605265190,1605265190,0,1
325,48,1,3115,3115,0,2,False,active,1,0,1,0,1605263682,,,1605265190,1605265190,0,0
326,32,1,3116,3116,0,3,False,active,1,2,1,0,1605258580,,,1605265190,1605265190,0,2
327,16,1,3117,3117,1,10,False,active,1,4,1,0,1605262887,,,1605265190,1605265190,1,0
328,17,1,3118,3118,0,25,False,active,1,3,1,0,1605264921,,,1605265190,1605265190,0,2
329,19,1,3119,3119,0,26,False,active,1,0,1,0,1605251828,,,1605265190,1605265190,0,3
330,11,1,3121,3121,1,15,False,active,1,0,1,0,1605264995,,,1605265190,1605265190,0,0
331,11,1,3122,3122,0,68,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,0
332,33,1,3123,3123,0,14,False,active,1,11,1,0,1605265137,,,1605265190,1605265190,0,0
333,29,1,3124,3124,0,14,False,active,1,2,1,0,1605251828,,,1605265190,1605265190,0,2
334,13,1,3125,3125,0,10,False,active,1,3,1,0,1605252715,,,1605265190,1605265190,0,0
335,17,1,3126,3126,0,17,False,active,1,0,1,0,1605263609,,,1605265190,1605265190,0,0
336,7,1,3127,3127,0,28,False,active,1,1,1,0,1605251828,,,1605265190,1605265190,0,0
337,8,1,3128,3128,0,19,False,active,1,1,1,0,1605251828,,,1605265190,1605265190,2,0
338,8,1,3129,3129,0,31,True,active,1,7,1,1,1605251827,,,1605265190,1605265190,0,2
339,6,1,3130,3130,0,24,False,active,1,0,1,0,1605251830,,,1605265190,1605265190,1,0
340,6,1,3131,3131,0,23,False,active,1,0,1,2,1605264093,,,1605265190,1605265190,0,1
341,9,1,3132,3132,0,26,False,active,1,1,1,0,1605265089,,,1605265190,1605265190,1,0
342,14,1,3134,3134,0,37,False,active,1,0,1,0,1605264394,,,1605265190,1605265190,0,3
343,5,1,3135,3135,1,33,False,active,1,3,1,2,1605263319,,,1605265190,1605265190,1,0
344,27,1,3136,3136,1,19,False,active,1,0,1,0,1605253090,,,1605265190,1605265190,1,0
345,18,1,3137,3137,2,11,True,active,1,0,1,0,1605264583,,,1605265190,1605265190,1,0
346,6,1,3139,3139,1,36,False,active,1,1,1,0,1605257372,,,1605265190,1605265190,1,0
347,54,1,3140,3140,0,1,False,active,1,17,1,0,1605263967,,,1605265190,1605265190,0,5
348,12,1,3141,3141,4,42,False,active,1,3,1,0,1605265083,,,1605265190,1605265190,28,0
349,12,1,3142,3142,2,27,False,active,1,0,1,0,1605265160,,,1605265190,1605265190,4,0
350,18,1,3143,3143,0,29,False,active,1,1,1,0,1605261324,,,1605265190,1605265190,0,0
351,9,1,3144,3144,0,37,False,active,1,1,1,0,1605263787,,,1605265190,1605265190,0,1
352,10,1,3145,3145,0,35,False,active,1,1,1,0,1605264011,,,1605265190,1605265190,1,0
353,15,1,3146,3146,0,32,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,0,1
354,20,1,3147,3147,0,19,False,active,1,6,1,0,1605263820,,,1605265190,1605265190,0,5
355,29,1,3148,3148,2,0,False,active,1,7,1,0,1605256653,,,1605265190,1605265190,0,3
356,18,1,3150,3150,1,28,False,active,1,5,1,0,1605265115,,,1605265190,1605265190,0,1
357,15,1,3151,3151,0,28,False,active,1,0,1,0,1605264718,,,1605265190,1605265190,0,2
358,10,1,3152,3152,0,32,False,active,1,0,1,0,1605262975,,,1605265190,1605265190,0,1
359,2,1,3154,3154,1,28,False,active,1,2,1,0,1605263190,,,1605265190,1605265190,0,0
360,9,1,3156,3156,1,27,False,active,1,2,1,0,1605264947,,,1605265190,1605265190,9,0
361,14,1,3157,3157,0,13,False,active,1,6,1,0,1605253035,,,1605265190,1605265190,0,0
362,13,1,3158,3158,2,16,False,active,1,2,1,0,1605263046,,,1605265190,1605265190,0,2
363,9,1,3159,3159,1,21,False,active,1,2,1,0,1605265157,,,1605265190,1605265190,0,0
364,14,1,3160,3160,0,25,True,active,1,7,1,0,1605264862,,,1605265190,1605265190,0,3
365,56,1,3161,3161,0,3,False,active,1,0,1,0,1605264668,,,1605265190,1605265190,0,2
366,19,1,3163,3163,2,21,True,active,1,10,1,1,1605253441,,,1605265190,1605265190,2,0
367,59,1,3164,3164,0,8,False,active,1,11,1,0,1605264750,,,1605265190,1605265190,0,2
368,23,1,3165,3165,1,27,False,active,1,2,1,0,1605251828,,,1605265190,1605265190,3,0
369,21,1,3166,3166,1,19,False,active,1,4,1,0,1605265130,,,1605265190,1605265190,0,0
370,12,1,3167,3167,0,43,False,active,1,2,1,0,1605264761,,,1605265190,1605265190,0,5
371,12,1,3169,3169,0,27,False,active,1,7,1,0,1605253033,,,1605265190,1605265190,0,0
372,33,1,3170,3170,2,0,False,active,1,22,1,0,1605265085,,,1605265190,1605265190,0,2
373,21,1,3171,3171,0,18,False,active,1,9,1,0,1605253033,,,1605265190,1605265190,0,1
374,7,1,3172,3172,0,20,False,active,1,0,1,0,1605263255,,,1605265190,1605265190,0,0
375,22,1,3173,3173,2,15,False,active,1,4,1,0,1605264906,,,1605265190,1605265190,0,2
376,17,1,3175,3175,0,14,False,active,1,2,1,0,1605265111,,,1605265190,1605265190,2,0
377,34,1,3177,3177,0,29,False,active,1,6,1,0,1605264160,,,1605265190,1605265190,0,1
378,3,1,3178,3178,0,36,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,1,0
379,3,1,3179,3179,0,20,False,active,1,1,1,0,1605258215,,,1605265190,1605265190,0,0
380,6,1,3184,3184,0,7,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,1,0
381,9,1,3185,3185,0,13,False,active,1,0,1,0,1605264863,,,1605265190,1605265190,0,0
382,27,1,3186,3186,0,15,False,active,1,0,1,0,1605264751,,,1605265190,1605265190,2,0
383,11,1,3187,3187,0,11,False,active,1,0,1,0,1605257911,,,1605265190,1605265190,0,0
384,6,1,3191,3191,0,12,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,0
385,18,1,3192,3192,0,4,False,active,1,0,1,0,1605256110,,,1605265190,1605265190,0,0
386,3,0,3193,3193,0,15,False,active,1,0,0,0,1605137122,,,1605265190,1605265190,0,0
387,10,1,3194,3194,0,12,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,1
388,0,1,3195,3195,2,32,False,active,1,0,1,0,1605263620,,,1605265190,1605265190,0,0
389,1,1,3196,3196,0,17,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,0,0
390,1,1,3198,3198,0,17,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,0,0
391,9,1,3199,3199,0,5,False,active,1,0,1,0,1605264962,,,1605265190,1605265190,0,1
392,0,1,3201,3201,1,17,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,0,0
393,17,1,3202,3202,0,1,False,active,1,0,1,0,1605265056,,,1605265190,1605265190,0,0
394,23,1,3203,3203,0,3,False,active,1,0,1,0,1605257731,,,1605265190,1605265190,0,1
395,6,1,3205,3205,0,16,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,3,0
396,0,1,3206,3206,0,26,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,0,0
397,0,1,3207,3207,0,26,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,0
398,15,1,3209,3209,0,7,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,0
399,0,1,3210,3210,0,18,False,active,1,0,1,0,1605253033,,,1605265190,1605265190,0,0
400,20,1,3211,3211,0,2,False,active,1,0,1,0,1605254427,,,1605265190,1605265190,0,0
401,1,1,3212,3212,0,21,False,active,1,0,1,0,1605263836,,,1605265190,1605265190,0,0
402,3,1,3213,3213,0,19,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,1,0
403,21,0,3214,3214,0,1,False,active,1,0,0,0,1605127146,,,1605265190,1605265190,0,0
404,1,1,3220,3220,0,17,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,0,0
405,26,1,3221,3221,1,0,False,active,1,1,1,0,1605251829,,,1605265190,1605265190,0,0
406,1,1,3225,3225,0,13,False,active,1,0,1,0,1605251829,,,1605265190,1605265190,0,0
407,22,1,3226,3226,0,23,True,active,1,9,1,0,1605264956,,,1605265190,1605265190,0,0
408,2,1,3231,3231,0,37,False,active,1,1,1,0,1605264269,,,1605265190,1605265190,0,1
409,46,1,3232,3232,0,1,False,active,1,2,1,0,1605258892,,,1605265190,1605265190,0,22
410,25,0,3233,3233,14,0,False,active,1,7,0,0,1605242000,,,1605265190,1605265190,0,1
411,4,1,3235,3235,0,22,False,active,1,2,1,0,1605265049,,,1605265190,1605265190,3,0
412,20,1,3236,3236,5,5,False,active,1,3,1,3,1605261664,,,1605265190,1605265190,0,5
413,0,0,3241,3241,2,17,False,active,1,0,0,0,1605213196,,,1605265190,1605265190,0,0
414,10,1,3242,3242,1,28,False,active,1,3,1,0,1605257116,,,1605265190,1605265190,0,0
415,14,1,3243,3243,0,15,False,active,1,2,1,0,1605264135,,,1605265190,1605265190,0,1
416,29,1,3244,3244,2,11,False,active,1,3,1,0,1605249418,,,1605265190,1605265190,1,0
417,1,1,3246,3246,0,38,False,active,1,0,1,0,1605248210,,,1605265190,1605265190,0,0
418,4,1,3249,3249,1,14,False,active,1,2,1,0,1605253033,,,1605265190,1605265190,0,0
419,4,1,3255,3255,2,12,False,active,1,0,1,0,1605264553,[{'id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 70, 'valet_revision': 24747, 'region': 'BKN', 'active': True, 'dock_blocked_count': 0, 'station_id': '66ddbd20-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 30}",1605265190,1605265190,0,2
420,18,1,3256,3256,0,5,False,active,1,0,1,0,1605261987,,,1605265190,1605265190,5,0
421,16,1,3259,3259,2,9,False,active,1,5,1,0,1605264900,,,1605265190,1605265190,0,0
422,28,1,3260,3260,0,17,False,active,1,0,1,0,1605265062,,,1605265190,1605265190,3,0
423,18,1,3263,3263,0,41,False,active,1,1,1,0,1605264486,,,1605265190,1605265190,0,2
424,6,1,3267,3267,0,8,False,active,1,0,1,0,1605253035,,,1605265190,1605265190,0,0
425,10,1,3268,3268,0,4,False,active,1,0,1,0,1605262499,,,1605265190,1605265190,0,1
426,13,1,3269,3269,0,1,False,active,1,0,1,0,1605254241,,,1605265190,1605265190,0,0
427,10,1,3270,3270,0,4,False,active,1,0,1,0,1605253035,,,1605265190,1605265190,0,1
428,9,1,3272,3272,0,5,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,1,0
429,6,1,3273,3273,0,12,False,active,1,0,1,0,1605253035,,,1605265190,1605265190,0,0
430,9,1,3275,3275,0,5,False,active,1,0,1,0,1605257733,,,1605265190,1605265190,0,0
431,0,1,3276,3276,0,26,False,active,1,0,1,0,1605253034,,,1605265190,1605265190,0,0
432,11,1,3277,3277,0,3,False,active,1,0,1,0,1605256852,,,1605265190,1605265190,1,0
433,11,1,3278,3278,0,3,False,active,1,0,1,0,1605253035,,,1605265190,1605265190,0,1
434,8,1,3279,3279,0,10,False,active,1,0,1,0,1605253035,,,1605265190,1605265190,0,2
435,3,1,3280,3280,0,11,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,1,0
436,0,1,3281,3281,0,14,False,active,1,0,1,0,1605259637,,,1605265190,1605265190,0,0
437,17,1,3282,3282,1,20,True,active,1,6,1,0,1605263390,,,1605265190,1605265190,0,0
438,41,1,3283,3283,0,6,False,active,1,27,1,0,1605254516,,,1605265190,1605265190,0,1
439,12,1,3284,3284,2,24,False,active,1,0,1,0,1605264922,,,1605265190,1605265190,2,0
440,15,1,3285,3285,0,28,False,active,1,1,1,0,1605253034,,,1605265190,1605265190,0,2
441,19,1,3286,3286,1,19,False,active,1,1,1,0,1605263912,,,1605265190,1605265190,1,0
442,37,1,3287,3287,1,9,False,active,1,9,1,0,1605264887,,,1605265190,1605265190,0,0
443,28,1,3288,3288,0,11,False,active,1,7,1,0,1605264498,,,1605265190,1605265190,0,2
444,30,1,3289,3289,1,1,False,active,1,10,1,0,1605263696,,,1605265190,1605265190,0,1
445,31,1,3290,3290,1,2,False,active,1,5,1,1,1605264845,,,1605265190,1605265190,1,0
446,6,1,3292,3292,0,36,True,active,1,1,1,1,1605253035,,,1605265190,1605265190,0,0
447,9,1,3293,3293,1,14,False,active,1,8,1,0,1605265110,,,1605265190,1605265190,0,0
448,12,1,3294,3294,1,25,True,active,1,7,1,0,1605259444,,,1605265190,1605265190,0,1
449,7,1,3296,3296,1,34,False,active,1,0,1,0,1605265089,,,1605265190,1605265190,0,1
450,3,1,3297,3297,1,17,False,active,1,3,1,0,1605264661,,,1605265190,1605265190,3,0
451,21,1,3298,3298,0,2,False,active,1,1,1,0,1605264436,,,1605265190,1605265190,0,0
452,7,1,3299,3299,1,17,False,active,1,1,1,0,1605260372,,,1605265190,1605265190,1,0
453,2,1,3300,3300,0,23,False,active,1,1,1,0,1605254239,,,1605265190,1605265190,1,0
454,19,1,3301,3301,1,17,False,active,1,15,1,2,1605264545,,,1605265190,1605265190,0,1
455,8,1,3302,3302,0,14,False,active,1,7,1,0,1605265004,,,1605265190,1605265190,1,0
456,21,1,3303,3303,0,4,False,active,1,2,1,0,1605264358,,,1605265190,1605265190,0,0
457,11,1,3304,3304,1,15,False,active,1,0,1,0,1605264914,,,1605265190,1605265190,1,0
458,15,1,3305,3305,0,24,False,active,1,1,1,0,1605265093,,,1605265190,1605265190,0,2
459,6,1,3306,3306,0,17,False,active,1,3,1,0,1605254240,,,1605265190,1605265190,0,1
460,10,1,3307,3307,2,19,False,active,1,2,1,0,1605256340,,,1605265190,1605265190,0,0
461,26,1,3308,3308,0,1,False,active,1,0,1,0,1605254241,,,1605265190,1605265190,0,1
462,9,1,3309,3309,0,21,False,active,1,0,1,0,1605260670,,,1605265190,1605265190,1,0
463,5,1,3310,3310,0,19,False,active,1,1,1,0,1605260531,,,1605265190,1605265190,0,2
464,20,1,3311,3311,0,1,False,active,1,0,1,0,1605262510,,,1605265190,1605265190,0,0
465,39,0,3312,3312,0,0,False,active,1,7,0,0,1605213755,,,1605265190,1605265190,0,0
466,11,1,3313,3313,0,18,False,active,1,0,1,0,1605254239,,,1605265190,1605265190,0,2
467,14,1,3314,3314,1,17,False,active,1,4,1,0,1605263624,,,1605265190,1605265190,0,3
468,15,1,3315,3315,0,8,False,active,1,3,1,0,1605254239,,,1605265190,1605265190,0,3
469,10,1,3317,3317,0,14,False,active,1,0,1,0,1605264648,,,1605265190,1605265190,0,1
470,37,1,3318,3318,0,2,False,active,1,2,1,0,1605264970,,,1605265190,1605265190,0,1
471,15,1,3319,3319,2,4,False,active,1,2,1,0,1605256166,,,1605265190,1605265190,0,0
472,10,1,3321,3321,0,15,False,active,1,0,1,0,1605263686,,,1605265190,1605265190,0,0
473,24,1,3322,3322,0,1,False,active,1,1,1,0,1605254240,,,1605265190,1605265190,0,0
474,33,1,3323,3323,4,22,True,active,1,24,1,0,1605264700,,,1605265190,1605265190,0,2
475,21,1,3324,3324,0,4,False,active,1,1,1,0,1605254240,,,1605265190,1605265190,0,1
476,9,1,3325,3325,1,21,False,active,1,0,1,0,1605264204,,,1605265190,1605265190,0,1
477,5,1,3326,3326,0,16,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,1
478,5,1,3327,3327,0,22,False,active,1,2,1,0,1605253035,,,1605265190,1605265190,0,1
479,16,1,3328,3328,1,22,False,active,1,0,1,0,1605265065,,,1605265190,1605265190,0,0
480,15,1,3329,3329,0,12,False,active,1,1,1,0,1605264499,,,1605265190,1605265190,0,1
481,5,1,3330,3330,0,14,False,active,1,1,1,0,1605254239,,,1605265190,1605265190,0,0
482,14,1,3331,3331,0,25,True,active,1,2,1,0,1605254240,,,1605265190,1605265190,0,0
483,18,1,3332,3332,1,0,False,active,1,1,1,0,1605256653,,,1605265190,1605265190,0,0
484,21,1,3333,3333,0,0,False,active,1,3,1,0,1605257019,,,1605265190,1605265190,0,0
485,21,1,3335,3335,1,6,False,active,1,1,1,0,1605254240,,,1605265190,1605265190,0,0
486,1,1,3336,3336,0,40,False,active,1,1,1,0,1605263881,,,1605265190,1605265190,1,0
487,20,1,3337,3337,0,3,False,active,1,0,1,0,1605254241,,,1605265190,1605265190,0,0
488,26,1,3338,3338,0,5,False,active,1,3,1,0,1605254241,,,1605265190,1605265190,0,2
489,18,1,3339,3339,1,4,False,active,1,1,1,0,1605254241,,,1605265190,1605265190,0,1
490,21,1,3340,3340,0,0,False,active,1,1,1,0,1605254239,,,1605265190,1605265190,0,0
491,18,1,3342,3342,0,5,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
492,12,1,3343,3343,0,11,False,active,1,9,1,0,1605259122,,,1605265190,1605265190,0,0
493,13,1,3344,3344,1,5,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
494,2,1,3345,3345,0,33,False,active,1,2,1,0,1605264371,,,1605265190,1605265190,11,0
495,1,1,3346,3346,0,28,False,active,1,0,1,0,1605263104,,,1605265190,1605265190,0,0
496,14,1,3347,3347,1,6,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
497,11,1,3348,3348,0,8,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
498,4,1,3349,3349,0,26,False,active,1,2,1,0,1605254240,,,1605265190,1605265190,0,0
499,18,1,3350,3350,0,21,False,active,1,5,1,0,1605263000,,,1605265190,1605265190,0,0
500,16,1,3351,3351,0,9,False,active,1,4,1,0,1605261867,,,1605265190,1605265190,0,1
501,12,1,3352,3352,0,9,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
502,2,1,3354,3354,0,29,True,active,1,2,1,0,1605254241,,,1605265190,1605265190,0,2
503,8,1,3355,3355,0,17,False,active,1,0,1,0,1605264385,,,1605265190,1605265190,1,0
504,6,1,3356,3356,0,15,False,active,1,0,1,0,1605263521,,,1605265190,1605265190,0,0
505,10,1,3357,3357,1,24,False,active,1,3,1,0,1605261498,,,1605265190,1605265190,0,1
506,6,1,3358,3358,0,19,False,active,1,1,1,0,1605254240,,,1605265190,1605265190,0,0
507,6,1,3359,3359,3,32,False,active,1,0,1,0,1605259392,,,1605265190,1605265190,0,0
508,5,1,3361,3361,0,18,False,active,1,1,1,0,1605254241,,,1605265190,1605265190,0,0
509,3,1,3362,3362,1,30,False,active,1,3,1,0,1605264049,,,1605265190,1605265190,0,1
510,22,1,3363,3363,0,11,False,active,1,4,1,0,1605258884,,,1605265190,1605265190,0,0
511,25,1,3364,3364,0,2,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
512,0,1,3365,3365,0,27,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
513,21,1,3366,3366,1,9,False,active,1,6,1,0,1605254239,,,1605265190,1605265190,0,1
514,12,1,3367,3367,0,27,False,active,1,3,1,0,1605265141,,,1605265190,1605265190,0,0
515,27,1,3368,3368,0,3,False,active,1,1,1,0,1605265080,,,1605265190,1605265190,0,1
516,5,1,3369,3369,1,23,False,active,1,0,1,0,1605264409,,,1605265190,1605265190,0,1
517,3,1,3370,3370,0,22,False,active,1,1,1,0,1605264812,,,1605265190,1605265190,0,1
518,20,1,3372,3372,1,18,False,active,1,0,1,0,1605264757,,,1605265190,1605265190,2,0
519,25,1,3373,3373,0,2,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
520,36,1,3374,3374,0,0,True,active,1,8,1,0,1605256426,,,1605265190,1605265190,0,2
521,8,1,3375,3375,1,26,False,active,1,0,1,0,1605262688,,,1605265190,1605265190,0,0
522,18,1,3376,3376,1,20,False,active,1,0,1,0,1605264459,,,1605265190,1605265190,1,0
523,24,1,3377,3377,0,1,False,active,1,0,1,0,1605254241,,,1605265190,1605265190,0,1
524,6,1,3378,3378,0,22,False,active,1,1,1,0,1605264911,,,1605265190,1605265190,5,0
525,34,1,3379,3379,0,1,False,active,1,3,1,0,1605264539,,,1605265190,1605265190,1,0
526,19,1,3381,3381,0,2,False,active,1,2,1,0,1605254241,,,1605265190,1605265190,0,0
527,30,1,3382,3382,0,1,False,active,1,1,1,0,1605254241,,,1605265190,1605265190,0,0
528,11,1,3383,3383,1,13,False,active,1,9,1,0,1605262883,,,1605265190,1605265190,1,0
529,5,1,3384,3384,0,20,False,active,1,1,1,0,1605261273,,,1605265190,1605265190,0,0
530,11,1,3386,3386,0,16,False,active,1,2,1,0,1605254241,,,1605265190,1605265190,0,0
531,22,1,3387,3387,0,3,False,active,1,0,1,0,1605261574,,,1605265190,1605265190,0,0
532,24,1,3388,3388,0,1,False,active,1,1,1,0,1605256653,,,1605265190,1605265190,0,1
533,22,1,3389,3389,1,5,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
534,24,1,3390,3390,0,0,False,active,1,4,1,0,1605255214,,,1605265190,1605265190,0,1
535,25,1,3391,3391,0,0,False,active,1,4,1,0,1605254239,,,1605265190,1605265190,0,0
536,11,1,3392,3392,0,8,False,active,1,0,1,0,1605262815,,,1605265190,1605265190,0,0
537,16,1,3393,3393,0,3,False,active,1,0,1,0,1605254239,,,1605265190,1605265190,0,0
538,18,1,3394,3394,0,3,False,active,1,3,1,0,1605255689,,,1605265190,1605265190,0,0
539,19,1,3395,3395,0,0,False,active,1,2,1,0,1605254240,,,1605265190,1605265190,0,0
540,6,1,3396,3396,0,19,False,active,1,2,1,0,1605254240,,,1605265190,1605265190,0,0
541,24,1,3397,3397,1,0,False,active,1,1,1,0,1605254240,,,1605265190,1605265190,0,0
542,20,1,3398,3398,0,3,False,active,1,0,1,0,1605254239,,,1605265190,1605265190,1,0
543,21,1,3399,3399,1,2,False,active,1,0,1,0,1605254343,,,1605265190,1605265190,1,0
544,23,1,3400,3400,0,1,True,active,1,5,1,0,1605261682,,,1605265190,1605265190,0,0
545,22,1,3402,3402,0,1,False,active,1,2,1,0,1605263326,,,1605265190,1605265190,1,0
546,31,1,3403,3403,0,0,False,active,1,0,1,0,1605254241,,,1605265190,1605265190,0,0
547,25,1,3404,3404,0,2,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
548,5,1,3405,3405,0,18,False,active,1,3,1,0,1605257169,,,1605265190,1605265190,0,1
549,13,1,3407,3407,0,10,False,active,1,1,1,0,1605255744,,,1605265190,1605265190,0,0
550,11,1,3408,3408,1,15,False,active,1,2,1,0,1605254240,,,1605265190,1605265190,0,0
551,40,1,3409,3409,0,8,False,active,1,1,1,0,1605261964,,,1605265190,1605265190,1,0
552,73,1,3410,3410,0,4,False,active,1,1,1,0,1605264135,,,1605265190,1605265190,0,0
553,26,1,3411,3411,0,1,False,active,1,0,1,0,1605254239,,,1605265190,1605265190,0,1
554,17,1,3412,3412,0,1,False,active,1,0,1,0,1605262034,,,1605265190,1605265190,0,0
555,14,1,3414,3414,0,19,False,active,1,0,1,0,1605265015,,,1605265190,1605265190,1,0
556,8,1,3415,3415,0,17,False,active,1,0,1,0,1605261472,,,1605265190,1605265190,0,1
557,0,1,3416,3416,0,24,False,active,1,0,1,1,1605262916,,,1605265190,1605265190,1,0
558,26,1,3417,3417,0,1,False,active,1,0,1,0,1605254240,,,1605265190,1605265190,0,0
