,num_ebikes_available,num_docks_disabled,station_id,num_bikes_disabled,last_reported,legacy_id,is_installed,station_status,num_bikes_available,num_docks_available,eightd_has_available_keys,is_renting,is_returning,eightd_active_station_services,valet,starttime,timestamp,demand,supply
1002,1,0,4000,1,1605224426,4000,1,active,5,16,False,1,1,,,1605225600,1605225600,2,0
1003,0,0,4001,2,1605209724,4001,1,active,0,22,False,1,1,,,1605225600,1605225600,0,0
1004,0,0,4002,0,1605211913,4002,1,active,7,17,False,1,1,,,1605225600,1605225600,0,0
1005,0,0,4004,1,1605224375,4004,1,active,14,6,False,1,1,,,1605225600,1605225600,0,1
1006,1,0,4005,0,1605217810,4005,1,active,1,23,False,1,1,,,1605225600,1605225600,1,0
1007,1,0,4006,0,1605222860,4006,1,active,9,16,False,1,1,,,1605225600,1605225600,0,0
1008,1,0,4007,0,1605225380,4007,1,active,1,29,False,1,1,,,1605225600,1605225600,0,1
1009,0,0,4008,0,86400,4008,0,out_of_service,0,0,False,0,0,,,1605225600,1605225600,0,0
1010,1,0,4009,0,1605221796,4009,1,active,3,32,False,1,1,,,1605225600,1605225600,0,0
1011,1,0,4010,1,1605225525,4010,1,active,1,22,False,1,1,,,1605225600,1605225600,0,1
1012,0,0,4011,1,1605220311,4011,1,active,0,24,False,1,1,,,1605225600,1605225600,1,0
1013,2,0,4012,1,1605224428,4012,1,active,3,19,False,1,1,,,1605225600,1605225600,0,2
1014,0,0,4013,0,1605214685,4013,1,active,0,24,False,1,1,,,1605225600,1605225600,0,0
1015,2,0,4014,1,1605224846,4014,1,active,4,17,False,1,1,,,1605225600,1605225600,3,0
1016,3,0,4015,0,1605225565,4015,1,active,19,12,False,1,1,,,1605225600,1605225600,0,0
1017,0,0,4016,1,1605222377,4016,1,active,2,19,False,1,1,,,1605225600,1605225600,1,0
1018,2,0,4017,0,1605222684,4017,1,active,2,20,False,1,1,,,1605225600,1605225600,0,0
1019,0,0,4018,0,1605224134,4018,1,active,3,18,False,1,1,,,1605225600,1605225600,0,3
1020,1,0,4019,0,1605225172,4019,1,active,1,16,False,1,1,,,1605225600,1605225600,0,0
1021,0,0,4020,0,1605224242,4020,1,active,3,19,False,1,1,,,1605225600,1605225600,1,0
1022,2,0,4021,0,1605210037,4021,1,active,14,7,False,1,1,,,1605225600,1605225600,0,0
1023,1,0,4023,1,1605224993,4023,1,active,4,19,False,1,1,,,1605225600,1605225600,2,0
1024,13,0,4024,0,1605225249,4024,1,active,29,4,False,1,1,,,1605225600,1605225600,2,0
1025,1,0,4025,0,1605222069,4025,1,active,2,18,False,1,1,,,1605225600,1605225600,0,1
1026,0,0,4027,2,1605218782,4027,1,active,1,20,False,1,1,,,1605225600,1605225600,0,1
1027,1,0,4028,0,1605216470,4028,1,active,17,2,False,1,1,,,1605225600,1605225600,0,0
1028,4,0,4029,0,1605223978,4029,1,active,7,16,False,1,1,,,1605225600,1605225600,0,0
1029,1,0,4030,0,1605224212,4030,1,active,20,3,False,1,1,,,1605225600,1605225600,0,1
1030,2,0,4031,1,1605219636,4031,1,active,2,16,False,1,1,,,1605225600,1605225600,0,0
1031,0,0,4032,0,1605201697,4032,1,active,13,6,False,1,1,,,1605225600,1605225600,0,0
1032,1,0,4034,0,1605225037,4034,1,active,1,26,False,1,1,,,1605225600,1605225600,0,1
1033,0,0,4035,0,1605218772,4035,1,active,2,18,False,1,1,,,1605225600,1605225600,1,0
1034,2,0,4036,0,1605225122,4036,1,active,19,17,False,1,1,,,1605225600,1605225600,1,0
1035,2,0,4037,0,1605224892,4037,1,active,24,15,False,1,1,,,1605225600,1605225600,0,0
1036,1,0,4038,0,1605223746,4038,1,active,29,0,False,0,0,,,1605225600,1605225600,0,0
1037,3,0,4040,2,1605225086,4040,1,active,28,21,False,1,1,,,1605225600,1605225600,0,6
1038,1,0,4041,2,1605208518,4041,1,active,2,14,False,1,1,,,1605225600,1605225600,0,0
1039,2,0,4043,0,1605225524,4043,1,active,8,16,False,1,1,,,1605225600,1605225600,0,1
1040,3,0,4044,3,1605225591,4044,1,active,37,9,False,1,1,,,1605225600,1605225600,1,0
1041,1,0,4045,3,1605224660,4045,1,active,9,27,False,1,1,,,1605225600,1605225600,9,0
1042,1,0,4047,1,1605224710,4047,1,active,1,25,False,1,1,,,1605225600,1605225600,0,0
1043,2,0,4048,0,1605216633,4048,1,active,2,18,False,1,1,,,1605225600,1605225600,1,0
1044,1,0,4050,0,1605224654,4050,1,active,2,19,False,1,1,,,1605225600,1605225600,0,0
1045,0,0,4051,0,1605216178,4051,1,active,0,26,False,1,1,,,1605225600,1605225600,0,0
1046,1,0,4052,0,1605222416,4052,1,active,2,25,False,1,1,,,1605225600,1605225600,0,1
1047,0,0,4053,0,1605201101,4053,1,active,0,19,False,1,1,,,1605225600,1605225600,0,0
1048,1,0,4054,0,1605222454,4054,1,active,1,18,False,1,1,,,1605225600,1605225600,0,1
1049,0,0,4055,0,1605220853,4055,1,active,3,24,False,1,1,,,1605225600,1605225600,0,1
1050,0,0,4056,1,1605223977,4056,1,active,1,22,False,1,1,,,1605225600,1605225600,0,0
1051,0,0,4057,0,1605224770,4057,1,active,0,23,False,1,1,,,1605225600,1605225600,0,0
1052,0,0,4058,1,1605225262,4058,1,active,15,25,False,1,1,,,1605225600,1605225600,0,2
1053,0,0,4059,1,1605211677,4059,1,active,0,30,False,1,1,,,1605225600,1605225600,0,0
1054,0,0,4060,0,1605215469,4060,1,active,0,23,False,1,1,,,1605225600,1605225600,0,0
1055,0,0,4061,1,1605223102,4061,1,active,0,23,False,1,1,,,1605225600,1605225600,0,0
1056,1,0,4062,0,1605211486,4062,1,active,1,22,False,1,1,,,1605225600,1605225600,0,0
1057,0,0,4063,0,1605223653,4063,1,active,0,24,False,1,1,,,1605225600,1605225600,0,0
1058,0,0,4064,0,1605202578,4064,1,active,0,23,False,1,1,,,1605225600,1605225600,0,0
1059,0,0,4065,1,1605223005,4065,1,active,1,33,False,1,1,,,1605225600,1605225600,0,0
1060,0,0,4066,0,1605218305,4066,1,active,0,23,False,1,1,,,1605225600,1605225600,0,0
1061,0,0,4067,0,1605172592,4067,1,active,0,23,False,1,1,,,1605225600,1605225600,1,0
1062,3,0,4068,0,1605221925,4068,1,active,3,27,False,1,1,,,1605225600,1605225600,2,0
1063,0,0,4069,0,1605210797,4069,1,active,0,24,False,1,1,,,1605225600,1605225600,0,0
1064,1,0,4070,1,1605225271,4070,1,active,1,22,False,1,1,,,1605225600,1605225600,1,0
1065,1,0,4071,0,1605223435,4071,1,active,3,19,False,1,1,,,1605225600,1605225600,1,0
1066,13,0,4072,0,1605223194,4072,1,active,40,0,False,0,0,,,1605225600,1605225600,0,0
1067,1,0,4073,2,1605225229,4073,1,active,17,16,False,1,1,,,1605225600,1605225600,0,4
1068,0,0,4074,0,1605225276,4074,1,active,2,21,False,1,1,,,1605225600,1605225600,0,0
1069,4,0,4075,2,1605225412,4075,1,active,7,29,True,1,1,,,1605225600,1605225600,2,0
1070,1,0,4076,0,1605223438,4076,1,active,8,21,False,1,1,,,1605225600,1605225600,0,0
1071,0,0,4078,0,1605224095,4078,1,active,22,9,False,1,1,,,1605225600,1605225600,0,0
1072,3,0,4079,0,1605220856,4079,1,active,7,14,False,1,1,,,1605225600,1605225600,0,0
1073,1,0,4080,1,1605223507,4080,1,active,6,14,False,1,1,,,1605225600,1605225600,0,0
1074,0,0,4081,0,1605220537,4081,1,active,4,17,False,1,1,,,1605225600,1605225600,1,0
1075,0,0,4082,2,1605220916,4082,1,active,0,28,False,1,1,,,1605225600,1605225600,0,0
1076,0,0,4083,1,1605218061,4083,1,active,0,19,False,1,1,,,1605225600,1605225600,0,0
1077,1,0,4084,1,1605217854,4084,1,active,1,20,False,1,1,,,1605225600,1605225600,0,1
1078,1,0,4085,0,1605221266,4085,1,active,2,23,False,1,1,,,1605225600,1605225600,0,0
1079,1,0,4086,0,1605217858,4086,1,active,16,5,False,1,1,,,1605225600,1605225600,0,0
1080,1,0,4087,1,1605214005,4087,1,active,1,20,False,1,1,,,1605225600,1605225600,0,0
1081,2,0,4088,0,1605217726,4088,1,active,6,14,False,1,1,,,1605225600,1605225600,0,2
1082,2,0,4090,2,1605225188,4090,1,active,3,16,False,1,1,,,1605225600,1605225600,0,1
1083,0,0,4091,18,1605224393,4091,1,active,1,2,False,1,1,,,1605225600,1605225600,0,0
1084,1,0,4092,0,1605217289,4092,1,active,10,9,False,1,1,,,1605225600,1605225600,0,0
1085,2,0,4093,1,1605223163,4093,1,active,6,18,False,1,1,,,1605225600,1605225600,3,0
1086,3,0,4094,0,1605223647,4094,1,active,4,17,False,1,1,,,1605225600,1605225600,0,0
1087,0,0,4095,1,1605223568,4095,1,active,6,14,False,1,1,,,1605225600,1605225600,0,0
1088,0,0,4096,4,1605225534,4096,1,active,0,26,False,1,1,,,1605225600,1605225600,0,0
1089,1,0,4098,0,1605224997,4098,1,active,1,19,False,1,1,,,1605225600,1605225600,0,1
1090,2,0,4099,2,1605225148,4099,1,active,14,5,False,1,1,,,1605225600,1605225600,0,2
1091,1,0,4101,0,1605185276,4101,1,active,9,10,False,1,1,,,1605225600,1605225600,0,0
1092,1,0,4102,0,1605218298,4102,1,active,1,21,False,1,1,,,1605225600,1605225600,0,1
1093,1,0,4103,0,1605224978,4103,1,active,2,17,False,1,1,,,1605225600,1605225600,0,1
1094,1,0,4104,0,1605215062,4104,1,active,2,18,False,1,1,,,1605225600,1605225600,0,1
1095,0,0,4105,0,1605217452,4105,1,active,2,19,False,1,1,,,1605225600,1605225600,0,0
1096,3,0,4106,1,1605223877,4106,1,active,4,14,False,1,1,,,1605225600,1605225600,0,1
1097,0,0,4107,1,1605212327,4107,1,active,0,23,False,1,1,,,1605225600,1605225600,0,0
1098,1,0,4108,0,1605220804,4108,1,active,17,2,False,1,1,,,1605225600,1605225600,0,0
1099,1,0,4109,1,1605218422,4109,1,active,1,19,False,1,1,,,1605225600,1605225600,0,1
1100,0,0,4110,0,86400,4110,1,active,0,0,False,1,1,,,1605225600,1605225600,0,0
1101,6,0,4112,0,1605224516,4112,1,active,14,4,False,1,1,,,1605225600,1605225600,4,0
1102,1,0,4113,0,1605221307,4113,1,active,21,1,False,1,1,,,1605225600,1605225600,0,0
1103,2,0,4114,0,1605203483,4114,1,active,5,20,False,1,1,,,1605225600,1605225600,0,1
1104,0,0,4115,1,1605218750,4115,1,active,2,22,False,1,1,,,1605225600,1605225600,0,0
1105,0,0,4116,0,1605172592,4116,1,active,1,18,False,1,1,,,1605225600,1605225600,0,0
1106,3,0,4117,0,1605224780,4117,1,active,9,18,False,1,1,,,1605225600,1605225600,4,0
1107,0,0,4118,0,86400,4118,0,out_of_service,0,0,False,0,0,,,1605225600,1605225600,0,0
1108,0,0,4120,0,1605225579,4120,1,active,9,34,False,1,1,,,1605225600,1605225600,0,5
1109,0,0,4121,4,1605225461,4121,1,active,29,20,False,1,1,,,1605225600,1605225600,0,0
1110,8,0,4122,0,1605225438,4122,1,active,14,39,True,1,1,,,1605225600,1605225600,1,0
1111,4,0,4123,0,1605225211,4123,1,active,11,14,True,1,1,,,1605225600,1605225600,6,0
1112,8,0,4124,1,1605225485,4124,1,active,11,36,False,1,1,,,1605225600,1605225600,5,0
1113,0,0,4125,0,1605225461,4125,1,active,2,35,False,1,1,,,1605225600,1605225600,1,0
1114,2,0,4126,0,1605222131,4126,1,active,12,7,False,1,1,,,1605225600,1605225600,0,0
1115,0,0,4127,0,1605214585,4127,1,active,2,17,False,1,1,,,1605225600,1605225600,0,0
1116,1,0,4128,0,1605214773,4128,1,active,8,16,False,1,1,,,1605225600,1605225600,0,1
1117,4,0,4129,0,1605219913,4129,1,active,4,15,False,1,1,,,1605225600,1605225600,0,0
1118,3,0,4130,2,1605218548,4130,1,active,8,12,False,1,1,,,1605225600,1605225600,0,1
1119,1,0,4131,0,1605225141,4131,1,active,5,14,False,1,1,,,1605225600,1605225600,1,0
1120,0,0,4132,0,1605209250,4132,1,active,3,16,False,1,1,,,1605225600,1605225600,0,0
1121,1,0,4133,0,1605224238,4133,1,active,4,16,False,1,1,,,1605225600,1605225600,0,0
1122,2,0,4134,0,1605216017,4134,1,active,16,8,False,1,1,,,1605225600,1605225600,0,0
1123,0,1,4135,0,1605225528,4135,1,active,4,18,False,1,1,,,1605225600,1605225600,1,0
1124,1,0,4136,1,1605221954,4136,1,active,8,11,False,1,1,,,1605225600,1605225600,0,0
1125,1,0,4137,0,1605215712,4137,1,active,7,20,False,1,1,,,1605225600,1605225600,0,0
1126,1,0,4138,0,1605224635,4138,1,active,3,16,False,1,1,,,1605225600,1605225600,0,2
1127,0,0,4139,0,1605184420,4139,1,active,5,14,False,1,1,,,1605225600,1605225600,0,0
1128,2,1,4140,0,1605222475,4140,1,active,6,17,False,1,1,,,1605225600,1605225600,0,0
1129,3,0,4141,0,1605184839,4141,1,active,16,4,False,0,0,,,1605225600,1605225600,0,0
1130,0,0,4142,0,1605173798,4142,1,active,0,19,False,1,1,,,1605225600,1605225600,0,0
1131,0,0,4143,0,1605173798,4143,1,active,2,19,False,1,1,,,1605225600,1605225600,0,0
1132,0,0,4144,1,1605213374,4144,1,active,0,0,False,1,1,,,1605225600,1605225600,0,0
1133,2,0,4146,0,1605174997,4146,1,active,2,27,False,1,1,,,1605225600,1605225600,0,0
1134,0,0,4147,1,1605215248,4147,1,active,1,17,False,1,1,,,1605225600,1605225600,0,0
1135,0,18,4148,9,1605225591,4148,1,active,0,0,False,1,1,,,1605225600,1605225600,0,0
1136,1,0,4149,0,1605208173,4149,1,active,1,19,False,1,1,,,1605225600,1605225600,0,0
1137,0,0,4151,0,86400,4151,0,out_of_service,0,0,False,0,0,,,1605225600,1605225600,0,0
1138,0,0,4152,0,1605224471,4152,1,active,0,21,False,1,1,,,1605225600,1605225600,0,0
1139,0,0,4153,0,1605225508,4153,1,active,1,26,False,1,1,,,1605225600,1605225600,0,0
1140,2,0,4154,0,1605219021,4154,1,active,2,17,False,1,1,,,1605225600,1605225600,0,0
1141,1,0,4155,0,1605199196,4155,1,active,1,18,False,1,1,,,1605225600,1605225600,0,0
1142,2,0,4156,0,1605215228,4156,1,active,5,14,False,1,1,,,1605225600,1605225600,0,0
1143,0,0,4157,0,1605173797,4157,1,active,3,16,False,1,1,,,1605225600,1605225600,0,0
1144,0,0,4158,0,1605224546,4158,1,active,1,18,False,1,1,,,1605225600,1605225600,1,0
1145,3,0,4159,0,1605217410,4159,1,active,9,10,False,1,1,,,1605225600,1605225600,1,0
1146,1,0,4160,0,1605222801,4160,1,active,10,9,False,1,1,,,1605225600,1605225600,0,1
1147,0,0,4161,0,1605221961,4161,1,active,5,14,False,1,1,,,1605225600,1605225600,0,0
1148,0,0,4162,0,1605214595,4162,1,active,10,9,False,1,1,,,1605225600,1605225600,0,0
1149,1,0,4163,0,1605205333,4163,1,active,13,6,False,1,1,,,1605225600,1605225600,1,0
1150,1,0,4164,0,1605221914,4164,1,active,3,15,False,1,1,,,1605225600,1605225600,0,0
1151,3,0,4165,1,1605225123,4165,1,active,5,13,False,1,1,,,1605225600,1605225600,0,1
1152,1,0,4166,0,1605224317,4166,1,active,20,7,False,1,1,,,1605225600,1605225600,0,1
1153,0,0,4167,1,1605222575,4167,1,active,0,18,False,1,1,,,1605225600,1605225600,1,0
1154,1,0,4168,0,1605216537,4168,1,active,6,13,False,1,1,,,1605225600,1605225600,0,0
1155,0,0,4169,0,1605197849,4169,1,active,0,21,False,1,1,,,1605225600,1605225600,0,0
1156,1,0,4170,0,1605214090,4170,1,active,3,16,False,1,1,,,1605225600,1605225600,2,0
1157,0,0,4171,0,1605198667,4171,1,active,2,19,False,1,1,,,1605225600,1605225600,0,0
1158,7,0,4172,0,1605224509,4172,1,active,12,7,False,1,1,,,1605225600,1605225600,0,0
1159,1,0,4173,1,1605208923,4173,1,active,2,17,False,1,1,,,1605225600,1605225600,0,0
1160,0,0,4174,0,1605222745,4174,1,active,18,3,False,1,1,,,1605225600,1605225600,1,0
1161,0,0,4175,0,1605173797,4175,1,active,7,13,False,1,1,,,1605225600,1605225600,0,0
1162,0,0,4177,0,1605224970,4177,1,active,1,19,False,1,1,,,1605225600,1605225600,0,0
1163,2,0,4179,0,1605223793,4179,1,active,8,15,False,1,1,,,1605225600,1605225600,0,0
1164,4,0,4180,0,1605198661,4180,1,active,6,14,False,1,1,,,1605225600,1605225600,0,0
1165,1,0,4181,1,1605209774,4181,1,active,4,14,False,1,1,,,1605225600,1605225600,0,0
1166,3,0,4182,0,1605225164,4182,1,active,7,12,False,1,1,,,1605225600,1605225600,0,0
1167,0,0,4183,1,1605223333,4183,1,active,3,15,False,1,1,,,1605225600,1605225600,1,0
1168,4,0,4185,0,1605220623,4185,1,active,8,11,False,1,1,,,1605225600,1605225600,1,0
1169,0,0,4186,0,1605224814,4186,1,active,5,22,False,1,1,,,1605225600,1605225600,0,1
1170,2,0,4188,0,1605225327,4188,1,active,2,29,False,1,1,,,1605225600,1605225600,0,0
1171,0,0,4189,1,1605222202,4189,1,active,0,18,False,1,1,,,1605225600,1605225600,0,0
1172,0,0,4190,1,1605219380,4190,1,active,0,18,False,1,1,,,1605225600,1605225600,0,0
1173,1,0,4191,0,1605197355,4191,1,active,1,19,False,1,1,,,1605225600,1605225600,0,0
1174,1,0,4192,0,1605220476,4192,1,active,7,12,False,1,1,,,1605225600,1605225600,1,0
1175,0,0,4193,1,1605221938,4193,1,active,3,17,False,1,1,,,1605225600,1605225600,0,0
1176,0,0,4194,0,1605222989,4194,1,active,9,21,False,1,1,,,1605225600,1605225600,0,0
1177,1,0,4195,0,1605223951,4195,1,active,18,12,False,1,1,,,1605225600,1605225600,0,1
1178,1,0,4198,1,1605222167,4198,1,active,5,15,False,1,1,,,1605225600,1605225600,0,0
1179,1,0,4199,0,1605223963,4199,1,active,7,14,False,1,1,,,1605225600,1605225600,1,0
1180,0,0,4200,1,1605223868,4200,1,active,2,24,False,1,1,,,1605225600,1605225600,1,0
1181,1,0,4201,2,1605225016,4201,1,active,7,12,False,1,1,,,1605225600,1605225600,0,0
1182,2,0,4202,1,1605217969,4202,1,active,7,11,False,1,1,,,1605225600,1605225600,0,0
1183,0,0,4204,0,1605217116,4204,1,active,0,19,False,1,1,,,1605225600,1605225600,0,0
1184,2,0,4205,0,1605222690,4205,1,active,13,6,False,1,1,,,1605225600,1605225600,0,1
1185,5,0,4206,0,1605200889,4206,1,active,18,9,False,1,1,,,1605225600,1605225600,0,0
1186,3,0,4207,0,1605173797,4207,1,active,7,12,False,1,1,,,1605225600,1605225600,0,0
1187,1,0,4208,0,1605222541,4208,1,active,6,13,False,1,1,,,1605225600,1605225600,0,0
1188,1,0,4209,0,1605214501,4209,1,active,2,16,False,1,1,,,1605225600,1605225600,0,1
1189,0,0,4210,0,1605216821,4210,1,active,2,22,False,1,1,,,1605225600,1605225600,0,0
1190,0,0,4211,0,1605193670,4211,1,active,1,18,False,1,1,,,1605225600,1605225600,0,0
1191,1,0,4212,0,1605220896,4212,1,active,1,18,False,1,1,,,1605225600,1605225600,0,0
1192,0,0,4213,0,1605212192,4213,1,active,0,19,False,1,1,,,1605225600,1605225600,0,0
1193,0,0,4220,1,1605225571,4220,1,active,1,24,False,1,1,,,1605225600,1605225600,1,0
1194,0,0,4222,3,1605225193,4222,1,active,15,9,False,1,1,,,1605225600,1605225600,0,1
1195,0,0,4225,0,1605225168,4225,1,active,3,30,False,1,1,,,1605225600,1605225600,0,0
1196,1,0,4227,0,1605214325,4227,1,active,5,14,False,1,1,,,1605225600,1605225600,0,0
1197,2,0,4228,0,1605224938,4228,1,active,4,15,False,1,1,,,1605225600,1605225600,0,1
1198,0,0,4229,0,1605211366,4229,1,active,3,20,False,1,1,,,1605225600,1605225600,0,0
1199,0,0,4230,0,1605174997,4230,1,active,0,19,False,1,1,,,1605225600,1605225600,0,0
1200,1,0,4245,0,1605217304,4245,1,active,5,18,False,1,1,,,1605225600,1605225600,0,0
1201,9,0,4247,0,1605222875,4247,1,active,14,7,False,1,1,,,1605225600,1605225600,0,0
1202,1,0,4249,0,1605224690,4249,1,active,19,6,False,1,1,,,1605225600,1605225600,0,0
1203,0,0,4250,0,86400,4250,0,out_of_service,0,0,False,0,0,,,1605225600,1605225600,0,0
