,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,0,1,5,48,72,1,active,2,False,1604786298,1,0,72,,,1604786395,1604786395,4,0
1,1,1,1,1,79,1,active,31,False,1604786337,1,0,79,,,1604786395,1604786395,0,3
2,0,1,0,2,82,1,active,25,False,1604785913,1,0,82,,,1604786395,1604786395,0,0
3,0,1,7,34,83,1,active,21,False,1604786306,1,0,83,,,1604786395,1604786395,0,4
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604786395,1604786395,0,0
5,0,1,1,6,119,1,active,46,False,1604786063,1,0,119,,,1604786395,1604786395,0,0
6,0,1,1,18,120,1,active,0,False,1604785481,1,0,120,,,1604786395,1604786395,6,0
7,0,1,3,0,127,1,active,28,False,1604786317,1,0,127,,,1604786395,1604786395,2,0
8,0,1,4,0,128,1,active,52,False,1604786285,1,0,128,,,1604786395,1604786395,0,1
9,0,1,1,21,143,1,active,2,False,1604786377,1,0,143,,,1604786395,1604786395,0,2
10,1,1,1,14,144,1,active,43,False,1604786075,1,0,144,,,1604786395,1604786395,0,5
11,1,1,0,32,146,1,active,7,False,1604786377,1,0,146,,,1604786395,1604786395,7,0
12,0,1,0,36,150,1,active,19,False,1604786109,1,0,150,,,1604786395,1604786395,6,0
13,0,1,6,4,151,1,active,23,True,1604786343,1,0,151,,,1604786395,1604786395,2,0
14,0,1,0,48,152,1,active,1,False,1604785596,1,0,152,,,1604786395,1604786395,7,0
15,0,1,6,6,157,1,active,11,False,1604786041,1,0,157,,,1604786395,1604786395,3,0
16,1,1,5,3,161,1,active,27,False,1604786345,1,0,161,,,1604786395,1604786395,0,0
17,0,1,0,43,164,1,active,4,False,1604786364,1,0,164,,,1604786395,1604786395,2,0
18,0,1,2,4,168,1,active,41,False,1604786194,1,0,168,,,1604786395,1604786395,4,0
19,0,1,3,40,173,1,active,27,False,1604786314,1,0,173,,,1604786395,1604786395,11,0
20,3,1,23,0,174,1,active,6,False,1604786298,1,6,174,,,1604786395,1604786395,0,1
21,0,1,2,1,212,1,active,57,False,1604784451,1,0,212,,,1604786395,1604786395,0,1
22,0,1,2,23,216,1,active,12,False,1604786352,1,0,216,,,1604786395,1604786395,1,0
23,0,1,1,0,217,1,active,38,False,1604786074,1,0,217,,,1604786395,1604786395,0,10
24,0,1,3,0,223,1,active,30,False,1604786378,1,0,223,,,1604786395,1604786395,0,1
25,0,1,1,24,224,1,active,5,True,1604786110,1,0,224,,,1604786395,1604786395,0,2
26,0,1,2,45,228,1,active,8,False,1604786378,1,0,228,,,1604786395,1604786395,0,3
27,0,1,8,0,229,1,active,15,False,1604786257,1,0,229,,,1604786395,1604786395,0,0
28,0,1,4,6,236,1,active,37,False,1604786355,1,0,236,,,1604786395,1604786395,5,0
29,1,1,1,3,237,1,active,35,False,1604786359,1,0,237,,,1604786395,1604786395,1,0
30,0,1,0,3,238,1,active,28,False,1604786386,1,0,238,,,1604786395,1604786395,3,0
31,0,1,1,26,239,1,active,4,False,1604786280,1,0,239,,,1604786395,1604786395,0,0
32,0,1,3,2,241,1,active,18,False,1604786386,1,0,241,,,1604786395,1604786395,0,3
33,0,1,0,9,242,1,active,37,False,1604786316,1,0,242,,,1604786395,1604786395,0,1
34,0,1,3,26,244,1,active,2,False,1604786117,1,0,244,,,1604786395,1604786395,0,1
35,0,1,3,1,245,1,active,19,False,1604786217,1,0,245,,,1604786395,1604786395,0,5
36,0,1,1,1,247,1,active,53,False,1604786342,1,0,247,,,1604786395,1604786395,1,0
37,0,1,3,11,248,1,active,85,False,1604786121,1,0,248,,,1604786395,1604786395,6,0
38,0,1,0,8,249,1,active,19,False,1604785884,1,0,249,,,1604786395,1604786395,0,0
39,0,1,2,2,250,1,active,36,False,1604786372,1,0,250,,,1604786395,1604786395,1,0
40,0,1,6,2,251,1,active,19,False,1604786364,1,0,251,,,1604786395,1604786395,2,0
41,0,1,12,2,252,1,active,19,False,1604786382,1,0,252,,,1604786395,1604786395,0,2
42,0,1,4,1,254,1,active,42,False,1604786123,1,0,254,,,1604786395,1604786395,0,2
43,0,1,1,6,257,1,active,32,False,1604786278,1,0,257,,,1604786395,1604786395,5,0
44,1,1,2,11,258,1,active,10,False,1604786339,1,0,258,,,1604786395,1604786395,0,1
45,1,1,3,18,259,1,active,18,False,1604786314,1,0,259,,,1604786395,1604786395,0,6
46,0,1,1,29,260,1,active,3,False,1604785964,1,0,260,,,1604786395,1604786395,2,0
47,0,1,1,36,261,1,active,4,False,1604785628,1,0,261,,,1604786395,1604786395,0,0
48,1,1,10,2,262,1,active,12,False,1604786317,1,0,262,,,1604786395,1604786395,0,7
49,0,1,0,16,264,1,active,11,False,1604785960,1,0,264,,,1604786395,1604786395,3,0
50,0,1,0,0,265,1,active,35,False,1604786034,1,0,265,,,1604786395,1604786395,0,0
51,9,1,0,30,267,0,active,40,False,1604785462,0,0,267,,,1604786395,1604786395,8,0
52,0,1,1,3,268,1,active,23,False,1604786352,1,0,268,,,1604786395,1604786395,3,0
53,0,1,2,2,270,1,active,19,False,1604785796,1,0,270,,,1604786395,1604786395,1,0
54,0,1,0,28,274,1,active,3,False,1604786353,1,0,274,,,1604786395,1604786395,1,0
55,2,1,0,16,275,1,active,3,False,1604786335,1,0,275,,,1604786395,1604786395,14,0
56,0,1,2,18,276,1,active,5,False,1604785826,1,0,276,,,1604786395,1604786395,3,0
57,0,1,0,17,278,1,active,2,False,1604785807,1,0,278,,,1604786395,1604786395,2,0
58,0,0,0,0,280,0,out_of_service,0,False,86400,0,0,280,,,1604786395,1604786395,0,0
59,0,1,6,19,281,1,active,41,True,1604786180,1,0,281,,,1604786395,1604786395,0,20
60,0,1,2,23,282,1,active,2,False,1604786336,1,0,282,,,1604786395,1604786395,0,2
61,0,1,6,0,284,1,active,45,False,1604786383,1,0,284,,,1604786395,1604786395,0,2
62,1,1,6,3,285,1,active,44,True,1604786365,1,0,285,,,1604786395,1604786395,4,0
63,0,1,0,19,289,1,active,0,False,1604785834,1,0,289,,,1604786395,1604786395,0,0
64,0,1,0,13,291,1,active,7,False,1604786049,1,0,291,,,1604786395,1604786395,0,5
65,0,1,2,1,293,1,active,51,False,1604785987,1,0,293,,,1604786395,1604786395,0,0
66,0,1,2,0,295,1,active,22,False,1604786348,1,0,295,,,1604786395,1604786395,0,2
67,0,1,7,65,297,1,active,5,False,1604786350,1,0,297,,,1604786395,1604786395,30,0
68,0,1,0,20,298,1,active,15,False,1604785968,1,0,298,,,1604786395,1604786395,5,0
69,0,1,1,45,301,1,active,12,False,1604786333,1,0,301,,,1604786395,1604786395,19,0
70,0,1,3,27,302,1,active,7,False,1604786254,1,0,302,,,1604786395,1604786395,0,0
71,0,1,3,1,303,1,active,63,False,1604786269,1,0,303,,,1604786395,1604786395,0,1
72,1,1,4,21,304,1,active,8,True,1604786350,1,0,304,,,1604786395,1604786395,0,6
73,1,1,5,23,305,1,active,5,False,1604786271,1,0,305,,,1604786395,1604786395,1,0
74,0,1,4,11,307,1,active,15,False,1604786381,1,0,307,,,1604786395,1604786395,9,0
75,0,1,2,1,308,1,active,45,False,1604786081,1,0,308,,,1604786395,1604786395,0,0
76,0,1,1,7,309,1,active,33,False,1604786285,1,0,309,,,1604786395,1604786395,6,0
77,0,1,2,12,310,1,active,52,False,1604786283,1,0,310,,,1604786395,1604786395,0,2
78,1,1,4,11,311,1,active,16,False,1604786215,1,0,311,,,1604786395,1604786395,9,0
79,0,1,7,20,312,1,active,6,False,1604786163,1,0,312,,,1604786395,1604786395,17,0
80,0,1,0,25,313,1,active,30,False,1604785470,1,0,313,,,1604786395,1604786395,0,2
81,0,1,0,27,315,1,active,2,False,1604786110,1,0,315,,,1604786395,1604786395,1,0
82,0,1,1,42,316,1,active,0,False,1604785952,1,0,316,,,1604786395,1604786395,1,0
83,1,1,2,40,317,1,active,12,False,1604786379,1,0,317,,,1604786395,1604786395,2,0
84,0,1,3,26,319,1,active,4,False,1604786220,1,0,319,,,1604786395,1604786395,0,3
85,2,1,0,17,320,1,active,22,False,1604786222,1,0,320,,,1604786395,1604786395,15,0
86,0,1,0,9,321,1,active,30,False,1604786300,1,0,321,,,1604786395,1604786395,5,0
87,0,1,0,37,323,1,active,2,False,1604785830,1,0,323,,,1604786395,1604786395,1,0
88,1,1,1,7,324,1,active,66,False,1604786259,1,0,324,,,1604786395,1604786395,1,0
89,0,1,2,25,325,1,active,8,False,1604786163,1,0,325,,,1604786395,1604786395,0,7
90,0,1,2,28,326,1,active,11,False,1604786385,1,0,326,,,1604786395,1604786395,10,0
91,0,1,2,17,327,1,active,20,True,1604786355,1,0,327,,,1604786395,1604786395,2,0
92,0,1,0,2,328,1,active,33,False,1604786222,1,0,328,,,1604786395,1604786395,2,0
93,1,1,0,30,330,1,active,9,False,1604786083,1,0,330,,,1604786395,1604786395,0,1
94,0,1,2,23,331,1,active,2,False,1604786370,1,0,331,,,1604786395,1604786395,5,0
95,0,1,2,20,332,1,active,14,False,1604786334,1,0,332,,,1604786395,1604786395,6,0
96,0,1,1,9,334,1,active,21,False,1604786346,1,0,334,,,1604786395,1604786395,0,0
97,0,1,3,0,335,1,active,24,False,1604786373,1,0,335,,,1604786395,1604786395,0,1
98,0,1,5,0,336,1,active,31,False,1604786092,1,0,336,,,1604786395,1604786395,1,0
99,0,1,0,21,340,1,active,6,False,1604786386,1,0,340,,,1604786395,1604786395,0,0
100,2,1,0,16,341,1,active,3,False,1604785972,1,0,341,,,1604786395,1604786395,0,0
101,0,1,0,21,342,1,active,7,False,1604785648,1,1,342,,,1604786395,1604786395,0,4
102,0,1,1,5,343,1,active,17,False,1604785366,1,0,343,,,1604786395,1604786395,0,2
103,0,1,1,22,344,1,active,0,False,1604786005,1,0,344,,,1604786395,1604786395,0,0
104,0,1,5,0,346,1,active,22,False,1604786341,1,0,346,,,1604786395,1604786395,0,0
105,0,1,1,7,347,1,active,46,False,1604786377,1,0,347,,,1604786395,1604786395,7,0
106,1,1,2,58,349,1,active,1,False,1604786387,1,0,349,,,1604786395,1604786395,1,0
107,1,1,3,17,350,1,active,26,False,1604786386,1,1,350,,,1604786395,1604786395,1,0
108,0,1,2,31,351,1,active,6,False,1604786289,1,0,351,,,1604786395,1604786395,0,1
109,0,1,5,15,353,1,active,7,False,1604786188,1,0,353,,,1604786395,1604786395,0,2
110,1,1,0,38,354,1,active,9,False,1604786229,1,0,354,,,1604786395,1604786395,2,0
111,1,1,1,5,355,1,active,37,False,1604786321,1,0,355,,,1604786395,1604786395,0,1
112,0,1,1,21,356,1,active,1,False,1604785437,1,0,356,,,1604786395,1604786395,2,0
113,5,1,3,0,358,1,active,27,False,1604786371,1,30,358,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 47, 'active': True, 'valet_revision': 901, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'off_dock_capacity': 70, 'dock_blocked_count': 30}",1604786395,1604786395,0,3
114,0,1,2,74,359,1,active,2,False,1604786245,1,0,359,,,1604786395,1604786395,0,2
115,0,1,1,30,360,1,active,8,False,1604785930,1,0,360,,,1604786395,1604786395,2,0
116,0,1,8,5,361,1,active,66,False,1604786067,1,0,361,,,1604786395,1604786395,4,0
117,1,1,2,49,362,1,active,6,False,1604786383,1,0,362,,,1604786395,1604786395,0,5
118,0,0,0,1,363,0,out_of_service,0,False,1604591481,0,0,363,,,1604786395,1604786395,0,0
119,0,1,2,24,364,1,active,1,False,1604785969,1,0,364,,,1604786395,1604786395,6,0
120,0,1,1,28,366,1,active,4,False,1604785987,1,0,366,,,1604786395,1604786395,6,0
121,0,1,0,41,367,1,active,2,False,1604785558,1,0,367,,,1604786395,1604786395,3,0
122,0,1,7,1,368,1,active,39,False,1604786384,1,0,368,,,1604786395,1604786395,0,2
123,0,1,3,0,369,0,active,73,False,1604785646,0,0,369,,,1604786395,1604786395,0,0
124,0,1,0,27,372,1,active,0,False,1604785480,1,0,372,,,1604786395,1604786395,0,0
125,0,1,2,16,373,1,active,1,False,1604785289,1,0,373,,,1604786395,1604786395,8,0
126,1,1,1,38,376,1,active,3,False,1604786124,1,0,376,,,1604786395,1604786395,1,0
127,0,1,3,0,377,1,active,45,False,1604785870,1,0,377,,,1604786395,1604786395,0,0
128,0,1,1,33,379,1,active,22,False,1604786356,1,0,379,,,1604786395,1604786395,0,20
129,0,1,6,0,380,1,active,36,False,1604786299,1,0,380,,,1604786395,1604786395,0,1
130,0,1,2,0,383,1,active,36,False,1604786178,1,1,383,,,1604786395,1604786395,0,2
131,0,1,3,25,385,1,active,1,False,1604786266,1,0,385,,,1604786395,1604786395,2,0
132,0,1,0,23,386,1,active,59,False,1604786233,1,0,386,,,1604786395,1604786395,2,0
133,0,1,1,35,387,1,active,3,False,1604786141,1,0,387,,,1604786395,1604786395,14,0
134,1,1,2,31,388,1,active,2,False,1604785952,1,0,388,,,1604786395,1604786395,4,0
135,2,1,0,18,389,1,active,9,False,1604786205,1,0,389,,,1604786395,1604786395,0,0
136,0,1,0,31,390,1,active,0,False,1604786142,1,0,390,,,1604786395,1604786395,5,0
137,0,1,2,39,391,1,active,2,False,1604786354,1,0,391,,,1604786395,1604786395,0,0
138,1,1,2,24,392,1,active,9,False,1604786323,1,0,392,,,1604786395,1604786395,0,1
139,0,1,0,26,393,1,active,11,False,1604785709,1,0,393,,,1604786395,1604786395,8,0
140,0,0,0,0,394,0,out_of_service,0,False,86400,0,0,394,,,1604786395,1604786395,0,0
141,0,1,0,25,396,1,active,0,False,1604786277,1,0,396,,,1604786395,1604786395,2,0
142,0,1,0,73,397,1,active,2,False,1604786371,1,0,397,,,1604786395,1604786395,7,0
143,0,1,4,0,398,1,active,27,False,1604786301,1,0,398,,,1604786395,1604786395,0,2
144,0,1,0,37,399,1,active,2,False,1604785677,1,0,399,,,1604786395,1604786395,12,0
145,0,1,0,2,400,1,active,13,False,1604786373,1,0,400,,,1604786395,1604786395,0,0
146,0,1,7,13,401,1,active,22,False,1604786156,1,0,401,,,1604786395,1604786395,12,0
147,1,1,2,25,402,1,active,12,False,1604786384,1,0,402,,,1604786395,1604786395,6,0
148,0,1,4,0,403,1,active,27,False,1604785999,1,0,403,,,1604786395,1604786395,0,2
149,1,1,4,0,405,1,active,47,True,1604786376,1,0,405,,,1604786395,1604786395,0,0
150,0,1,4,14,406,1,active,2,False,1604785803,1,0,406,,,1604786395,1604786395,1,0
151,0,1,4,7,408,1,active,12,False,1604786203,1,0,408,,,1604786395,1604786395,6,0
152,1,1,3,8,410,1,active,34,False,1604786337,1,0,410,,,1604786395,1604786395,0,4
153,0,1,0,13,411,1,active,18,False,1604786288,1,0,411,,,1604786395,1604786395,10,0
154,0,1,5,10,412,1,active,14,False,1604786311,1,0,412,,,1604786395,1604786395,9,0
155,0,1,0,40,415,1,active,6,False,1604786122,1,0,415,,,1604786395,1604786395,0,0
156,0,1,1,24,416,1,active,6,False,1604786376,1,0,416,,,1604786395,1604786395,0,5
157,0,1,0,24,417,1,active,1,False,1604786329,1,0,417,,,1604786395,1604786395,3,0
158,0,1,1,3,418,1,active,33,False,1604785340,1,0,418,,,1604786395,1604786395,3,0
159,0,1,0,16,419,1,active,7,False,1604786093,1,0,419,,,1604786395,1604786395,1,0
160,0,1,3,44,420,1,active,4,False,1604786387,1,0,420,,,1604786395,1604786395,1,0
161,0,1,0,8,421,1,active,11,False,1604785417,1,0,421,,,1604786395,1604786395,2,0
162,0,1,4,71,422,1,active,3,False,1604786274,1,0,422,,,1604786395,1604786395,9,0
163,0,1,1,22,423,1,active,4,False,1604786338,1,0,423,,,1604786395,1604786395,0,3
164,0,1,5,6,426,1,active,19,True,1604786345,1,0,426,,,1604786395,1604786395,4,0
165,0,1,0,9,427,1,active,38,False,1604786131,1,0,427,,,1604786395,1604786395,0,9
166,0,1,2,27,432,1,active,2,False,1604786340,1,0,432,,,1604786395,1604786395,2,0
167,0,1,1,3,434,1,active,56,False,1604786375,1,0,434,,,1604786395,1604786395,2,0
168,1,1,0,21,435,1,active,29,False,1604786350,1,0,435,,,1604786395,1604786395,15,0
169,0,1,1,23,436,1,active,0,False,1604786080,1,3,436,,,1604786395,1604786395,0,0
170,0,1,1,23,437,1,active,0,False,1604785556,1,0,437,,,1604786395,1604786395,1,0
171,0,1,7,16,438,1,active,24,False,1604786251,1,0,438,,,1604786395,1604786395,13,0
172,0,1,5,0,439,1,active,38,False,1604786289,1,0,439,,,1604786395,1604786395,0,0
173,0,1,1,18,440,1,active,13,False,1604786209,1,0,440,,,1604786395,1604786395,1,0
174,0,1,2,48,442,1,active,1,False,1604786230,1,0,442,,,1604786395,1604786395,1,0
175,0,1,2,18,443,1,active,3,False,1604785427,1,0,443,,,1604786395,1604786395,1,0
176,0,1,6,57,445,1,active,17,False,1604786365,1,0,445,,,1604786395,1604786395,13,0
177,0,1,5,72,446,1,active,2,False,1604786037,1,0,446,,,1604786395,1604786395,0,1
178,0,1,4,23,447,1,active,4,False,1604786383,1,0,447,,,1604786395,1604786395,0,4
179,0,1,2,22,448,1,active,3,False,1604786357,1,0,448,,,1604786395,1604786395,10,0
180,0,1,4,58,450,1,active,5,False,1604786329,1,0,450,,,1604786395,1604786395,5,0
181,0,1,5,55,453,1,active,6,False,1604786367,1,0,453,,,1604786395,1604786395,15,0
182,1,1,4,27,454,1,active,4,False,1604786279,1,0,454,,,1604786395,1604786395,0,0
183,0,1,2,56,455,1,active,1,False,1604786065,1,0,455,,,1604786395,1604786395,3,0
184,0,1,0,34,456,1,active,0,False,1604786249,1,0,456,,,1604786395,1604786395,0,0
185,0,1,8,66,457,1,active,5,False,1604786358,1,0,457,,,1604786395,1604786395,0,4
186,0,1,2,25,458,1,active,4,False,1604786384,1,0,458,,,1604786395,1604786395,9,0
187,1,1,9,15,460,1,active,1,False,1604786353,1,0,460,,,1604786395,1604786395,4,0
188,0,1,4,40,461,1,active,12,False,1604786185,1,0,461,,,1604786395,1604786395,0,4
189,0,1,3,24,462,1,active,50,False,1604786257,1,0,462,,,1604786395,1604786395,24,0
190,0,1,0,51,464,1,active,1,False,1604785257,1,1,464,,,1604786395,1604786395,0,0
191,0,1,1,36,465,1,active,2,False,1604786347,1,0,465,,,1604786395,1604786395,0,1
192,0,1,1,23,466,1,active,3,False,1604786370,1,8,466,,,1604786395,1604786395,3,0
193,1,1,3,6,467,1,active,25,False,1604786328,1,0,467,,,1604786395,1604786395,0,0
194,1,1,2,62,468,1,active,1,False,1604786341,1,0,468,,,1604786395,1604786395,0,1
195,0,1,2,55,469,1,active,0,False,1604786336,1,0,469,,,1604786395,1604786395,2,0
196,0,1,3,37,470,1,active,32,False,1604786373,1,0,470,,,1604786395,1604786395,25,0
197,1,1,1,18,471,1,active,12,False,1604785946,1,0,471,,,1604786395,1604786395,4,0
198,0,1,1,48,472,1,active,6,False,1604786340,1,0,472,,,1604786395,1604786395,10,0
199,0,1,2,1,473,1,active,47,False,1604786160,1,0,473,,,1604786395,1604786395,0,0
200,0,1,2,49,474,1,active,5,False,1604786271,1,0,474,,,1604786395,1604786395,13,0
201,0,1,3,56,476,1,active,6,False,1604786229,1,0,476,,,1604786395,1604786395,20,0
202,0,1,3,62,477,1,active,6,False,1604786248,1,0,477,,,1604786395,1604786395,0,5
203,0,1,6,20,478,1,active,11,False,1604786376,1,0,478,,,1604786395,1604786395,19,0
204,1,1,1,25,479,1,active,5,False,1604786335,1,0,479,,,1604786395,1604786395,3,0
205,0,1,4,25,480,1,active,0,False,1604786380,1,0,480,,,1604786395,1604786395,11,0
206,0,1,4,17,481,1,active,4,False,1604786079,1,0,481,,,1604786395,1604786395,2,0
207,0,1,1,0,482,1,active,78,False,1604786298,1,0,482,,,1604786395,1604786395,0,0
208,0,1,4,12,483,1,active,18,False,1604786311,1,0,483,,,1604786395,1604786395,12,0
209,0,1,0,46,484,1,active,0,False,1604785782,1,0,484,,,1604786395,1604786395,0,0
210,0,1,0,39,485,1,active,1,False,1604786264,1,0,485,,,1604786395,1604786395,0,1
211,0,1,1,38,486,1,active,2,False,1604786214,1,0,486,,,1604786395,1604786395,6,0
212,0,1,2,21,487,1,active,12,False,1604786278,1,0,487,,,1604786395,1604786395,8,0
213,1,1,3,36,489,1,active,10,False,1604786201,1,0,489,,,1604786395,1604786395,0,2
214,0,1,3,54,490,1,active,9,False,1604786366,1,0,490,,,1604786395,1604786395,1,0
215,0,1,1,67,492,1,active,0,False,1604786146,1,0,492,,,1604786395,1604786395,1,0
216,0,1,3,25,493,1,active,6,False,1604786125,1,0,493,,,1604786395,1604786395,6,0
217,1,1,4,51,494,1,active,11,False,1604786320,1,0,494,,,1604786395,1604786395,7,0
218,1,1,1,32,495,1,active,6,False,1604786361,1,0,495,,,1604786395,1604786395,6,0
219,0,1,3,4,496,1,active,58,False,1604786230,1,0,496,,,1604786395,1604786395,3,0
220,0,1,9,9,497,1,active,48,False,1604786369,1,0,497,,,1604786395,1604786395,9,0
221,1,1,10,2,499,1,active,24,True,1604786374,1,0,499,,,1604786395,1604786395,0,17
222,0,1,3,39,500,1,active,10,False,1604786142,1,0,500,,,1604786395,1604786395,0,2
223,0,1,7,63,501,1,active,13,False,1604786336,1,0,501,,,1604786395,1604786395,11,0
224,2,1,0,24,502,1,active,12,False,1604786348,1,0,502,,,1604786395,1604786395,0,0
225,0,1,3,21,503,1,active,7,False,1604786268,1,0,503,,,1604786395,1604786395,5,0
226,0,1,0,50,504,1,active,4,False,1604786372,1,0,504,,,1604786395,1604786395,12,0
227,0,1,4,46,505,1,active,2,False,1604786381,1,0,505,,,1604786395,1604786395,10,0
228,1,1,1,40,507,1,active,4,False,1604786339,1,0,507,,,1604786395,1604786395,7,0
229,0,1,3,15,508,1,active,7,False,1604786129,1,0,508,,,1604786395,1604786395,3,0
230,0,1,0,37,509,1,active,24,False,1604786241,1,0,509,,,1604786395,1604786395,34,0
231,0,1,1,45,510,1,active,9,False,1604786320,1,0,510,,,1604786395,1604786395,0,6
232,0,1,1,25,513,1,active,3,False,1604786254,1,0,513,,,1604786395,1604786395,0,2
233,0,1,2,50,514,1,active,0,True,1604786313,1,0,514,,,1604786395,1604786395,16,0
234,0,1,3,62,515,1,active,14,False,1604786338,1,0,515,,,1604786395,1604786395,2,0
235,0,1,4,20,516,1,active,7,False,1604786061,1,0,516,,,1604786395,1604786395,0,2
236,0,1,1,61,517,1,active,7,False,1604786331,1,0,517,,,1604786395,1604786395,0,7
237,0,1,0,68,519,1,active,1,False,1604786080,1,0,519,,,1604786395,1604786395,0,1
238,0,1,0,51,522,1,active,0,False,1604785833,1,0,522,[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_count': 0, 'active': True, 'valet_revision': 69, 'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'off_dock_capacity': 60, 'dock_blocked_count': 0}",1604786395,1604786395,0,0
239,0,1,3,53,525,1,active,0,False,1604786190,1,0,525,,,1604786395,1604786395,0,0
240,1,1,0,38,526,1,active,2,False,1604786053,1,0,526,,,1604786395,1604786395,8,0
241,0,1,2,33,528,1,active,4,False,1604786349,1,0,528,,,1604786395,1604786395,8,0
242,0,1,2,35,529,1,active,4,False,1604786371,1,0,529,,,1604786395,1604786395,2,0
243,0,1,0,20,530,1,active,4,False,1604786315,1,0,530,,,1604786395,1604786395,14,0
244,1,1,2,0,531,1,active,58,False,1604786306,1,0,531,,,1604786395,1604786395,0,1
245,0,1,18,7,532,1,active,18,False,1604786380,1,0,532,,,1604786395,1604786395,5,0
246,0,1,1,41,533,1,active,4,False,1604786387,1,0,533,,,1604786395,1604786395,0,3
247,0,1,1,12,534,1,active,18,False,1604785713,1,0,534,,,1604786395,1604786395,0,1
248,0,1,0,23,536,1,active,5,False,1604786334,1,0,536,,,1604786395,1604786395,4,0
249,0,1,1,9,539,1,active,21,False,1604786209,1,0,539,,,1604786395,1604786395,8,0
250,0,1,0,47,540,1,active,7,False,1604786327,1,0,540,,,1604786395,1604786395,3,0
251,1,1,0,24,545,1,active,3,False,1604786078,1,0,545,,,1604786395,1604786395,9,0
252,0,1,0,42,546,1,active,3,False,1604785893,1,0,546,,,1604786395,1604786395,2,0
253,0,1,3,3,2000,1,active,51,False,1604786228,1,0,2000,,,1604786395,1604786395,0,0
254,0,1,4,1,2002,1,active,22,False,1604786373,1,0,2002,,,1604786395,1604786395,0,2
255,0,1,2,42,2003,1,active,10,False,1604786328,1,0,2003,,,1604786395,1604786395,13,0
256,0,1,0,3,2005,1,active,9,False,1604779820,1,0,2005,,,1604786395,1604786395,0,0
257,1,1,13,15,2006,1,active,21,True,1604786385,1,0,2006,,,1604786395,1604786395,0,15
