,legacy_id,last_reported,num_docks_available,station_status,num_bikes_disabled,station_id,is_installed,num_docks_disabled,is_returning,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_renting,starttime,timestamp,demand,supply
631,3531,1604305599,1,active,0,3531,1,0,1,26,False,0,1,1604307595,1604307595,26,26
632,3532,1604305465,15,active,0,3532,1,0,1,12,False,3,1,1604307595,1604307595,12,12
633,3533,1604305474,6,active,0,3533,1,0,1,28,False,0,1,1604307595,1604307595,28,28
634,3534,1604305518,5,active,0,3534,1,0,1,34,False,3,1,1604307595,1604307595,34,34
635,3535,1604305528,3,active,0,3535,1,0,1,24,False,1,1,1604307595,1604307595,24,24
636,3536,1604305601,12,active,0,3536,1,0,1,31,False,1,1,1604307595,1604307595,31,31
637,3537,1604305481,21,active,1,3537,1,0,1,7,False,2,1,1604307595,1604307595,7,7
638,3538,1604305541,37,active,0,3538,1,0,1,8,False,0,1,1604307595,1604307595,8,8
639,3539,1604305626,41,active,0,3539,1,0,1,2,False,1,1,1604307595,1604307595,2,2
640,3540,1604305512,21,active,0,3540,1,0,1,14,False,2,1,1604307595,1604307595,14,14
641,3541,86400,0,active,0,3541,1,0,1,0,False,0,1,1604307595,1604307595,0,0
642,3542,1604305596,8,active,0,3542,1,0,1,21,False,13,1,1604307595,1604307595,21,21
643,3543,1604306814,28,active,0,3543,1,0,1,7,False,0,1,1604307595,1604307595,7,7
644,3544,1604305525,8,active,0,3544,1,0,1,19,False,1,1,1604307595,1604307595,19,19
645,3545,1604305533,32,active,0,3545,1,0,1,1,False,1,1,1604307595,1604307595,1,1
646,3546,1604305534,19,active,1,3546,1,0,1,1,False,0,1,1604307595,1604307595,1,1
647,3547,1604305781,3,active,0,3547,1,0,1,38,False,4,1,1604307595,1604307595,38,38
648,3549,1604305653,16,active,1,3549,1,0,1,8,False,3,1,1604307595,1604307595,8,8
649,3551,1604304326,0,active,0,3551,1,0,1,23,False,1,1,1604307595,1604307595,23,23
650,3552,1604304270,24,active,0,3552,1,0,1,15,False,15,1,1604307595,1604307595,15,15
651,3553,1604304359,3,active,0,3553,1,0,1,34,False,5,1,1604307595,1604307595,34,34
652,3554,1604303195,17,active,3,3554,1,0,1,7,False,0,1,1604307595,1604307595,7,7
653,3555,1604305573,19,active,0,3555,1,0,1,8,False,0,1,1604307595,1604307595,8,8
654,3557,1604305432,1,active,1,3557,1,0,1,17,False,1,1,1604307595,1604307595,17,17
655,3558,1604305473,14,active,0,3558,1,0,1,13,False,2,1,1604307595,1604307595,13,13
656,3559,1604305509,14,active,0,3559,1,0,1,5,False,0,1,1604307595,1604307595,5,5
657,3561,1604305498,17,active,0,3561,1,0,1,9,False,5,1,1604307595,1604307595,9,9
658,3562,1604305510,0,active,2,3562,1,0,1,25,False,8,1,1604307595,1604307595,25,25
659,3563,1604305556,23,active,0,3563,1,0,1,6,False,0,1,1604307595,1604307595,6,6
660,3564,1604305582,5,active,0,3564,1,0,1,14,False,1,1,1604307595,1604307595,14,14
661,3565,1604305516,17,active,0,3565,1,0,1,2,False,0,1,1604307595,1604307595,2,2
662,3566,1604305532,23,active,0,3566,1,0,1,2,False,0,1,1604307595,1604307595,2,2
663,3567,1604305558,15,active,0,3567,1,0,1,4,False,2,1,1604307595,1604307595,4,4
664,3568,1604305449,6,active,0,3568,1,0,1,15,False,5,1,1604307595,1604307595,15,15
665,3569,1604305648,20,active,0,3569,1,0,1,9,False,4,1,1604307595,1604307595,9,9
666,3570,1604305577,7,active,0,3570,1,0,1,24,False,0,1,1604307595,1604307595,24,24
667,3571,1604306633,4,active,1,3571,1,0,1,19,False,0,1,1604307595,1604307595,19,19
668,3572,1604306419,19,active,0,3572,1,0,1,14,False,3,1,1604307595,1604307595,14,14
669,3573,1604305568,11,active,0,3573,1,0,1,14,False,3,1,1604307595,1604307595,14,14
670,3574,1604305507,14,active,0,3574,1,0,1,9,False,3,1,1604307595,1604307595,9,9
671,3575,1604306624,12,active,0,3575,1,0,1,7,False,4,1,1604307595,1604307595,7,7
672,3576,1604305611,25,active,0,3576,1,0,1,2,False,1,1,1604307595,1604307595,2,2
673,3577,1604305536,23,active,0,3577,1,0,1,0,False,0,1,1604307595,1604307595,0,0
674,3578,1604305442,17,active,0,3578,1,0,1,4,False,1,1,1604307595,1604307595,4,4
675,3579,1604305564,11,active,0,3579,1,0,1,14,False,0,1,1604307595,1604307595,14,14
676,3580,1604301954,27,active,0,3580,1,0,1,3,False,2,1,1604307595,1604307595,3,3
677,3581,1604305611,22,active,0,3581,1,0,1,5,False,4,1,1604307595,1604307595,5,5
678,3582,1604304214,15,active,0,3582,1,0,1,13,False,1,1,1604307595,1604307595,13,13
679,3583,1604305621,28,active,0,3583,1,0,1,3,False,0,1,1604307595,1604307595,3,3
680,3584,1604305620,36,active,0,3584,1,0,1,6,False,2,1,1604307595,1604307595,6,6
681,3585,1604305598,20,active,0,3585,1,0,1,4,False,2,1,1604307595,1604307595,4,4
682,3586,1604305436,15,active,0,3586,1,0,1,4,False,0,1,1604307595,1604307595,4,4
683,3587,1604305546,22,active,1,3587,1,0,1,4,False,0,1,1604307595,1604307595,4,4
684,3588,1604305603,4,active,0,3588,1,0,1,17,False,0,1,1604307595,1604307595,17,17
685,3589,1604294588,2,active,0,3589,1,0,1,17,False,0,1,1604307595,1604307595,17,17
686,3590,1604305550,9,active,0,3590,1,0,1,10,False,3,1,1604307595,1604307595,10,10
687,3591,1604305549,17,active,1,3591,1,0,1,3,False,0,1,1604307595,1604307595,3,3
688,3592,1604305622,1,active,0,3592,1,0,1,18,False,6,1,1604307595,1604307595,18,18
689,3593,1604305654,33,active,0,3593,1,0,1,2,False,1,1,1604307595,1604307595,2,2
690,3595,1604299567,17,active,0,3595,1,0,1,1,False,1,1,1604307595,1604307595,1,1
691,3596,1604303086,3,active,0,3596,1,0,1,16,False,0,1,1604307595,1604307595,16,16
692,3597,1604299387,8,active,1,3597,1,0,1,16,False,3,1,1604307595,1604307595,16,16
693,3598,1604305532,3,active,0,3598,1,0,1,16,False,6,1,1604307595,1604307595,16,16
694,3600,1604307498,6,active,1,3600,1,0,1,20,False,11,1,1604307595,1604307595,20,20
695,3601,1604306534,14,active,0,3601,1,0,1,5,False,0,1,1604307595,1604307595,5,5
696,3602,1604305524,14,active,0,3602,1,0,1,9,False,4,1,1604307595,1604307595,9,9
697,3603,1604305649,18,active,0,3603,1,0,1,3,False,0,1,1604307595,1604307595,3,3
698,3604,1604307007,2,active,2,3604,1,0,1,13,False,0,1,1604307595,1604307595,13,13
699,3605,1604306717,14,active,0,3605,1,0,1,7,False,3,1,1604307595,1604307595,7,7
700,3606,1604305626,12,active,0,3606,1,0,1,9,False,0,1,1604307595,1604307595,9,9
701,3607,1604304213,0,active,0,3607,1,0,1,19,False,2,1,1604307595,1604307595,19,19
702,3608,1604306866,13,active,0,3608,1,0,1,8,False,0,1,1604307595,1604307595,8,8
703,3609,1604305574,7,active,0,3609,1,0,1,16,False,3,1,1604307595,1604307595,16,16
704,3610,1604301944,4,active,0,3610,1,1,1,22,False,2,1,1604307595,1604307595,22,22
705,3611,1604305610,25,active,0,3611,1,0,1,6,False,0,1,1604307595,1604307595,6,6
706,3612,1604299453,4,active,0,3612,1,0,1,11,False,2,1,1604307595,1604307595,11,11
707,3613,1604305547,20,active,1,3613,1,0,1,6,False,2,1,1604307595,1604307595,6,6
708,3614,1604305520,16,active,0,3614,1,0,1,7,False,3,1,1604307595,1604307595,7,7
709,3615,1604305421,19,active,0,3615,1,0,1,2,False,0,1,1604307595,1604307595,2,2
710,3616,1604307249,9,active,0,3616,1,1,1,15,False,3,1,1604307595,1604307595,15,15
711,3617,1604305542,25,active,0,3617,1,0,1,2,False,1,1,1604307595,1604307595,2,2
712,3618,1604305426,29,active,0,3618,1,0,1,4,False,2,1,1604307595,1604307595,4,4
713,3619,1604305478,5,active,0,3619,1,0,1,14,False,5,1,1604307595,1604307595,14,14
714,3620,1604305490,19,active,0,3620,1,0,1,4,False,0,1,1604307595,1604307595,4,4
715,3621,1604305564,4,active,1,3621,1,0,1,14,False,3,1,1604307595,1604307595,14,14
716,3622,1604305530,7,active,0,3622,1,0,1,16,False,1,1,1604307595,1604307595,16,16
717,3623,1604305632,38,active,1,3623,1,0,1,0,False,0,1,1604307595,1604307595,0,0
718,3628,1604306644,1,active,1,3628,1,0,1,29,False,1,1,1604307595,1604307595,29,29
719,3629,1604306785,26,active,1,3629,1,0,1,6,False,0,1,1604307595,1604307595,6,6
720,3630,1604300804,2,active,0,3630,1,0,1,31,False,2,1,1604307595,1604307595,31,31
721,3635,1604296366,40,active,0,3635,1,0,1,3,False,0,1,1604307595,1604307595,3,3
722,3637,1604300609,23,active,1,3637,1,0,1,7,False,1,1,1604307595,1604307595,7,7
723,3638,1604304399,5,active,1,3638,1,0,1,12,False,0,1,1604307595,1604307595,12,12
724,3639,1604199467,13,active,0,3639,1,0,0,17,False,0,0,1604307595,1604307595,17,17
725,3640,1604301849,18,active,0,3640,1,0,1,0,False,0,1,1604307595,1604307595,0,0
726,3641,1604305113,48,active,2,3641,1,0,1,4,False,1,1,1604307595,1604307595,4,4
727,3646,1604305517,14,active,0,3646,1,10,1,2,False,0,1,1604307595,1604307595,2,2
728,3647,1604305605,9,active,0,3647,1,0,1,14,False,1,1,1604307595,1604307595,14,14
729,3648,1604305584,22,active,0,3648,1,0,1,3,False,0,1,1604307595,1604307595,3,3
730,3649,1604306834,24,active,1,3649,1,0,1,5,False,0,1,1604307595,1604307595,5,5
731,3654,1604197095,33,active,0,3654,1,0,1,2,False,0,1,1604307595,1604307595,2,2
732,3656,1604306798,13,active,1,3656,1,0,1,32,False,2,1,1604307595,1604307595,32,32
733,3658,1604305765,12,active,1,3658,1,0,1,14,False,0,1,1604307595,1604307595,14,14
734,3661,1604305634,0,active,1,3661,1,0,1,18,False,3,1,1604307595,1604307595,18,18
735,3664,1604306807,24,active,0,3664,1,0,1,6,False,0,1,1604307595,1604307595,6,6
736,3668,1604298213,4,active,1,3668,1,0,1,21,False,0,1,1604307595,1604307595,21,21
737,3671,1604301848,23,active,0,3671,1,0,1,14,False,4,1,1604307595,1604307595,14,14
738,3673,1604306684,3,active,0,3673,1,0,1,18,False,7,1,1604307595,1604307595,18,18
739,3674,1604306667,12,active,0,3674,1,0,1,15,False,1,1,1604307595,1604307595,15,15
740,3676,1604304280,3,active,0,3676,1,0,1,21,False,5,1,1604307595,1604307595,21,21
741,3677,1604301818,18,active,0,3677,1,0,0,0,False,0,0,1604307595,1604307595,0,0
742,3678,1604301928,9,active,1,3678,1,0,1,8,False,0,1,1604307595,1604307595,8,8
743,3679,1604303127,10,active,0,3679,1,0,1,4,False,0,1,1604307595,1604307595,4,4
744,3680,1604299429,53,active,0,3680,1,0,1,2,False,0,1,1604307595,1604307595,2,2
745,3681,1604301898,7,active,0,3681,1,0,1,11,False,0,1,1604307595,1604307595,11,11
746,3686,1604299591,22,active,2,3686,1,0,1,15,False,2,1,1604307595,1604307595,15,15
747,3687,1604300712,57,active,0,3687,1,0,1,26,False,0,1,1604307595,1604307595,26,26
748,3689,1604303191,3,active,0,3689,1,0,1,44,False,3,1,1604307595,1604307595,44,44
749,3690,1604306788,32,active,0,3690,1,0,1,4,False,1,1,1604307595,1604307595,4,4
750,3691,1604300694,10,active,1,3691,1,0,1,8,False,0,1,1604307595,1604307595,8,8
751,3693,1604301798,2,active,0,3693,1,0,1,25,False,0,1,1604307595,1604307595,25,25
752,3694,1604303168,11,active,0,3694,1,0,1,7,False,0,1,1604307595,1604307595,7,7
753,3697,1604306723,14,active,0,3697,1,0,1,29,False,6,1,1604307595,1604307595,29,29
754,3699,1604307075,9,active,0,3699,1,0,1,21,False,2,1,1604307595,1604307595,21,21
755,3704,1604301862,7,active,0,3704,1,0,1,12,False,3,1,1604307595,1604307595,12,12
756,3707,1604304339,17,active,1,3707,1,0,1,37,False,4,1,1604307595,1604307595,37,37
757,3708,1604307303,1,active,0,3708,1,0,1,28,False,5,1,1604307595,1604307595,28,28
758,3709,1604305296,45,active,2,3709,1,0,1,4,False,1,1,1604307595,1604307595,4,4
759,3711,1604300636,17,active,0,3711,1,0,1,30,False,4,1,1604307595,1604307595,30,30
760,3712,1604260489,2,active,1,3712,1,0,0,38,False,2,0,1604307595,1604307595,38,38
761,3714,1604300637,57,active,2,3714,1,0,1,2,False,1,1,1604307595,1604307595,2,2
762,3715,1604304388,5,active,0,3715,1,0,1,26,False,1,1,1604307595,1604307595,26,26
763,3716,1604305467,15,active,0,3716,1,0,1,8,False,3,1,1604307595,1604307595,8,8
764,3718,1604240858,3,out_of_service,0,3718,0,0,0,0,False,0,0,1604307595,1604307595,0,0
765,3721,1604304606,28,active,0,3721,1,0,1,7,False,1,1,1604307595,1604307595,7,7
766,3723,1604298292,17,active,0,3723,1,0,1,13,True,2,1,1604307595,1604307595,13,13
767,3724,1604299452,38,active,0,3724,1,0,1,1,False,0,1,1604307595,1604307595,1,1
768,3725,1604306866,31,active,0,3725,1,0,1,10,False,1,1,1604307595,1604307595,10,10
769,3726,1604300576,17,active,0,3726,1,0,1,6,False,1,1,1604307595,1604307595,6,6
770,3727,1604302002,29,active,0,3727,1,0,1,9,False,0,1,1604307595,1604307595,9,9
771,3728,1604298243,0,active,0,3728,1,0,0,24,False,1,0,1604307595,1604307595,24,24
772,3731,1604307379,39,active,0,3731,1,0,1,7,False,2,1,1604307595,1604307595,7,7
773,3733,1604306692,13,active,0,3733,1,0,1,33,False,2,1,1604307595,1604307595,33,33
774,3734,1604306862,23,active,0,3734,1,0,1,27,False,0,1,1604307595,1604307595,27,27
775,3735,1604304229,22,active,1,3735,1,0,1,15,False,0,1,1604307595,1604307595,15,15
776,3736,1601471240,3,out_of_service,0,3736,0,0,0,0,False,0,0,1604307595,1604307595,0,0
777,3737,1604306736,4,active,0,3737,1,0,1,31,False,2,1,1604307595,1604307595,31,31
778,3738,1604302509,19,active,0,3738,1,0,1,12,False,0,1,1604307595,1604307595,12,12
779,3739,1604291309,29,active,1,3739,1,0,1,7,False,2,1,1604307595,1604307595,7,7
780,3740,1604291243,31,active,0,3740,1,0,1,3,False,1,1,1604307595,1604307595,3,3
781,3744,1604294124,6,active,2,3744,1,0,1,43,False,2,1,1604307595,1604307595,43,43
782,3745,1604306806,14,active,0,3745,1,0,1,13,False,4,1,1604307595,1604307595,13,13
783,3746,1604299506,11,active,0,3746,1,0,1,37,False,1,1,1604307595,1604307595,37,37
784,3749,1604306810,2,active,0,3749,1,0,1,21,False,0,1,1604307595,1604307595,21,21
785,3755,1604298262,17,active,0,3755,1,0,1,2,False,1,1,1604307595,1604307595,2,2
786,3756,1604306845,0,active,0,3756,1,0,1,21,False,0,1,1604307595,1604307595,21,21
787,3757,1604306782,1,active,0,3757,1,0,1,22,False,0,1,1604307595,1604307595,22,22
788,3758,1604306795,2,active,0,3758,1,0,1,17,False,0,1,1604307595,1604307595,17,17
789,3759,1604306713,6,active,0,3759,1,0,1,13,False,0,1,1604307595,1604307595,13,13
790,3760,1604306651,3,active,0,3760,1,0,1,20,False,1,1,1604307595,1604307595,20,20
791,3761,1604306653,22,active,0,3761,1,0,1,5,False,0,1,1604307595,1604307595,5,5
792,3762,1604301445,0,active,0,3762,1,0,1,27,False,0,1,1604307595,1604307595,27,27
793,3763,1604306674,5,active,0,3763,1,0,1,22,False,0,1,1604307595,1604307595,22,22
794,3764,1604306698,0,active,0,3764,1,0,1,21,False,0,1,1604307595,1604307595,21,21
795,3765,1604306863,8,active,0,3765,1,0,1,13,False,2,1,1604307595,1604307595,13,13
796,3766,1604306635,13,active,0,3766,1,0,1,11,False,3,1,1604307595,1604307595,11,11
797,3767,1604306716,15,active,0,3767,1,1,1,3,False,1,1,1604307595,1604307595,3,3
798,3768,1604306963,4,active,0,3768,1,0,1,19,False,0,1,1604307595,1604307595,19,19
799,3769,1604306768,0,active,0,3769,1,0,1,23,False,1,1,1604307595,1604307595,23,23
800,3770,1604306790,6,active,0,3770,1,0,1,15,False,2,1,1604307595,1604307595,15,15
801,3771,1604306762,4,active,1,3771,1,0,1,25,False,1,1,1604307595,1604307595,25,25
802,3772,1604306698,12,active,0,3772,1,0,1,7,False,0,1,1604307595,1604307595,7,7
803,3773,1604286636,1,active,0,3773,1,0,1,19,False,0,1,1604307595,1604307595,19,19
804,3774,1604306667,1,active,0,3774,1,0,1,22,False,1,1,1604307595,1604307595,22,22
805,3775,1604306804,13,active,0,3775,1,0,1,14,False,0,1,1604307595,1604307595,14,14
806,3776,1604306640,15,active,0,3776,1,0,1,8,False,2,1,1604307595,1604307595,8,8
807,3777,1604306636,19,active,0,3777,1,0,1,4,False,2,1,1604307595,1604307595,4,4
808,3778,1604306767,23,active,1,3778,1,0,1,3,False,1,1,1604307595,1604307595,3,3
809,3779,1604306862,24,active,0,3779,1,0,1,0,False,0,1,1604307595,1604307595,0,0
810,3780,1604306667,21,active,0,3780,1,0,1,1,False,0,1,1604307595,1604307595,1,1
811,3781,1604306658,19,active,0,3781,1,0,1,11,False,1,1,1604307595,1604307595,11,11
812,3782,1604306760,13,active,0,3782,1,0,1,18,False,0,1,1604307595,1604307595,18,18
813,3783,1604299555,17,active,0,3783,1,0,1,48,False,3,1,1604307595,1604307595,48,48
814,3785,1604292262,22,active,0,3785,1,0,1,15,False,0,1,1604307595,1604307595,15,15
815,3786,1604299553,10,active,2,3786,1,0,1,37,False,0,1,1604307595,1604307595,37,37
816,3787,1604306748,22,active,0,3787,1,0,1,0,False,0,1,1604307595,1604307595,0,0
817,3789,1604298204,29,active,0,3789,1,0,1,2,False,1,1,1604307595,1604307595,2,2
818,3790,1604304193,30,active,1,3790,1,0,1,6,False,2,1,1604307595,1604307595,6,6
819,3791,1604303163,1,active,0,3791,1,0,1,31,False,0,1,1604307595,1604307595,31,31
820,3792,1604303186,23,active,0,3792,1,0,1,7,False,0,1,1604307595,1604307595,7,7
821,3795,1604304317,2,active,0,3795,1,0,1,17,False,2,1,1604307595,1604307595,17,17
822,3798,1604303030,39,active,0,3798,1,0,1,16,False,6,1,1604307595,1604307595,16,16
823,3799,1604301916,36,active,0,3799,1,0,1,31,False,2,1,1604307595,1604307595,31,31
824,3803,1604306750,7,active,0,3803,1,0,1,20,False,1,1,1604307595,1604307595,20,20
825,3804,1604298173,11,active,0,3804,1,0,1,13,False,0,1,1604307595,1604307595,13,13
826,3808,1604305512,14,active,0,3808,1,0,1,5,False,2,1,1604307595,1604307595,5,5
827,3809,1604306788,43,active,1,3809,1,0,1,9,False,0,1,1604307595,1604307595,9,9
828,3811,1604305423,0,active,0,3811,1,0,1,19,False,3,1,1604307595,1604307595,19,19
829,3812,1604299576,24,active,1,3812,1,0,1,24,False,2,1,1604307595,1604307595,24,24
830,3813,1604299474,42,active,0,3813,1,0,1,7,True,0,1,1604307595,1604307595,7,7
831,3814,1604299442,22,active,1,3814,1,0,1,0,False,0,1,1604307595,1604307595,0,0
832,3815,1604298798,31,active,0,3815,1,0,1,10,False,2,1,1604307595,1604307595,10,10
833,3816,1604306694,15,active,0,3816,1,0,1,9,False,0,1,1604307595,1604307595,9,9
834,3817,1604306709,0,active,0,3817,1,0,1,18,False,0,1,1604307595,1604307595,18,18
835,3818,1604306856,30,active,2,3818,1,0,1,8,False,0,1,1604307595,1604307595,8,8
836,3819,1604306748,7,active,0,3819,1,0,1,13,False,1,1,1604307595,1604307595,13,13
837,3820,1604306815,8,active,0,3820,1,0,1,11,False,6,1,1604307595,1604307595,11,11
838,3821,1604306712,20,active,0,3821,1,0,1,5,False,0,1,1604307595,1604307595,5,5
839,3822,1604306682,19,active,0,3822,1,0,1,1,False,0,1,1604307595,1604307595,1,1
840,3823,1604306704,14,active,0,3823,1,0,1,16,False,2,1,1604307595,1604307595,16,16
841,3824,1604293376,20,active,0,3824,1,0,1,3,False,2,1,1604307595,1604307595,3,3
842,3825,1604282828,20,active,1,3825,1,0,1,8,False,4,1,1604307595,1604307595,8,8
843,3826,1604306451,16,active,0,3826,1,0,1,2,False,1,1,1604307595,1604307595,2,2
844,3827,1604303366,15,active,0,3827,1,0,1,5,False,0,1,1604307595,1604307595,5,5
845,3828,1604263684,21,active,0,3828,1,0,1,1,False,1,1,1604307595,1604307595,1,1
846,3829,1604295679,19,active,0,3829,1,0,1,5,False,2,1,1604307595,1604307595,5,5
847,3830,1604303491,21,active,0,3830,1,0,1,1,False,1,1,1604307595,1604307595,1,1
848,3831,1604307530,30,active,0,3831,1,0,1,5,False,3,1,1604307595,1604307595,5,5
849,3832,1604293187,11,active,0,3832,1,0,1,10,False,4,1,1604307595,1604307595,10,10
850,3833,1604278455,16,active,0,3833,1,0,1,2,False,1,1,1604307595,1604307595,2,2
851,3834,1604306801,16,active,1,3834,1,0,1,2,False,1,1,1604307595,1604307595,2,2
852,3835,1604300824,18,active,0,3835,1,0,1,4,False,2,1,1604307595,1604307595,4,4
853,3836,1604306751,24,active,0,3836,1,0,1,5,False,1,1,1604307595,1604307595,5,5
854,3837,1604306684,26,active,0,3837,1,0,1,3,False,2,1,1604307595,1604307595,3,3
855,3838,1604306776,18,active,0,3838,1,0,1,7,False,3,1,1604307595,1604307595,7,7
