,is_installed,is_renting,station_status,num_docks_available,num_docks_disabled,last_reported,eightd_has_available_keys,num_bikes_available,is_returning,legacy_id,num_ebikes_available,station_id,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,active,23,0,1604923179,False,27,1,72,1,72,5,,,1604923200,1604923200,0,2
1,1,1,active,4,0,1604923032,False,27,1,79,2,79,2,,,1604923200,1604923200,2,0
2,1,1,active,1,0,1604923153,False,26,1,82,0,82,0,,,1604923200,1604923200,0,2
3,1,1,active,51,0,1604919661,False,11,1,83,3,83,0,,,1604923200,1604923200,1,0
4,0,0,out_of_service,0,0,86400,False,0,0,116,0,116,0,,,1604923200,1604923200,0,0
5,1,1,active,9,0,1604920400,False,44,1,119,2,119,0,,,1604923200,1604923200,0,0
6,1,1,active,7,0,1604922961,False,10,1,120,1,120,2,,,1604923200,1604923200,1,0
7,1,1,active,14,0,1604922656,False,16,1,127,0,127,1,,,1604923200,1604923200,2,0
8,1,1,active,33,0,1604923177,False,22,1,128,0,128,1,,,1604923200,1604923200,5,0
9,1,1,active,13,0,1604920167,False,11,1,143,1,143,0,,,1604923200,1604923200,1,0
10,1,1,active,10,0,1604911972,False,47,1,144,2,144,1,,,1604923200,1604923200,5,0
11,1,1,active,1,0,1604922165,False,38,1,146,1,146,0,,,1604923200,1604923200,1,0
12,1,1,active,3,0,1604923140,False,52,1,150,10,150,0,,,1604923200,1604923200,0,3
13,1,1,active,12,0,1604922803,True,20,1,151,0,151,1,,,1604923200,1604923200,0,3
14,1,1,active,31,0,1604915584,False,18,1,152,0,152,0,,,1604923200,1604923200,2,0
15,1,1,active,13,0,1604918291,False,9,1,157,2,157,1,,,1604923200,1604923200,0,4
16,1,1,active,12,0,1604922920,False,22,1,161,4,161,1,,,1604923200,1604923200,0,0
17,1,1,active,33,0,1604922153,False,14,1,164,0,164,0,,,1604923200,1604923200,0,1
18,1,1,active,17,0,1604922793,False,30,1,168,0,168,0,,,1604923200,1604923200,7,0
19,1,1,active,48,0,1604923182,False,18,1,173,1,173,4,,,1604923200,1604923200,17,0
20,1,1,active,7,0,1604922670,False,20,1,174,2,174,3,,,1604923200,1604923200,5,0
21,1,1,active,2,0,1604920631,False,55,1,212,0,212,3,,,1604923200,1604923200,0,1
22,1,1,active,21,0,1604902327,False,16,1,216,0,216,0,,,1604923200,1604923200,0,0
23,1,1,active,16,0,1604922472,False,18,1,217,1,217,5,,,1604923200,1604923200,0,0
24,1,1,active,4,0,1604922877,False,29,1,223,1,223,0,,,1604923200,1604923200,0,1
25,1,1,active,20,0,1604922811,True,9,1,224,1,224,1,,,1604923200,1604923200,0,0
26,1,1,active,52,0,1604921688,False,3,1,228,0,228,0,,,1604923200,1604923200,1,0
27,1,1,active,3,0,1604922436,False,18,1,229,2,229,2,,,1604923200,1604923200,0,2
28,1,1,active,13,0,1604923197,False,31,1,236,0,236,3,,,1604923200,1604923200,0,0
29,1,1,active,11,0,1604923196,False,26,1,237,1,237,2,,,1604923200,1604923200,0,5
30,1,1,active,7,0,1604922951,False,23,1,238,0,238,1,,,1604923200,1604923200,0,2
31,1,1,active,24,0,1604921989,False,5,1,239,3,239,2,,,1604923200,1604923200,0,4
32,1,1,active,15,0,1604922541,False,5,1,241,1,241,3,,,1604923200,1604923200,3,0
33,1,1,active,11,0,1604903644,False,35,1,242,0,242,0,,,1604923200,1604923200,0,0
34,1,1,active,15,0,1604917598,False,15,1,244,3,244,1,,,1604923200,1604923200,0,4
35,1,1,active,2,0,1604918736,False,20,1,245,0,245,1,,,1604923200,1604923200,0,0
36,1,1,active,3,0,1604921952,False,52,1,247,0,247,0,,,1604923200,1604923200,0,9
37,1,1,active,2,0,1604923056,False,96,1,248,1,248,1,,,1604923200,1604923200,0,1
38,1,1,active,2,0,1604922663,False,25,1,249,0,249,0,,,1604923200,1604923200,2,0
39,1,1,active,9,0,1604920685,False,30,1,250,0,250,1,,,1604923200,1604923200,1,0
40,1,1,active,6,0,1604923093,False,20,1,251,0,251,1,,,1604923200,1604923200,0,4
41,1,1,active,4,0,1604922408,False,25,1,252,0,252,4,,,1604923200,1604923200,0,4
