,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,0,active,False,43,8,4,1,1604796801,1,0,1,72,,,1604797205,1604797205,0,1
1,79,0,active,False,0,32,1,1,1604795178,1,0,1,79,,,1604797205,1604797205,0,0
2,82,0,active,False,0,27,0,1,1604796190,1,0,1,82,,,1604797205,1604797205,0,0
3,83,0,active,False,40,13,9,1,1604795421,1,0,1,83,,,1604797205,1604797205,3,0
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1604797205,1604797205,0,0
5,119,0,active,False,8,45,0,1,1604795030,1,0,1,119,,,1604797205,1604797205,0,2
6,120,0,active,False,11,7,1,1,1604795076,1,0,1,120,,,1604797205,1604797205,0,6
7,127,0,active,False,0,30,1,1,1604796514,1,0,1,127,,,1604797205,1604797205,0,2
8,128,0,active,False,0,54,2,1,1604796590,1,0,1,128,,,1604797205,1604797205,0,2
9,143,1,active,False,20,4,0,1,1604796401,1,0,1,143,,,1604797205,1604797205,1,0
10,144,0,active,False,21,37,0,1,1604794924,1,0,1,144,,,1604797205,1604797205,1,0
11,146,0,active,False,31,8,0,1,1604796565,1,0,1,146,,,1604797205,1604797205,1,0
12,150,1,active,False,23,31,1,1,1604797123,1,0,1,150,,,1604797205,1604797205,0,0
13,151,0,active,True,2,21,10,1,1604796934,1,0,1,151,,,1604797205,1604797205,2,0
14,152,0,active,False,44,5,0,1,1604795668,1,0,1,152,,,1604797205,1604797205,2,0
15,157,5,active,False,7,14,2,1,1604796249,1,0,1,157,,,1604797205,1604797205,0,1
16,161,3,active,False,0,26,9,1,1604797157,1,0,1,161,,,1604797205,1604797205,0,1
17,164,0,active,False,42,4,1,1,1604796519,1,0,1,164,,,1604797205,1604797205,0,2
18,168,1,active,False,2,44,1,1,1604796968,1,0,1,168,,,1604797205,1604797205,0,5
