,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,0,1,2,13,72,1,active,40,False,1604764773,1,0,72,,,1604764795,1604764795,0,2
1,1,1,2,5,79,1,active,26,False,1604764651,1,0,79,,,1604764795,1604764795,6,0
2,0,1,0,3,82,1,active,24,False,1604764334,1,0,82,,,1604764795,1604764795,0,0
3,0,1,0,18,83,1,active,44,False,1604764660,1,0,83,,,1604764795,1604764795,6,0
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604764795,1604764795,0,0
5,0,1,0,8,119,1,active,45,False,1604763611,1,0,119,,,1604764795,1604764795,0,1
6,1,1,1,8,120,1,active,10,False,1604764702,1,0,120,,,1604764795,1604764795,0,7
7,2,1,0,16,127,1,active,15,False,1604764758,1,0,127,,,1604764795,1604764795,7,0
8,2,1,6,22,128,1,active,28,False,1604764501,1,0,128,,,1604764795,1604764795,15,0
9,5,1,1,8,143,1,active,15,False,1604764503,1,0,143,,,1604764795,1604764795,2,0
10,1,1,2,18,144,1,active,38,False,1604764753,1,0,144,,,1604764795,1604764795,5,0
11,0,1,1,27,146,1,active,11,False,1604764279,1,0,146,,,1604764795,1604764795,0,2
12,0,1,1,8,150,1,active,46,False,1604764662,1,0,150,,,1604764795,1604764795,0,1
13,2,1,1,0,151,1,active,32,True,1604764775,1,0,151,,,1604764795,1604764795,0,0
14,0,1,0,34,152,1,active,15,False,1604763402,1,0,152,,,1604764795,1604764795,1,0
15,0,1,0,6,157,1,active,17,False,1604764740,1,0,157,,,1604764795,1604764795,0,5
16,1,1,0,22,161,1,active,13,False,1604764718,1,0,161,,,1604764795,1604764795,14,0
17,0,1,1,14,164,1,active,32,False,1604764532,1,0,164,,,1604764795,1604764795,0,1
18,1,1,2,11,168,1,active,34,False,1604764575,1,0,168,,,1604764795,1604764795,0,6
19,0,1,0,35,173,1,active,35,False,1604764571,1,0,173,,,1604764795,1604764795,0,3
20,0,1,23,0,174,1,active,3,False,1604764721,1,9,174,,,1604764795,1604764795,0,0
21,0,1,0,16,212,1,active,44,False,1604764584,1,0,212,,,1604764795,1604764795,5,0
22,0,1,1,33,216,1,active,3,False,1604764718,1,0,216,,,1604764795,1604764795,2,0
23,5,1,1,0,217,1,active,38,False,1604764676,1,0,217,,,1604764795,1604764795,0,3
24,0,1,1,2,223,1,active,30,False,1604764492,1,0,223,,,1604764795,1604764795,1,0
25,1,1,0,24,224,1,active,6,True,1604764583,1,0,224,,,1604764795,1604764795,0,4
26,0,1,1,47,228,1,active,7,False,1604762822,1,0,228,,,1604764795,1604764795,2,0
27,1,1,5,0,229,1,active,18,False,1604764729,1,0,229,,,1604764795,1604764795,1,0
28,1,1,0,35,236,1,active,12,False,1604764766,1,0,236,,,1604764795,1604764795,0,2
29,1,1,1,20,237,1,active,18,False,1604764459,1,0,237,,,1604764795,1604764795,0,11
30,1,1,2,4,238,1,active,25,False,1604764523,1,0,238,,,1604764795,1604764795,0,2
31,0,1,0,12,239,1,active,19,False,1604764255,1,0,239,,,1604764795,1604764795,0,8
32,5,1,3,0,241,1,active,20,False,1604764751,1,0,241,,,1604764795,1604764795,2,0
33,0,1,1,9,242,1,active,36,False,1604764442,1,0,242,,,1604764795,1604764795,0,0
34,0,1,0,30,244,1,active,1,False,1604764670,1,0,244,,,1604764795,1604764795,1,0
35,0,1,0,17,245,1,active,6,False,1604764346,1,0,245,,,1604764795,1604764795,2,0
36,1,1,0,16,247,1,active,39,False,1604764545,1,0,247,,,1604764795,1604764795,0,3
37,0,1,0,61,248,1,active,38,False,1604762094,1,0,248,,,1604764795,1604764795,0,2
38,0,1,0,20,249,1,active,7,False,1604764635,1,0,249,,,1604764795,1604764795,2,0
39,1,1,1,0,250,1,active,39,False,1604764744,1,0,250,,,1604764795,1604764795,0,1
40,0,1,2,1,251,1,active,24,False,1604764778,1,0,251,,,1604764795,1604764795,0,7
41,1,1,0,8,252,1,active,25,False,1604764535,1,0,252,,,1604764795,1604764795,8,0
42,0,1,3,17,254,1,active,27,False,1604764726,1,0,254,,,1604764795,1604764795,0,5
43,0,1,0,0,257,1,active,39,False,1604764522,1,0,257,,,1604764795,1604764795,0,0
