,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,0,active,False,25,27,3,1,1604706106,1,0,1,72,,,1604707205,1604707205,0,1
1,79,0,active,False,10,23,0,1,1604706713,1,0,1,79,,,1604707205,1604707205,4,0
2,82,3,active,False,8,19,0,1,1604706907,1,0,1,82,,,1604707205,1604707205,0,2
3,83,0,active,False,14,47,1,1,1604707092,1,0,1,83,,,1604707205,1604707205,6,0
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1604707205,1604707205,0,0
5,119,0,active,False,8,45,0,1,1604706980,1,0,1,119,,,1604707205,1604707205,0,1
6,120,0,active,False,16,3,0,1,1604706271,1,0,1,120,,,1604707205,1604707205,6,0
7,127,0,active,False,19,12,0,1,1604707115,1,0,1,127,,,1604707205,1604707205,19,0
8,128,1,active,False,0,52,4,1,1604706933,1,0,1,128,,,1604707205,1604707205,0,0
9,143,0,active,False,11,12,1,1,1604705486,1,0,1,143,,,1604707205,1604707205,0,1
10,144,0,active,False,17,37,4,1,1604707110,1,0,1,144,,,1604707205,1604707205,0,0
11,146,0,active,False,27,12,0,1,1604707138,1,0,1,146,,,1604707205,1604707205,1,0
12,150,2,active,False,51,4,0,1,1604707072,1,0,1,150,,,1604707205,1604707205,4,0
13,151,1,active,True,8,23,2,1,1604707193,1,0,1,151,,,1604707205,1604707205,9,0
14,152,0,active,False,27,22,0,1,1604706270,1,0,1,152,,,1604707205,1604707205,0,2
15,157,2,active,False,2,19,2,1,1604706143,1,0,1,157,,,1604707205,1604707205,1,0
16,161,1,active,False,3,32,0,1,1604707173,1,0,1,161,,,1604707205,1604707205,3,0
17,164,1,active,False,9,36,2,1,1604707068,1,0,1,164,,,1604707205,1604707205,0,3
18,168,1,active,False,3,43,1,1,1604707173,1,0,1,168,,,1604707205,1604707205,3,0
19,173,0,active,False,51,18,1,1,1604707177,1,0,1,173,,,1604707205,1604707205,0,9
20,174,0,active,False,34,0,1,1,1604705157,1,0,1,174,,,1604707205,1604707205,1,0
21,212,0,active,False,16,44,0,1,1604707195,1,0,1,212,,,1604707205,1604707205,6,0
22,216,2,active,False,26,11,0,1,1604706198,1,0,1,216,,,1604707205,1604707205,0,2
23,217,0,active,False,9,26,4,1,1604706875,1,0,1,217,,,1604707205,1604707205,4,0
24,223,5,active,False,15,16,2,1,1604707011,1,0,1,223,,,1604707205,1604707205,12,0
25,224,0,active,True,26,1,3,1,1604706929,1,0,1,224,,,1604707205,1604707205,1,0
26,228,1,active,False,29,25,1,1,1604707180,1,0,1,228,,,1604707205,1604707205,0,8
27,229,2,active,False,0,19,4,1,1604706752,1,0,1,229,,,1604707205,1604707205,0,4
28,236,3,active,False,7,36,4,1,1604707173,1,0,1,236,,,1604707205,1604707205,8,0
29,237,1,active,False,5,34,0,1,1604707084,1,0,1,237,,,1604707205,1604707205,3,0
30,238,2,active,False,0,29,2,1,1604707146,1,0,1,238,,,1604707205,1604707205,0,1
31,239,1,active,False,12,18,1,1,1604707118,1,0,1,239,,,1604707205,1604707205,0,3
32,241,0,active,False,1,19,3,1,1604706830,1,0,1,241,,,1604707205,1604707205,3,0
33,242,0,active,False,9,37,0,1,1604706741,1,0,1,242,,,1604707205,1604707205,0,0
34,244,1,active,False,26,4,1,1,1604705913,1,0,1,244,,,1604707205,1604707205,0,0
35,245,0,active,False,17,5,1,1,1604707103,1,0,1,245,,,1604707205,1604707205,1,0
36,247,2,active,False,2,52,1,1,1604706975,1,0,1,247,,,1604707205,1604707205,2,0
37,248,0,active,False,54,43,2,1,1604705151,1,0,1,248,,,1604707205,1604707205,2,0
38,249,0,active,False,19,8,0,1,1604706484,1,0,1,249,,,1604707205,1604707205,0,2
39,250,0,active,False,13,27,0,1,1604707102,1,0,1,250,,,1604707205,1604707205,10,0
40,251,2,active,False,3,22,2,1,1604706721,1,0,1,251,,,1604707205,1604707205,3,0
41,252,2,active,False,0,33,0,1,1604706624,1,0,1,252,,,1604707205,1604707205,0,0
42,254,1,active,False,29,15,3,1,1604707098,1,0,1,254,,,1604707205,1604707205,20,0
43,257,1,active,False,3,35,1,1,1604707106,1,0,1,257,,,1604707205,1604707205,0,1
44,258,0,active,False,11,9,3,1,1604707129,1,0,1,258,,,1604707205,1604707205,0,0
45,259,0,active,False,14,22,3,1,1604706548,1,0,1,259,,,1604707205,1604707205,3,0
46,260,0,active,False,5,27,1,1,1604707172,1,0,1,260,,,1604707205,1604707205,1,0
47,261,0,active,False,30,11,0,1,1604706089,1,0,1,261,,,1604707205,1604707205,0,5
48,262,1,active,False,2,20,2,1,1604707157,1,0,1,262,,,1604707205,1604707205,0,0
49,264,1,active,False,14,13,0,1,1604707096,1,0,1,264,,,1604707205,1604707205,0,3
50,265,5,active,False,0,33,2,1,1604706274,1,0,1,265,,,1604707205,1604707205,0,0
51,267,2,active,False,51,19,0,1,1604707160,1,0,1,267,,,1604707205,1604707205,0,4
52,268,1,active,False,12,15,0,1,1604706871,1,0,1,268,,,1604707205,1604707205,2,0
53,270,0,active,False,15,7,1,1,1604706970,1,0,1,270,,,1604707205,1604707205,7,0
54,274,1,active,False,27,2,2,1,1604706649,1,0,1,274,,,1604707205,1604707205,0,2
55,275,1,active,False,14,3,2,1,1604706625,1,0,1,275,,,1604707205,1604707205,0,2
56,276,0,active,False,15,10,0,1,1604707143,1,0,1,276,,,1604707205,1604707205,0,4
57,278,0,active,False,19,0,0,1,1604706053,1,0,1,278,,,1604707205,1604707205,3,0
58,280,0,out_of_service,False,0,0,0,0,86400,0,0,0,280,,,1604707205,1604707205,0,0
59,281,0,active,True,59,2,5,1,1604707184,1,0,1,281,,,1604707205,1604707205,1,0
60,282,1,active,False,20,4,3,1,1604707140,1,0,1,282,,,1604707205,1604707205,1,0
61,284,1,active,False,2,46,3,1,1604707130,1,0,1,284,,,1604707205,1604707205,1,0
62,285,0,active,True,25,26,2,1,1604707122,1,0,1,285,,,1604707205,1604707205,8,0
63,289,1,active,False,16,3,0,1,1604706817,1,0,1,289,,,1604707205,1604707205,0,0
64,291,3,active,False,3,17,0,1,1604707198,1,0,1,291,,,1604707205,1604707205,1,0
65,293,1,active,False,10,40,4,1,1604707153,1,0,1,293,,,1604707205,1604707205,13,0
66,295,0,active,False,0,22,2,1,1604707152,1,0,1,295,,,1604707205,1604707205,0,0
67,297,0,active,False,70,4,3,1,1604707124,1,0,1,297,,,1604707205,1604707205,12,0
68,298,1,active,False,13,22,0,1,1604707099,1,0,1,298,,,1604707205,1604707205,0,0
69,301,0,active,False,55,3,0,1,1604707191,1,0,1,301,,,1604707205,1604707205,0,1
70,302,1,active,False,20,15,2,1,1604706664,1,0,1,302,,,1604707205,1604707205,2,0
71,303,0,active,False,24,39,4,1,1604706598,1,0,1,303,,,1604707205,1604707205,7,0
72,304,0,active,True,5,27,1,1,1604707095,1,0,1,304,,,1604707205,1604707205,0,5
73,305,8,active,False,5,26,2,0,1604706682,1,0,0,305,,,1604707205,1604707205,5,0
74,307,5,active,False,1,29,0,1,1604707107,1,0,1,307,,,1604707205,1604707205,0,9
75,308,1,active,False,15,32,1,1,1604706908,1,0,1,308,,,1604707205,1604707205,2,0
76,309,0,active,False,34,4,3,1,1604707124,1,0,1,309,,,1604707205,1604707205,5,0
77,310,1,active,False,1,64,1,1,1604706365,1,0,1,310,,,1604707205,1604707205,0,7
78,311,0,active,False,2,25,4,1,1604707092,1,0,1,311,,,1604707205,1604707205,2,0
79,312,0,active,False,15,18,0,1,1604707158,1,0,1,312,,,1604707205,1604707205,7,0
80,313,1,active,False,3,51,1,1,1604707057,1,0,1,313,,,1604707205,1604707205,1,0
81,315,1,active,False,10,17,2,1,1604707093,1,0,1,315,,,1604707205,1604707205,0,6
82,316,0,active,False,39,3,1,1,1604706961,1,0,1,316,,,1604707205,1604707205,3,0
83,317,1,active,False,46,7,1,1,1604706739,1,0,1,317,,,1604707205,1604707205,10,0
84,319,0,active,False,31,0,2,1,1604707136,1,0,1,319,,,1604707205,1604707205,4,0
85,320,0,active,False,23,14,2,1,1604707176,1,0,1,320,,,1604707205,1604707205,0,0
86,321,1,active,False,11,26,2,0,1604707096,1,0,0,321,,,1604707205,1604707205,0,0
87,323,0,active,False,18,21,0,1,1604707061,1,0,1,323,,,1604707205,1604707205,2,0
88,324,0,active,False,10,64,0,1,1604707012,1,0,1,324,,,1604707205,1604707205,1,0
89,325,0,active,False,13,22,0,1,1604707186,1,0,1,325,,,1604707205,1604707205,4,0
90,326,2,active,False,4,28,9,1,1604707163,1,0,1,326,,,1604707205,1604707205,0,0
91,327,1,active,True,18,15,6,1,1604707081,1,0,1,327,,,1604707205,1604707205,4,0
92,328,0,active,False,9,26,0,1,1604706552,1,0,1,328,,,1604707205,1604707205,7,0
93,330,0,active,False,32,6,1,1,1604706349,1,0,1,330,,,1604707205,1604707205,0,2
94,331,3,active,False,14,13,0,1,1604706924,1,0,1,331,,,1604707205,1604707205,6,0
95,332,0,active,False,19,15,2,1,1604706263,1,0,1,332,,,1604707205,1604707205,0,2
96,334,0,active,False,20,9,2,1,1604707160,1,0,1,334,,,1604707205,1604707205,0,8
97,335,1,active,False,1,23,3,1,1604707121,1,0,1,335,,,1604707205,1604707205,3,0
98,336,0,active,False,0,32,4,1,1604707199,1,0,1,336,,,1604707205,1604707205,1,0
99,340,2,active,False,16,11,0,1,1604707027,1,0,1,340,,,1604707205,1604707205,0,2
100,341,0,active,False,13,5,1,1,1604705606,1,0,1,341,,,1604707205,1604707205,3,0
101,342,3,active,False,6,22,0,1,1604707002,1,1,1,342,,,1604707205,1604707205,0,6
102,343,0,active,False,6,17,0,1,1604703362,1,0,1,343,,,1604707205,1604707205,0,4
103,344,0,active,False,22,1,0,1,1604706309,1,0,1,344,,,1604707205,1604707205,3,0
104,346,1,active,False,2,25,0,1,1604707164,1,0,1,346,,,1604707205,1604707205,2,0
105,347,0,active,False,9,45,0,1,1604707102,1,0,1,347,,,1604707205,1604707205,7,0
106,349,1,active,False,56,4,1,1,1604706982,1,0,1,349,,,1604707205,1604707205,4,0
107,350,1,active,False,2,44,0,1,1604707126,1,1,1,350,,,1604707205,1604707205,0,14
108,351,0,active,False,13,25,1,1,1604706341,1,0,1,351,,,1604707205,1604707205,0,1
109,353,1,active,False,15,9,3,1,1604707010,1,0,1,353,,,1604707205,1604707205,0,0
110,354,1,active,False,35,11,1,1,1604706599,1,0,1,354,,,1604707205,1604707205,0,6
111,355,0,active,False,19,22,2,1,1604707095,1,0,1,355,,,1604707205,1604707205,1,0
112,356,0,active,False,18,4,1,1,1604706984,1,0,1,356,,,1604707205,1604707205,2,0
113,358,2,active,False,0,27,1,1,1604707178,1,30,1,358,"{'off_dock_count': 45, 'dock_blocked_count': 30, 'off_dock_capacity': 70, 'active': True, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'region': 'BKN', 'valet_revision': 900}",[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],1604707205,1604707205,11,0
114,359,0,active,False,76,0,2,1,1604706996,1,0,1,359,,,1604707205,1604707205,0,0
115,360,0,active,False,39,0,0,1,1604706800,1,0,1,360,,,1604707205,1604707205,1,0
116,361,3,active,False,62,15,2,1,1604707059,1,0,1,361,,,1604707205,1604707205,5,0
117,362,0,active,False,15,41,1,1,1604706882,1,0,1,362,,,1604707205,1604707205,0,2
118,363,0,out_of_service,False,1,0,0,0,1604591481,0,0,0,363,,,1604707205,1604707205,0,0
119,364,0,active,False,27,0,0,1,1604705284,1,0,1,364,,,1604707205,1604707205,3,0
120,366,1,active,False,25,7,1,1,1604707180,1,0,1,366,,,1604707205,1604707205,2,0
121,367,0,active,False,41,0,2,1,1604707003,1,0,1,367,,,1604707205,1604707205,4,0
122,368,2,active,False,2,42,3,1,1604707198,1,0,1,368,,,1604707205,1604707205,2,0
123,369,4,active,False,3,72,1,1,1604707199,1,0,1,369,,,1604707205,1604707205,1,0
124,372,0,active,False,23,4,0,1,1604707142,1,0,1,372,,,1604707205,1604707205,1,0
125,373,1,active,False,16,3,0,1,1604706067,1,0,1,373,,,1604707205,1604707205,1,0
126,376,0,active,False,19,23,0,1,1604707179,1,0,1,376,,,1604707205,1604707205,0,5
127,377,1,active,False,0,45,3,1,1604706938,1,0,1,377,,,1604707205,1604707205,0,0
128,379,6,active,False,8,48,0,1,1604707181,1,0,1,379,,,1604707205,1604707205,0,11
129,380,3,active,False,0,39,3,1,1604707049,1,0,1,380,,,1604707205,1604707205,0,0
130,383,0,active,False,2,36,0,1,1604707190,1,1,1,383,,,1604707205,1604707205,0,0
131,385,1,active,False,15,13,1,1,1604706939,1,0,1,385,,,1604707205,1604707205,3,0
132,386,0,active,False,25,56,1,1,1604706594,1,0,1,386,,,1604707205,1604707205,0,3
133,387,1,active,False,32,4,3,1,1604707149,1,0,1,387,,,1604707205,1604707205,0,2
134,388,0,active,False,22,13,0,1,1604707010,1,0,1,388,,,1604707205,1604707205,0,7
135,389,0,active,False,19,4,4,1,1604707144,1,0,1,389,,,1604707205,1604707205,0,0
136,390,0,active,False,13,18,0,1,1604707102,1,0,1,390,,,1604707205,1604707205,0,0
137,391,2,active,False,39,3,1,1,1604707093,1,0,1,391,,,1604707205,1604707205,7,0
138,392,0,active,False,15,18,2,1,1604707064,1,0,1,392,,,1604707205,1604707205,0,6
139,393,1,active,False,22,14,1,1,1604706998,1,0,1,393,,,1604707205,1604707205,2,0
140,394,0,out_of_service,False,0,0,0,0,86400,0,0,0,394,,,1604707205,1604707205,0,0
141,396,1,active,False,22,2,1,1,1604706563,1,0,1,396,,,1604707205,1604707205,4,0
142,397,0,active,False,74,0,1,1,1604705436,1,0,1,397,,,1604707205,1604707205,3,0
143,398,0,active,False,1,28,2,1,1604706305,1,0,1,398,,,1604707205,1604707205,0,1
144,399,0,active,False,35,4,0,1,1604707117,1,0,1,399,,,1604707205,1604707205,0,0
145,400,0,active,False,1,14,0,1,1604706027,1,0,1,400,,,1604707205,1604707205,0,2
146,401,1,active,False,31,11,0,1,1604707163,1,0,1,401,,,1604707205,1604707205,6,0
147,402,1,active,False,31,5,3,1,1604707141,1,0,1,402,,,1604707205,1604707205,0,0
148,403,2,active,False,2,29,0,1,1604707118,1,0,1,403,,,1604707205,1604707205,0,2
149,405,2,active,True,0,51,0,1,1604706733,1,0,1,405,,,1604707205,1604707205,0,1
150,406,1,active,False,16,3,1,1,1604707191,1,0,1,406,,,1604707205,1604707205,0,2
151,408,1,active,False,1,21,1,1,1604706939,1,0,1,408,,,1604707205,1604707205,0,1
152,410,4,active,False,34,10,1,1,1604707199,1,0,1,410,,,1604707205,1604707205,0,2
153,411,0,active,False,16,15,0,1,1604707067,1,0,1,411,,,1604707205,1604707205,2,0
154,412,2,active,False,4,22,3,1,1604707053,1,0,1,412,,,1604707205,1604707205,0,1
155,415,0,active,False,22,22,2,1,1604707188,1,0,1,415,,,1604707205,1604707205,0,1
156,416,0,active,False,24,6,1,1,1604707061,1,0,1,416,,,1604707205,1604707205,5,0
157,417,0,active,False,24,1,0,1,1604707044,1,0,1,417,,,1604707205,1604707205,4,0
158,418,1,active,False,4,31,2,1,1604707050,1,0,1,418,,,1604707205,1604707205,1,0
159,419,0,active,False,13,10,0,1,1604706150,1,0,1,419,,,1604707205,1604707205,0,0
160,420,0,active,False,44,6,1,1,1604706202,1,0,1,420,,,1604707205,1604707205,0,2
161,421,0,active,False,10,9,0,1,1604706916,1,0,1,421,,,1604707205,1604707205,1,0
162,422,0,active,False,69,6,3,1,1604706575,1,0,1,422,,,1604707205,1604707205,2,0
163,423,0,active,False,22,2,3,1,1604707155,1,0,1,423,,,1604707205,1604707205,4,0
164,426,0,active,True,8,19,3,1,1604707152,1,0,1,426,,,1604707205,1604707205,3,0
165,427,0,active,False,8,37,2,1,1604705256,1,0,1,427,,,1604707205,1604707205,3,0
166,432,1,active,False,9,21,1,1,1604707072,1,0,1,432,,,1604707205,1604707205,3,0
167,434,0,active,False,11,49,0,1,1604707102,1,0,1,434,,,1604707205,1604707205,7,0
168,435,0,active,False,16,32,2,1,1604707113,1,0,1,435,,,1604707205,1604707205,0,15
169,436,3,active,False,20,4,0,1,1604706916,1,3,1,436,,,1604707205,1604707205,0,0
170,437,1,active,False,22,2,0,1,1604706943,1,0,1,437,,,1604707205,1604707205,1,0
171,438,0,active,False,21,25,1,1,1604707077,1,0,1,438,,,1604707205,1604707205,18,0
172,439,0,active,False,1,40,2,1,1604707188,1,0,1,439,,,1604707205,1604707205,2,0
173,440,0,active,False,20,10,2,1,1604707100,1,0,1,440,,,1604707205,1604707205,0,2
174,442,0,active,False,36,13,2,1,1604706830,1,0,1,442,,,1604707205,1604707205,0,12
175,443,1,active,False,20,3,0,1,1604706696,1,0,1,443,,,1604707205,1604707205,0,3
176,445,0,active,False,18,56,6,1,1604707125,1,0,1,445,,,1604707205,1604707205,17,0
177,446,0,active,False,67,11,1,1,1604706997,1,0,1,446,,,1604707205,1604707205,6,0
