,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,legacy_id,is_renting,station_status,num_bikes_available,eightd_has_available_keys,last_reported,is_returning,num_docks_disabled,station_id,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,5,1,2,31,72,1,active,22,False,1604987893,1,0,72,,,1604987995,1604987995,0,0
1,0,1,1,9,79,1,active,23,False,1604984422,1,0,79,,,1604987995,1604987995,0,0
2,0,1,0,0,82,1,active,27,False,1604976678,1,0,82,,,1604987995,1604987995,0,0
3,0,1,0,51,83,1,active,11,False,1604985473,1,0,83,,,1604987995,1604987995,0,0
4,0,0,0,0,116,0,out_of_service,0,False,86400,0,0,116,,,1604987995,1604987995,0,0
5,2,1,0,7,119,1,active,46,False,1604985671,1,0,119,,,1604987995,1604987995,0,0
6,4,1,0,12,120,1,active,7,False,1604987946,1,0,120,,,1604987995,1604987995,0,0
7,0,1,1,5,127,1,active,25,False,1604985025,1,0,127,,,1604987995,1604987995,0,0
8,0,1,3,27,128,1,active,26,False,1604986622,1,0,128,,,1604987995,1604987995,0,1
9,0,1,1,8,143,1,active,15,False,1604984648,1,0,143,,,1604987995,1604987995,0,0
10,1,1,1,0,144,1,active,57,False,1604984883,1,0,144,,,1604987995,1604987995,0,0
11,0,1,1,6,146,1,active,32,False,1604985349,1,0,146,,,1604987995,1604987995,0,0
12,12,1,1,11,150,1,active,43,False,1604987303,1,0,150,,,1604987995,1604987995,2,0
13,0,1,5,28,151,1,active,0,True,1604985253,1,0,151,,,1604987995,1604987995,0,0
14,0,1,1,9,152,1,active,39,False,1604980367,1,0,152,,,1604987995,1604987995,0,0
15,1,1,1,5,157,1,active,17,False,1604986728,1,0,157,,,1604987995,1604987995,0,0
16,0,1,1,10,161,1,active,24,False,1604985708,1,0,161,,,1604987995,1604987995,0,1
17,0,1,5,30,164,1,active,12,False,1604984823,1,0,164,,,1604987995,1604987995,2,0
18,0,1,1,37,168,1,active,9,False,1604984266,1,0,168,,,1604987995,1604987995,0,0
19,0,1,3,48,173,1,active,19,False,1604985835,1,0,173,,,1604987995,1604987995,3,0
20,0,1,1,7,174,1,active,22,False,1604987071,1,0,174,,,1604987995,1604987995,0,1
21,0,1,1,16,212,1,active,43,False,1604986228,1,0,212,,,1604987995,1604987995,0,0
22,0,1,2,26,216,1,active,9,False,1604976810,1,0,216,,,1604987995,1604987995,0,0
23,0,1,1,12,217,1,active,26,False,1604984028,1,0,217,,,1604987995,1604987995,1,0
24,1,1,4,6,223,1,active,23,False,1604987972,1,0,223,,,1604987995,1604987995,0,1
25,2,1,1,19,224,1,active,10,True,1604986317,1,0,224,,,1604987995,1604987995,0,1
26,0,1,1,52,228,1,active,2,False,1604984327,1,0,228,,,1604987995,1604987995,0,1
27,0,1,2,20,229,1,active,1,False,1604983664,1,0,229,,,1604987995,1604987995,0,0
28,3,1,0,0,236,0,active,47,False,1604979500,0,0,236,,,1604987995,1604987995,0,0
29,0,1,3,8,237,1,active,28,False,1604987183,1,0,237,,,1604987995,1604987995,0,1
30,1,1,0,6,238,1,active,25,False,1604987731,1,0,238,,,1604987995,1604987995,0,1
31,0,1,1,9,239,1,active,21,False,1604983589,1,0,239,,,1604987995,1604987995,0,0
32,3,1,1,7,241,1,active,15,False,1604986144,1,0,241,,,1604987995,1604987995,0,0
33,0,1,0,14,242,1,active,32,False,1604973628,1,0,242,,,1604987995,1604987995,0,0
34,4,1,1,23,244,1,active,7,False,1604987923,1,0,244,,,1604987995,1604987995,0,2
35,0,1,0,11,245,1,active,12,False,1604980583,1,0,245,,,1604987995,1604987995,0,0
36,0,1,1,7,247,1,active,47,False,1604984482,1,0,247,,,1604987995,1604987995,0,0
37,0,1,0,5,248,1,active,94,False,1604984640,1,0,248,,,1604987995,1604987995,0,0
38,0,1,1,9,249,1,active,17,False,1604987357,1,0,249,,,1604987995,1604987995,0,0
39,0,1,0,18,250,1,active,22,False,1604987063,1,0,250,,,1604987995,1604987995,0,0
40,0,1,4,9,251,1,active,14,False,1604987487,1,0,251,,,1604987995,1604987995,0,0
41,1,1,0,5,252,1,active,28,False,1604985424,1,0,252,,,1604987995,1604987995,0,0
42,1,1,3,16,254,1,active,28,False,1604986828,1,0,254,,,1604987995,1604987995,1,0
43,3,1,1,33,257,1,active,5,False,1604984166,1,0,257,,,1604987995,1604987995,0,0
44,0,1,2,11,258,1,active,10,False,1604985376,1,0,258,,,1604987995,1604987995,0,0
