,station_id,is_renting,num_ebikes_available,station_status,last_reported,legacy_id,eightd_has_available_keys,num_docks_disabled,num_bikes_disabled,num_bikes_available,is_installed,is_returning,num_docks_available,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,72,1,0,active,1604638763,72,False,0,1,28,1,1,26,,,1604638805,1604638805,0,0
1,79,1,0,active,1604636103,79,False,0,1,14,1,1,18,,,1604638805,1604638805,0,1
2,82,1,1,active,1604637772,82,False,0,0,10,1,1,17,,,1604638805,1604638805,0,0
3,83,1,0,active,1604638428,83,False,0,0,41,1,1,21,,,1604638805,1604638805,0,1
4,116,0,0,out_of_service,86400,116,False,0,0,0,0,0,0,,,1604638805,1604638805,0,0
5,119,1,1,active,1604632309,119,False,0,2,51,1,1,0,,,1604638805,1604638805,0,0
6,120,1,0,active,1604636736,120,False,0,0,4,1,1,15,,,1604638805,1604638805,1,0
7,127,1,1,active,1604637996,127,False,0,2,25,1,1,4,,,1604638805,1604638805,2,0
8,128,1,0,active,1604638409,128,False,0,1,47,1,1,8,,,1604638805,1604638805,0,2
9,143,1,1,active,1604638072,143,False,0,1,13,1,1,10,,,1604638805,1604638805,2,0
10,144,1,0,active,1604634254,144,False,0,1,44,1,1,13,,,1604638805,1604638805,0,1
11,146,1,0,active,1604635756,146,False,0,1,20,1,1,18,,,1604638805,1604638805,0,0
12,150,1,2,active,1604637686,150,False,0,0,23,1,1,32,,,1604638805,1604638805,0,1
13,151,1,2,active,1604638691,151,True,0,1,29,1,1,3,,,1604638805,1604638805,0,1
14,152,1,0,active,1604637901,152,False,0,0,24,1,1,25,,,1604638805,1604638805,0,0
15,157,1,1,active,1604637254,157,False,0,0,22,1,1,1,,,1604638805,1604638805,0,0
16,161,1,0,active,1604638720,161,False,0,1,18,1,1,16,,,1604638805,1604638805,0,4
17,164,0,4,active,1604631754,164,False,0,0,47,1,0,0,,,1604638805,1604638805,0,0
18,168,1,0,active,1604635688,168,False,0,2,12,1,1,33,,,1604638805,1604638805,0,2
19,173,1,1,active,1604638421,173,False,0,1,3,1,1,66,,,1604638805,1604638805,0,2
20,174,1,2,active,1604638567,174,False,0,2,14,1,1,19,,,1604638805,1604638805,0,0
21,212,1,0,active,1604636377,212,False,0,1,29,1,1,30,,,1604638805,1604638805,1,0
22,216,1,0,active,1604633576,216,False,0,1,10,1,1,26,,,1604638805,1604638805,0,0
23,217,1,0,active,1604637226,217,False,0,1,28,1,1,10,,,1604638805,1604638805,0,0
24,223,1,0,active,1604637780,223,False,0,0,17,1,1,16,,,1604638805,1604638805,3,0
25,224,1,2,active,1604635387,224,True,0,0,4,1,1,26,,,1604638805,1604638805,0,2
26,228,1,1,active,1604638302,228,False,0,0,10,1,1,45,,,1604638805,1604638805,0,0
