,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,3,active,False,33,19,3,1,1605009356,1,0,1,72,,,1605009605,1605009605,0,0
1,79,1,active,False,8,23,2,1,1605009378,1,0,1,79,,,1605009605,1605009605,6,0
2,82,0,active,False,1,26,0,1,1605009001,1,0,1,82,,,1605009605,1605009605,0,1
3,83,1,active,False,47,14,1,1,1605008268,1,0,1,83,,,1605009605,1605009605,1,0
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1605009605,1605009605,0,0
5,119,1,active,False,9,44,0,1,1605004559,1,0,1,119,,,1605009605,1605009605,0,0
6,120,5,active,False,13,6,0,1,1605009584,1,0,1,120,,,1605009605,1605009605,0,5
7,127,0,active,False,8,22,1,1,1605009392,1,0,1,127,,,1605009605,1605009605,0,3
8,128,0,active,False,29,25,2,1,1605009502,1,0,1,128,,,1605009605,1605009605,0,3
9,143,0,active,False,8,16,0,1,1605009325,1,0,1,143,,,1605009605,1605009605,4,0
10,144,1,active,False,21,36,1,1,1605009231,1,0,1,144,,,1605009605,1605009605,1,0
11,146,0,active,False,10,29,0,1,1605008801,1,0,1,146,,,1605009605,1605009605,0,4
12,150,12,active,False,10,45,0,1,1605008128,1,0,1,150,,,1605009605,1605009605,0,6
13,151,3,active,True,27,5,1,1,1605009587,1,0,1,151,,,1605009605,1605009605,0,3
14,152,0,active,False,9,39,1,1,1605002054,1,0,1,152,,,1605009605,1605009605,0,1
15,157,1,active,False,4,18,1,1,1605009557,1,0,1,157,,,1605009605,1605009605,0,5
16,161,0,active,False,31,4,0,1,1605009167,1,0,1,161,,,1605009605,1605009605,4,0
17,164,1,active,False,34,10,3,1,1605009437,1,0,1,164,,,1605009605,1605009605,0,0
18,168,0,active,False,36,11,0,1,1605009347,1,0,1,168,,,1605009605,1605009605,0,0
19,173,2,active,False,38,32,0,1,1605009501,1,0,1,173,,,1605009605,1605009605,22,0
20,174,0,active,False,6,22,2,1,1605009438,1,0,1,174,,,1605009605,1605009605,3,0
21,212,0,active,False,14,45,1,1,1605009363,1,0,1,212,,,1605009605,1605009605,0,0
22,216,0,active,False,26,9,2,1,1604993631,1,0,1,216,,,1605009605,1605009605,1,0
23,217,2,active,False,10,28,1,1,1605008941,1,0,1,217,,,1605009605,1605009605,2,0
24,223,0,active,False,6,23,4,1,1605009327,1,0,1,223,,,1605009605,1605009605,0,6
25,224,1,active,True,21,8,1,1,1605008332,1,0,1,224,,,1605009605,1605009605,2,0
26,228,0,active,False,52,3,0,1,1605009000,1,0,1,228,,,1605009605,1605009605,2,0
27,229,1,active,False,17,4,2,1,1605008868,1,0,1,229,,,1605009605,1605009605,4,0
28,236,0,active,False,0,0,0,1,86400,1,0,1,236,,,1605009605,1605009605,0,0
29,237,1,active,False,16,21,2,1,1605009413,1,0,1,237,,,1605009605,1605009605,0,5
30,238,1,active,False,5,26,0,1,1605009460,1,0,1,238,,,1605009605,1605009605,0,4
31,239,1,active,False,10,21,0,1,1605009451,1,0,1,239,,,1605009605,1605009605,1,0
32,241,6,active,False,2,20,1,1,1605009409,1,0,1,241,,,1605009605,1605009605,2,0
33,242,0,active,False,13,33,0,1,1605006633,1,0,1,242,,,1605009605,1605009605,0,1
34,244,1,active,False,26,4,1,1,1605008567,1,0,1,244,,,1605009605,1605009605,0,2
35,245,2,active,False,9,14,0,1,1605009495,1,0,1,245,,,1605009605,1605009605,0,0
36,247,0,active,False,9,45,1,1,1605008844,1,0,1,247,,,1605009605,1605009605,0,6
37,248,0,active,False,4,95,0,1,1605008273,1,0,1,248,,,1605009605,1605009605,0,1
38,249,1,active,False,9,17,1,1,1605008684,1,0,1,249,,,1605009605,1605009605,0,0
39,250,2,active,False,17,23,0,1,1605009102,1,0,1,250,,,1605009605,1605009605,5,0
40,251,0,active,False,16,10,1,1,1605009477,1,0,1,251,,,1605009605,1605009605,0,3
41,252,0,active,False,6,27,0,1,1605008910,1,0,1,252,,,1605009605,1605009605,6,0
42,254,1,active,False,18,26,3,1,1605009573,1,0,1,254,,,1605009605,1605009605,0,4
43,257,0,active,False,35,3,1,1,1605009301,1,0,1,257,,,1605009605,1605009605,3,0
44,258,0,active,False,12,9,2,1,1605009378,1,0,1,258,,,1605009605,1605009605,1,0
45,259,0,active,False,6,32,1,1,1605008987,1,0,1,259,,,1605009605,1605009605,0,6
46,260,1,active,False,23,10,0,1,1605008709,1,0,1,260,,,1605009605,1605009605,1,0
47,261,3,active,False,21,20,0,1,1605009424,1,0,1,261,,,1605009605,1605009605,0,6
48,262,0,active,False,16,6,2,1,1605005919,1,0,1,262,,,1605009605,1605009605,0,2
49,264,0,active,False,1,24,2,1,1605008352,1,0,1,264,,,1605009605,1605009605,0,3
50,265,0,active,False,2,33,0,1,1605008855,1,0,1,265,,,1605009605,1605009605,0,3
51,267,0,active,False,69,0,1,1,1605009296,1,0,1,267,,,1605009605,1605009605,0,0
52,268,4,active,False,11,14,2,1,1605009237,1,0,1,268,,,1605009605,1605009605,3,0
53,270,0,active,False,6,16,1,1,1604991209,1,0,1,270,,,1605009605,1605009605,0,6
54,274,5,active,False,20,11,0,1,1605009322,1,0,1,274,,,1605009605,1605009605,0,4
55,275,1,active,False,15,4,0,1,1605009485,1,0,1,275,,,1605009605,1605009605,0,1
56,276,0,active,False,3,22,0,1,1605008765,1,0,1,276,,,1605009605,1605009605,0,1
57,278,0,active,False,0,19,0,1,1604988795,1,0,1,278,,,1605009605,1605009605,0,0
58,280,0,out_of_service,False,0,0,0,0,86400,0,0,0,280,,,1605009605,1605009605,0,0
59,281,4,active,True,50,16,0,1,1605009416,1,0,1,281,,,1605009605,1605009605,9,0
60,282,2,active,False,3,21,3,1,1605004508,1,0,1,282,,,1605009605,1605009605,0,2
61,284,0,active,False,9,42,0,1,1605009350,1,0,1,284,,,1605009605,1605009605,0,7
62,285,1,active,True,20,32,1,1,1605009593,1,0,1,285,,,1605009605,1605009605,1,0
63,289,1,active,False,13,6,0,1,1605007962,1,0,1,289,,,1605009605,1605009605,0,1
64,291,5,active,False,6,14,0,1,1605009192,1,0,1,291,,,1605009605,1605009605,0,2
65,293,2,active,False,11,43,0,1,1605009425,1,0,1,293,,,1605009605,1605009605,2,0
66,295,0,active,False,0,24,0,1,1605009283,1,0,1,295,,,1605009605,1605009605,0,4
67,297,0,active,False,50,27,0,1,1605008210,1,0,1,297,,,1605009605,1605009605,0,7
68,298,2,active,False,14,20,1,1,1605009099,1,0,1,298,,,1605009605,1605009605,0,2
69,301,0,active,False,8,48,2,1,1605009538,1,0,1,301,,,1605009605,1605009605,0,8
70,302,1,active,False,10,24,3,1,1605006741,1,0,1,302,,,1605009605,1605009605,0,3
71,303,1,active,False,36,31,0,1,1605009266,1,0,1,303,,,1605009605,1605009605,4,0
72,304,2,active,False,17,14,2,1,1605009138,1,0,1,304,,,1605009605,1605009605,5,0
73,305,3,active,False,23,8,2,1,1605009421,1,0,1,305,,,1605009605,1605009605,0,5
74,307,2,active,False,3,27,0,1,1605009592,1,0,1,307,,,1605009605,1605009605,0,3
75,308,1,active,False,3,44,1,1,1605009479,1,0,1,308,,,1605009605,1605009605,0,1
76,309,2,active,False,8,30,3,1,1605009529,1,0,1,309,,,1605009605,1605009605,8,0
77,310,4,active,False,12,54,0,1,1605009533,1,0,1,310,,,1605009605,1605009605,0,2
78,311,0,active,False,2,29,0,1,1605009303,1,0,1,311,,,1605009605,1605009605,0,3
79,312,0,active,False,4,27,2,1,1605009509,1,0,1,312,,,1605009605,1605009605,0,2
80,313,2,active,False,15,40,0,1,1605007975,1,0,1,313,,,1605009605,1605009605,2,0
81,315,1,active,False,20,8,1,1,1605009463,1,0,1,315,,,1605009605,1605009605,4,0
82,316,0,active,False,32,11,0,1,1605008790,1,0,1,316,,,1605009605,1605009605,0,2
83,317,0,active,False,4,49,1,1,1605009349,1,0,1,317,,,1605009605,1605009605,0,7
84,319,0,active,False,29,4,0,1,1605009350,1,0,1,319,,,1605009605,1605009605,2,0
85,320,1,active,False,2,37,0,1,1605009583,1,0,1,320,,,1605009605,1605009605,0,8
86,321,1,active,False,7,30,2,1,1605004873,1,0,1,321,,,1605009605,1605009605,0,2
87,323,0,active,False,10,29,0,1,1605009453,1,0,1,323,,,1605009605,1605009605,0,0
88,324,2,active,False,11,62,1,1,1605009585,1,0,1,324,,,1605009605,1605009605,1,0
89,325,0,active,False,6,29,0,1,1605009545,1,0,1,325,,,1605009605,1605009605,0,7
90,326,1,active,False,9,31,1,1,1605009371,1,0,1,326,,,1605009605,1605009605,0,2
91,327,1,active,True,3,34,2,1,1605009495,1,0,1,327,,,1605009605,1605009605,0,0
92,328,1,active,False,8,26,1,1,1605009303,1,0,1,328,,,1605009605,1605009605,0,4
93,330,1,active,False,19,19,1,1,1605009440,1,0,1,330,,,1605009605,1605009605,3,0
94,331,0,active,False,2,22,3,1,1605009589,1,0,1,331,,,1605009605,1605009605,0,2
95,332,0,active,False,11,24,1,1,1605008833,1,0,1,332,,,1605009605,1605009605,0,5
96,334,0,active,False,21,8,2,1,1605009343,1,0,1,334,,,1605009605,1605009605,0,6
97,335,3,active,False,15,12,0,1,1605009475,1,0,1,335,,,1605009605,1605009605,1,0
