,last_reported,station_id,is_installed,station_status,legacy_id,eightd_has_available_keys,num_docks_available,is_returning,num_docks_disabled,num_bikes_disabled,num_bikes_available,num_ebikes_available,is_renting,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,1604803911,72,1,active,72,False,46,1,0,4,5,0,1,,,1604804400,1604804400,6,0
1,1604804167,79,1,active,79,False,4,1,0,0,29,0,1,,,1604804400,1604804400,0,0
2,1604796190,82,1,active,82,False,0,1,0,0,27,0,1,,,1604804400,1604804400,0,1
3,1604803971,83,1,active,83,False,41,1,0,9,12,0,1,,,1604804400,1604804400,0,2
4,86400,116,0,out_of_service,116,False,0,0,0,0,0,0,0,,,1604804400,1604804400,0,0
5,1604803336,119,1,active,119,False,9,1,0,0,44,0,1,,,1604804400,1604804400,1,0
6,1604804012,120,1,active,120,False,16,1,0,2,1,1,1,,,1604804400,1604804400,3,0
7,1604803499,127,1,active,127,False,0,1,0,0,31,1,1,,,1604804400,1604804400,0,3
8,1604803811,128,1,active,128,False,0,1,0,2,54,2,1,,,1604804400,1604804400,0,7
9,1604802897,143,1,active,143,False,17,1,0,0,7,2,1,,,1604804400,1604804400,3,0
10,1604799560,144,1,active,144,False,20,1,0,0,38,0,1,,,1604804400,1604804400,2,0
11,1604804057,146,1,active,146,False,30,1,0,0,9,0,1,,,1604804400,1604804400,0,0
12,1604804263,150,1,active,150,False,21,1,0,1,33,2,1,,,1604804400,1604804400,1,0
13,1604804386,151,1,active,151,True,2,1,0,9,22,1,1,,,1604804400,1604804400,2,0
14,1604801177,152,1,active,152,False,45,1,0,0,4,0,1,,,1604804400,1604804400,6,0
15,1604803672,157,1,active,157,False,5,1,0,3,15,1,1,,,1604804400,1604804400,4,0
16,1604804390,161,1,active,161,False,2,1,0,11,22,0,1,,,1604804400,1604804400,0,0
17,1604803989,164,1,active,164,False,43,1,0,1,3,0,1,,,1604804400,1604804400,0,1
18,1604802896,168,1,active,168,False,4,1,0,1,42,0,1,,,1604804400,1604804400,0,2
19,1604804256,173,1,active,173,False,43,1,0,7,20,0,1,,,1604804400,1604804400,2,0
20,1604804343,174,1,active,174,False,1,1,0,9,25,2,1,,,1604804400,1604804400,0,2
21,1604802816,212,1,active,212,False,1,1,0,0,59,1,1,,,1604804400,1604804400,0,1
22,1604802971,216,1,active,216,False,26,1,0,2,9,1,1,,,1604804400,1604804400,4,0
23,1604803532,217,1,active,217,False,3,1,0,4,32,0,1,,,1604804400,1604804400,4,0
24,1604804204,223,1,active,223,False,5,1,0,1,27,0,1,,,1604804400,1604804400,3,0
25,1604803495,224,1,active,224,True,23,1,0,1,6,0,1,,,1604804400,1604804400,3,0
26,1604804007,228,1,active,228,False,52,1,0,1,2,0,1,,,1604804400,1604804400,0,0
27,1604804384,229,1,active,229,False,1,1,0,8,14,1,1,,,1604804400,1604804400,0,2
28,1604804250,236,1,active,236,False,1,1,0,5,41,1,1,,,1604804400,1604804400,0,4
29,1604804247,237,1,active,237,False,0,1,0,3,36,1,1,,,1604804400,1604804400,0,3
30,1604803972,238,1,active,238,False,0,1,0,0,31,0,1,,,1604804400,1604804400,0,5
31,1604800741,239,1,active,239,False,24,1,0,1,6,0,1,,,1604804400,1604804400,5,0
32,1604804381,241,1,active,241,False,0,1,0,5,18,2,1,,,1604804400,1604804400,0,1
33,1604800896,242,1,active,242,False,13,1,0,2,31,0,1,,,1604804400,1604804400,1,0
34,1604803827,244,1,active,244,False,27,1,0,3,1,0,1,,,1604804400,1604804400,0,0
35,1604802822,245,1,active,245,False,0,1,0,3,20,0,1,,,1604804400,1604804400,0,0
36,1604802656,247,1,active,247,False,0,1,0,0,55,0,1,,,1604804400,1604804400,0,5
37,1604804318,248,1,active,248,False,0,1,0,2,97,1,1,,,1604804400,1604804400,0,3
38,1604804120,249,1,active,249,False,1,1,0,0,26,0,1,,,1604804400,1604804400,0,1
39,1604804145,250,1,active,250,False,0,1,0,4,36,1,1,,,1604804400,1604804400,0,0
40,1604804201,251,1,active,251,False,0,1,0,6,21,3,1,,,1604804400,1604804400,0,1
41,1604804376,252,1,active,252,False,0,1,0,15,18,0,1,,,1604804400,1604804400,2,0
42,1604804321,254,1,active,254,False,8,1,0,4,35,0,1,,,1604804400,1604804400,5,0
43,1604804223,257,1,active,257,False,2,1,0,1,36,0,1,,,1604804400,1604804400,1,0
44,1604804373,258,1,active,258,False,15,1,0,1,7,1,1,,,1604804400,1604804400,0,2
45,1604800551,259,1,active,259,False,23,1,0,2,14,1,1,,,1604804400,1604804400,0,1
46,1604800929,260,1,active,260,False,28,1,0,1,4,2,1,,,1604804400,1604804400,2,0
47,1604804105,261,1,active,261,False,29,1,0,1,11,1,1,,,1604804400,1604804400,0,0
48,1604802639,262,1,active,262,False,0,1,0,3,21,0,1,,,1604804400,1604804400,0,3
49,1604803571,264,1,active,264,False,13,1,0,0,14,0,1,,,1604804400,1604804400,7,0
50,1604803128,265,1,active,265,False,0,1,0,0,35,1,1,,,1604804400,1604804400,0,0
51,1604800548,267,1,active,267,False,1,0,0,0,69,11,0,,,1604804400,1604804400,0,0
52,1604804324,268,1,active,268,False,1,1,0,2,24,1,1,,,1604804400,1604804400,1,0
53,1604803407,270,1,active,270,False,0,1,0,2,21,0,1,,,1604804400,1604804400,0,0
54,1604804148,274,1,active,274,False,20,1,0,2,9,1,1,,,1604804400,1604804400,1,0
55,1604804253,275,1,active,275,False,18,1,0,0,1,0,1,,,1604804400,1604804400,1,0
56,1604804174,276,1,active,276,False,0,1,0,4,21,0,1,,,1604804400,1604804400,0,0
57,1604803554,278,1,active,278,False,9,1,0,0,10,0,1,,,1604804400,1604804400,1,0
58,86400,280,0,out_of_service,280,False,0,0,0,0,0,0,0,,,1604804400,1604804400,0,0
59,1604804268,281,1,active,281,True,56,1,0,5,5,0,1,,,1604804400,1604804400,0,4
60,1604804387,282,1,active,282,False,12,1,0,3,12,0,1,,,1604804400,1604804400,0,0
61,1604804364,284,1,active,284,False,8,1,0,1,42,0,1,,,1604804400,1604804400,5,0
62,1604804373,285,1,active,285,True,2,1,0,2,49,0,1,,,1604804400,1604804400,0,3
63,1604802940,289,1,active,289,False,17,1,0,0,2,0,1,,,1604804400,1604804400,0,0
64,1604803843,291,1,active,291,False,15,1,0,0,5,0,1,,,1604804400,1604804400,2,0
65,1604804316,293,1,active,293,False,1,1,0,2,51,0,1,,,1604804400,1604804400,0,1
66,1604804035,295,1,active,295,False,2,1,0,2,20,0,1,,,1604804400,1604804400,0,2
67,1604804281,297,1,active,297,False,16,1,0,7,54,0,1,,,1604804400,1604804400,1,0
68,1604803753,298,1,active,298,False,8,1,0,0,27,1,1,,,1604804400,1604804400,2,0
69,1604804318,301,1,active,301,False,2,1,0,3,53,2,1,,,1604804400,1604804400,0,1
70,1604804371,302,1,active,302,False,12,1,0,4,21,0,1,,,1604804400,1604804400,4,0
71,1604804370,303,1,active,303,False,1,1,0,0,66,0,1,,,1604804400,1604804400,1,0
72,1604804297,304,1,active,304,True,9,1,0,8,16,0,1,,,1604804400,1604804400,0,2
73,1604803528,305,1,active,305,False,25,1,0,5,3,0,1,,,1604804400,1604804400,2,0
74,1604804206,307,1,active,307,False,6,1,0,6,18,0,1,,,1604804400,1604804400,5,0
75,1604802117,308,1,active,308,False,0,1,0,4,44,0,1,,,1604804400,1604804400,0,0
76,1604804048,309,1,active,309,False,1,1,0,2,38,0,1,,,1604804400,1604804400,1,0
77,1604804348,310,1,active,310,False,11,1,0,0,55,1,1,,,1604804400,1604804400,1,0
78,1604804290,311,1,active,311,False,1,1,0,5,25,0,1,,,1604804400,1604804400,0,2
79,1604803544,312,1,active,312,False,0,1,0,9,24,2,1,,,1604804400,1604804400,0,1
80,1604802137,313,1,active,313,False,29,1,0,0,26,0,1,,,1604804400,1604804400,0,0
81,1604804218,315,1,active,315,False,26,1,0,0,3,1,1,,,1604804400,1604804400,0,1
82,1604804143,316,1,active,316,False,25,1,0,1,17,1,1,,,1604804400,1604804400,0,1
83,1604804306,317,1,active,317,False,2,1,0,6,46,0,1,,,1604804400,1604804400,0,0
84,1604803712,319,1,active,319,False,16,1,0,3,14,0,1,,,1604804400,1604804400,8,0
85,1604803475,320,1,active,320,False,5,1,0,0,34,0,1,,,1604804400,1604804400,0,2
86,1604804093,321,1,active,321,False,1,1,0,3,35,2,1,,,1604804400,1604804400,0,0
87,1604803039,323,1,active,323,False,36,1,0,0,3,0,1,,,1604804400,1604804400,0,1
88,1604802241,324,1,active,324,False,10,1,0,0,64,0,1,,,1604804400,1604804400,0,4
89,1604804061,325,1,active,325,False,17,1,0,2,16,3,1,,,1604804400,1604804400,3,0
90,1604804279,326,1,active,326,False,1,1,0,2,38,1,1,,,1604804400,1604804400,0,9
91,1604803807,327,1,active,327,True,1,1,0,2,36,0,1,,,1604804400,1604804400,0,0
92,1604802164,328,1,active,328,False,1,1,0,0,34,0,1,,,1604804400,1604804400,0,2
93,1604803199,330,1,active,330,False,32,1,0,2,5,0,1,,,1604804400,1604804400,0,0
94,1604801384,331,1,active,331,False,0,1,0,0,27,0,1,,,1604804400,1604804400,0,0
95,1604802794,332,1,active,332,False,12,1,0,3,21,1,1,,,1604804400,1604804400,1,0
96,1604804013,334,1,active,334,False,6,1,0,2,23,1,1,,,1604804400,1604804400,1,0
97,1604803514,335,1,active,335,False,0,1,0,4,23,0,1,,,1604804400,1604804400,0,6
98,1604804182,336,1,active,336,False,0,1,0,3,33,0,1,,,1604804400,1604804400,0,0
99,1604804298,340,1,active,340,False,13,1,0,1,13,1,1,,,1604804400,1604804400,1,0
100,1604804073,341,1,active,341,False,11,1,0,0,8,0,1,,,1604804400,1604804400,2,0
101,1604803459,342,1,active,342,False,23,1,1,1,4,0,1,,,1604804400,1604804400,1,0
