,station_id,num_bikes_disabled,num_docks_available,is_returning,num_docks_disabled,legacy_id,is_installed,eightd_has_available_keys,num_bikes_available,is_renting,last_reported,num_ebikes_available,station_status,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,1,44,1,0,72,1,False,10,1,1605189350,4,active,,,1605189600,1605189600,0,2
1,79,1,1,1,0,79,1,False,31,1,1605187113,1,active,,,1605189600,1605189600,1,0
2,82,0,4,1,0,82,1,False,23,1,1605189528,3,active,,,1605189600,1605189600,1,0
3,83,0,30,1,0,83,1,False,32,1,1605189205,1,active,,,1605189600,1605189600,0,1
4,116,0,0,0,0,116,0,False,0,0,86400,0,out_of_service,,,1605189600,1605189600,0,0
5,119,0,11,1,0,119,1,False,42,1,1605181762,1,active,,,1605189600,1605189600,0,0
6,120,0,17,1,0,120,1,False,2,1,1605186674,2,active,,,1605189600,1605189600,0,1
7,127,0,20,1,0,127,1,False,11,1,1605189475,0,active,,,1605189600,1605189600,0,1
8,128,1,18,1,0,128,1,False,37,1,1605189293,4,active,,,1605189600,1605189600,1,0
9,143,0,9,1,0,143,1,False,15,1,1605189461,2,active,,,1605189600,1605189600,0,3
10,144,2,6,1,0,144,1,False,50,1,1605188693,0,active,,,1605189600,1605189600,1,0
11,146,0,17,1,0,146,1,False,22,1,1605189455,0,active,,,1605189600,1605189600,0,0
12,150,1,18,1,0,150,1,False,36,1,1605189340,0,active,,,1605189600,1605189600,0,5
13,151,3,14,1,1,151,1,True,15,1,1605189530,1,active,,,1605189600,1605189600,5,0
14,152,0,8,1,0,152,1,False,41,1,1605186344,0,active,,,1605189600,1605189600,3,0
15,157,1,15,1,0,157,1,False,7,1,1605188587,1,active,,,1605189600,1605189600,0,3
16,161,1,21,1,0,161,1,False,13,1,1605188933,3,active,,,1605189600,1605189600,0,2
17,164,1,34,1,0,164,1,False,12,1,1605189511,0,active,,,1605189600,1605189600,5,0
18,168,1,11,1,0,168,1,False,35,1,1605189551,2,active,,,1605189600,1605189600,7,0
19,173,0,11,1,0,173,1,False,59,1,1605189133,3,active,,,1605189600,1605189600,0,1
20,174,0,22,1,0,174,1,False,13,1,1605189375,0,active,,,1605189600,1605189600,0,1
21,212,2,2,1,0,212,1,False,56,1,1605189527,4,active,,,1605189600,1605189600,0,1
22,216,1,26,1,0,216,1,False,10,1,1605161741,0,active,,,1605189600,1605189600,0,2
23,217,1,0,1,0,217,1,False,38,1,1605187890,1,active,,,1605189600,1605189600,0,10
24,223,2,4,1,0,223,1,False,27,1,1605189052,1,active,,,1605189600,1605189600,2,0
25,224,0,26,1,0,224,1,True,4,1,1605189027,1,active,,,1605189600,1605189600,0,0
26,228,2,1,1,1,228,1,False,51,1,1605188202,14,active,,,1605189600,1605189600,0,0
27,229,3,1,1,0,229,1,False,19,1,1605188578,6,active,,,1605189600,1605189600,0,0
28,236,0,0,1,0,236,1,False,0,1,86400,0,active,,,1605189600,1605189600,0,0
29,237,3,13,1,0,237,1,False,23,1,1605189502,0,active,,,1605189600,1605189600,0,6
30,238,0,17,1,0,238,1,False,14,1,1605189570,1,active,,,1605189600,1605189600,3,0
31,239,1,0,1,0,239,1,False,30,1,1605188703,2,active,,,1605189600,1605189600,0,2
32,241,1,11,1,0,241,1,False,11,1,1605189583,0,active,,,1605189600,1605189600,1,0
33,242,1,4,1,0,242,1,False,41,1,1605189269,0,active,,,1605189600,1605189600,2,0
34,244,1,27,1,0,244,1,False,3,1,1605189221,1,active,,,1605189600,1605189600,0,3
35,245,0,8,1,0,245,1,False,15,1,1605189529,0,active,,,1605189600,1605189600,1,0
36,247,2,28,1,0,247,1,False,25,1,1605189406,1,active,,,1605189600,1605189600,0,3
37,248,0,14,1,0,248,1,False,85,1,1605189566,0,active,,,1605189600,1605189600,1,0
38,249,0,1,1,0,249,1,False,26,1,1605189526,0,active,,,1605189600,1605189600,0,2
39,250,1,1,1,0,250,1,False,38,1,1605189586,4,active,,,1605189600,1605189600,0,0
40,251,0,14,1,0,251,1,False,13,1,1605188904,1,active,,,1605189600,1605189600,2,0
41,252,0,17,1,0,252,1,False,16,1,1605189322,0,active,,,1605189600,1605189600,0,2
42,254,1,36,1,1,254,1,False,9,1,1605188249,0,active,,,1605189600,1605189600,0,0
43,257,3,7,1,0,257,1,False,29,1,1605189538,1,active,,,1605189600,1605189600,2,0
44,258,1,18,1,0,258,1,False,4,1,1605189547,3,active,,,1605189600,1605189600,0,2
45,259,0,3,1,0,259,1,False,36,1,1605189215,1,active,,,1605189600,1605189600,0,0
46,260,0,9,1,0,260,1,False,24,1,1605188834,1,active,,,1605189600,1605189600,4,0
47,261,0,21,1,0,261,1,False,20,1,1605189286,1,active,,,1605189600,1605189600,0,1
48,262,1,21,1,0,262,1,False,2,1,1605188241,0,active,,,1605189600,1605189600,0,2
49,264,0,9,1,0,264,1,False,18,1,1605188412,0,active,,,1605189600,1605189600,1,0
50,265,1,19,1,0,265,1,False,15,1,1605189364,1,active,,,1605189600,1605189600,1,0
51,267,1,56,1,0,267,1,False,13,1,1605189450,4,active,,,1605189600,1605189600,4,0
52,268,0,0,1,0,268,1,False,27,1,1605185795,5,active,,,1605189600,1605189600,0,0
53,270,0,23,1,0,270,1,False,0,1,1605186742,0,active,,,1605189600,1605189600,1,0
54,274,0,17,1,0,274,1,False,14,1,1605189051,0,active,,,1605189600,1605189600,2,0
55,275,1,16,1,0,275,1,False,2,1,1605189194,0,active,,,1605189600,1605189600,0,0
56,276,0,7,1,0,276,1,False,18,1,1605188937,1,active,,,1605189600,1605189600,0,1
57,278,0,7,1,0,278,1,False,12,1,1605186920,0,active,,,1605189600,1605189600,0,1
58,280,0,0,0,0,280,0,False,0,0,86400,0,out_of_service,,,1605189600,1605189600,0,0
59,281,1,10,1,0,281,1,True,55,1,1605189490,12,active,,,1605189600,1605189600,7,0
60,282,0,19,1,0,282,1,False,8,1,1605189414,1,active,,,1605189600,1605189600,0,0
61,284,0,37,1,0,284,1,False,14,1,1605189136,0,active,,,1605189600,1605189600,3,0
62,285,1,17,1,0,285,1,True,35,1,1605188822,0,active,,,1605189600,1605189600,9,0
63,289,0,18,1,0,289,1,False,1,1,1605188937,0,active,,,1605189600,1605189600,0,0
64,291,0,2,1,0,291,1,False,18,1,1605188199,0,active,,,1605189600,1605189600,0,2
65,293,1,14,1,0,293,1,False,39,1,1605189360,1,active,,,1605189600,1605189600,0,1
66,295,0,4,1,0,295,1,False,20,1,1605189042,0,active,,,1605189600,1605189600,1,0
67,297,1,53,1,0,297,1,False,23,1,1605189295,2,active,,,1605189600,1605189600,0,2
68,298,0,28,1,0,298,1,False,7,1,1605187647,0,active,,,1605189600,1605189600,0,4
69,301,0,12,1,0,301,1,False,46,1,1605189404,0,active,,,1605189600,1605189600,0,4
70,302,5,18,1,0,302,1,False,14,1,1605186124,3,active,,,1605189600,1605189600,0,2
71,303,0,19,1,0,303,1,False,48,1,1605187868,4,active,,,1605189600,1605189600,3,0
72,304,0,0,1,26,304,1,False,24,1,1605189117,5,active,"{'dock_blocked_count': 26, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 8705, 'active': True, 'off_dock_capacity': 70, 'region': 'BKN', 'off_dock_count': 3}",[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],1605189600,1605189600,4,0
73,305,0,20,1,0,305,1,False,13,1,1605189166,7,active,,,1605189600,1605189600,9,0
74,307,0,8,1,0,307,1,False,22,1,1605189287,0,active,,,1605189600,1605189600,0,5
75,308,1,1,1,0,308,1,False,46,1,1605188946,0,active,,,1605189600,1605189600,0,0
76,309,0,0,1,0,309,1,False,41,1,1605188147,4,active,,,1605189600,1605189600,0,0
77,310,2,19,1,0,310,1,False,45,1,1605188287,1,active,,,1605189600,1605189600,0,2
78,311,2,0,1,0,311,1,False,29,1,1605188737,4,active,,,1605189600,1605189600,0,2
79,312,1,3,1,0,312,1,False,29,1,1605189343,3,active,,,1605189600,1605189600,0,3
80,313,1,2,1,0,313,1,False,52,1,1605189202,4,active,,,1605189600,1605189600,1,0
81,315,4,6,1,0,315,1,False,19,1,1605189127,3,active,,,1605189600,1605189600,3,0
82,316,0,30,1,0,316,1,False,13,1,1605188827,0,active,,,1605189600,1605189600,0,0
83,317,1,17,1,0,317,1,False,36,1,1605189350,1,active,,,1605189600,1605189600,0,12
84,319,0,8,1,0,319,1,False,25,1,1605189015,2,active,,,1605189600,1605189600,3,0
85,320,0,13,1,0,320,1,False,26,1,1605189463,1,active,,,1605189600,1605189600,2,0
86,321,1,4,1,0,321,1,False,34,1,1605187113,1,active,,,1605189600,1605189600,0,0
87,323,0,3,1,0,323,1,False,36,1,1605189265,0,active,,,1605189600,1605189600,2,0
88,324,1,3,1,0,324,1,False,70,1,1605189183,3,active,,,1605189600,1605189600,1,0
89,325,1,21,1,0,325,1,False,13,1,1605188872,0,active,,,1605189600,1605189600,0,0
90,326,0,32,1,0,326,1,False,9,1,1605188724,1,active,,,1605189600,1605189600,0,2
91,327,0,4,1,0,327,1,True,35,1,1605189136,0,active,,,1605189600,1605189600,0,2
92,328,3,0,0,0,328,1,False,32,0,1605188849,3,active,,,1605189600,1605189600,0,1
93,330,1,13,1,0,330,1,False,25,1,1605189549,4,active,,,1605189600,1605189600,0,1
94,331,2,12,1,0,331,1,False,13,1,1605189368,1,active,,,1605189600,1605189600,0,2
95,332,1,13,1,0,332,1,False,22,1,1605189058,3,active,,,1605189600,1605189600,0,2
96,334,0,1,1,0,334,1,False,30,1,1605189430,1,active,,,1605189600,1605189600,0,1
97,335,1,17,1,0,335,1,False,9,1,1605187750,2,active,,,1605189600,1605189600,5,0
98,336,0,17,1,0,336,1,False,19,1,1605189421,0,active,,,1605189600,1605189600,0,0
99,340,0,7,1,0,340,1,False,20,1,1605189221,0,active,,,1605189600,1605189600,1,0
100,341,0,1,1,0,341,1,False,18,1,1605188734,1,active,,,1605189600,1605189600,0,0
101,342,1,7,1,1,342,1,False,20,1,1605188718,0,active,,,1605189600,1605189600,0,2
