,legacy_id,last_reported,num_docks_available,station_status,num_bikes_disabled,station_id,is_installed,num_docks_disabled,is_returning,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_renting,eightd_active_station_services,valet,starttime,timestamp,demand,supply
1023,4021,1604253937,12,active,0,4021,1,0,1,9,False,1,1,,,1604257195,1604257195,9,9
1024,4022,86400,0,out_of_service,0,4022,0,0,0,0,False,0,0,,,1604257195,1604257195,0,0
1025,4023,1604255755,18,active,1,4023,1,0,1,5,False,0,1,,,1604257195,1604257195,5,5
1026,4024,1604256040,24,active,6,4024,1,0,1,3,False,1,1,,,1604257195,1604257195,3,3
1027,4025,1604253086,19,active,0,4025,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1028,4027,1604238976,23,active,0,4027,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1029,4028,1604242303,3,active,0,4028,1,0,1,16,False,0,1,,,1604257195,1604257195,16,16
1030,4029,1604254365,12,active,1,4029,1,0,1,10,False,2,1,,,1604257195,1604257195,10,10
1031,4030,1604249654,12,active,1,4030,1,0,1,10,False,0,1,,,1604257195,1604257195,10,10
1032,4031,1604222651,15,active,0,4031,1,0,1,4,False,0,1,,,1604257195,1604257195,4,4
1033,4032,1604235702,5,active,1,4032,1,0,1,13,False,1,1,,,1604257195,1604257195,13,13
1034,4034,1604253846,27,active,0,4034,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1035,4035,1604242652,20,active,0,4035,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1036,4036,1604255335,0,active,0,4036,1,0,1,36,False,2,1,,,1604257195,1604257195,36,36
1037,4037,1604253733,9,active,0,4037,1,0,1,30,False,4,1,,,1604257195,1604257195,30,30
1038,4038,1604247806,13,active,0,4038,1,0,1,16,False,2,1,,,1604257195,1604257195,16,16
1039,4040,1604254713,24,active,2,4040,1,0,1,25,False,1,1,,,1604257195,1604257195,25,25
1040,4041,1604247563,7,active,2,4041,1,0,1,9,False,1,1,,,1604257195,1604257195,9,9
1041,4043,1604255535,1,active,0,4043,1,0,0,23,False,10,0,,,1604257195,1604257195,23,23
1042,4044,1604255988,12,active,2,4044,1,0,1,35,False,3,1,,,1604257195,1604257195,35,35
1043,4045,1604256655,6,active,0,4045,1,0,1,33,False,5,1,,,1604257195,1604257195,33,33
1044,4047,1604251149,26,active,1,4047,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1045,4048,1604245109,19,active,0,4048,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1046,4050,1604246511,21,active,0,4050,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1047,4051,1604256375,26,active,0,4051,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1048,4052,1604255803,27,active,0,4052,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1049,4053,1604249129,17,active,0,4053,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1050,4054,1604222655,19,active,0,4054,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1051,4055,1604249431,24,active,1,4055,1,0,1,2,False,1,1,,,1604257195,1604257195,2,2
1052,4056,1604243232,24,active,0,4056,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1053,4057,1604247735,23,active,0,4057,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1054,4058,1604254170,37,active,0,4058,1,0,1,4,False,2,1,,,1604257195,1604257195,4,4
1055,4059,1604241331,30,active,1,4059,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1056,4060,1604234153,22,active,0,4060,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1057,4061,1604250567,19,active,1,4061,1,0,1,4,False,3,1,,,1604257195,1604257195,4,4
1058,4062,1604253528,23,active,0,4062,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1059,4063,1604255114,23,active,0,4063,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1060,4064,1604222729,22,active,0,4064,1,0,1,1,False,1,1,,,1604257195,1604257195,1,1
1061,4065,1604251911,31,active,1,4065,1,0,1,3,False,3,1,,,1604257195,1604257195,3,3
1062,4066,1604250647,21,active,1,4066,1,0,1,1,False,1,1,,,1604257195,1604257195,1,1
1063,4067,1604222755,23,active,0,4067,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1064,4068,1604255397,13,active,0,4068,1,0,1,17,False,1,1,,,1604257195,1604257195,17,17
1065,4069,1604256703,24,active,0,4069,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1066,4070,1604256936,21,active,1,4070,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1067,4071,1604253992,22,active,0,4071,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1068,4072,1604252197,32,active,0,4072,1,0,1,8,False,1,1,,,1604257195,1604257195,8,8
1069,4073,1604254325,24,active,1,4073,1,0,0,10,False,5,0,,,1604257195,1604257195,10,10
1070,4074,1604249989,21,active,0,4074,1,0,1,2,False,1,1,,,1604257195,1604257195,2,2
1071,4075,1604255476,25,active,2,4075,1,0,1,11,True,0,1,,,1604257195,1604257195,11,11
1072,4076,1604251263,0,active,0,4076,1,0,1,29,False,1,1,,,1604257195,1604257195,29,29
1073,4078,1604249907,27,active,0,4078,1,0,1,4,False,1,1,,,1604257195,1604257195,4,4
1074,4079,1604253865,20,active,0,4079,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1075,4080,1604246705,17,active,0,4080,1,0,1,4,False,2,1,,,1604257195,1604257195,4,4
1076,4081,1604247106,17,active,0,4081,1,0,1,4,False,1,1,,,1604257195,1604257195,4,4
1077,4082,1604245383,26,active,1,4082,1,0,1,3,False,1,1,,,1604257195,1604257195,3,3
1078,4083,1604255601,17,active,0,4083,1,0,1,3,False,3,1,,,1604257195,1604257195,3,3
1079,4084,1604250203,21,active,1,4084,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1080,4085,1604222629,24,active,1,4085,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1081,4086,1604254837,14,active,0,4086,1,0,1,7,False,1,1,,,1604257195,1604257195,7,7
1082,4087,1604253038,17,active,0,4087,1,0,1,5,False,4,1,,,1604257195,1604257195,5,5
1083,4088,1604239537,16,active,0,4088,1,0,1,4,False,0,1,,,1604257195,1604257195,4,4
1084,4090,1604246186,20,active,1,4090,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1085,4091,1604222719,2,active,17,4091,1,0,1,2,False,2,1,,,1604257195,1604257195,2,2
1086,4092,1604234794,3,active,0,4092,1,0,1,16,False,2,1,,,1604257195,1604257195,16,16
1087,4093,1604256950,21,active,0,4093,1,0,1,4,False,4,1,,,1604257195,1604257195,4,4
1088,4094,1604249640,17,active,0,4094,1,0,1,4,False,0,1,,,1604257195,1604257195,4,4
1089,4095,1604244130,16,active,0,4095,1,0,1,5,False,0,1,,,1604257195,1604257195,5,5
1090,4096,1604250494,25,active,4,4096,1,0,1,1,False,1,1,,,1604257195,1604257195,1,1
1091,4098,1604253665,18,active,1,4098,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1092,4099,1604255917,7,active,0,4099,1,0,1,14,False,3,1,,,1604257195,1604257195,14,14
1093,4101,1604222657,7,active,0,4101,1,0,1,12,False,0,1,,,1604257195,1604257195,12,12
1094,4102,1604252531,16,active,0,4102,1,0,1,6,False,1,1,,,1604257195,1604257195,6,6
1095,4103,1604244462,15,active,0,4103,1,0,1,4,False,4,1,,,1604257195,1604257195,4,4
1096,4104,1604222721,19,active,0,4104,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1097,4105,1604223890,20,active,0,4105,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1098,4106,1604246433,17,active,1,4106,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1099,4107,1604223797,23,active,0,4107,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1100,4108,1604249601,6,active,0,4108,1,0,1,13,False,1,1,,,1604257195,1604257195,13,13
1101,4109,1604251569,20,active,0,4109,1,0,1,1,False,1,1,,,1604257195,1604257195,1,1
1102,4110,1604256798,2,active,0,4110,1,0,1,28,False,2,1,,,1604257195,1604257195,28,28
1103,4112,1604256512,14,active,1,4112,1,0,1,3,False,1,1,,,1604257195,1604257195,3,3
1104,4113,1604255243,17,active,0,4113,1,0,1,5,False,1,1,,,1604257195,1604257195,5,5
1105,4114,1604251013,25,active,0,4114,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1106,4115,1604252031,25,active,0,4115,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1107,4116,1604251234,14,active,0,4116,1,0,1,5,False,2,1,,,1604257195,1604257195,5,5
1108,4117,1604254514,12,active,0,4117,1,0,1,15,False,0,1,,,1604257195,1604257195,15,15
1109,4118,86400,0,out_of_service,0,4118,0,0,0,0,False,0,0,,,1604257195,1604257195,0,0
1110,4120,1604255594,36,active,0,4120,1,0,1,7,False,1,1,,,1604257195,1604257195,7,7
1111,4121,1604256893,48,active,0,4121,1,0,1,5,False,0,1,,,1604257195,1604257195,5,5
1112,4122,1604256722,6,active,2,4122,1,0,1,45,True,2,1,,,1604257195,1604257195,45,45
1113,4123,1604255292,7,active,0,4123,1,0,1,18,False,2,1,,,1604257195,1604257195,18,18
1114,4124,1604256357,14,active,1,4124,1,0,1,33,False,2,1,,,1604257195,1604257195,33,33
1115,4125,1604246200,20,active,0,4125,1,0,1,17,False,0,1,,,1604257195,1604257195,17,17
1116,4126,1604256739,9,active,1,4126,1,0,1,9,False,1,1,,,1604257195,1604257195,9,9
1117,4127,1604246197,17,active,0,4127,1,0,1,2,False,2,1,,,1604257195,1604257195,2,2
1118,4128,1604247775,17,active,1,4128,1,0,1,6,False,1,1,,,1604257195,1604257195,6,6
1119,4129,1604223757,18,active,0,4129,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1120,4130,1604246694,22,active,0,4130,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1121,4131,1604245343,19,active,0,4131,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1122,4132,1604230868,19,active,0,4132,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1123,4133,1604223805,12,active,0,4133,1,0,1,8,False,1,1,,,1604257195,1604257195,8,8
1124,4134,1604233094,2,active,0,4134,1,0,1,22,False,2,1,,,1604257195,1604257195,22,22
1125,4135,1604250360,19,active,0,4135,1,0,1,4,False,3,1,,,1604257195,1604257195,4,4
1126,4136,1604256916,8,active,1,4136,1,0,1,11,False,0,1,,,1604257195,1604257195,11,11
1127,4137,1604249513,19,active,1,4137,1,0,1,7,False,2,1,,,1604257195,1604257195,7,7
1128,4138,1604223889,16,active,0,4138,1,0,1,3,False,0,1,,,1604257195,1604257195,3,3
1129,4139,1604247359,13,active,0,4139,1,0,1,6,False,2,1,,,1604257195,1604257195,6,6
1130,4140,1604247278,18,active,0,4140,1,1,1,5,False,2,1,,,1604257195,1604257195,5,5
1131,4141,1604223995,14,active,0,4141,1,0,1,6,False,2,1,,,1604257195,1604257195,6,6
1132,4142,1604223753,17,active,0,4142,1,0,1,2,False,1,1,,,1604257195,1604257195,2,2
1133,4143,1604257167,15,active,0,4143,1,0,1,6,False,2,1,,,1604257195,1604257195,6,6
1134,4144,1604223899,21,active,0,4144,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1135,4146,1604223889,28,active,0,4146,1,0,1,1,False,1,1,,,1604257195,1604257195,1,1
1136,4147,1604230711,16,active,0,4147,1,0,1,3,False,0,1,,,1604257195,1604257195,3,3
1137,4148,1604253080,18,active,0,4148,1,0,1,9,False,1,1,,,1604257195,1604257195,9,9
1138,4149,1604251838,18,active,0,4149,1,0,1,2,False,1,1,,,1604257195,1604257195,2,2
1139,4150,1604253895,4,active,0,4150,1,0,1,21,False,4,1,,,1604257195,1604257195,21,21
1140,4151,86400,0,out_of_service,0,4151,0,0,0,0,False,0,0,,,1604257195,1604257195,0,0
1141,4152,1604248367,20,active,0,4152,1,0,1,1,False,1,1,,,1604257195,1604257195,1,1
1142,4153,1604225552,27,active,0,4153,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1143,4154,1604238093,14,active,0,4154,1,0,1,5,False,4,1,,,1604257195,1604257195,5,5
1144,4155,1604223833,15,active,0,4155,1,0,1,4,False,0,1,,,1604257195,1604257195,4,4
1145,4156,1604223753,3,active,0,4156,1,0,1,16,False,1,1,,,1604257195,1604257195,16,16
1146,4157,1604246753,13,active,1,4157,1,0,1,5,False,0,1,,,1604257195,1604257195,5,5
1147,4158,1604246567,15,active,0,4158,1,0,1,4,False,0,1,,,1604257195,1604257195,4,4
1148,4159,1604255328,4,active,0,4159,1,0,1,15,False,1,1,,,1604257195,1604257195,15,15
1149,4160,1604254573,15,active,1,4160,1,0,1,3,False,0,1,,,1604257195,1604257195,3,3
1150,4161,1604252280,18,active,0,4161,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1151,4162,1604246192,7,active,1,4162,1,0,1,11,False,0,1,,,1604257195,1604257195,11,11
1152,4163,1604248583,8,active,1,4163,1,0,1,10,False,4,1,,,1604257195,1604257195,10,10
1153,4164,1604256916,17,active,0,4164,1,1,1,1,False,0,1,,,1604257195,1604257195,1,1
1154,4165,1604256671,16,active,0,4165,1,0,1,3,False,1,1,,,1604257195,1604257195,3,3
1155,4166,1604255783,0,active,0,4166,1,0,1,27,False,1,1,,,1604257195,1604257195,27,27
1156,4167,1604250219,12,active,5,4167,1,0,0,2,False,1,0,,,1604257195,1604257195,2,2
1157,4168,1604223832,19,active,0,4168,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1158,4169,1604223963,20,active,0,4169,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1159,4170,1604249244,13,active,1,4170,1,0,1,5,False,0,1,,,1604257195,1604257195,5,5
1160,4171,1604250100,18,active,0,4171,1,0,1,3,False,2,1,,,1604257195,1604257195,3,3
1161,4172,1604252655,2,active,0,4172,1,0,1,17,False,1,1,,,1604257195,1604257195,17,17
1162,4173,1604223921,17,active,1,4173,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1163,4174,1604255778,1,active,1,4174,1,0,1,19,False,1,1,,,1604257195,1604257195,19,19
1164,4175,1604248706,7,active,0,4175,1,0,1,13,False,1,1,,,1604257195,1604257195,13,13
1165,4177,1604223845,18,active,0,4177,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1166,4179,1604223934,23,active,0,4179,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1167,4180,1604240258,16,active,0,4180,1,0,1,4,False,3,1,,,1604257195,1604257195,4,4
1168,4181,1604223844,18,active,1,4181,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1169,4182,1604251188,1,active,0,4182,1,0,1,18,False,2,1,,,1604257195,1604257195,18,18
1170,4183,1603727087,2,out_of_service,16,4183,0,0,0,0,False,0,0,,,1604257195,1604257195,0,0
1171,4185,1604250574,15,active,0,4185,1,0,1,4,False,1,1,,,1604257195,1604257195,4,4
1172,4186,1604243507,22,active,0,4186,1,0,1,5,False,0,1,,,1604257195,1604257195,5,5
1173,4188,1604256322,31,active,0,4188,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1174,4189,1604253539,17,active,0,4189,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1175,4190,1604245224,11,active,0,4190,1,0,1,8,False,7,1,,,1604257195,1604257195,8,8
1176,4191,1604223887,20,active,0,4191,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1177,4192,1604223807,16,active,1,4192,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1178,4193,1604251817,17,active,0,4193,1,0,1,4,False,0,1,,,1604257195,1604257195,4,4
1179,4194,1604247514,18,active,3,4194,1,0,1,9,False,0,1,,,1604257195,1604257195,9,9
1180,4195,1604251993,9,active,0,4195,1,0,1,21,False,2,1,,,1604257195,1604257195,21,21
1181,4198,1604248250,16,active,1,4198,1,0,1,4,False,0,1,,,1604257195,1604257195,4,4
1182,4199,1604249592,16,active,0,4199,1,0,1,5,False,2,1,,,1604257195,1604257195,5,5
1183,4201,1604254534,7,active,0,4201,1,0,1,14,False,4,1,,,1604257195,1604257195,14,14
1184,4202,1604244256,11,active,1,4202,1,0,1,7,False,0,1,,,1604257195,1604257195,7,7
1185,4204,1604249755,16,active,0,4204,1,0,1,3,False,3,1,,,1604257195,1604257195,3,3
1186,4205,1604250482,11,active,0,4205,1,0,1,8,False,3,1,,,1604257195,1604257195,8,8
1187,4206,1604248965,0,out_of_service,1,4206,0,0,0,26,False,17,0,,,1604257195,1604257195,26,26
1188,4207,1604223892,15,active,2,4207,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1189,4209,1604223921,17,active,0,4209,1,0,1,1,False,1,1,,,1604257195,1604257195,1,1
1190,4210,1604249507,24,active,0,4210,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1191,4211,1604223930,17,active,0,4211,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1192,4212,1604248091,17,active,0,4212,1,0,1,2,False,1,1,,,1604257195,1604257195,2,2
1193,4213,1604223953,18,active,0,4213,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1194,4220,1604254254,23,active,1,4220,1,0,1,3,False,0,1,,,1604257195,1604257195,3,3
1195,4222,1604255034,0,active,0,4222,1,0,1,27,False,6,1,,,1604257195,1604257195,27,27
1196,4225,1604256265,30,active,0,4225,1,0,1,3,False,0,1,,,1604257195,1604257195,3,3
1197,4227,1604223886,17,active,0,4227,1,0,1,2,False,0,1,,,1604257195,1604257195,2,2
1198,4228,1604223832,18,active,0,4228,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1199,4229,1604223752,22,active,0,4229,1,0,1,1,False,0,1,,,1604257195,1604257195,1,1
1200,4230,1604223939,19,active,0,4230,1,0,1,0,False,0,1,,,1604257195,1604257195,0,0
1201,4247,86400,0,out_of_service,0,4247,0,0,0,0,False,0,0,,,1604257195,1604257195,0,0
