,station_status,last_reported,is_returning,is_renting,num_docks_disabled,num_bikes_disabled,num_docks_available,station_id,num_bikes_available,is_installed,num_ebikes_available,eightd_has_available_keys,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,active,1605145405,1,1,0,0,44,72,11,1,2,False,72,,,1605146405,1605146405,0,2
1,active,1605145102,1,1,0,1,4,79,28,1,0,False,79,,,1605146405,1605146405,0,0
2,active,1605144861,1,1,0,0,3,82,24,1,4,False,82,,,1605146405,1605146405,0,0
3,active,1605142658,1,1,0,1,31,83,30,1,0,False,83,,,1605146405,1605146405,1,0
4,out_of_service,86400,0,0,0,0,0,116,0,0,0,False,116,,,1605146405,1605146405,0,0
5,active,1605124931,1,1,0,0,10,119,43,1,1,False,119,,,1605146405,1605146405,0,0
6,active,1605146245,1,1,0,0,17,120,2,1,1,False,120,,,1605146405,1605146405,1,0
7,active,1605144382,1,1,0,2,14,127,15,1,5,False,127,,,1605146405,1605146405,0,0
8,active,1605145144,1,1,0,0,15,128,41,1,2,False,128,,,1605146405,1605146405,0,2
9,active,1605144761,1,1,0,0,17,143,7,1,0,False,143,,,1605146405,1605146405,0,0
10,active,1605142221,1,1,0,1,10,144,47,1,1,False,144,,,1605146405,1605146405,0,0
11,active,1605145796,1,1,0,0,12,146,27,1,0,False,146,,,1605146405,1605146405,0,1
12,active,1605145237,1,1,0,0,40,150,15,1,4,False,150,,,1605146405,1605146405,2,0
13,active,1605146394,1,1,0,4,9,151,20,1,1,True,151,,,1605146405,1605146405,0,0
14,active,1605145033,1,1,0,0,7,152,42,1,0,False,152,,,1605146405,1605146405,0,0
15,active,1605146345,1,1,0,0,17,157,6,1,0,False,157,,,1605146405,1605146405,1,0
16,active,1605146343,1,1,0,2,19,161,14,1,3,False,161,,,1605146405,1605146405,0,2
17,active,1605144847,1,1,0,3,33,164,11,1,2,False,164,,,1605146405,1605146405,0,1
18,active,1605145185,1,1,0,0,19,168,28,1,1,False,168,,,1605146405,1605146405,0,0
19,active,1605143679,1,1,0,1,17,173,52,1,4,False,173,,,1605146405,1605146405,0,0
20,active,1605145955,1,1,0,0,29,174,6,1,0,False,174,,,1605146405,1605146405,0,0
21,active,1605144477,1,1,0,1,7,212,52,1,1,False,212,,,1605146405,1605146405,0,2
22,active,1605145287,1,1,0,1,26,216,10,1,0,False,216,,,1605146405,1605146405,0,0
23,active,1605145234,1,1,0,1,1,217,37,1,2,False,217,,,1605146405,1605146405,0,0
24,active,1605144798,1,1,0,1,5,223,27,1,3,False,223,,,1605146405,1605146405,3,0
25,active,1605140082,1,1,0,0,23,224,7,1,3,True,224,,,1605146405,1605146405,0,2
26,active,1605139106,0,0,0,0,6,228,49,1,13,False,228,,,1605146405,1605146405,0,0
27,active,1605146348,1,1,0,2,6,229,15,1,2,False,229,,,1605146405,1605146405,0,0
28,active,86400,1,1,0,0,0,236,0,1,0,False,236,,,1605146405,1605146405,0,0
29,active,1605145110,0,0,0,2,15,237,22,1,0,False,237,,,1605146405,1605146405,2,0
30,active,1605146181,1,1,0,0,14,238,17,1,0,False,238,,,1605146405,1605146405,1,0
31,active,1605138309,1,1,0,1,0,239,30,1,0,False,239,,,1605146405,1605146405,0,1
32,active,1605143377,1,1,0,1,14,241,8,1,0,False,241,,,1605146405,1605146405,0,1
33,active,1605144800,1,1,0,0,7,242,39,1,0,False,242,,,1605146405,1605146405,0,1
34,active,1605144500,1,1,0,1,25,244,5,1,3,False,244,,,1605146405,1605146405,2,0
35,active,1605134798,1,1,0,0,8,245,15,1,2,False,245,,,1605146405,1605146405,0,0
