,num_docks_available,is_returning,num_docks_disabled,num_bikes_available,last_reported,is_renting,eightd_has_available_keys,station_status,num_ebikes_available,legacy_id,is_installed,num_bikes_disabled,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
101,1,1,1,27,1605249416,1,False,active,4,342,1,0,342,,,1605250800,1605250800,0,0
102,5,1,0,18,1605248209,1,False,active,0,343,1,0,343,,,1605250800,1605250800,0,0
103,16,1,0,3,1605248209,1,False,active,1,344,1,4,344,,,1605250800,1605250800,0,0
104,10,1,0,16,1605250656,1,False,active,0,346,1,1,346,,,1605250800,1605250800,0,0
105,9,1,0,45,1605250621,1,False,active,7,347,1,0,347,,,1605250800,1605250800,0,11
106,23,1,0,38,1605249416,1,False,active,0,349,1,0,349,,,1605250800,1605250800,0,0
107,7,1,1,36,1605250621,1,False,active,5,350,1,3,350,,,1605250800,1605250800,2,0
108,3,1,0,36,1605248211,1,False,active,0,351,1,0,351,,,1605250800,1605250800,0,0
109,22,1,0,4,1605248998,1,False,active,1,353,1,1,353,,,1605250800,1605250800,0,0
110,35,1,0,12,1605247293,1,False,active,5,354,1,0,354,,,1605250800,1605250800,0,0
111,14,1,0,26,1605250623,1,False,active,0,355,1,3,355,,,1605250800,1605250800,0,0
112,0,1,0,23,1605250621,1,False,active,5,356,1,0,356,,,1605250800,1605250800,0,0
113,1,1,0,49,1605248309,1,False,active,13,358,1,0,358,,,1605250800,1605250800,0,1
114,72,1,0,3,1605249416,1,False,active,0,359,1,3,359,,,1605250800,1605250800,0,0
115,24,1,0,14,1605250777,1,False,active,0,360,1,1,360,,,1605250800,1605250800,0,0
116,5,1,0,74,1605248631,1,False,active,7,361,1,0,361,,,1605250800,1605250800,0,1
117,23,1,0,34,1605248944,1,False,active,0,362,1,0,362,,,1605250800,1605250800,0,0
118,3,0,0,0,1604843856,0,False,out_of_service,0,363,0,0,363,,,1605250800,1605250800,0,0
119,25,1,0,2,1605248209,1,False,active,1,364,1,0,364,,,1605250800,1605250800,0,0
120,22,1,0,10,1605248210,1,False,active,1,366,1,1,366,,,1605250800,1605250800,0,0
121,33,1,0,8,1605250621,1,False,active,0,367,1,2,367,,,1605250800,1605250800,0,0
122,18,1,2,24,1605249416,1,False,active,1,368,1,3,368,,,1605250800,1605250800,0,0
123,30,1,0,45,1605249416,1,False,active,0,369,1,1,369,,,1605250800,1605250800,4,0
124,19,1,0,8,1605248210,1,False,active,0,372,1,0,372,,,1605250800,1605250800,0,0
125,13,1,0,6,1605249894,1,False,active,0,373,1,0,373,,,1605250800,1605250800,0,0
126,7,1,0,34,1605246803,1,False,active,0,376,1,1,376,,,1605250800,1605250800,0,0
127,19,1,0,29,1605249416,1,False,active,1,377,1,0,377,,,1605250800,1605250800,0,1
128,9,1,0,46,1605250621,1,False,active,6,379,1,1,379,,,1605250800,1605250800,0,0
129,10,1,0,31,1605250709,1,False,active,1,380,1,1,380,,,1605250800,1605250800,0,0
130,11,1,1,27,1605249416,1,False,active,2,383,1,0,383,,,1605250800,1605250800,0,0
131,22,1,0,7,1605250621,1,False,active,1,385,1,0,385,,,1605250800,1605250800,0,1
132,10,1,0,71,1605247823,1,False,active,0,386,1,1,386,,,1605250800,1605250800,0,0
133,36,1,0,3,1605249416,1,False,active,0,387,1,0,387,,,1605250800,1605250800,0,0
134,30,1,0,3,1605249416,1,False,active,2,388,1,2,388,,,1605250800,1605250800,1,0
135,17,1,0,10,1605248209,1,False,active,0,389,1,0,389,,,1605250800,1605250800,0,0
136,8,1,0,23,1605248964,1,False,active,1,390,1,0,390,,,1605250800,1605250800,0,0
137,6,1,17,1,1605250591,1,False,active,0,391,1,15,391,,,1605250800,1605250800,0,1
138,6,1,0,29,1605248209,1,False,active,0,392,1,0,392,,,1605250800,1605250800,0,0
139,15,1,0,22,1605250623,1,False,active,4,393,1,0,393,,,1605250800,1605250800,0,1
140,0,0,0,0,86400,0,False,out_of_service,0,394,0,0,394,,,1605250800,1605250800,0,0
141,18,1,0,7,1605248209,1,False,active,2,396,1,0,396,,,1605250800,1605250800,0,0
142,68,1,0,5,1605248209,1,False,active,1,397,1,2,397,,,1605250800,1605250800,0,0
143,0,1,0,30,1605248210,1,False,active,0,398,1,1,398,,,1605250800,1605250800,0,2
144,30,1,0,8,1605248209,1,False,active,1,399,1,1,399,,,1605250800,1605250800,0,0
145,6,1,1,7,1605249416,1,False,active,2,400,1,1,400,,,1605250800,1605250800,0,3
146,10,1,0,31,1605249944,1,False,active,4,401,1,1,401,,,1605250800,1605250800,0,1
147,0,0,0,38,1605250622,0,False,active,6,402,1,1,402,,,1605250800,1605250800,0,0
148,21,1,0,10,1605249416,1,False,active,0,403,1,0,403,,,1605250800,1605250800,0,0
149,23,1,0,28,1605249416,1,False,active,0,405,1,0,405,,,1605250800,1605250800,0,0
150,11,1,0,8,1605244814,1,False,active,1,406,1,1,406,,,1605250800,1605250800,0,0
151,2,1,0,19,1605249415,1,False,active,0,408,1,2,408,,,1605250800,1605250800,0,0
152,26,1,0,14,1605249416,1,False,active,0,410,1,5,410,,,1605250800,1605250800,0,1
153,10,1,0,21,1605249416,1,False,active,6,411,1,0,411,,,1605250800,1605250800,1,0
154,2,1,0,25,1605250734,1,False,active,0,412,1,2,412,,,1605250800,1605250800,0,0
155,33,1,0,12,1605249546,1,False,active,1,415,1,1,415,,,1605250800,1605250800,1,0
156,28,1,0,3,1605248210,1,False,active,0,416,1,0,416,,,1605250800,1605250800,0,0
157,22,1,0,3,1605250163,1,False,active,0,417,1,0,417,,,1605250800,1605250800,1,0
158,5,1,0,32,1605248209,1,False,active,0,418,1,0,418,,,1605250800,1605250800,0,0
159,17,1,0,6,1605250536,1,False,active,0,419,1,0,419,,,1605250800,1605250800,0,0
160,45,1,0,5,1605248209,1,False,active,1,420,1,1,420,,,1605250800,1605250800,0,1
161,11,1,0,7,1605248209,1,False,active,2,421,1,1,421,,,1605250800,1605250800,0,0
162,26,1,0,49,1605250623,1,False,active,34,422,1,3,422,,,1605250800,1605250800,1,0
163,25,1,0,1,1605250622,1,False,active,0,423,1,1,423,,,1605250800,1605250800,0,1
164,16,1,0,11,1605249822,1,True,active,0,426,1,3,426,,,1605250800,1605250800,1,0
165,9,1,0,37,1605248210,1,False,active,2,427,1,1,427,,,1605250800,1605250800,1,0
166,15,1,0,15,1605250622,1,False,active,2,432,1,1,432,,,1605250800,1605250800,0,2
167,20,1,0,39,1605250621,1,False,active,0,434,1,1,434,,,1605250800,1605250800,0,0
168,27,1,0,22,1605249542,1,False,active,0,435,1,1,435,,,1605250800,1605250800,0,0
169,26,1,0,1,1605248209,1,False,active,0,436,1,0,436,,,1605250800,1605250800,0,0
170,21,1,0,3,1605248209,1,False,active,1,437,1,0,437,,,1605250800,1605250800,0,0
171,6,1,0,40,1605249422,1,False,active,0,438,1,1,438,,,1605250800,1605250800,0,0
172,32,1,0,10,1605249567,1,False,active,1,439,1,1,439,,,1605250800,1605250800,0,0
173,29,1,0,3,1605250621,1,False,active,0,440,1,0,440,,,1605250800,1605250800,0,0
174,29,1,0,22,1605250621,1,False,active,0,442,1,0,442,,,1605250800,1605250800,0,0
175,15,1,0,6,1605248209,1,False,active,3,443,1,2,443,,,1605250800,1605250800,1,0
176,13,1,0,67,1605250623,1,False,active,5,445,1,0,445,,,1605250800,1605250800,1,0
177,74,1,0,4,1605250622,1,False,active,1,446,1,1,446,,,1605250800,1605250800,0,0
178,13,1,1,17,1605249416,1,False,active,1,447,1,0,447,,,1605250800,1605250800,0,1
179,12,1,0,15,1605250196,1,False,active,5,448,1,0,448,,,1605250800,1605250800,1,0
180,39,1,0,25,1605249417,1,False,active,2,450,1,3,450,,,1605250800,1605250800,0,0
181,5,1,0,59,1605250621,1,False,active,0,453,1,2,453,,,1605250800,1605250800,2,0
182,18,1,0,15,1605250622,1,False,active,1,454,1,2,454,,,1605250800,1605250800,0,0
183,52,1,0,7,1605250621,1,False,active,0,455,1,0,455,,,1605250800,1605250800,0,0
184,33,1,0,0,1605230089,1,False,active,0,456,1,1,456,,,1605250800,1605250800,0,0
185,44,1,0,34,1605248241,1,False,active,3,457,1,1,457,,,1605250800,1605250800,0,0
186,23,1,0,7,1605250621,1,False,active,2,458,1,1,458,,,1605250800,1605250800,1,0
187,12,1,0,12,1605248209,1,False,active,1,460,1,1,460,,,1605250800,1605250800,0,0
188,29,1,0,26,1605250621,1,False,active,0,461,1,1,461,,,1605250800,1605250800,0,0
189,20,1,0,57,1605249417,1,False,active,2,462,1,0,462,,,1605250800,1605250800,0,3
190,51,1,1,1,1605249417,1,False,active,0,464,1,0,464,,,1605250800,1605250800,0,0
191,18,0,0,19,1605249117,0,False,active,5,465,1,2,465,,,1605250800,1605250800,0,1
192,19,1,8,6,1605249416,1,False,active,0,466,1,2,466,,,1605250800,1605250800,0,2
193,4,1,0,30,1605248210,1,False,active,0,467,1,0,467,,,1605250800,1605250800,0,0
194,35,1,0,28,1605250622,1,False,active,1,468,1,2,468,,,1605250800,1605250800,0,2
195,51,1,0,6,1605250622,1,False,active,0,469,1,0,469,,,1605250800,1605250800,0,0
196,4,1,0,68,1605249416,1,False,active,1,470,1,0,470,,,1605250800,1605250800,0,0
197,14,1,0,15,1605250566,1,False,active,1,471,1,2,471,,,1605250800,1605250800,0,0
198,41,1,0,12,1605250621,1,False,active,3,472,1,2,472,,,1605250800,1605250800,0,0
199,13,1,0,50,1605249416,1,False,active,1,473,1,1,473,,,1605250800,1605250800,0,0
200,30,1,0,24,1605250621,1,False,active,0,474,1,2,474,,,1605250800,1605250800,1,0
201,8,1,0,55,1605250622,1,False,active,1,476,1,2,476,,,1605250800,1605250800,0,0
202,2,1,1,65,1605249415,1,False,active,13,477,1,3,477,,,1605250800,1605250800,1,0
203,12,1,0,22,1605250621,1,False,active,8,478,1,3,478,,,1605250800,1605250800,0,0
204,15,1,0,16,1605249416,1,False,active,0,479,1,0,479,,,1605250800,1605250800,0,0
205,13,1,0,15,1605248237,1,False,active,6,480,1,1,480,,,1605250800,1605250800,0,0
206,9,1,0,15,1605248209,1,False,active,4,481,1,1,481,,,1605250800,1605250800,1,0
207,1,1,0,76,1605249539,1,False,active,0,482,1,1,482,,,1605250800,1605250800,0,0
208,21,1,0,12,1605249416,1,False,active,2,483,1,1,483,,,1605250800,1605250800,0,0
209,38,1,0,6,1605249416,1,False,active,0,484,1,2,484,,,1605250800,1605250800,0,0
210,39,1,0,1,1605249787,1,False,active,0,485,1,0,485,,,1605250800,1605250800,0,0
211,39,1,0,1,1605250621,1,False,active,0,486,1,1,486,,,1605250800,1605250800,0,0
212,1,1,0,33,1605250621,1,False,active,6,487,1,1,487,,,1605250800,1605250800,0,0
213,16,1,0,31,1605250622,1,False,active,0,489,1,2,489,,,1605250800,1605250800,0,0
214,16,1,0,49,1605249416,1,False,active,0,490,1,1,490,,,1605250800,1605250800,0,0
215,15,1,1,51,1605250622,1,False,active,14,492,1,1,492,,,1605250800,1605250800,0,0
216,24,1,0,9,1605250622,1,False,active,0,493,1,1,493,,,1605250800,1605250800,0,0
217,16,1,0,49,1605246766,1,False,active,4,494,1,1,494,,,1605250800,1605250800,1,0
218,4,1,0,34,1605250623,1,False,active,3,495,1,1,495,,,1605250800,1605250800,0,0
219,23,1,0,41,1605250622,1,False,active,1,496,1,1,496,,,1605250800,1605250800,0,0
220,45,1,0,20,1605249424,1,False,active,1,497,1,1,497,,,1605250800,1605250800,0,0
221,15,1,0,21,1605249418,1,True,active,0,499,1,0,499,,,1605250800,1605250800,0,0
222,26,1,0,26,1605250622,1,False,active,0,500,1,0,500,,,1605250800,1605250800,0,1
223,51,1,0,30,1605250622,1,False,active,1,501,1,2,501,,,1605250800,1605250800,0,0
224,1,1,0,34,1605248951,1,False,active,9,502,1,1,502,,,1605250800,1605250800,0,0
225,12,1,0,18,1605250621,1,False,active,0,503,1,1,503,,,1605250800,1605250800,0,1
226,20,1,0,34,1605250743,1,False,active,5,504,1,0,504,,,1605250800,1605250800,0,1
227,14,1,0,38,1605245977,1,False,active,0,505,1,0,505,,,1605250800,1605250800,0,0
228,13,1,0,31,1605250621,1,False,active,3,507,1,1,507,,,1605250800,1605250800,0,0
229,14,1,0,10,1605250623,1,False,active,3,508,1,1,508,,,1605250800,1605250800,0,0
230,0,1,0,59,1605249416,1,False,active,3,509,1,2,509,,,1605250800,1605250800,0,0
231,24,0,0,25,1605245717,0,False,active,0,510,1,6,510,,,1605250800,1605250800,0,0
232,19,1,0,10,1605248817,1,False,active,3,513,1,0,513,,,1605250800,1605250800,0,0
233,5,1,0,45,1605250625,1,True,active,5,514,1,2,514,,,1605250800,1605250800,0,0
234,35,1,0,43,1605250623,1,False,active,5,515,1,1,515,,,1605250800,1605250800,1,0
235,13,1,0,15,1605250621,1,False,active,0,516,1,3,516,,,1605250800,1605250800,1,0
236,59,1,0,7,1605249417,1,False,active,0,517,1,3,517,,,1605250800,1605250800,0,0
237,37,1,0,32,1605249416,1,False,active,0,519,1,0,519,,,1605250800,1605250800,0,0
238,24,1,0,27,1605250622,1,False,active,0,522,1,0,522,,,1605250800,1605250800,0,0
239,40,1,0,16,1605250621,1,False,active,0,525,1,0,525,,,1605250800,1605250800,0,0
240,40,1,0,0,1605248003,1,False,active,0,526,1,0,526,,,1605250800,1605250800,0,0
241,2,1,0,34,1605250622,1,False,active,2,528,1,3,528,,,1605250800,1605250800,0,0
242,0,1,0,39,1605249415,1,False,active,17,529,1,2,529,,,1605250800,1605250800,0,0
243,2,1,0,22,1605250623,1,False,active,3,530,1,0,530,,,1605250800,1605250800,1,0
244,2,1,0,58,1605249415,1,False,active,2,531,1,0,531,,,1605250800,1605250800,0,0
245,14,1,0,27,1605248209,1,False,active,3,532,1,2,532,,,1605250800,1605250800,0,0
246,36,1,0,9,1605250622,1,False,active,0,533,1,1,533,,,1605250800,1605250800,0,0
247,4,1,0,25,1605249107,1,False,active,1,534,1,2,534,,,1605250800,1605250800,1,0
248,22,1,0,6,1605250723,1,False,active,1,536,1,0,536,,,1605250800,1605250800,0,1
249,8,1,0,22,1605248209,1,False,active,0,539,1,1,539,,,1605250800,1605250800,0,0
250,28,1,0,26,1605250623,1,False,active,3,540,1,0,540,,,1605250800,1605250800,1,0
251,1,1,0,26,1605250622,1,False,active,1,545,1,0,545,,,1605250800,1605250800,0,0
252,31,1,0,13,1605246413,1,False,active,0,546,1,1,546,,,1605250800,1605250800,0,0
253,25,1,0,32,1605248210,1,False,active,1,2000,1,0,2000,,,1605250800,1605250800,0,0
254,6,1,0,18,1605249272,1,False,active,2,2002,1,3,2002,,,1605250800,1605250800,0,0
255,28,1,0,24,1605250623,1,False,active,1,2003,1,2,2003,,,1605250800,1605250800,1,0
256,2,1,0,10,1605250623,1,False,active,0,2005,1,0,2005,,,1605250800,1605250800,0,0
257,13,1,1,33,1605249415,1,True,active,1,2006,1,2,2006,,,1605250800,1605250800,2,0
258,5,1,0,17,1605249663,1,True,active,5,2008,1,2,2008,,,1605250800,1605250800,1,0
259,2,1,0,30,1605249919,1,False,active,0,2009,1,3,2009,,,1605250800,1605250800,1,0
260,25,1,0,40,1605249813,1,False,active,0,2010,1,0,2010,,,1605250800,1605250800,0,0
261,34,1,0,0,1605250621,1,False,active,0,2012,1,1,2012,,,1605250800,1605250800,1,0
262,35,1,0,3,1605250622,1,False,active,0,2017,1,1,2017,,,1605250800,1605250800,0,0
263,52,1,1,12,1605249415,1,False,active,1,2021,1,0,2021,,,1605250800,1605250800,0,0
264,30,1,0,3,1605250623,1,False,active,0,2022,1,0,2022,,,1605250800,1605250800,0,0
265,13,1,0,41,1605246282,1,False,active,1,3016,1,0,3016,,,1605250800,1605250800,0,0
266,1,1,0,23,1605248483,1,False,active,10,3041,1,0,3041,,,1605250800,1605250800,0,0
267,2,1,0,16,1605250637,1,False,active,6,3042,1,1,3042,,,1605250800,1605250800,0,0
268,5,1,0,13,1605246680,1,False,active,1,3043,1,1,3043,,,1605250800,1605250800,0,0
269,17,1,0,10,1605244482,1,False,active,1,3044,1,0,3044,,,1605250800,1605250800,0,0
270,11,1,0,8,1605243647,1,False,active,5,3046,1,0,3046,,,1605250800,1605250800,0,0
271,12,1,0,9,1605236173,1,False,active,5,3047,1,0,3047,,,1605250800,1605250800,0,0
272,14,1,0,5,1605250145,1,False,active,1,3048,1,0,3048,,,1605250800,1605250800,0,1
273,8,1,1,9,1605249695,1,False,active,5,3049,1,0,3049,,,1605250800,1605250800,0,0
274,9,1,0,12,1605248925,1,False,active,0,3050,1,0,3050,,,1605250800,1605250800,0,0
275,15,1,0,7,1605249106,1,False,active,5,3052,1,1,3052,,,1605250800,1605250800,0,0
276,18,1,0,4,1605246269,1,False,active,1,3053,1,1,3053,,,1605250800,1605250800,0,0
277,13,1,0,6,1605249076,1,False,active,1,3054,1,0,3054,,,1605250800,1605250800,0,0
278,21,1,0,1,1605244822,1,False,active,0,3055,1,1,3055,,,1605250800,1605250800,0,0
279,14,1,0,7,1605249431,1,False,active,4,3056,1,2,3056,,,1605250800,1605250800,0,1
280,10,1,0,8,1605246497,1,False,active,2,3057,1,0,3057,,,1605250800,1605250800,0,0
281,16,1,0,8,1605246931,1,False,active,1,3058,1,0,3058,,,1605250800,1605250800,0,0
282,15,1,0,4,1605245881,1,False,active,2,3059,1,0,3059,,,1605250800,1605250800,3,0
283,14,1,0,5,1605247471,1,False,active,1,3060,1,0,3060,,,1605250800,1605250800,0,0
284,21,1,0,0,1605236354,1,False,active,0,3061,1,0,3061,,,1605250800,1605250800,0,0
285,8,1,0,14,1605247923,1,False,active,1,3062,1,1,3062,,,1605250800,1605250800,0,0
286,12,1,0,7,1605245646,1,False,active,0,3063,1,1,3063,,,1605250800,1605250800,0,0
287,20,1,1,1,1605241952,1,False,active,0,3064,1,1,3064,,,1605250800,1605250800,0,0
288,29,1,0,2,1605246936,1,False,active,2,3065,1,0,3065,,,1605250800,1605250800,0,0
289,7,1,0,11,1605247720,1,False,active,2,3066,1,1,3066,,,1605250800,1605250800,0,0
290,13,1,0,14,1605245252,1,False,active,1,3067,1,0,3067,,,1605250800,1605250800,0,0
